...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
278,4.4418560699611e-4,3.158017974923155e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,2.45648895385977e-5,1.79016334390231e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,2.33628080163499e-5,1.553802081767645e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,1.75645324249863e-5,1.171070184438505e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,2.47063108919409e-5,1.01688725542582e-5,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.03379011471847e-5,5.03261670141335e-6,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,6.40638744664468e-6,3.80321773494299e-6,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.00255395955716647,0.001004848494194125,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,6.355051501492e-4,8.8596903831884e-4,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,1.874257234599e-4,2.50053838052725e-4,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,9.78635785784786e-6,1.76687700066636e-5,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0156067204020696,0.002055682609908245,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00174405059498803,0.001805513559207705,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1
339,0.0610815643940553,0.0015853708773625,DE,2024-02-06,1,1,1,1,1,1,0,1,1,0
340,0.0280124966732925,0.00139174301080451,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.0238248846537752,0.001221510866547325,DE,2024-02-08,1,1,1,1,1,1,0,1,1,0
342,0.00831280703087019,0.001071907385551095,DE,2024-02-09,1,1,1,1,1,1,0,1,1,0
343,1.27674068838685,0.47076044806226103,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,7.8478953398031e-4,8.25060260790805e-4,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0136791520854426,6.34785340593555e-4,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,1.22784957051644,0.2389760035373365,DE,2024-02-14,1,0,1,1,0,1,1,1,1,1
348,2.5317664972353,0.31937146810836903,DE,2024-02-15,1,0,1,1,0,1,0,1,1,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.00711134452319473,3.7553024035549e-4,DE,2024-02-17,1,1,1,1,1,1,1,1,1,1
351,0.00118625375181321,3.29339429465035e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,2.8066482403668e-4,2.88839059587645e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.00223646966821761,2.5333128723412e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,6.6917757500808e-4,2.2220280298761e-4,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.0015243932584514,1.94914827713465e-4,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1
356,5.346821484846e-4,1.709942447603e-4,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,1.9429880131453e-4,1.50025748477795e-4,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,2.8485245565169e-4,1.31644900171075e-4,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1
359,3.8116018702652e-4,1.15531992797725e-4,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.00122149685460243,1.0140663524368e-4,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.00227763879356097,8.902297586409e-5,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1
362,6.10940257743265e-5,7.8165493141345e-5,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,6.43325748293302e-5,6.8645288806515e-5,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,4.79559818114782e-5,6.029682561362e-5,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,6.05990510361767e-5,5.2975058179695e-5,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,3.7749602693148e-4,4.091906236434615e-5,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,2.72660374340946e-5,3.597599913924605e-5,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,3.2406703836263e-4,3.16383081789875e-5,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.982491211136893,0.120206318315944,FL,2024-02-05,1,0,1,1,0,1,0,1,1,0
381,4.74524311266365,0.1461541323869985,FL,2024-02-06,1,0,1,1,0,1,0,0,1,0
382,1.32317715147616,0.0776696585461255,FL,2024-02-07,1,0,0,1,1,1,0,0,1,0
383,0.617182290908346,0.0374703077363309,FL,2024-02-08,1,1,1,1,1,1,1,0,1,0
384,0.150902433567931,3.14642126800785e-4,FL,2024-02-09,1,1,1,1,1,1,0,1,0,1
385,0.0106629920059238,2.7900314089714e-4,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1.13100402134127,0.1218290946859965,FL,2024-02-12,1,0,1,1,0,1,0,1,1,0
388,1.08036649571229,0.0548265116840615,FL,2024-02-13,0,1,1,1,1,0,0,1,1,1
389,0.0574928349114041,1.73609874696345e-4,FL,2024-02-14,1,1,1,1,1,1,1,1,1,1
390,0.0873612903170219,1.5445896899562e-4,FL,2024-02-15,1,1,1,1,1,1,1,1,1,1
391,0.0211134581608432,1.37520741306095e-4,FL,2024-02-16,1,1,1,1,1,1,1,1,1,1
392,7.3755480123302e-4,1.22531394461495e-4,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.978305112511527,0.0492230031437033,FL,2024-02-19,1,0,1,1,0,1,0,1,1,0
395,0.980405315664046,0.0469543068134221,FL,2024-02-20,1,0,0,1,1,1,0,0,1,1
396,0.0201270632865083,7.782864206239e-5,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1
397,4.5805265059897,0.197173682449856,FL,2024-02-22,1,0,0,1,0,1,0,0,1,0
398,0.00393042522428597,6.2328719589425e-5,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1
399,4.2881783748046e-4,5.584745697015e-5,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.39324836956992,0.98793198574216,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,1.22460731947309,0.098868981213855,FL,2024-02-26,1,0,0,1,1,1,0,0,1,1
402,4.6756072698527396,0.3956496123893695,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,5.5446981500068e-4,3.630208058490995e-5,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.00311298370892983,3.26653708235443e-5,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1
405,6.8455240027273e-4,2.941806517089875e-5,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,7.9479387515603e-4,2.15977040618377e-5,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.37897638429669,0.330978147161415,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,1.2039200035603e-4,1.76507653310405e-5,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,1.5583578255957e-4,1.59764981636865e-5,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,3.3619051559129e-4,1.447288315709905e-5,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,2.2022133615583e-4,1.0811000729967e-5,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,3.58785980059464e-5,9.82465161198295e-6,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,1.4755904292392e-4,8.9351156126925e-6,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,2.39351796800849,0.3980711489866005,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,9.69693785517929e-5,7.40693516123425e-6,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0638367967841569,0.002238655324016295,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.599140927087986,0.0932056961209365,GA,2024-02-05,1,1,1,1,1,1,0,1,1,0
423,0.737283120545955,0.001712440692635935,GA,2024-02-06,1,1,1,1,1,1,0,1,1,0
424,0.92058106628633,0.04123941825216115,GA,2024-02-07,1,1,0,1,1,1,0,0,1,1
425,0.0688353380322108,0.00130811743973302,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0244785171064919,0.001142794060738215,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00153599149548181,9.9810017695722e-4,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0276172164430629,8.715159427032e-4,GA,2024-02-11,1,1,1,1,1,1,1,1,1,1
429,0.113526873492973,7.60818655825875e-4,GA,2024-02-12,1,1,1,1,1,1,1,1,1,1
430,1.6917226734637,0.128527273905296,GA,2024-02-13,1,0,0,1,1,1,0,0,1,1
431,1.86842771107783,0.175424349257444,GA,2024-02-14,1,0,0,1,0,1,0,0,1,0
432,0.154890022110553,5.05608295236095e-4,GA,2024-02-15,1,1,1,1,1,1,0,1,1,0
433,1.35753517791238,0.959046027922315,GA,2024-02-16,1,0,1,1,0,1,0,1,1,0
434,5.4950682308336e-4,3.8475015000338e-4,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.0067357737785838,3.35571816862895e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.91087885213995,0.1392411750278785,GA,2024-02-19,1,0,0,1,0,1,0,0,1,0
437,1.21440954927474,0.109250897614024,GA,2024-02-20,0,0,1,1,1,0,0,1,1,1
438,0.0568710599987844,2.22525122407335e-4,GA,2024-02-21,1,1,1,1,1,1,0,1,1,0
439,0.0194513457558378,1.94023294463835e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1
440,0.00161820128047424,1.6916453230451e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.0016724956690917,1.47485802683395e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1
442,6.1207069334665e-4,1.28582297944515e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,1.24490815963595,0.1633152786724395,GA,2024-02-26,1,0,1,1,0,1,0,1,1,0
444,0.00214290126725954,9.773058681354e-5,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,1.4901568289301e-4,8.5203398059605e-5,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1
446,4.1617476800294e-4,7.4283014671765e-5,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.0036965276746025,6.476373130202e-5,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1
448,0.00347160636545274,5.646603711657e-5,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.37839287468616,0.3303969814641095,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.33250030858721,0.197480424534764,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,2.2637316506482e-4,3.743377575886665e-5,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,5.81383194375971e-5,3.264390822997825e-5,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1
453,0.00325502205500178,2.846875119041765e-5,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,0.0017878595444425,2.482932982319395e-5,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.3768567611604,0.330330895890986,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,8.18606958982015e-5,1.88911679618184e-5,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,8.6019043284922e-4,1.64801310474711e-5,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
458,2.58659660102136e-5,1.437811915077405e-5,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,2.5926922235676e-4,1.254541880808895e-5,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,1.02247640650895e-5,1.094742422780875e-5,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,1.11864292817289e-5,9.55398140606075e-6,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,6.6668164230471e-4,8.6193474514695e-5,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00182350111313073,0.001511804867602725,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.685619229986173,0.085686835353863,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.978040278237952,0.156529545798521,IA,2024-02-06,1,0,1,1,0,1,0,1,1,0
508,0.0276722231456092,0.001055280655639805,IA,2024-02-07,1,1,1,1,1,1,1,1,1,1
509,0.0316286296121533,9.35904406369765e-4,IA,2024-02-08,1,1,1,1,1,1,0,0,1,1
510,0.0395951287572635,8.29970700349715e-4,IA,2024-02-09,1,1,1,1,1,1,1,1,1,1
511,0.0181876316033819,7.35986984405975e-4,IA,2024-02-10,1,1,1,1,1,1,1,1,1,1
512,0.940587550774514,0.106188836252683,IA,2024-02-11,1,0,1,1,0,1,0,1,1,0
513,0.0631616852371076,5.78688898679125e-4,IA,2024-02-12,1,1,1,1,1,1,1,1,1,1
514,0.0478600166826592,5.13130825837005e-4,IA,2024-02-13,1,1,1,1,1,1,1,1,1,1
515,0.0245167194069944,4.5500672404286e-4,IA,2024-02-14,1,1,1,1,1,1,1,1,1,1
516,2.11026170062474,0.242194251796397,IA,2024-02-15,1,0,0,1,0,1,0,0,1,0
517,0.00172311204058843,3.57804257741495e-4,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.32840208941736,0.4829078021992375,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.0028703263589452,2.8143763309471e-4,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1
520,1.13075279397491,0.1213964652835305,IA,2024-02-19,1,0,1,1,0,1,0,1,1,0
521,0.00837186090626614,2.21451564208255e-4,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1
522,0.0105256551501716,1.96472695113385e-4,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,1.25894435132828,0.122933986909593,IA,2024-02-22,1,0,0,1,1,1,0,0,1,1
524,0.00649024398135044,1.5471360724364e-4,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,1.0842775363549e-4,1.3732278758987e-4,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.3657975076334,0.329137493906124,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.00295269330357592,1.08243021012845e-4,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1
528,2.64109300709274,0.2453576458184285,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.35382683842424,0.327472242606747,IA,2024-02-28,1,0,1,1,0,1,0,1,1,0
530,1.3406380267923,0.1976228632967245,IA,2024-02-29,1,0,0,1,1,1,0,0,1,1
531,3.7732804766323e-4,6.7418122373885e-5,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,6.79388193989706e-5,5.9926844392655e-5,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.00158301585713407,5.328145751012e-5,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,1.31553458469259,0.1100577931048185,IA,2024-03-04,1,0,0,1,1,1,0,0,1,1
535,0.00193830197119661,4.21535398391636e-5,IA,2024-03-05,1,1,1,1,1,1,1,1,1,1
536,0.00195708466595441,3.75099537707713e-5,IA,2024-03-06,1,1,1,1,1,1,1,1,1,1
537,5.8761394231119e-4,3.33877662799808e-5,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,1.1829196587257e-4,2.972767794602505e-5,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,1.2565525048148e-4,2.64771817822196e-5,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,1.2251332069674e-4,2.35897839865689e-5,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
541,1.39701054444941,0.3315234367228715,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,2.655769968749e-4,1.874431159323595e-5,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,2.3680675195551e-4,1.671748877908555e-5,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,1.534138871727e-4,1.49152473945226e-5,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,1.54997806267763e-5,1.188607664432285e-5,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
