...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
503,NA,NA,HI,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.5183736808829,0.320718802661135,IA,2023-11-05,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
506,2.20211620960004,0.297683817708069,IA,2023-11-06,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
507,1.68394669691593,0.3520371559916235,IA,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
508,0.922787816452352,0.327531435128374,IA,2023-11-08,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
509,2.44571309142797,0.4321226144760475,IA,2023-11-09,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
510,1.3129030335226901,0.243018789678212,IA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
511,1.46415606776337,0.452161847619121,IA,2023-11-11,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
512,1.19338722248588,0.267454269536091,IA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
513,5.78260524658796,0.4470579427452735,IA,2023-11-13,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1
514,4.49733592961001,0.4613432036600405,IA,2023-11-14,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
515,1.78810080026459,0.315885772149637,IA,2023-11-15,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1
516,1.87634484991617,0.380275186069806,IA,2023-11-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
517,1.66245352745083,0.41576938243684,IA,2023-11-17,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
518,1.40524704206677,0.384287419734468,IA,2023-11-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
519,2.72199430676688,0.3746038808722595,IA,2023-11-19,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
520,1.53557828897027,0.384152633936346,IA,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
521,2.2738356115172,0.4248717118450655,IA,2023-11-21,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
522,2.07416733807916,0.364276932209632,IA,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
523,0.876808507595776,0.434316983363894,IA,2023-11-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
524,2.47260598587237,0.3347649723250845,IA,2023-11-24,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
525,1.47606965755043,0.3740435246922715,IA,2023-11-25,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1
526,3.07301413138443,0.343720589577275,IA,2023-11-26,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
527,4.62456000600447,0.3898179979563535,IA,2023-11-27,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
528,3.0210425593675,0.433201810369566,IA,2023-11-28,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0
529,2.52267270086861,0.343727494982065,IA,2023-11-29,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
530,5.25136430468809,0.4930444940370445,IA,2023-11-30,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
531,3.50232181322218,0.4137452054904645,IA,2023-12-01,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
532,1.46604668221946,0.298610277344215,IA,2023-12-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
533,2.50795683996027,0.464883748648278,IA,2023-12-03,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0
534,11.1023172575606,0.4477681629741695,IA,2023-12-04,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
535,2.94561660605797,0.4164984027807115,IA,2023-12-05,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
536,1.3241783981751,0.3188072239148365,IA,2023-12-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
537,3.36595394473074,0.351225206319555,IA,2023-12-07,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
538,5.56428973500598,0.412397478345593,IA,2023-12-08,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
539,3.70236412920452,0.349376438909652,IA,2023-12-09,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1
540,1.6538833505526,0.264292814822125,IA,2023-12-10,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
541,5.61084260298679,0.4309193152340085,IA,2023-12-11,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
542,12.9149723127767,0.445355656293591,IA,2023-12-12,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
543,4.23518057739295,0.3294103571792635,IA,2023-12-13,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
544,4.38920498560372,0.4356994902457295,IA,2023-12-14,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
545,4.34071048756924,0.454853416223546,IA,2023-12-15,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
546,1.15004102684267,0.2256995624275845,IA,2023-12-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
547,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.438202840311389,0.345264511624246,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,0.83559388148098,0.60626278473165,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
582,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,3.63288044277335,0.4220425384333,IL,2023-11-05,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
590,5.44795888961045,0.320444716212315,IL,2023-11-06,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
591,1.61906205578148,0.3360158368122625,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
592,3.36711464419392,0.3825077442570135,IL,2023-11-08,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
593,2.72599051218195,0.423721864354253,IL,2023-11-09,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
594,2.25631965776167,0.374164000466494,IL,2023-11-10,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
595,2.22000875192806,0.37382553011618,IL,2023-11-11,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
596,1.35999677403493,0.2863617266995505,IL,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
597,3.79532923067182,0.294468994837843,IL,2023-11-13,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
598,3.73601673364617,0.3764586141510325,IL,2023-11-14,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
599,3.13615339181629,0.3803835843233235,IL,2023-11-15,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
600,2.60553848093585,0.3235685739638395,IL,2023-11-16,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0
601,2.96794761125551,0.3564308097376235,IL,2023-11-17,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
602,1.96780324659602,0.3971504456885965,IL,2023-11-18,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
603,2.11684014614152,0.369184932216471,IL,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
604,3.02201458277344,0.3957063613170735,IL,2023-11-20,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1
605,3.39913178909421,0.437965544867041,IL,2023-11-21,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
606,2.29263207824303,0.36867527938108,IL,2023-11-22,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
607,1.5456861722967,0.396950329626013,IL,2023-11-23,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1
608,2.70859487648462,0.3440259803950235,IL,2023-11-24,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
609,4.89636749214687,0.395718756754282,IL,2023-11-25,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
610,2.93060871180193,0.34144758115573,IL,2023-11-26,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
611,3.81504683948116,0.3575294434999825,IL,2023-11-27,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
612,6.94205504701216,0.3534219162252225,IL,2023-11-28,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
613,3.17465089839614,0.3833171908505805,IL,2023-11-29,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
614,4.71059142586766,0.3751822897571675,IL,2023-11-30,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
615,4.30845170271632,0.3725781649865445,IL,2023-12-01,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
616,10.5439865975121,0.3819662803805395,IL,2023-12-02,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
617,5.05288899487148,0.406513558251621,IL,2023-12-03,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
618,12.9045407289086,0.4157573977818345,IL,2023-12-04,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
619,9.93946649214183,0.406454498455976,IL,2023-12-05,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
620,5.88238731987511,0.442130420947091,IL,2023-12-06,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
621,7.42673279561981,0.433331092771827,IL,2023-12-07,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
622,7.96319934172618,0.4369574378928215,IL,2023-12-08,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
623,3.2077689664647,0.3825928672043735,IL,2023-12-09,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
624,8.691199114735,0.563955219818805,IL,2023-12-10,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
625,14.0578357273404,0.52249180034324,IL,2023-12-11,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
626,7.97988816707094,0.520656055789545,IL,2023-12-12,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
627,8.51068133873734,0.4528247348086975,IL,2023-12-13,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0
628,4.54725317398292,0.3862383090894115,IL,2023-12-14,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
629,11.4146599409811,0.500383461001405,IL,2023-12-15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
630,13.3887112016249,0.4898974679002505,IL,2023-12-16,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
631,0.958033445342015,0.477439340185792,IN,2023-11-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
632,0.870834923820134,0.618359532514975,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
633,1.48960658488167,0.384762645661904,IN,2023-11-07,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
634,0.9110831709698,0.3873751255474355,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
635,0.73917652469119,0.287484010187184,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
636,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.799722863692333,0.4039339660775525,IN,2023-11-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
639,1.3061784998044,0.3864548630309025,IN,2023-11-13,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0
640,0.977901580808323,0.4303891318684275,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
641,0.303982744406059,0.203964417253849,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,0.768820670924865,0.53856728713579,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.299724080679335,0.2023097811780545,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
644,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.534407687755199,0.3852025582781525,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,0.840737673239021,0.598618608265175,IN,2023-11-20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
647,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,0.539237354368861,0.391846577380823,IN,2023-11-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
649,0.420324172167039,0.297546603212879,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
650,1.00988695845266,0.4345508120940345,IN,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
651,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.774703530694993,0.54516660154575,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
653,0.732295306987869,0.3395154196198435,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
654,1.49392009381942,0.5236839722205,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
655,1.40157505135628,0.3093176616438935,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
656,1.17715990392201,0.4068339884775515,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
657,1.02327851025329,0.3409853089608975,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
658,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.593657070118599,0.420245384161181,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
660,3.4601152719445,0.4323272122097635,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
661,1.49443319353244,0.3693837876759195,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
662,1.05479231297718,0.4530858094905015,IN,2023-12-06,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
663,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.900158266416613,0.370840557560893,IN,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
668,1.15271753919134,0.56162036154718,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
669,1.02433364355421,0.398754027307207,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0
670,1.41183256707417,0.3840167267344525,IN,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
671,1.56038867215758,0.337551548356764,IN,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
672,0.988979397864726,0.46947352311121,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
673,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,1.37117419130636,0.3874726945855055,KS,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
675,1.46209229954143,0.386293102897081,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
676,1.77425418841281,0.53826949050473,KS,2023-11-08,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
677,0.825677048280645,0.585490930769435,KS,2023-11-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
678,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.529088406269341,0.373192772850655,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
682,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,0.384791361058271,0.28626499239181,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
684,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,0.785274635616989,0.56399740378053,KS,2023-11-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
687,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
