...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
538,1.76586104544664,0.3996884610080055,IA,2023-07-14,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
539,0.941312279481423,0.4928246612944605,IA,2023-07-15,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
540,1.41711758034749,0.4579117017997315,IA,2023-07-16,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
541,2.03188465116403,0.4459332257583165,IA,2023-07-17,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
542,1.18424036207858,0.58977391735488,IA,2023-07-18,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
543,2.92469505040002,0.4752001965056285,IA,2023-07-19,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
544,0.944118926930121,0.4848469809644015,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.629878148365905,0.4706206487571225,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.830942080510939,0.57940497665828,ID,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.202724459314122,0.1494266324493055,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.581267571130836,0.343986534678132,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
590,0.584514114583691,0.345559189585251,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
591,1.24773959981333,0.50571242362862,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
592,0.542369950481995,0.3793814730062525,IL,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
593,1.80477533887567,0.320950499910945,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
594,1.94750948891867,0.44906866857434,IL,2023-06-16,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
595,0.842555798062109,0.235878766327832,IL,2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
596,0.357300632166538,0.243667082080831,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
597,2.08412179534548,0.42399623742017,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
598,1.69742933318027,0.383443970509576,IL,2023-06-20,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
599,0.838554909543333,0.376317362765937,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.408017413527995,0.2837601024299205,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,1.00413499892325,0.3032369269577215,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.84812944423969,0.4565386614938925,IL,2023-06-26,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
605,1.46464589286248,0.507149538406565,IL,2023-06-27,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
606,0.387014277398221,0.2773009644320795,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
607,3.33682439348317,0.469364424230706,IL,2023-06-29,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
608,0.889416227099169,0.362145619508072,IL,2023-06-30,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
609,0.450841001088682,0.3047057731412895,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
610,0.81475533156002,0.58288186837827,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
611,1.0947692991707,0.3708002947501065,IL,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
612,0.344712165759592,0.2437672304464405,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
613,1.9210062263837,0.4719403243882845,IL,2023-07-05,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.38006124919606,0.4579217055336925,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
616,1.26492153808513,0.4059055719279145,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
617,0.590760506158643,0.413634079405138,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
618,1.72842899979331,0.401538759802745,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
619,1.43316677861522,0.415185034363827,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
620,0.816167639981424,0.4175748154717555,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
621,1.95568758747034,0.4383233620274725,IL,2023-07-13,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
622,2.95366493212801,0.44741748151259503,IL,2023-07-14,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
623,1.23578235476736,0.51248340393759,IL,2023-07-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
624,1.73404101970781,0.4965486325516655,IL,2023-07-16,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
625,1.10875977705938,0.329290702009886,IL,2023-07-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
626,2.05136357233983,0.421675051462207,IL,2023-07-18,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0
627,0.712491140283835,0.375886745144223,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
628,2.98393154294264,0.506746797636025,IL,2023-07-20,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
629,1.83994993012944,0.429285627822051,IL,2023-07-21,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1
630,2.0495573035097,0.444849673908804,IL,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.271509897788112,0.219279600384151,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.684488121711028,0.3734752055163035,IN,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.393055657084104,0.301137025358885,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.397790523464583,0.302923429335119,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.920415080249696,0.2953030988367255,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
643,0.762014539027718,0.393968995548408,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.806264563045177,0.56789031298617,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
647,0.439782205785508,0.3388275969817935,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
648,0.400854520852358,0.282312573598476,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0.675869038001031,0.4536546398497795,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
650,0.437840271436511,0.318866375887475,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.875631823118227,0.2575451024168395,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
655,0.644967481727425,0.43963306820679,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.873266041858612,0.61661824770822,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
658,0.862145373495193,0.604794900253405,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
659,0.835781039803054,0.434879437641399,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.615339000479656,0.4513948949566365,IN,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
662,1.07049513662923,0.4570483538750435,IN,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
663,0.719000034346803,0.484926041539742,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
664,0.931143277507467,0.4657129231536895,IN,2023-07-14,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
665,0.970943178587053,0.4833854429554175,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
666,0.312075454273917,0.230671399547057,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
667,0.994636350230921,0.4914226538310145,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
668,0.907256769502574,0.4610375550389645,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
669,2.06667060458905,0.4931093638512465,IN,2023-07-19,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.748090944692621,0.4990865364314085,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
672,0.740808692386237,0.501092240962605,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.428351753971868,0.26552072440901,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.736233782255328,0.528816189000115,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.501648250917041,0.311878082692075,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.840279666087859,0.59925314863889,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.679048006270761,0.4754526272722045,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.715700928676897,0.4821198323927515,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.781403403989954,0.290656432799949,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.835115314919254,0.2400818840442705,KY,2023-06-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.609445647209914,0.4354201461944555,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.613995412681805,0.42484159942675,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.370001443775006,0.270247330263929,KY,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.858497067293404,0.260376801342838,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
