...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.39184651670647,0.2682530112948445,CO,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
217,0.0208664523703558,0.01693391192511435,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0810351716658831,0.01803509099597495,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.384718041357949,0.0192068714771633,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
220,0.466446711655373,0.165511538042663,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
221,0.0286793176116156,0.02177760034560345,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
222,0.198799899130927,0.0231845819985976,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0341324402486404,0.0246782273217755,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.759388001015942,0.368152615979901,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
226,1.1067644955151,0.78548038793615,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
227,0.725726154348162,0.362027654122834,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
228,3.16651716906173,0.74412381192071,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1
229,0.156227059422285,0.0357128287478797,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.323858476115811,0.04029601955401255,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
232,0.0537659954005856,0.04278008542497625,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.741270243030216,0.160465181892363,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
234,0.809116259352817,0.388128476633342,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
235,0.0689458667823965,0.0510658489941795,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
236,1.21878906895888,0.47064709822153,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
237,1.09626374765237,0.772068112997005,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.0827002250384344,0.0642616127384685,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.77354112604572,0.50026353027659,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
241,0.294729895796001,0.0718795520563555,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.803470529536011,0.54315977294119,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.127529550434804,0.094258275763245,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.133647834282748,0.09935060677292,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
248,0.142562386037864,0.104661710142168,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.426775408513118,0.1101973064628585,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
250,0.15947151534279,0.115963132285939,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0578908745195386,0.0289018610252426,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.743247801404733,0.392066028769544,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
255,0.521331252068259,0.254247373815477,CT,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
256,1.09088463080477,0.799081974462995,CT,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.279350764710287,0.04544380670625375,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.888688998354379,0.409693098855351,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
263,1.32606787647159,0.51169232630931,CT,2023-05-03,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
264,0.428535811261568,0.076123776843524,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.162124198150655,0.08262648586852,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
266,0.174609526013471,0.089564829604424,CT,2023-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.539943007389901,0.2481115237446335,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
269,1.53893944978642,0.4151785762899765,CT,2023-05-09,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
270,0.470780012056728,0.3219681940279645,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.95579841315415,0.2243586040207315,CT,2023-05-11,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
272,0.528960868228197,0.37762070094861,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.334074620934259,0.184004166732514,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
277,1.9288738762878,0.5857799499081,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
278,1.01659868283631,0.408559389770615,CT,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
279,0.390870441700349,0.220568628361403,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,1.77607762984233,0.50755931335232,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
281,0.614290343329292,0.3311553855561865,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.9939823352477,0.373414585553513,CT,2023-05-24,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.983946765268396,0.471057095801687,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
291,1.55706998397196,0.4381742300230055,CT,2023-05-31,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
292,0.906547945731894,0.623429346535805,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.877296953379779,0.4073141704179335,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
295,0.598786942227315,0.3451673298704785,DC,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
296,1.62119708686404,0.456889068610822,DC,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
297,0.090135594260151,0.0650375079253075,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.889471387710208,0.6036450510457,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
301,1.55984799444068,0.707013698804235,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.837228759336783,0.394031472679601,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.176859780208056,0.1331936257618315,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.190910911186374,0.1421522820516435,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.23258324451088,0.552198038920485,DC,2023-05-08,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
311,1.16839242289115,0.359751692455928,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
312,0.230225482526782,0.1817556318515415,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.934641354712697,0.655960183390065,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.294192398410729,0.2267041648939885,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
317,0.313806451574294,0.2386241903663905,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.08376019734681,0.498109771635259,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,0.718468598811705,0.31720254086337,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.460936747558716,0.3522585752389695,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
327,0.475156919490542,0.365013952680135,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
328,0.428191735609821,0.266701531169286,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.532209165450518,0.402628507402069,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
331,0.521211930316145,0.3291336265181525,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
332,1.24294857025749,0.426885113688529,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
333,0.930046559593492,0.4370594710217705,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
334,1.78465138577593,0.64612584687363,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
335,0.349224991835311,0.216758824828187,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.993331355241399,0.432545117006445,DE,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
339,0.0193870859893585,0.0100444324546038,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0233851525766994,0.0117782925494139,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.844217628485649,0.2912651596946265,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.119034109261598,0.01895209544915765,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.042835637779028,0.02216072002841575,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
350,0.0445963478046391,0.0239483870074312,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.53188942609712,0.732599791158195,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
354,0.0630511276710793,0.0324944097197423,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.208666728365054,0.0350186701890699,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
356,0.950073606713126,0.703312834094645,DE,2023-05-12,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
357,0.0772048739788176,0.04058908464080375,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.0945933118372,0.65704200052928,DE,2023-05-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
362,0.112601013080306,0.057950686810166,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.505017794989269,0.2493901577922505,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.139551228378323,0.0759319745797615,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.746369309323693,0.552597787199815,DE,2023-05-30,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
375,0.785712751167482,0.4152985101033895,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
376,0.25141429076605,0.1401718161305765,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.02539336765338,0.326364395842507,FL,2023-04-23,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
380,4.11625389878942,0.240434865572881,FL,2023-04-24,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
381,3.21285525872969,0.178630606703627,FL,2023-04-25,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0
382,2.32709636113631,0.208423491902944,FL,2023-04-26,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
383,2.74169369172411,0.221967660740151,FL,2023-04-27,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
384,2.9819460348322,0.1146441131661335,FL,2023-04-28,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
385,3.9939994105595,0.35005974231539,FL,2023-04-29,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
386,3.53540940085246,0.3446933376553525,FL,2023-04-30,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
387,3.36239392340117,0.2448514784723965,FL,2023-05-01,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
388,2.242959056819,0.218988598636187,FL,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
389,1.71800587568872,0.1517433387142945,FL,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,3.27353579624091,0.1257069717041155,FL,2023-05-04,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
391,4.83871247412927,0.0910315629640575,FL,2023-05-05,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
392,2.95140773273846,0.3173846388857535,FL,2023-05-06,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0
393,3.12673177875556,0.1324706840865785,FL,2023-05-07,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
394,3.20201931650026,0.2201878612468095,FL,2023-05-08,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
395,3.69102967711564,0.283274757518926,FL,2023-05-09,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
396,5.59859495754675,0.306539190449112,FL,2023-05-10,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
397,5.3865177214569,0.3039884528807185,FL,2023-05-11,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
398,1.09380359368732,0.264931387972543,FL,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
399,0.490806758799701,0.2513898449336855,FL,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
400,1.06852091875081,0.2122494594076255,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
401,2.16949390918395,0.3408247910961585,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
402,1.85258142820232,0.2144880961408535,FL,2023-05-16,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
403,2.4565905529509,0.2873190295659185,FL,2023-05-17,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
404,3.4077857164026,0.254774786867341,FL,2023-05-18,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
405,1.2466630003153,0.266952158534962,FL,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,1.03218015756793,0.274268758342776,FL,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
407,1.7725207767998299,0.368159050017922,FL,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
408,3.41471243270983,0.3121663176687335,FL,2023-05-22,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
409,2.20437959177377,0.308145085245326,FL,2023-05-23,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
410,3.68442436913733,0.239233632434169,FL,2023-05-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1
411,3.19193226275024,0.3368068220427735,FL,2023-05-25,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
412,2.0906145748751,0.3392221344682675,FL,2023-05-26,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
413,0.618662161828025,0.4230798094391105,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
414,1.88025094354428,0.4152625984956435,FL,2023-05-28,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
415,0.539651622903729,0.2684480336196805,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
416,3.75653656997939,0.3555594821036855,FL,2023-05-30,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
417,5.80931691021987,0.33298420998617,FL,2023-05-31,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
418,4.85574613569713,0.461555499845273,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
419,1.90649960523246,0.3172996519945675,FL,2023-06-02,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
420,1.51675043046528,0.3795869094329845,FL,2023-06-03,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
421,1.3605180580442,0.405000866630203,GA,2023-04-23,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
422,0.862782094868498,0.186263051466915,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
423,0.647543845796005,0.2309302648515615,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
424,1.75096024549114,0.319169138329756,GA,2023-04-26,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
425,0.533046365190758,0.203013784360907,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
426,0.993596773857418,0.372975364529204,GA,2023-04-28,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
427,0.970261325620528,0.4186407143757505,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
428,0.861984932921308,0.2873260000351955,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
429,1.7913012459373,0.326325222485247,GA,2023-05-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
430,2.10585489760288,0.351893603145032,GA,2023-05-02,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
431,1.52729079112955,0.3294457178168705,GA,2023-05-03,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
432,1.5886769275604,0.3940336379291565,GA,2023-05-04,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
433,0.476048725711407,0.2034176791378455,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
434,0.0854139735863521,0.060971232747492,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.558490010174914,0.1759471946174405,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
436,0.898509178148509,0.297522328698875,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
437,2.08696652800549,0.3393169974860935,GA,2023-05-09,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
