...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.252310718326083,0.2199661340018565,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.929249241232747,0.647123133721735,CO,2023-06-06,0,1,1,1,1,1,1,0,1,1,1,0,1,1
242,0.33795351175432,0.274480659901565,CO,2023-06-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
243,0.821469722409174,0.419366004733622,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,0,1,0,1
244,1.22081129819716,0.410245190430177,CO,2023-06-09,1,1,1,1,1,1,0,1,0,1,0,1,1,0
245,0.482961695420504,0.3199388156127685,CO,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.418208434357294,0.331082456349312,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.42940037907449,0.340523315998569,CO,2023-06-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
250,0.442006084798718,0.34993301878238,CO,2023-06-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1
251,0.547068929587803,0.363178914839347,CO,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
252,0.463838020813799,0.368612362080961,CO,2023-06-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
253,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.448238192275986,0.2447248875736975,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1
255,1.57467965453282,0.4129302631034495,CT,2023-05-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1
256,0.549048901179497,0.3275101434093425,CT,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
257,1.56783963442144,0.2112984956908965,CT,2023-05-11,0,0,1,1,1,1,1,0,0,1,0,0,1,1
258,0.660976945946895,0.390105350837882,CT,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
259,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.240277981223215,0.158050285489537,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,1.97187194033722,0.591709352365585,CT,2023-05-17,0,0,1,1,1,1,1,0,1,1,0,0,1,1
264,1.29992445141738,0.426604575318977,CT,2023-05-18,1,1,1,1,0,0,1,1,0,1,0,0,0,1
265,0.283939816770896,0.1879428008784745,CT,2023-05-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
266,1.70421036361074,0.4986001288983605,CT,2023-05-20,0,1,1,1,1,1,1,0,0,1,0,1,1,1
267,0.473512190546171,0.3156678094651315,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1
268,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1.56967118689624,0.3420055257151065,CT,2023-05-24,0,0,1,1,1,1,1,0,0,0,0,1,0,1
271,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.919316665288169,0.4550413422399335,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,0,0,1
277,1.27317929068141,0.395818462771082,CT,2023-05-31,1,0,1,1,1,0,1,1,1,1,1,0,0,1
278,0.888328745564339,0.62875710564763,CT,2023-06-01,0,1,1,1,1,1,1,0,1,1,0,1,1,1
279,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.634971773342081,0.369477328404509,CT,2023-06-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
281,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.51146477381718,0.371843637910063,CT,2023-06-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
283,1.11327362435066,0.520412740743015,CT,2023-06-06,1,1,1,1,1,1,0,1,0,1,0,1,0,0
284,1.25935107554187,0.4209988366413115,CT,2023-06-07,1,1,1,1,1,1,0,1,0,1,1,1,1,0
285,0.900407289011915,0.635179049036865,CT,2023-06-08,0,1,1,1,1,1,1,0,1,1,1,1,0,1
286,1.82143921525364,0.492281153136665,CT,2023-06-09,1,1,1,1,1,1,0,1,0,1,0,1,1,0
287,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.21658038905266,0.566217520641295,CT,2023-06-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
291,0.929695765022062,0.65071491465162,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,1,1,0,0
292,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.792372898688632,0.51424883735111,CT,2023-06-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
295,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.20026473787585,0.61520921413764,DC,2023-05-08,1,0,1,1,1,0,1,1,0,1,1,0,0,1
297,1.17646496714,0.4185072464846835,DC,2023-05-09,1,1,1,1,0,1,1,1,0,1,0,0,1,1
298,0.260080945033909,0.1604650714391485,DC,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
299,0.896953270376479,0.661310353978195,DC,2023-05-11,0,1,1,1,1,1,1,0,1,1,1,0,1,1
300,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.320615338330815,0.199854547727782,DC,2023-05-14,1,1,1,1,1,1,1,1,0,1,1,0,1,1
303,0.337205817040581,0.210403109853328,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,1.06352063480702,0.55807833937792,DC,2023-05-17,0,1,1,1,1,1,1,0,0,1,1,0,1,1
306,0.731382301546492,0.2741561670789385,DC,2023-05-18,1,1,1,1,1,1,1,1,0,1,0,0,0,1
307,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.481486133286613,0.3137035122325265,DC,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
313,0.505812657165092,0.3256672797655115,DC,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
314,0.445016917202598,0.391815449520702,DC,2023-05-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
315,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.565153058231304,0.3614842737216225,DC,2023-05-28,1,0,1,1,1,1,1,1,0,1,0,1,1,1
317,0.567912571665659,0.371194781171675,DC,2023-05-29,1,1,1,1,1,1,1,0,0,1,0,0,1,1
318,1.27768733803652,0.385060158831373,DC,2023-05-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
319,0.939009246251019,0.498639121874572,DC,2023-05-31,0,1,1,1,1,1,1,0,1,1,0,1,1,1
320,1.78451002234926,0.64360882156907,DC,2023-06-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
321,0.36388437606799,0.34131391005988,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.836111186622342,0.601007628883635,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,0,1
324,1.24299005820948,0.4090792792551925,DC,2023-06-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
325,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1.83519182648882,0.53692258623171,DC,2023-06-10,1,0,1,1,0,0,1,1,0,1,0,0,0,1
330,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.498147888361397,0.2652279436944215,DC,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,0.341112103227898,0.2721801503407105,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.264120080397842,0.2674017182222575,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.834874372025974,0.55546646812491,DC,2023-06-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1.43532119075258,0.70278733694414,DE,2023-05-09,1,0,1,1,0,1,1,1,1,1,1,1,1,1
340,0.0810968745562995,0.04100540494161385,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.26095291940855,0.04394458168736635,DE,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
342,0.868396593365379,0.65796317892623,DE,2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1
343,0.099964703783613107,0.0503885757366475,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,1.89001659159768,0.620277000570245,DE,2023-05-17,1,0,1,0,1,1,1,1,1,1,0,0,1,1
348,0.141128387631922,0.07014274102751,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.523764695939099,0.2536608392080345,DE,2023-05-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1
351,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.169065412873227,0.0901179868425865,DE,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
353,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.650654345475478,0.503182720054595,DE,2023-05-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
361,0.87326032665375,0.4217046443254835,DE,2023-05-31,1,1,1,1,1,0,1,1,0,1,0,1,1,1
362,0.286724233574565,0.157781233102491,DE,2023-06-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1
363,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.607255044517224,0.4714178246954755,DE,2023-06-04,1,1,1,0,1,1,1,1,0,1,0,1,1,1
366,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.517926696835718,0.3308878166013815,DE,2023-06-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1
368,0.490929332205295,0.3874417057337935,DE,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1
369,0.388620244066533,0.2194557164096445,DE,2023-06-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
370,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.00558038428924,0.4995378082394945,DE,2023-06-11,0,1,1,1,1,1,1,0,0,1,0,0,1,1
373,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.827965189220907,0.59808579610519,DE,2023-06-14,1,1,1,1,1,0,1,1,0,1,1,1,0,1
376,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.95371214646731,0.123804159262859,FL,2023-05-07,0,0,1,0,0,1,1,0,0,1,0,0,0,1
380,2.5964194701429,0.217568792079298,FL,2023-05-08,1,1,0,0,1,1,0,0,0,0,0,0,1,0
381,3.99129451686787,0.287610090205378,FL,2023-05-09,1,0,1,1,0,1,1,1,0,1,1,0,1,1
382,5.41431057462922,0.309344673568758,FL,2023-05-10,0,0,0,0,1,1,1,0,0,0,0,0,0,1
383,5.14482420030002,0.3057942350165015,FL,2023-05-11,0,0,1,1,1,1,0,0,0,1,0,0,0,0
384,1.19510421200043,0.2683444411974095,FL,2023-05-12,1,1,1,1,0,1,1,1,0,1,0,0,1,1
385,0.494970107965347,0.2529211691607785,FL,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,0,1,1
386,0.983372028127963,0.1989795841602785,FL,2023-05-14,0,1,1,1,1,1,1,0,0,1,1,0,1,1
387,2.23813069494079,0.346828388296601,FL,2023-05-15,0,0,1,1,1,1,1,0,0,1,0,0,0,1
388,1.54315571496207,0.205392192853919,FL,2023-05-16,1,1,1,1,1,1,1,0,0,1,0,0,1,1
389,2.50770233953354,0.2879637173983035,FL,2023-05-17,0,1,1,0,0,1,1,0,1,1,0,0,0,1
390,2.80964050921088,0.2467331067679255,FL,2023-05-18,0,1,1,1,0,1,1,0,0,1,0,0,1,1
391,1.25637962130665,0.265234083243842,FL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1
392,0.913258919043098,0.26644810372176,FL,2023-05-20,0,1,1,1,1,1,1,0,0,1,0,0,1,1
393,1.90090556863651,0.3809782037933135,FL,2023-05-21,0,1,1,1,0,1,1,0,0,1,1,0,1,1
394,2.93844613170816,0.3076169446311165,FL,2023-05-22,0,1,1,1,1,1,1,0,0,1,0,0,0,1
395,1.93512547724019,0.3017314502830085,FL,2023-05-23,1,1,1,1,0,0,1,0,1,1,0,0,0,1
396,3.06389295356834,0.2195359083854945,FL,2023-05-24,1,0,1,1,0,1,1,1,0,1,0,0,0,1
397,2.85462435391699,0.3303185632008355,FL,2023-05-25,0,1,1,1,0,0,1,0,0,1,0,0,0,1
398,1.90253773423932,0.3287248458455305,FL,2023-05-26,0,1,1,1,1,1,1,0,0,1,1,0,1,1
399,0.667678308937042,0.486030561876505,FL,2023-05-27,1,1,1,1,0,1,1,1,0,1,1,0,1,1
400,2.0729929363687,0.4477097879788655,FL,2023-05-28,0,0,1,1,0,1,1,0,0,1,0,0,0,1
401,0.498309451410935,0.2505516156826345,FL,2023-05-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
402,3.48985122819835,0.341784451405589,FL,2023-05-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0
403,4.57126014922839,0.309279208232475,FL,2023-05-31,0,0,1,1,0,1,0,0,0,1,0,0,0,0
404,5.30180852258827,0.4808049955077085,FL,2023-06-01,0,0,1,1,1,0,1,0,0,1,0,0,0,1
405,1.49994381863618,0.2904343630662055,FL,2023-06-02,1,0,1,1,1,1,1,1,0,1,0,0,0,1
406,1.36264395297736,0.3628005554242515,FL,2023-06-03,1,1,1,1,0,1,1,1,0,1,0,0,0,1
407,1.68299643390695,0.4103532169697335,FL,2023-06-04,1,1,1,1,1,0,1,1,0,1,0,0,0,1
408,2.81002981164494,0.319186780486799,FL,2023-06-05,1,0,1,1,0,1,1,0,0,1,0,0,0,1
409,5.59453180277988,0.3740723216553575,FL,2023-06-06,0,1,1,0,0,1,0,1,0,1,0,0,0,0
410,4.19918952514581,0.3329368603361685,FL,2023-06-07,1,0,1,1,0,1,1,0,1,0,0,0,1,1
411,4.85939733378519,0.4173365737920795,FL,2023-06-08,0,1,0,0,0,0,1,1,0,0,0,0,0,1
412,2.80762722888574,0.371361762682487,FL,2023-06-09,0,1,1,0,0,0,0,1,0,1,0,0,0,0
413,0.718845102858975,0.3121072506134475,FL,2023-06-10,1,1,1,1,1,1,1,1,0,1,0,0,1,1
414,0.653188714727832,0.3899171981760765,FL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1
415,1.78928129539435,0.404726295129317,FL,2023-06-12,0,1,1,1,1,1,1,0,0,1,1,0,0,1
416,3.00358709221493,0.4324019811207035,FL,2023-06-13,1,1,1,0,0,0,0,1,0,1,0,0,0,0
417,1.58914271283574,0.4273035324389335,FL,2023-06-14,0,1,0,1,1,1,1,0,0,0,0,0,0,1
418,1.39412110242668,0.375668375756011,FL,2023-06-15,1,1,1,1,1,1,0,1,0,1,0,0,0,0
419,2.46444708364189,0.376406521490022,FL,2023-06-16,1,0,1,1,0,1,1,1,0,1,1,0,1,1
420,1.48758264561614,0.4049359501042865,FL,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,0,0,1
421,0.530389381336007,0.172422772446614,GA,2023-05-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1
422,0.879875579303291,0.293894085308724,GA,2023-05-08,1,1,1,1,1,1,0,1,0,1,1,1,1,0
423,1.9590231892987,0.338521767659219,GA,2023-05-09,0,0,1,1,1,1,1,0,0,1,1,1,1,1
424,0.579366452091821,0.175254283421663,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
425,0.821721151950277,0.193401583314452,GA,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
426,1.60096101754276,0.522301310155515,GA,2023-05-12,1,0,1,1,1,0,0,1,0,1,0,0,0,0
427,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,0.823968225749586,0.600000248160945,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1
430,1.02334221922032,0.442481826682722,GA,2023-05-16,0,1,1,1,1,1,1,0,0,1,1,1,1,1
431,1.08816568538376,0.3241236796274215,GA,2023-05-17,0,1,1,1,1,1,1,0,0,1,0,1,1,1
432,2.67404901830996,0.2303703114971055,GA,2023-05-18,1,0,1,1,0,1,1,1,0,1,0,0,1,1
433,1.72291022597694,0.1873212157963715,GA,2023-05-19,1,0,1,1,0,1,1,1,0,1,0,1,1,0
434,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,1.28147515127398,0.427444191375667,GA,2023-05-21,1,1,1,0,1,1,1,1,0,1,1,0,1,1
436,0.68779404221705,0.282054361610883,GA,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1
437,1.02812347620553,0.324397333945895,GA,2023-05-23,0,1,1,1,1,1,1,0,1,1,0,1,1,1
438,0.633631269990493,0.161812941416009,GA,2023-05-24,1,1,1,1,1,1,1,1,0,1,0,0,1,1
439,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,1.91425481914337,0.581721924207265,GA,2023-05-26,0,0,1,0,1,1,1,0,0,1,0,0,0,1
441,1.72042189165079,0.1887724813306745,GA,2023-05-27,1,0,1,1,0,1,1,1,0,1,1,0,1,1
442,1.0512034620979,0.342283601713568,GA,2023-05-28,1,1,1,1,1,0,1,1,0,1,0,0,0,0
443,0.943865576814004,0.66806878609482,GA,2023-05-29,0,1,1,1,1,1,1,0,0,1,1,1,1,1
444,0.783852357247959,0.428180717268383,GA,2023-05-30,1,1,1,1,1,1,1,1,0,1,0,0,1,1
445,0.964764637176107,0.472967183329911,GA,2023-05-31,1,1,1,1,1,0,1,1,0,1,0,0,0,1
446,0.85381220631504,0.352667625096288,GA,2023-06-01,1,1,1,1,1,0,1,1,0,1,0,1,1,1
447,1.04161399600778,0.371489122322007,GA,2023-06-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1
448,0.946177656753218,0.289527080048118,GA,2023-06-03,1,1,1,1,0,1,1,1,0,1,1,0,1,1
449,NA,NA,GA,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,1.19948880838281,0.3769950569608565,GA,2023-06-05,1,1,1,1,1,1,0,1,1,1,0,0,0,0
451,1.24573500688526,0.58717978468147,GA,2023-06-06,1,1,1,1,1,1,0,1,0,1,0,1,1,0
452,1.0566037570868,0.3439734794447625,GA,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1
453,1.53318965183048,0.4204559886515125,GA,2023-06-08,1,0,1,0,1,0,1,1,0,1,0,1,0,1
454,1.12113318835728,0.331634396124122,GA,2023-06-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
455,NA,NA,GA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.881896223436649,0.61497227623159,GA,2023-06-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1
458,0.557353359323615,0.3807853275201065,GA,2023-06-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
459,1.25106512744244,0.393182120574872,GA,2023-06-14,1,0,1,1,1,1,1,1,0,1,1,0,1,1
460,0.891575680888687,0.61949230692321,GA,2023-06-15,1,1,1,1,1,0,1,1,0,1,1,1,0,1
461,NA,NA,GA,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,0.881900126719941,0.64723418389718,HI,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1
464,1.08019473190334,0.772816737109835,HI,2023-05-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
465,0.663478537822559,0.266022737020228,HI,2023-05-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1
466,0.430780635450412,0.2453485396981155,HI,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
467,NA,NA,HI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,0.104262498796883,0.065861691970017,HI,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,1.01590949066129,0.7324652484933,HI,2023-05-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
473,0.767237048705089,0.57810127466741,HI,2023-05-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1
474,NA,NA,HI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
