...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
258,1.23974512852036,0.3186464414965545,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
259,0.00350198359169772,7.6519112710887e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
260,0.00735023343627286,7.6191990420981e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
261,0.0245521947364279,7.63338282066475e-4,CT,2023-03-06,1,1,1,1,1,1,0,1,0,1,1,1
262,2.03284741453458,0.241210872271938,CT,2023-03-07,0,1,0,1,1,0,1,1,0,1,1,0
263,1.17976630872915,0.138862056161297,CT,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
264,0.0407703921542072,7.95089527742165e-4,CT,2023-03-09,1,1,1,1,1,1,1,1,0,0,1,1
265,0.0124675385859712,8.1485478408112e-4,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
266,0.01332688445068,8.3933112018365e-4,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00327039061907879,8.68658005082705e-4,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
268,1.23249106129368,0.193964895991485,CT,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
269,0.0760828145663487,9.42652142527825e-4,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
270,1.94795978311383,0.2380822014723465,CT,2023-03-15,0,1,0,0,1,1,0,1,0,1,1,1
271,1.136911508846,0.121481638105792,CT,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
272,1.02949160792349,0.156916404730053,CT,2023-03-17,1,1,0,0,1,1,1,1,0,0,1,1
273,0.0272654163326377,0.00116032072210084,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
274,2.31259669323286,0.9592373819835,CT,2023-03-19,0,1,0,1,0,1,0,1,0,0,0,1
275,2.78939646635474,0.217986704517937,CT,2023-03-20,1,1,0,0,1,0,1,1,0,0,0,0
276,0.0220941474939078,0.001398472002872195,CT,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
277,2.32952501447276,0.239882483858183,CT,2023-03-22,0,1,0,1,1,1,0,1,0,0,1,1
278,0.833983247156045,0.1166796097727095,CT,2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
279,0.0611322186673454,0.00172074021710247,CT,2023-03-24,1,1,1,1,1,1,1,1,0,0,1,1
280,1.75732445865268,0.1748453448889795,CT,2023-03-25,0,1,0,1,1,0,0,1,0,1,1,0
281,0.0538903614644389,0.00199522399727276,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
282,0.108556553847857,0.002154213956416765,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
283,0.00431271496432829,0.002329853163691215,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
284,0.0156229723029847,0.002524052190699835,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
285,0.0188302782285646,0.002739010207369755,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
286,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.0246030647598795,0.00324176882538876,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.161030420684837,0.0038637877674679,CT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
290,0.013415328820146,0.004230001258794025,CT,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
291,0.0510007316165313,0.00464010362285751,CT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,2.91034691308508,0.2828848294532415,DC,2023-02-26,0,1,0,0,1,1,0,1,0,0,1,1
296,0.00144115433428769,0.00147996202846476,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
297,0.00132264323757068,0.001336020839799085,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
298,0.0713518105271072,0.001207332680761375,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
299,2.04818826457753,0.318292801858721,DC,2023-03-02,0,1,0,0,1,1,1,1,0,0,1,1
300,0.00397725047774637,9.89447638677485e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0226155558435199,8.97535452053115e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
302,2.57372633140165,0.475103307499899,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
303,0.0414172973992308,7.42064081912455e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
304,0.0152152463953312,6.7659361341038e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
305,0.00990863598159891,6.1820357288817e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
306,0.00234485849183097,5.66189391396685e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
307,0.00208421515800893,5.19929991686115e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
308,1.36944165402603,0.960665592885535,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
309,1.33543937530864,0.4812964149968005,DC,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
310,0.0127035875401611,4.1057350452983e-4,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
311,1.32305793868611,0.3256396133627505,DC,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
312,0.00792048503836135,3.5821942219176e-4,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
313,4.4650964940404e-4,3.3732942661588e-4,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
314,0.00201936642904658,3.19706950862925e-4,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
315,1.25083320011614,0.1949714724372835,DC,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
316,0.00336624860458758,2.93846220814675e-4,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
317,1.24864702338454,0.1951971586462815,DC,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.35214276890099,0.4897343721676765,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
320,3.9795969763934e-4,2.8065857493861e-4,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
321,0.00426403252367753,2.8665327102527e-4,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
322,1.29939283942876,0.324019722958968,DC,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
323,0.00896932731591574,3.13364187820835e-4,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
324,1.32237325381908,0.486808477243976,DC,2023-03-27,1,1,0,0,1,1,1,1,0,0,1,1
325,1.22901407372999,0.243367425023314,DC,2023-03-28,1,1,0,0,1,1,1,1,0,0,1,1
326,1.26314280851921,0.324027495804388,DC,2023-03-29,1,1,0,0,1,1,1,1,0,0,1,1
327,1.25342590517349,0.2439373801141665,DC,2023-03-30,1,1,0,1,1,0,1,1,0,1,1,0
328,1.21773711022165,0.242264652786968,DC,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
329,0.00652064650238007,6.0856178805161e-4,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,2.01394048473076,0.475037882682905,DC,2023-04-04,1,1,0,0,0,1,1,1,0,0,1,1
333,1.20695631309909,0.320801968520517,DC,2023-04-05,0,1,0,1,1,1,0,1,0,1,1,1
334,1.30902205242824,0.95280541074127,DC,2023-04-06,1,1,0,0,1,1,1,1,0,0,1,1
335,1.22725693686258,0.4759498887611995,DC,2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
336,0.0273896857695431,0.002314900410730825,DC,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
337,0.00188439714956815,0.001369282222086715,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
338,0.00167944931975436,0.0012259808680151,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
339,0.75737147750885,0.0946593892703505,DE,2023-02-28,0,1,1,1,1,1,0,1,0,1,1,1
340,0.0436537271892948,9.88472040406935e-4,DE,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
341,0.00963514945933572,8.90640692435795e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
342,3.81629825054789,0.4131316141399745,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
343,0.00911280264633882,7.2932211862773e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
344,1.27949795584857,0.476063850969698,DE,2023-03-05,0,1,0,1,1,1,1,1,1,1,1,1
345,1.82559115667228,0.1608697311828835,DE,2023-03-06,0,1,0,1,1,0,0,1,1,1,1,0
346,0.0531198703677564,5.55861040068805e-4,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
347,1.27552905263661,0.243546559439635,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
348,0.00254496774578448,4.7570819675668e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
349,0.0343769290999472,4.4438682951102e-4,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.00223116084517751,3.80789009098355e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
353,5.4601371591693e-4,3.69040187664e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
354,0.00200718544211186,3.61969742019515e-4,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
355,1.38134661693081,0.971714982858245,DE,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
356,1.22856161808887,0.1939185731304405,DE,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
357,0.00202196103498065,3.7138709155569e-4,DE,2023-03-18,1,1,1,1,1,1,1,1,0,1,0,1
358,0.00759743473438898,3.86533591275225e-4,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.00249297823966928,4.4080183952856e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
361,0.00581664741703047,4.8318765637677e-4,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
362,1.24776268738194,0.19480137314138,DE,2023-03-23,1,1,0,1,1,0,1,0,1,1,1,0
363,1.2080644246305,0.241120516587527,DE,2023-03-24,1,1,0,0,1,1,1,1,0,0,1,1
364,0.0034185671893813,7.02891202298845e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
365,9.056057992805e-4,8.20484315783355e-4,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
366,0.00133524388046793,9.69876773497955e-4,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
367,1.13494498188351,0.1915299728787675,DE,2023-03-28,1,1,0,0,1,1,1,1,0,0,1,1
368,0.00145177507809669,0.00139831619632184,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
369,0.0151463179044222,0.001699900630456795,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
370,1.14316752532361,0.2370170630175215,DE,2023-03-31,1,1,0,0,1,1,1,1,0,0,1,1
371,0.00957427985621018,0.00255494886395314,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0123482514520424,0.003149634085142755,DE,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1.25026240616175,0.4671878438509935,DE,2023-04-04,1,1,0,1,1,0,1,1,0,1,1,0
375,NA,NA,DE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.0758640776312005,0.0073306346287966,DE,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
377,0.0100368857671089,0.00902523081415665,DE,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
378,0.0134912013812573,0.0110781678361367,DE,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
379,1.14998727899181,0.071290069382992,FL,2023-02-26,1,1,1,1,1,1,0,0,0,1,1,0
380,3.45582936794096,0.1240289287407765,FL,2023-02-27,1,0,0,1,1,0,0,0,0,0,1,1
381,2.18032698136358,0.089223194575739,FL,2023-02-28,1,1,1,1,1,0,0,0,0,0,0,0
382,5.88510340287465,0.1362703915481985,FL,2023-03-01,0,1,0,1,1,0,0,0,0,0,1,0
383,1.47379534341608,0.0787334638493495,FL,2023-03-02,0,1,1,1,1,1,0,0,0,1,1,1
384,1.90483552159097,0.062789587758395,FL,2023-03-03,0,1,1,0,1,1,0,0,0,0,1,1
385,1.4085111186841,0.090098014829178,FL,2023-03-04,1,1,1,1,1,0,0,1,0,1,1,0
386,2.57970434458245,0.1159726224413045,FL,2023-03-05,0,1,0,1,1,0,0,1,0,1,1,0
387,7.42147333155652,0.145933923076485,FL,2023-03-06,0,1,0,0,1,0,0,1,0,0,0,0
388,3.75707639547789,0.10453425262362501,FL,2023-03-07,1,1,0,1,1,0,1,0,0,0,1,0
389,2.40314132972382,0.09212255935322,FL,2023-03-08,1,1,0,1,0,0,0,0,0,0,0,0
390,5.64209926838913,0.1139572248868905,FL,2023-03-09,0,0,0,1,1,1,0,0,0,1,1,0
391,5.48369877325719,0.1507181589406375,FL,2023-03-10,0,0,0,1,1,0,0,0,0,0,1,0
392,2.98124647386625,0.147572523587472,FL,2023-03-11,1,1,0,1,0,0,0,1,0,0,0,0
393,0.854068948323393,0.051697702191711,FL,2023-03-12,1,1,1,1,1,0,1,1,0,1,1,0
394,6.76439751720319,0.1534444790539295,FL,2023-03-13,0,0,0,1,1,1,0,0,0,1,0,1
395,2.61119489226576,0.1102197400399905,FL,2023-03-14,0,1,0,1,1,0,0,1,0,0,0,0
396,4.58788391744018,0.1195191615228675,FL,2023-03-15,0,1,0,0,1,0,0,1,0,0,0,0
397,1.23721620977037,0.04474085867453375,FL,2023-03-16,1,1,1,1,1,0,1,0,0,0,1,0
398,5.53192662772383,0.181946302146708,FL,2023-03-17,1,1,0,0,1,0,0,1,0,0,1,0
399,0.642353657290233,0.0376084909193312,FL,2023-03-18,1,1,1,1,1,1,1,1,1,0,0,1
400,3.25161347165382,0.1437712749457885,FL,2023-03-19,1,0,0,1,1,0,0,0,0,0,1,0
401,3.33493415048881,0.131173443254393,FL,2023-03-20,0,1,0,0,1,0,1,0,0,0,0,0
402,5.0897882918582,0.143448198386187,FL,2023-03-21,1,0,0,0,1,0,0,0,0,0,0,0
403,1.77425771660553,0.033766362954015,FL,2023-03-22,1,1,1,1,1,1,0,1,0,0,0,1
404,4.61305824650658,0.1483980234006925,FL,2023-03-23,1,0,0,0,1,0,1,0,0,0,0,0
405,3.9541490930991,0.129546312310657,FL,2023-03-24,0,1,0,0,0,0,0,1,0,0,0,0
406,6.31303750212587,0.255451348326475,FL,2023-03-25,1,0,0,0,1,0,1,0,0,0,0,0
407,0.878484383137524,0.098959309946136,FL,2023-03-26,1,1,1,1,1,1,1,0,1,1,0,1
408,4.14725079910365,0.11845439828368,FL,2023-03-27,1,0,1,0,0,0,1,0,0,0,0,0
409,3.15528389141753,0.1022746739858035,FL,2023-03-28,0,0,1,1,0,0,0,0,0,1,0,0
410,5.35756109560152,0.143825739693615,FL,2023-03-29,0,0,1,0,0,0,0,0,0,0,0,0
411,5.09869108424708,0.1815717028385765,FL,2023-03-30,0,1,0,0,1,0,0,1,0,0,0,0
412,3.61444330299785,0.1011553154099065,FL,2023-03-31,1,1,1,0,0,1,1,0,1,0,0,1
413,2.1444488371616,0.0965702056015965,FL,2023-04-01,1,1,1,0,1,1,1,1,0,0,0,1
414,2.87726772459837,0.0502985111260495,FL,2023-04-02,1,1,0,1,0,1,1,1,0,0,0,1
415,7.4174015199448204,0.1597573748905315,FL,2023-04-03,1,0,1,0,0,1,1,0,0,0,0,1
416,7.66549085036084,0.1596322151790875,FL,2023-04-04,0,0,1,0,0,1,0,0,0,0,0,1
417,4.61845202466532,0.06198016743679,FL,2023-04-05,1,1,0,1,0,0,1,1,0,1,0,0
418,6.79966803014909,0.1225356122818555,FL,2023-04-06,0,0,0,1,0,1,0,0,0,1,0,1
419,6.09699090153498,0.162688576128403,FL,2023-04-07,1,0,1,0,0,1,1,0,1,0,0,1
420,4.51090403413248,0.134152880243297,FL,2023-04-08,0,1,0,1,0,1,0,1,0,0,0,1
421,0.9949538652916,0.195379929478572,GA,2023-02-26,1,1,1,1,1,0,1,1,0,1,1,0
422,1.05500527622633,0.078369426228498,GA,2023-02-27,1,1,1,0,1,1,0,1,0,0,1,1
423,0.339927958875611,0.0903695254509765,GA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
424,2.43152659225556,0.291541339160026,GA,2023-03-01,1,0,0,1,1,0,0,1,0,1,1,0
425,0.289180211776658,0.00837114241046085,GA,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
426,0.350774671490589,0.090564891174926,GA,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
427,0.53755403292456,0.1466977369424185,GA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
428,2.37920828446731,0.3317042663955095,GA,2023-03-05,0,1,0,1,0,1,0,1,0,1,0,1
429,3.47995546838766,0.50912618492523,GA,2023-03-06,0,1,0,0,1,0,0,1,0,1,1,0
430,6.70833236659785,0.2797864799758355,GA,2023-03-07,0,1,0,1,1,1,0,1,0,0,1,1
431,2.37125156140468,0.2054257797098305,GA,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
432,0.356960743865619,0.004087025328666765,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
433,0.18929167092894,0.00373485938365692,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
434,0.898201784204402,0.225580237239333,GA,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
435,1.89781655857094,0.373007155608855,GA,2023-03-12,1,1,0,0,1,0,0,1,0,0,1,0
436,1.06677157852039,0.1896030224545205,GA,2023-03-13,1,1,1,1,1,0,1,1,1,0,1,0
437,0.0317094759957753,0.002755799104741845,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
438,1.41688400334832,0.145609781201701,GA,2023-03-15,1,1,0,0,1,0,1,1,1,0,1,0
439,0.130353207779075,0.00248174501563329,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
440,2.94250295177606,0.3525611895400865,GA,2023-03-17,1,1,0,0,1,0,1,1,0,0,1,0
441,0.18521940656631,0.002335683260033895,GA,2023-03-18,1,1,1,1,1,1,0,0,0,1,1,1
442,0.125076572244045,0.002311361283047795,GA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
443,0.330828176658632,0.00232183353636357,GA,2023-03-20,1,1,1,1,1,1,1,1,0,0,0,1
444,0.742952415833757,0.10439853627323,GA,2023-03-21,0,1,1,1,1,1,0,1,0,1,1,1
445,1.6775742791151,0.1437818006968665,GA,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
446,0.161083798371283,0.00260226898590929,GA,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0
447,1.03185894686524,0.1584889014907155,GA,2023-03-24,1,1,1,1,1,0,1,1,1,0,1,0
448,0.0817793811711906,0.00306920699273181,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
449,0.290366707334825,0.003421694811569605,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
450,0.572914311187904,0.0776495033563905,GA,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
451,1.36727388493218,0.1503125246341335,GA,2023-03-28,1,1,0,1,0,1,1,1,0,1,0,1
452,0.782261273144538,0.177893188675722,GA,2023-03-29,1,1,1,1,0,1,1,1,0,1,0,1
453,0.308539617607223,0.00612607915110405,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
454,0.936044772799194,0.0892321265205505,GA,2023-03-31,1,1,1,1,1,0,1,1,0,0,0,0
455,0.726843299439994,0.2132995277197585,GA,2023-04-01,1,1,1,1,0,1,1,1,0,1,0,1
456,0.607307633948887,0.1703903889317315,GA,2023-04-02,1,1,1,1,1,1,1,1,0,1,0,1
457,0.653462903807395,0.2072810461218595,GA,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
458,0.656232741982888,0.01550120626263155,GA,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1
459,0.523139738887921,0.0188314355820735,GA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
460,2.3864647941772,0.3764814597913015,GA,2023-04-06,0,1,0,0,1,0,0,1,0,0,1,0
461,1.22729958012559,0.324694996316753,GA,2023-04-07,0,1,0,1,1,1,0,1,0,1,0,1
462,0.0476443315971189,0.0334992537879059,GA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.0735155127225039,0.0133311697727906,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
467,0.712687327011705,0.0118628291185223,HI,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
468,0.592168403891171,0.209400596416785,HI,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
469,0.109786815573222,0.00939998481332955,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
470,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.00913918542410221,0.0059739685277241,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
474,0.0334033300052151,0.0053623604860028,HI,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
475,0.00762254037600364,0.004830306925051335,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
476,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,0.0265020479682969,0.00397692753514452,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
478,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.00645950528618951,0.00314735663916076,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
481,1.03160755475546,0.2360561017211335,HI,2023-03-16,1,1,1,0,1,1,1,1,0,0,1,1
482,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.100159339127228,0.002793536347914895,HI,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,1
485,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,0.0217316176631444,0.00297632178483336,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
487,0.0498448792574185,0.003183847188562745,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
488,0.862668481217091,0.135768714271637,HI,2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
489,0.00914235325973675,0.00390579112097454,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
490,1.88827792082128,0.234045361420776,HI,2023-03-25,1,1,0,0,1,1,0,1,0,0,1,1
491,1.94009922634902,0.266122493762403,HI,2023-03-26,1,1,0,0,1,1,1,1,0,0,0,1
492,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0514775395869267,0.007334833508096,HI,2023-03-28,1,1,1,1,1,1,0,1,0,1,0,1
494,0.958479500528859,0.136847149393051,HI,2023-03-29,1,1,1,1,1,0,1,1,0,1,1,0
495,0.88862880500600006,0.1579116798610055,HI,2023-03-30,1,1,1,0,1,1,1,1,0,0,0,1
496,0.529440683381766,0.1096923590220635,HI,2023-03-31,1,1,1,1,1,1,1,1,1,0,0,1
497,0.95599017720676,0.123672258258242,HI,2023-04-01,1,1,1,0,1,1,1,1,0,0,1,1
498,0.981973131824803,0.299824610533434,HI,2023-04-02,0,1,1,1,1,1,1,1,1,1,1,1
499,0.137306396371549,0.02415028438796615,HI,2023-04-03,1,1,1,1,1,1,1,1,0,0,1,1
500,0.547179390154842,0.248512909383518,HI,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
501,1.09093588049944,0.1502320503637145,HI,2023-04-05,1,1,1,0,1,1,1,1,1,0,0,1
502,1.02860495703357,0.2398581413369555,HI,2023-04-06,1,1,1,1,1,0,1,1,0,1,1,0
503,0.558822599704678,0.0527584084872575,HI,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
504,1.75575299555768,0.80115737021078,HI,2023-04-08,0,1,0,0,1,1,0,1,0,0,1,1
505,0.932487425491152,0.19398159225965,IA,2023-02-26,1,1,1,1,1,0,0,1,1,0,1,1
506,1.303470786942,0.153122134029643,IA,2023-02-27,1,0,1,1,1,0,0,0,0,0,1,0
507,1.61181751086537,0.01864565469156695,IA,2023-02-28,1,1,0,1,1,1,0,1,0,0,1,1
508,0.822139028208603,0.0770976690534935,IA,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
509,0.645976727716274,0.0808856889059005,IA,2023-03-02,1,1,1,1,1,1,0,1,1,0,1,1
510,2.15850865536582,0.246063385205371,IA,2023-03-03,1,0,0,1,1,0,0,0,0,1,1,0
511,0.612151630854153,0.129405565768906,IA,2023-03-04,1,1,1,1,1,1,0,1,0,0,1,1
512,0.0691227814841894,0.01434484661283075,IA,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
513,1.01636884437836,0.1119799500836625,IA,2023-03-06,1,1,1,1,1,0,1,1,0,0,1,0
514,1.52735502957714,0.3499308645488705,IA,2023-03-07,0,0,0,1,1,1,1,0,0,1,1,1
515,0.756107968300914,0.1251698193515575,IA,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
516,0.581098408476458,0.01263610504789725,IA,2023-03-09,1,1,1,1,1,1,1,1,0,0,1,1
