...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.84370441115629,0.373236422858232,CO,2023-07-31,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
220,1.77513474771758,0.3871136357171445,CO,2023-08-01,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
221,0.887124781455367,0.456465145221517,CO,2023-08-02,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
222,1.34613061427358,0.43017574092422,CO,2023-08-03,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
223,2.40583206066061,0.466044342697382,CO,2023-08-04,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
224,0.492258254826305,0.356973529438275,CO,2023-08-05,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
225,1.08212065492984,0.463601297442396,CO,2023-08-06,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
226,1.21379177466547,0.4007283155236705,CO,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
227,0.72400218010317,0.401000433131123,CO,2023-08-08,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
228,0.65101851985784,0.442992547036064,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
229,0.704315703535381,0.495069836796217,CO,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
230,1.23230278889793,0.4081105406488225,CO,2023-08-11,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
231,0.726999498369318,0.387946055390071,CO,2023-08-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
232,0.662079955526113,0.371966178830802,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
233,0.662149198837112,0.3705873526419245,CO,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.919737233040778,0.424958928128033,CO,2023-08-16,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.5937605103263,0.412896807358757,CO,2023-08-18,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.17474814884966,0.379567039895649,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
240,0.80889583492866,0.420033402738566,CO,2023-08-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
241,0.895918403207659,0.3328712889336275,CO,2023-08-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
242,3.2427527557523,0.4363011549427405,CO,2023-08-23,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
243,0.819833662771764,0.422082145540498,CO,2023-08-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
244,1.44288452328654,0.339825862017656,CO,2023-08-25,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
245,1.25122693192753,0.392226325412435,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
246,0.68929698164867,0.4658477997713525,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
247,1.17277946202601,0.398375182815107,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
248,0.972285696849393,0.3502337628669715,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
249,2.20474751569518,0.404365121813322,CO,2023-08-30,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
250,1.28009191065549,0.3993852374798845,CO,2023-08-31,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
251,3.52829592202835,0.418593175055948,CO,2023-09-01,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
252,1.76173760451651,0.52126778500768,CO,2023-09-02,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.00279596915474,0.4500354045383215,CT,2023-07-24,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
255,0.803101038233625,0.56757471484825,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
256,1.39631731378793,0.4080806342319935,CT,2023-07-26,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.506321901639133,0.377861554316898,CT,2023-07-28,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
259,0.631468686193175,0.46137804236085,CT,2023-07-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.928403655053521,0.423653447598585,CT,2023-07-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
262,0.96014380696415,0.452317401595753,CT,2023-08-01,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
263,0.956518804364551,0.4542071629061365,CT,2023-08-02,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
264,0.759785369470164,0.3924739878537745,CT,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
265,1.06285670916151,0.386717528160428,CT,2023-08-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
266,0.688807975063397,0.489638642322682,CT,2023-08-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
267,0.518563291794849,0.384455090350715,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
268,1.3524385282853,0.4354698641124225,CT,2023-08-07,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
269,0.879634175216611,0.4318472738675815,CT,2023-08-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.517803505552146,0.388625617161103,CT,2023-08-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.30831677798748,0.407793140326557,CT,2023-08-10,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
272,0.49638109749749,0.331597114550052,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
273,0.521937888174943,0.393807984561902,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.597431408277912,0.4252165924520425,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
276,1.06484519182159,0.3086111641397875,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
277,0.598807805754754,0.4319150325730505,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
278,1.6376231783337,0.402897193415552,CT,2023-08-17,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
279,1.2087792532281,0.4178120067945175,CT,2023-08-18,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
280,0.651928519878969,0.364016700164483,CT,2023-08-19,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
281,0.769806860297268,0.4188669737493555,CT,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
282,1.7046244343316,0.483269605468649,CT,2023-08-21,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1
283,2.0467372038799,0.4458363764216975,CT,2023-08-22,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
284,1.26900014428,0.4337015727817375,CT,2023-08-23,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
285,1.53724355487398,0.477261720528884,CT,2023-08-24,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
286,1.32972341065127,0.394810059644245,CT,2023-08-25,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
287,1.50795090436633,0.420014289499254,CT,2023-08-26,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
288,1.43563760075539,0.2395127999620185,CT,2023-08-27,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
289,2.29384697033527,0.4172526192527275,CT,2023-08-28,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
290,1.37443288357902,0.4132317959666865,CT,2023-08-29,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
291,1.0024822462436,0.3544521480898095,CT,2023-08-30,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
292,1.19570383636139,0.4130765816974365,CT,2023-08-31,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
293,1.45954329945265,0.491499207988981,CT,2023-09-01,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
294,0.68625960449033,0.501748916544155,CT,2023-09-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.60105114944569,0.561141806484125,DC,2023-07-24,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
297,1.03595032548027,0.4453422174598445,DC,2023-07-25,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
298,1.96870628476437,0.411276022153093,DC,2023-07-26,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
299,0.633275824803805,0.4639227655702605,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
300,0.637892765394657,0.43628114078343,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
301,0.9027866331388,0.4468152888600525,DC,2023-07-29,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
302,1.05299671283003,0.510251601571945,DC,2023-07-30,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
303,0.405398276053663,0.304703259779733,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
304,0.391177807128987,0.3046573147884315,DC,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
305,1.00118538557445,0.486617051089372,DC,2023-08-02,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
306,1.58537361965928,0.467030726062765,DC,2023-08-03,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
307,1.32770739407322,0.4287051649778395,DC,2023-08-04,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
308,0.706021485517384,0.484055968832722,DC,2023-08-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,0.958189988844484,0.305901859548764,DC,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
310,1.00609932889837,0.4502733877734325,DC,2023-08-07,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
311,1.25002751947827,0.3900832029807015,DC,2023-08-08,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
312,0.660859268359783,0.4333491866795185,DC,2023-08-09,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
313,1.26739290269847,0.417683586358669,DC,2023-08-10,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
314,0.659048905282711,0.43705774099008,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
315,0.82421648339449,0.4331686529238965,DC,2023-08-12,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.636117771779645,0.4306259874052505,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.914526740052123,0.439291963711061,DC,2023-08-16,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
320,0.78294778777672,0.55598309203329,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
321,0.903281640166398,0.422353050681887,DC,2023-08-18,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
322,0.728698359807171,0.3875634747313685,DC,2023-08-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
323,0.690067940264521,0.4564338637045095,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
324,0.425477605421843,0.324985789006075,DC,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
325,1.05401651705731,0.3746925537900745,DC,2023-08-22,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
326,0.642239619407284,0.4363182574514895,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
327,1.17526745480718,0.352481316167624,DC,2023-08-24,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
328,0.862271413036334,0.4416908758785645,DC,2023-08-25,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
329,1.77905137757053,0.4692466493410745,DC,2023-08-26,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
330,0.411733387032741,0.313466507222016,DC,2023-08-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
331,1.5782532971677,0.363602660463971,DC,2023-08-28,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
332,1.11100171115571,0.460932431653793,DC,2023-08-29,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.09611373953997,0.415058386527264,DC,2023-08-31,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
335,0.445175403677172,0.3200078033188295,DC,2023-09-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.941425872340369,0.4843601483853385,DE,2023-07-23,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
338,0.826186712530282,0.226889510467537,DE,2023-07-24,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
339,0.646632661673215,0.474238335641687,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.32865265358943,0.2232338390940045,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.309313594231832,0.2189871636362815,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.48474067262924,0.52395350588333,DE,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
352,1.7000029752945,0.60903382969986,DE,2023-08-07,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
353,0.976956590665016,0.495501227315243,DE,2023-08-08,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,1.00770968035659,0.508710282503485,DE,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
359,0.76513091884292,0.39540399638645,DE,2023-08-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
360,1.2591819131676,0.50901312851339,DE,2023-08-15,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
361,1.60543169709694,0.383675729076647,DE,2023-08-16,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
362,1.21109313887386,0.341151330155634,DE,2023-08-17,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
363,1.15183339942177,0.5653548774529,DE,2023-08-18,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
364,0.469165911535985,0.3083461311064885,DE,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.67610207477064,0.388750717879848,DE,2023-08-21,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
367,1.98253013039478,0.437992666819969,DE,2023-08-22,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
368,1.01181420699914,0.3783480963638725,DE,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
369,1.73837168933693,0.53703335730126,DE,2023-08-24,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
370,2.17170477240567,0.516350516241515,DE,2023-08-25,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
371,1.03950746685368,0.381128167237864,DE,2023-08-26,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0
372,0.51070429469938206,0.3431272468477005,DE,2023-08-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
373,1.89289389194036,0.356482927764907,DE,2023-08-28,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
374,1.09981537994635,0.331749683821173,DE,2023-08-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.27255707898655,0.431911839228092,FL,2023-07-23,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
380,4.01387890071211,0.406179682995295,FL,2023-07-24,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
381,3.21484271713655,0.4021260983524505,FL,2023-07-25,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
382,4.55830020941065,0.4232741550017165,FL,2023-07-26,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
383,4.83437667520468,0.4168028218876585,FL,2023-07-27,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
384,3.84970181420804,0.4330048416996855,FL,2023-07-28,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0
385,1.41211823715229,0.4097724670909785,FL,2023-07-29,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
386,2.38641029248637,0.384077636357152,FL,2023-07-30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
387,4.90631222859322,0.398137748569481,FL,2023-07-31,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
388,6.67661891022789,0.379249302560989,FL,2023-08-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
389,3.42566834642401,0.4056032484333035,FL,2023-08-02,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
390,3.87158525523576,0.412757380791737,FL,2023-08-03,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
391,3.47222867111388,0.389843744309203,FL,2023-08-04,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
392,2.63252393259601,0.3761052997627915,FL,2023-08-05,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
393,2.63319456070709,0.344334716683783,FL,2023-08-06,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
394,5.24434674779853,0.400863834673233,FL,2023-08-07,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
395,4.52369472667992,0.4018921814317105,FL,2023-08-08,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
396,6.04369935257612,0.3769447894079945,FL,2023-08-09,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
397,1.68167722138236,0.445868220616194,FL,2023-08-10,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
398,1.69120575630933,0.396594988488267,FL,2023-08-11,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.26337319673985,0.4159012147135005,FL,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1
401,2.96938718729571,0.4409043977099655,FL,2023-08-14,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
402,4.11219680080167,0.3943967477460635,FL,2023-08-15,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
403,3.02346001509143,0.4121246221176125,FL,2023-08-16,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
404,4.67764856492865,0.4041660175663,FL,2023-08-17,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
405,3.93232838251199,0.394330202527476,FL,2023-08-18,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
406,3.28127204438766,0.3910721985113905,FL,2023-08-19,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
407,0.992948145325117,0.398654469894283,FL,2023-08-20,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
408,5.99841151805949,0.3995098754631775,FL,2023-08-21,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
409,4.60674854731271,0.391691037293435,FL,2023-08-22,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
410,5.06501848261111,0.395520745775269,FL,2023-08-23,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
411,11.4764825665305,0.3728812553244745,FL,2023-08-24,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
412,5.38681980203994,0.3965333214085885,FL,2023-08-25,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
413,2.21292777911318,0.3750457012729015,FL,2023-08-26,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
414,4.0470799542778,0.3976586215940825,FL,2023-08-27,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
415,5.53531892392716,0.4077336821575705,FL,2023-08-28,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
416,4.56193724882683,0.395849006341867,FL,2023-08-29,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
417,4.14147318354031,0.371746896275988,FL,2023-08-30,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
418,1.75177234118112,0.3947191376707445,FL,2023-08-31,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
419,2.16025051918175,0.4008989473932,FL,2023-09-01,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
420,2.08232422373172,0.3908282391185045,FL,2023-09-02,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
421,0.732749768147286,0.513643971443995,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
422,2.08927638457656,0.447352504600257,GA,2023-07-24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
423,1.12386815511372,0.3814243928022155,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
424,1.34192894977534,0.423035358797142,GA,2023-07-26,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
425,0.697839104625777,0.197083334489461,GA,2023-07-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
426,1.41829538053056,0.548048146774205,GA,2023-07-28,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
427,2.43825076319869,0.5135648329757,GA,2023-07-29,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
428,1.17169502621422,0.195830482828495,GA,2023-07-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
429,1.05063061037547,0.517550507252145,GA,2023-07-31,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
430,0.817718088517061,0.3563864795859575,GA,2023-08-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
431,1.40802522093135,0.388579616032669,GA,2023-08-02,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
432,2.30615285017121,0.262617609634291,GA,2023-08-03,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
433,0.951910704586467,0.4340046728404115,GA,2023-08-04,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
434,0.686260297912818,0.3786387778394365,GA,2023-08-05,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
435,0.795968862005308,0.564189656501785,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
436,1.93675891972179,0.383679299888461,GA,2023-08-07,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
437,1.95607796753455,0.436302193089982,GA,2023-08-08,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
438,1.97095878112545,0.3849350030374855,GA,2023-08-09,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
439,0.723866211908729,0.386181906226969,GA,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
440,0.268351520569465,0.1989742903466615,GA,2023-08-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.264996553442535,0.200781119339859,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,1.4424243813839,0.362140682613783,GA,2023-08-14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
444,1.06311384196538,0.2804480148706685,GA,2023-08-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
