...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
284,0.00409595845285778,7.05610800932585e-4,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
285,0.00476373595222221,7.8635942207327e-4,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
286,0.00550314336871349,8.7677359692263e-4,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,0.0095876466841843,0.00169319103866735,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
293,0.00972896904497786,0.001889598546281185,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.00161862543992315,1.65692837446895e-4,DC,2024-03-10,1,1,1,1,1,0,1,0,1,1
296,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,4.5906786560543e-4,2.3141271367973e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
301,5.5374946394341e-4,2.50741049279385e-4,DC,2024-03-16,1,1,1,1,1,1,1,1,1,1
302,0.00322420795226835,2.72675010845045e-4,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.0010913061823101,3.5726659642096e-4,DC,2024-03-20,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.00521017252422552,4.7845518615029e-4,DC,2024-03-23,1,1,1,1,1,1,1,1,1,1
309,0.00176543350441009,5.29326723001905e-4,DC,2024-03-24,1,1,1,1,1,1,1,1,1,1
310,0.00190453555053537,5.8647305974679e-4,DC,2024-03-25,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.00214544683125107,7.22584382580495e-4,DC,2024-03-27,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.00424500241986958,0.0012344156189646,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.2579403898553,0.923341958406185,DC,2024-04-03,0,1,0,1,1,0,1,0,1,1
320,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1.19089640766378,0.474270539578481,DC,2024-04-09,0,0,1,1,1,0,0,1,1,1
326,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0250980339033487,0.00742237238665785,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
335,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.00135607524558945,2.63417097264255e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1
346,0.00154758804653317,2.86374405512265e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.00896505545174042,3.75781878164775e-4,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1
350,0.00230833594913186,4.13893803875765e-4,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0549584337739965,5.0590775707932e-4,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.00423002590115017,6.2381467526144e-4,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1
355,0.0164907102518805,6.94722010985195e-4,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.00745106698457605,0.00108790203955342,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1
360,0.00790979543655272,0.001222622076667815,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1
361,0.0302461066156414,0.001376973281210225,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0520748086299848,0.00261776611059902,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
367,0.050085317613429,0.003022658923806205,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.964911224310482,0.79891747733937,DE,2024-04-18,0,1,0,1,1,0,1,0,1,1
377,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.0548366825247462,0.00625573688365425,FL,2024-03-11,1,1,1,1,1,0,1,0,1,1
381,0.00819826671670019,0.0069370124053762,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
382,0.0665261790806269,0.0077079012604911,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
383,1.5845475114237,0.3474832014271305,FL,2024-03-14,0,0,1,1,1,0,0,1,1,1
384,0.043567424469767,0.00956402867495245,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
385,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,0.284222807020453,0.01670760705642745,FL,2024-03-20,1,1,1,1,1,0,1,0,1,1
390,0.221990275202439,0.01870697455310185,FL,2024-03-21,1,1,1,1,1,0,1,0,1,1
391,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,0.0247372397465912,0.0234504205404425,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1
393,0.0297388181365406,0.0262456506910909,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1
394,0.0328728709511844,0.0293600930868954,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1
395,1.79149643732021,0.566210790931245,FL,2024-03-26,0,0,1,0,1,0,0,0,0,1
396,0.824096948835418,0.0366665103631222,FL,2024-03-27,1,1,1,1,1,0,1,0,1,1
397,0.559161458926949,0.0409218011966021,FL,2024-03-28,1,1,1,1,1,0,1,0,1,1
398,0.171540679632827,0.0456225240286502,FL,2024-03-29,1,1,1,1,1,0,0,0,1,1
399,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,1.03642293244364,0.211767182642362,FL,2024-04-02,1,0,1,1,1,0,0,1,1,1
403,0.253056298773995,0.077002552460675,FL,2024-04-03,1,1,1,1,1,1,1,1,1,1
404,1.22174936546157,0.1991015678167155,FL,2024-04-04,1,0,0,1,1,0,0,0,1,1
405,0.289492168822563,0.0938502659319575,FL,2024-04-05,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.134896104055764,0.1244411391205485,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
409,0.416141436323138,0.136137718447807,FL,2024-04-09,1,1,1,1,1,0,1,0,1,1
410,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,0.176156477693503,0.1618469228122905,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,0.222946171803883,0.2061741335891605,FL,2024-04-14,1,1,1,1,1,0,1,0,1,1
415,0.624966816958892,0.2224340867049975,FL,2024-04-15,1,1,1,1,1,0,1,0,1,1
416,0.263201421441323,0.239394038461616,FL,2024-04-16,1,1,1,1,1,0,1,0,1,1
417,0.439945038281272,0.243270112681167,FL,2024-04-17,1,1,1,1,1,0,1,0,1,1
418,0.224462981385366,0.250694643609569,FL,2024-04-18,1,1,1,1,1,1,1,1,1,1
419,0.771499045333169,0.294078380954425,FL,2024-04-19,1,1,1,1,1,0,1,0,1,1
420,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00183223030556962,2.5035763646553e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
422,0.0168577909589383,2.5227554103732e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
423,4.7678796171356e-4,2.55839866811845e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
424,0.00969305828463238,2.6109354143045e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
425,6.8797247352459e-4,2.6810113898603e-4,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
426,6.9726385661398e-4,2.76949723335445e-4,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
427,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.00380932933781815,3.5361416811482e-4,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1
432,0.00101120512605879,3.76799731414485e-4,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,0.00554732500192093,4.67210684744485e-4,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1
436,1.23116931701113,0.2437349035847485,GA,2024-03-25,0,1,1,1,0,0,1,1,1,0
437,0.0142160349614079,5.4903475852026e-4,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1
438,0.0078284580809849,5.9799966409045e-4,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1
439,0.00241714554016922,6.5322457153353e-4,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1
440,0.00850759621340955,7.15502564694935e-4,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1.34293724125779,0.967307035529545,GA,2024-03-31,0,1,1,1,0,0,1,1,1,0
443,1.15158565324599,0.4704415426169715,GA,2024-04-01,0,1,0,1,1,0,1,0,1,1
444,0.00389750186412229,0.001055622438166995,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1
445,0.0503738968300509,0.001170020087149555,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1
446,0.0353341689182856,0.00129959265418484,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1
447,0.0401398396086265,0.00144656757421513,GA,2024-04-05,1,1,1,1,1,1,1,1,1,1
448,0.0664892522996689,0.00161356016701336,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1
449,0.00692536137567709,0.00180365338209692,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
450,1.06025837729438,0.457590819484553,GA,2024-04-08,0,1,0,1,1,0,1,0,1,1
451,0.100259875657735,0.00226842638861798,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
452,0.790212235285187,0.2276348270617155,GA,2024-04-10,1,1,0,1,1,1,1,1,1,1
453,0.158985495772561,0.00287928310977016,GA,2024-04-11,1,1,1,1,1,0,1,0,1,1
454,1.16150929651551,0.891075698119405,GA,2024-04-12,0,1,0,1,1,0,1,0,1,1
455,0.146316129349394,0.003691426024859425,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
456,1.13009767581535,0.877491157867625,GA,2024-04-14,0,1,0,1,1,0,1,0,1,1
457,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,0.0252326528914145,0.00547330266791745,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
459,0.141776603036019,0.00628023338198645,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
460,1.07865862731845,0.843798543972955,GA,2024-04-18,0,1,0,1,1,0,1,0,1,1
461,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00444870740431637,6.9551697106467e-4,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
506,1.23020046225538,0.320858771220267,IA,2024-03-11,0,1,1,1,0,0,1,1,1,0
507,0.0234792983797208,7.7285272899685e-4,IA,2024-03-12,1,1,1,1,1,0,1,0,1,0
508,0.0236569319221317,8.2312373459498e-4,IA,2024-03-13,1,1,1,1,1,0,1,0,1,1
509,0.0142389313238158,8.8229780261825e-4,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
510,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,0.00207361892446882,0.001031741075781655,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
512,0.00253650516471506,0.001124635327069005,IA,2024-03-17,1,1,1,1,1,1,1,1,1,1
513,0.00990851118817118,0.001231725791456175,IA,2024-03-18,1,1,1,1,1,1,1,1,1,1
514,0.0110229677639965,0.001354858620537655,IA,2024-03-19,1,1,1,1,1,1,1,1,1,1
515,0.0106981167978908,0.00149614186709689,IA,2024-03-20,1,1,1,1,1,1,1,1,1,1
516,0.0427296629306264,0.001657977226194225,IA,2024-03-21,1,1,1,1,1,1,1,1,1,1
517,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1.15352787926028,0.4572883336114125,IA,2024-03-23,0,1,0,1,1,0,1,0,1,1
519,NA,NA,IA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.00530659597043069,0.00257121985569639,IA,2024-03-25,1,1,1,1,1,1,1,1,1,1
521,0.0217059793734636,0.002884781870803485,IA,2024-03-26,1,1,1,1,1,1,1,1,1,1
522,0.744946672947485,0.180606808403118,IA,2024-03-27,1,1,1,1,1,0,1,0,1,1
523,0.0900307916004402,0.00364761345631234,IA,2024-03-28,1,1,1,1,1,0,1,0,1,1
524,0.0577157943944623,0.004108857967544185,IA,2024-03-29,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,IA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.186669993699246,0.00589936329211245,IA,2024-04-01,1,1,1,1,1,1,1,1,1,1
528,0.0909871205145677,0.00666103705469285,IA,2024-04-02,1,1,1,1,1,0,1,0,1,1
529,0.154435993128121,0.00752214718561745,IA,2024-04-03,1,1,1,1,1,0,1,0,1,1
530,0.964632067917949,0.188445516531475,IA,2024-04-04,1,0,1,1,1,0,0,1,1,1
531,0.12438083715549,0.00959094655582675,IA,2024-04-05,1,1,1,1,1,0,1,0,1,1
532,0.0688279942446955,0.01082565871928,IA,2024-04-06,1,1,1,1,1,0,1,0,1,1
533,1.07458371237454,0.79136640671378,IA,2024-04-07,0,1,0,1,1,0,1,0,1,1
534,0.262794053332806,0.01377240644372655,IA,2024-04-08,1,1,1,1,1,0,1,0,1,1
535,0.101024099060306,0.01551889985857465,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
536,0.308266966728048,0.017472560835825,IA,2024-04-10,1,1,1,1,1,0,1,0,1,1
537,0.391060383016389,0.163599943280652,IA,2024-04-11,1,1,1,1,1,0,1,0,1,1
538,0.129308178033716,0.0220840596840297,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
539,0.0477249983345714,0.02478611468701415,IA,2024-04-13,1,1,1,1,1,0,1,0,1,1
540,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0583185185693273,0.03110091631307325,IA,2024-04-15,1,1,1,1,1,0,1,0,1,1
542,0.603668161019468,0.348345344158645,IA,2024-04-16,1,1,1,1,1,1,1,1,1,1
543,0.861425736747364,0.64491628196276,IA,2024-04-17,1,1,0,1,1,0,1,0,1,1
544,0.0783125991914081,0.04322548661586085,IA,2024-04-18,1,1,1,1,1,0,1,0,1,1
545,0.513584246424367,0.328834311820572,IA,2024-04-19,1,1,1,1,1,1,1,1,1,1
546,0.0946889942458631,0.0533749773016105,IA,2024-04-20,1,1,1,1,1,0,1,0,1,1
547,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
