...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
533,0.727653339344414,0.387260847950947,IA,2023-10-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
534,3.70216513483638,0.3607377560267915,IA,2023-10-30,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
535,1.00259979216816,0.3371522598920095,IA,2023-10-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
536,1.17903069191059,0.403980335572553,IA,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
537,0.949841194804696,0.670750747407945,IA,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
538,7.38900387895109,0.56325653545749,IA,2023-11-03,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
539,1.13682268929952,0.399363714956201,IA,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
540,1.19919664833165,0.3047942415138115,IA,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
541,2.03233235276422,0.2955780920062925,IA,2023-11-06,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
542,2.1247448775959,0.3806454988752535,IA,2023-11-07,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
543,0.809885342589026,0.3209212615858255,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
544,3.6443192111792,0.465603939439307,IA,2023-11-09,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
545,0.773332718383113,0.1952108531008675,IA,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
546,2.39281897445331,0.503638573510065,IA,2023-11-11,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
547,NA,NA,ID,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.332117321223493,0.220828174041153,ID,2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
551,NA,NA,ID,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.727697546770613,0.490839144783963,ID,2023-10-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
553,0.723982619884931,0.4927888995805205,ID,2023-10-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.902413932522442,0.459024996457565,ID,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
556,0.696746789972328,0.514663271095015,ID,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
557,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.241539374883039,0.162562984382938,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
572,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.85598314707333,0.4247067093610915,IL,2023-10-01,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0
590,3.50031323191126,0.33093182445567,IL,2023-10-02,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
591,2.79180490834541,0.3098040821912215,IL,2023-10-03,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
592,2.62959398723041,0.4282867089893035,IL,2023-10-04,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1
593,1.9769896221084,0.3878044130116265,IL,2023-10-05,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
594,2.227157175667,0.41349596767544,IL,2023-10-06,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
595,2.10639140183193,0.346622186072813,IL,2023-10-07,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
596,1.90012516523378,0.418170059396134,IL,2023-10-08,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
597,2.23911818342183,0.291294858819043,IL,2023-10-09,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
598,2.44633820683136,0.281164132209529,IL,2023-10-10,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
599,2.08235315910728,0.3535972848669425,IL,2023-10-11,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
600,2.36381565001643,0.3002007637055585,IL,2023-10-12,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
601,2.26805471550141,0.3376402740424595,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
602,1.90257178131934,0.3058371968779235,IL,2023-10-14,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
603,1.36570743019493,0.328917628959058,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
604,2.41376778938692,0.293880408344107,IL,2023-10-16,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
605,3.15396198936282,0.3854840285268955,IL,2023-10-17,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
606,2.30715016371046,0.3563242919502905,IL,2023-10-18,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
607,3.86345200874748,0.4496740374132925,IL,2023-10-19,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
608,2.66983822250992,0.4100730038502735,IL,2023-10-20,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
609,1.00902508150346,0.2952188607049,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
610,1.06561306195553,0.3663222814364555,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
611,1.49445829852555,0.3376396097173705,IL,2023-10-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
612,2.44331367846098,0.363396191775119,IL,2023-10-24,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
613,3.29622229450867,0.3558590159910865,IL,2023-10-25,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
614,2.36945698897338,0.384265518835743,IL,2023-10-26,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
615,4.06053828847075,0.4005310046045,IL,2023-10-27,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
616,1.47712674442687,0.315117107130815,IL,2023-10-28,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
617,2.39000285266108,0.4843099162129045,IL,2023-10-29,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
618,3.59324675711742,0.2508983633501635,IL,2023-10-30,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
619,2.66972767117644,0.4760908599536895,IL,2023-10-31,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
620,3.87193059631586,0.41335146580739,IL,2023-11-01,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
621,2.43549845025809,0.3269399707387595,IL,2023-11-02,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
622,1.52414708666385,0.2888857825554565,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
623,2.1086974643505,0.4297045593409795,IL,2023-11-04,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1
624,4.40126516633638,0.437847698171336,IL,2023-11-05,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0
625,5.36267593797908,0.3169505064459105,IL,2023-11-06,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
626,1.72537249896381,0.3371238438914045,IL,2023-11-07,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
627,3.97209281826748,0.389895723130467,IL,2023-11-08,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
628,3.19679281996202,0.4367932994137695,IL,2023-11-09,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
629,2.22887149168676,0.375976932994596,IL,2023-11-10,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
630,3.1364034420318,0.3897056329642305,IL,2023-11-11,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
631,NA,NA,IN,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.358380596384636,0.2456439857650215,IN,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
633,1.05153156260145,0.3391110557110475,IN,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
634,1.31760490539277,0.43523600739982,IN,2023-10-04,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
635,1.27311637707023,0.420403801833554,IN,2023-10-05,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1
636,0.367008233718592,0.2899832152296645,IN,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
637,0.474757503204049,0.34923251018560453,IN,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.483783820262435,0.354521906237069,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
640,0.572566504384332,0.2667225921090105,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
641,1.24481450920314,0.596157246600785,IN,2023-10-11,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
642,0.493234203374125,0.3627172230273425,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.779616744983272,0.3146599415003955,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
644,0.877400900740778,0.3131340170529345,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.525727612558037,0.374082306290821,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0.825019715349769,0.408667713222501,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
648,0.68527555848623,0.363352017141855,IN,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
649,0.362573706976632,0.289957083509623,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
650,0.767262518661098,0.531206697277915,IN,2023-10-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
651,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,1.2051684782358,0.391903808343079,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.257864985508113,0.185095178444688,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,1.06492471937061,0.448958782129156,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
656,1.20744411096014,0.482440421106105,IN,2023-10-26,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
657,0.889596389994384,0.62973385564971,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
658,0.262306478764087,0.1765918570364255,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
659,0.810370265326689,0.578071515287725,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
660,1.26736308783527,0.416660010096369,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
661,0.576196482237113,0.4198040317449595,IN,2023-10-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,1.56484461425681,0.491572115915069,IN,2023-11-01,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
663,0.901232327054839,0.640588776737875,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
664,0.234503054274287,0.165861055404886,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
665,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,1.0830419051974,0.53382117892884,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
667,0.907453678791428,0.644609762769905,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
668,1.34465522280099,0.3770206059441255,IN,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
669,1.01956806765088,0.395641193965978,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
670,0.84791680724205,0.303117241864698,IN,2023-11-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
671,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.462467053972032,0.3432902206442955,KS,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
676,NA,NA,KS,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,0.32745864710754,0.2260691403801475,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
681,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.51890341474568,0.518627746161155,KS,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
683,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.854783628166208,0.596783853082055,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
685,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,1.15250202145923,0.557922348794685,KS,2023-10-17,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
690,0.746094273087483,0.53556316025696,KS,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
691,0.300640915288567,0.1955059354810525,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,0.294374379424854,0.193005365097028,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
693,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.636198237214468,0.3772730047689615,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
696,0.682462554471361,0.3658854544797515,KS,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
697,0.683624946638754,0.365819831396999,KS,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
698,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.251191269283166,0.1711992068719355,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
703,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,0.576481205853955,0.431120251562617,KS,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
706,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.66455437480719,0.4135108700350175,KS,2023-11-06,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
710,1.37168696494274,0.3675022430948775,KS,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,1.92478481678817,0.58059513730826,KS,2023-11-08,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
712,0.808681963038401,0.54569824933855,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
713,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,0.801852329872954,0.4174985795761615,KY,2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
716,0.662346782537477,0.375034815161299,KY,2023-10-02,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1
717,1.55355839584098,0.516055920170235,KY,2023-10-03,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
718,NA,NA,KY,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,0.83214814471349,0.4192381631086115,KY,2023-10-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
720,0.723609283874622,0.3883462580760155,KY,2023-10-06,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
721,0.302180088790378,0.228872122312751,KY,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.749527619469361,0.2224488082692785,KY,2023-10-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
