...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
235,0.689815966853861,0.4791486344395955,CO,2024-06-26,1,1,1,1,0,1,1,1,1,0,1,0,1,1
236,0.455260716656412,0.413024426346189,CO,2024-06-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
237,0.425492016143957,0.50451219163108,CO,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.455380896512514,0.54837582614766,CO,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.512700273245327,0.53826685337119,CO,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.568011777818151,0.596854648780205,CO,2024-07-08,1,1,0,1,1,1,1,1,1,0,1,1,0,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.597522483348421,0.637682651965775,CO,2024-07-10,1,1,0,1,1,1,1,1,1,0,1,0,1,1
250,0.571067377111766,0.3826140243207575,CO,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
251,0.237106112333779,0.03889856203182395,CO,2024-07-12,1,1,1,1,1,1,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.531428448837161,0.4187512549412,CT,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.793290131458095,0.404678523483739,CT,2024-06-07,1,1,1,1,0,1,1,1,0,0,1,1,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.42364386380415,0.482346750596844,CT,2024-06-10,0,0,1,1,1,1,1,1,0,1,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.540635290298171,0.418758184437914,CT,2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,1.00834398827236,0.529796185086795,CT,2024-06-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.681062666555787,0.514029598933905,CT,2024-06-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
269,0.676605305844259,0.519832056069475,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
270,0.607939255683447,0.3714587082463595,CT,2024-06-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.726212155817885,0.539446467790525,CT,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.52215362464798,0.547269559302945,CT,2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
276,0.591081989405142,0.371134267287508,CT,2024-06-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,3.26782087941377,0.557211726560535,CT,2024-06-27,0,1,1,1,1,1,1,0,1,0,1,0,1,1
279,1.11574469489191,0.54286713366978,CT,2024-06-28,0,1,1,1,0,1,1,0,0,0,1,0,1,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1.60783672002567,0.464221897591144,CT,2024-06-30,0,1,1,1,1,1,1,0,0,1,1,1,0,1
282,1.63726503421687,0.569658587667465,CT,2024-07-01,0,1,1,1,1,1,1,0,0,0,1,1,1,1
283,1.18034824619427,0.54692462599967,CT,2024-07-02,0,1,1,1,0,1,1,0,0,1,1,0,0,1
284,1.12713862629644,0.488942348489992,CT,2024-07-03,0,1,1,1,0,1,1,0,0,0,1,0,0,1
285,0.800201687976303,0.52247448589568,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1
286,0.592017105508933,0.3216466827750615,CT,2024-07-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
287,1.2657205672129,0.55993347073183,CT,2024-07-06,0,1,1,1,0,1,1,0,0,0,1,0,1,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.88098869100966,0.493755865916526,CT,2024-07-09,1,1,1,1,0,0,1,1,1,1,1,0,0,1
291,1.17199078714404,0.496055545479364,CT,2024-07-10,1,1,1,1,0,1,1,0,1,0,1,0,0,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.759679943959954,0.4683153436655245,CT,2024-07-12,1,1,0,1,1,1,1,1,1,0,1,1,0,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.910948463752016,0.3136786590486385,DC,2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
297,0.922876104421053,0.3233654090569965,DC,2024-06-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
298,0.458134794528769,0.309749328296684,DC,2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.495476340015911,0.3889504008880065,DC,2024-06-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1
305,0.616879323275275,0.3840897844580015,DC,2024-06-12,1,1,1,1,1,1,1,0,1,1,1,0,1,1
306,0.761473886505839,0.3590865402749525,DC,2024-06-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
307,0.885716505429104,0.413244577508737,DC,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,1,1
308,0.544456297416832,0.4231436506008645,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.656504967975796,0.395877316225452,DC,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,0.425984190775703,0.3014895506158215,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,0.593553210277447,0.453943068038517,DC,2024-06-19,0,1,1,1,1,1,1,0,1,1,0,1,1,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.465524894892083,0.344599676103229,DC,2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.03631099486076,0.3216482388488305,DC,2024-06-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.476090442008328,0.348728568081658,DC,2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.847986826394351,0.4466085709884285,DC,2024-06-30,0,1,1,1,1,1,1,0,0,1,1,1,1,1
324,0.889725534547338,0.455468235637391,DC,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
325,0.425109641104822,0.3226889678996795,DC,2024-07-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1
326,0.390249234345667,0.302085184823452,DC,2024-07-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1
327,0.759175239481844,0.450601617585134,DC,2024-07-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.1996999133082,0.584255582688175,DC,2024-07-11,0,1,1,1,1,1,1,1,1,1,1,1,1,1
335,2.08995352595208,0.61241924279059,DC,2024-07-12,0,1,1,1,0,0,1,0,0,1,1,1,1,1
336,0.186256677778296,0.121456313207258,DC,2024-07-13,1,1,1,1,1,1,1,1,0,1,1,1,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.58255715440175,0.2689898828429295,DE,2024-06-05,0,1,1,1,1,1,1,0,1,0,1,1,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.799458455108867,0.394743844180946,DE,2024-06-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.429753677983917,0.3738856211344775,DE,2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.417655462802754,0.368067732631486,DE,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.407224548852195,0.3577637257084045,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.69831346825557,0.466174793551121,DE,2024-06-16,1,1,1,1,1,0,1,0,0,0,1,1,0,1
352,0.942548820023657,0.4247915113194055,DE,2024-06-17,1,1,1,1,1,0,1,1,0,0,1,0,0,1
353,0.833630887738315,0.4054928184328045,DE,2024-06-18,1,1,1,1,1,1,1,0,0,0,1,0,1,1
354,1.2311429732859,0.3777122936480325,DE,2024-06-19,1,0,1,1,1,1,1,0,0,0,1,0,0,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,2.0653110668567,0.4232177610718405,DE,2024-06-21,0,1,0,1,1,1,1,0,1,0,1,0,0,1
357,1.68754494561979,0.4077676695477365,DE,2024-06-22,0,0,0,1,1,1,1,0,1,1,1,0,1,1
358,1.96561874991276,0.410064653151724,DE,2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,0,1
359,0.867963482142963,0.3808666974946755,DE,2024-06-24,1,1,1,1,1,0,1,1,0,0,1,1,1,1
360,1.98173324076446,0.392498447045396,DE,2024-06-25,1,0,1,1,1,1,1,0,0,0,1,1,1,1
361,1.04877495317942,0.404581236849279,DE,2024-06-26,1,0,1,1,1,1,1,1,0,0,1,0,0,1
362,0.850625524902822,0.365600251975118,DE,2024-06-27,1,1,0,1,1,1,1,1,0,0,1,1,1,1
363,1.34836791282176,0.454062484511063,DE,2024-06-28,1,1,1,1,0,1,1,0,1,0,1,0,0,1
364,0.747079683055179,0.518444024564075,DE,2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
365,1.13375459975609,0.4852618706072315,DE,2024-06-30,0,1,1,1,1,1,1,0,0,0,1,0,1,1
366,1.01099425535864,0.4252403627717115,DE,2024-07-01,1,1,1,1,1,1,1,0,0,0,1,1,0,1
367,0.608170526684766,0.444052445988233,DE,2024-07-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1
368,2.49045406947763,0.54753488164192,DE,2024-07-03,0,1,0,1,1,1,1,0,1,1,1,0,0,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,2.49172651345953,0.53044123250022,DE,2024-07-06,0,0,1,1,1,0,1,0,0,0,1,1,0,1
372,2.25628106384222,0.50389029912415,DE,2024-07-07,1,1,1,1,0,1,1,0,0,0,1,0,0,1
373,2.06096895540958,0.50637625362451,DE,2024-07-08,0,0,0,1,0,1,1,0,0,1,1,0,0,1
374,1.66652707775891,0.588896808312215,DE,2024-07-09,0,1,1,1,0,1,1,0,1,0,1,0,0,1
375,0.448234493141583,0.3252027986240355,DE,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,1.18757052973115,0.64606952931686,DE,2024-07-11,0,0,1,1,1,1,1,0,0,0,1,1,1,1
377,2.75609637163669,0.658010522686325,DE,2024-07-12,0,1,1,1,1,0,1,0,0,0,1,1,0,1
378,2.70385130784574,0.52723235431869,DE,2024-07-13,0,0,1,1,1,1,1,0,0,0,1,0,0,1
379,2.35162227532834,0.3164178027290405,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,1,1
380,1.03436292013972,0.3637742746537205,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1
381,1.33331345108029,0.396802341891117,FL,2024-06-04,1,1,1,1,1,1,1,0,0,0,1,0,1,1
382,3.22875901155473,0.416243156269253,FL,2024-06-05,1,0,0,1,0,1,1,0,0,0,1,0,1,1
383,1.07077422551127,0.3865117903376735,FL,2024-06-06,1,1,0,1,1,1,1,0,0,0,1,0,1,1
384,1.33107296652562,0.340376968325994,FL,2024-06-07,1,0,1,1,1,1,1,1,0,1,1,0,1,1
385,2.25295270407843,0.338544802043865,FL,2024-06-08,0,0,0,1,1,1,1,1,0,0,1,1,1,1
386,1.48779133723462,0.371657646307748,FL,2024-06-09,0,1,1,1,1,1,1,0,1,1,0,1,1,1
387,2.38632491377307,0.3805859630104605,FL,2024-06-10,1,1,1,1,1,0,1,0,0,0,1,0,0,1
388,1.49359438381826,0.3633837873988245,FL,2024-06-11,1,1,0,1,1,1,1,0,0,0,1,0,1,1
389,2.51514084982947,0.3351289784692795,FL,2024-06-12,1,0,1,1,1,1,1,0,0,1,1,0,1,1
390,2.25595906321754,0.3893090789470125,FL,2024-06-13,0,1,1,1,1,1,1,0,0,0,1,1,1,1
391,2.17602050096072,0.3917947559487675,FL,2024-06-14,1,1,1,1,0,1,1,0,0,1,1,0,1,1
392,0.718336614691544,0.379301092233024,FL,2024-06-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
393,1.34679533384659,0.3351778230183235,FL,2024-06-16,1,1,0,1,1,1,1,1,0,0,1,0,0,1
394,7.71410810975103,0.425760810412079,FL,2024-06-17,0,0,0,1,0,1,1,0,0,0,1,0,0,1
395,5.32282488253013,0.436618394312624,FL,2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,0,1
396,5.67627784654636,0.417301297282164,FL,2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,0,1
397,5.7226566624799,0.4327059532467755,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
398,3.19896870099962,0.3842610542040345,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,1,0,0,1
399,2.40334760764252,0.41570637124191,FL,2024-06-22,0,1,1,1,0,1,1,0,0,0,1,0,0,1
400,3.21939571198997,0.4211558978851765,FL,2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,1,1
401,8.12997951662957,0.429345948606322,FL,2024-06-24,0,1,0,1,1,1,1,0,1,0,1,0,1,1
402,1.7807877747636,0.3869123523376975,FL,2024-06-25,1,1,1,1,1,1,1,0,0,0,0,0,0,1
403,12.3125037637848,0.435844834036037,FL,2024-06-26,0,0,0,1,0,0,1,0,0,0,1,0,0,1
404,9.76634017302275,0.4508227902177055,FL,2024-06-27,0,0,0,1,1,1,1,0,0,0,1,0,1,1
405,8.72658223879672,0.4095540879477685,FL,2024-06-28,0,0,0,1,0,0,1,0,0,0,1,0,0,1
406,2.61114321203071,0.4498804853959475,FL,2024-06-29,0,1,0,1,1,1,1,0,1,0,1,1,0,1
407,7.42746433358634,0.467462835980775,FL,2024-06-30,0,1,1,1,0,0,1,0,0,0,1,0,0,1
408,8.65733307295709,0.435189288330148,FL,2024-07-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1
409,10.9278398703914,0.458334164900997,FL,2024-07-02,0,1,0,1,1,0,1,0,1,0,1,0,0,1
410,7.56985066042125,0.464635718280646,FL,2024-07-03,0,1,0,1,1,0,1,0,0,0,1,0,0,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,6.00918444447054,0.4760318631966915,FL,2024-07-05,0,0,0,1,0,0,1,0,0,0,1,0,0,1
413,2.00347968795301,0.395299246186876,FL,2024-07-06,1,1,0,1,0,1,1,0,0,0,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,16.3474995305232,0.460841803863349,FL,2024-07-08,0,1,1,1,0,0,1,0,0,0,1,0,0,1
416,16.8983193849402,0.4854949120090595,FL,2024-07-09,0,1,1,1,0,0,1,0,1,0,1,0,0,1
417,11.6795812214511,0.526838389162505,FL,2024-07-10,0,0,0,1,0,0,1,0,0,0,1,0,0,1
418,11.2168739728175,0.513105444781465,FL,2024-07-11,0,1,1,1,0,0,1,0,1,0,1,0,0,1
419,13.8365954660102,0.566228027268845,FL,2024-07-12,0,0,1,0,0,0,1,0,0,0,0,0,0,1
420,1.26875207118099,0.356608264774996,FL,2024-07-13,1,1,1,1,1,1,1,0,1,0,1,0,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.53866118834293,0.310775121514913,GA,2024-06-03,1,0,1,1,1,1,1,0,0,0,1,0,1,1
423,0.898883259833326,0.4534716118773895,GA,2024-06-04,1,1,1,1,1,0,1,0,0,1,1,1,0,1
424,0.455776507718715,0.341847097358942,GA,2024-06-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
425,0.55971127765585,0.3817116524974525,GA,2024-06-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
426,1.0875179173817,0.4384038891462805,GA,2024-06-07,1,1,1,0,1,1,1,1,0,1,0,0,1,1
427,0.656477857158225,0.3676237129805665,GA,2024-06-08,1,1,1,1,1,1,1,0,1,0,1,0,0,1
428,1.18766167673561,0.3634284707744065,GA,2024-06-09,1,1,0,1,1,1,1,1,0,0,1,1,1,1
429,0.807190162990724,0.4069520244582475,GA,2024-06-10,1,1,1,1,0,1,1,0,1,0,1,0,1,1
430,2.30450149707973,0.3651351199963655,GA,2024-06-11,0,1,1,1,1,1,1,0,0,0,1,1,0,1
431,1.1213466717247,0.390357366408401,GA,2024-06-12,1,1,1,1,1,1,1,1,0,0,0,1,0,1
432,0.601716008525199,0.418153927445152,GA,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.08069306195007,0.377878092663989,GA,2024-06-15,1,1,1,1,0,1,1,0,0,1,1,0,0,1
435,1.01397300569028,0.4433815104022795,GA,2024-06-16,1,1,1,1,0,1,1,1,0,1,1,0,0,1
436,1.12009071987063,0.3914909955290395,GA,2024-06-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
437,1.34326532064364,0.4240771557227905,GA,2024-06-18,0,1,1,1,1,1,1,1,1,0,1,1,0,1
438,2.287769075226,0.476530040616957,GA,2024-06-19,0,0,1,1,1,1,0,1,0,0,1,1,1,0
439,1.79404813018634,0.334091659990952,GA,2024-06-20,1,0,1,1,1,1,1,0,0,1,1,1,0,1
440,1.66606464714064,0.4506042343043545,GA,2024-06-21,0,1,1,0,1,1,1,0,0,0,1,1,0,1
441,1.13046331882329,0.3887764786177145,GA,2024-06-22,1,1,1,1,1,1,1,1,0,0,1,0,0,1
442,1.71150803496671,0.530075564397845,GA,2024-06-23,1,1,1,1,0,1,1,0,0,1,1,0,0,1
443,1.08513541432621,0.53419717598975,GA,2024-06-24,0,1,1,1,0,1,1,1,1,0,1,0,1,1
444,1.78984304165379,0.4536783816675445,GA,2024-06-25,0,1,1,1,1,1,1,0,1,0,1,1,0,1
445,1.95498411278121,0.489599264605106,GA,2024-06-26,1,1,1,1,0,1,1,0,0,0,1,0,0,1
446,1.90722299847174,0.584983908244125,GA,2024-06-27,0,1,1,1,1,1,0,0,1,1,1,1,0,0
447,1.42891466067611,0.4144561432733545,GA,2024-06-28,1,1,0,1,1,1,1,1,0,0,1,1,0,1
448,0.898185262550449,0.64180438394474,GA,2024-06-29,1,1,1,0,1,1,1,1,1,1,0,1,0,1
449,0.994109698403251,0.4346934548605685,GA,2024-06-30,1,1,1,0,1,1,1,1,0,1,0,1,0,1
450,4.52254978714854,0.574490274917065,GA,2024-07-01,0,1,1,1,1,0,1,0,0,1,1,1,0,1
451,1.59904987027809,0.536313213708565,GA,2024-07-02,1,0,1,1,0,1,1,1,0,1,1,0,0,1
452,3.82504340661634,0.617091574831135,GA,2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
453,2.59568313740149,0.62706087855227,GA,2024-07-04,0,1,1,1,1,0,0,0,1,0,1,1,0,0
454,0.536498144308224,0.316295128310927,GA,2024-07-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1
455,1.60389211246842,0.6298750263008,GA,2024-07-06,0,1,1,1,0,0,1,0,0,0,1,0,0,1
456,1.2598735090151,0.63176825329298,GA,2024-07-07,0,1,1,1,1,1,1,0,0,0,1,1,0,1
457,4.12764523934399,0.592495059812785,GA,2024-07-08,0,1,1,1,1,0,1,0,0,0,1,1,0,1
458,4.61841151505495,0.62336928970027,GA,2024-07-09,0,1,1,0,1,0,1,0,0,0,0,1,0,1
459,2.07129253392515,0.55768130009808,GA,2024-07-10,0,1,0,1,0,0,1,0,0,0,1,0,0,1
460,3.97745947400844,0.58368406664211,GA,2024-07-11,0,0,1,1,0,0,1,0,0,0,1,0,0,1
461,1.54219892770774,0.551768528826925,GA,2024-07-12,0,1,1,1,1,0,1,0,0,0,1,1,0,1
462,2.46525900610212,0.558953155310515,GA,2024-07-13,1,0,1,1,1,0,1,1,0,1,1,0,0,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
