...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.381781517412783,0.2303741224311955,CO,2024-06-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
235,0.870468197364963,0.2310811609088715,CO,2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
236,0.723444949899483,0.522868867362975,CO,2024-06-06,0,1,1,1,1,1,1,0,1,0,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.0546151471859,0.309675342157419,CO,2024-06-10,1,1,0,1,1,1,1,0,1,0,1,1,0,1
241,0.382322510654973,0.3304384877478605,CO,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.408590396205186,0.2420341027207145,CO,2024-06-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
243,0.802176905918242,0.564933295586665,CO,2024-06-13,0,1,1,1,1,1,1,0,1,1,1,1,0,1
244,0.810489243116096,0.569780800746475,CO,2024-06-14,0,1,1,1,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.41888602650604,0.254921161422335,CO,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.84606732081391,0.590271896075195,CO,2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.774109716455028,0.495010040416439,CO,2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.522129047144675,0.2908972066893595,CT,2024-05-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
255,0.290817703011934,0.248179303937415,CT,2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
256,0.305944993942598,0.2609190088116235,CT,2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.373420106999034,0.312969079059945,CT,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.421188663221306,0.352112827083606,CT,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
264,0.435729564645808,0.364985413647677,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.465294929545488,0.377712517364617,CT,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.677042274500781,0.470762905526795,CT,2024-05-29,1,1,1,1,1,1,1,0,0,0,1,1,1,1
271,0.386538578362421,0.1667423947099375,CT,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
272,0.579605967376522,0.460255613986185,CT,2024-05-31,0,1,1,1,1,1,1,0,0,1,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.646552291836707,0.50941835855489,CT,2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.956461604414873,0.419967650784222,CT,2024-06-07,1,1,1,1,1,0,1,0,1,0,1,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.58691027474038,0.53288811287913,CT,2024-06-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.439324339973664,0.4530562245525775,CT,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,1.11483484983214,0.5691047024805,CT,2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.785149392838334,0.588589041888385,CT,2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
290,0.784794453513202,0.59290549525411,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
291,0.712558621508703,0.3969883277739455,CT,2024-06-19,0,1,1,1,1,1,1,0,0,0,1,1,0,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.826663914780748,0.607272290626765,CT,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.279150426986185,0.2207152638599775,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.27870800441516,0.23057641367016,DC,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
301,0.311360597505063,0.240555618409483,DC,2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
302,0.762719541432473,0.4930129854405915,DC,2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
303,0.45957207388682,0.3311751261855965,DC,2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
304,0.334645340964438,0.270986204697999,DC,2024-05-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
305,0.367192815561142,0.2812208620458855,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.376609186860058,0.291464413998691,DC,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
307,0.394499158126817,0.301695188802367,DC,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.40255347206033,0.3118919735317395,DC,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,0.39722209906163,0.30425916826074,DC,2024-05-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.618126146616614,0.4139291497945155,DC,2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.18176546262559,0.399044408627133,DC,2024-06-03,0,1,1,1,1,1,1,0,0,1,1,0,1,1
318,1.22016640038703,0.4079329473502295,DC,2024-06-04,0,1,1,1,1,1,1,0,1,0,1,1,1,1
319,0.334684995547998,0.2929528250462145,DC,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.644939847900964,0.4642032148692,DC,2024-06-11,0,1,1,1,1,1,1,0,0,1,1,1,1,1
326,0.78712632344656,0.417276325639186,DC,2024-06-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
327,0.814364761377797,0.3759119429646145,DC,2024-06-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
328,0.879678521895171,0.3751351873895865,DC,2024-06-14,1,1,1,1,1,0,1,1,0,0,1,1,0,1
329,0.683919505180876,0.491445535531264,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.796735086639739,0.426049291215884,DC,2024-06-17,0,1,1,1,1,1,1,0,0,0,1,1,1,1
332,0.339375659054581,0.318960056900069,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.731059966682431,0.515213610927905,DC,2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.429187228808623,0.3384256846786745,DC,2024-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.435690085007789,0.0579009609625905,DE,2024-05-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
338,0.166909910992798,0.0626355194294415,DE,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
339,0.174483802434761,0.067678506311116,DE,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.19784408891095,0.198327542579676,DE,2024-05-16,1,0,1,1,1,1,1,1,0,0,1,1,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.839743978241093,0.2835070136901255,DE,2024-05-22,1,1,1,1,1,1,1,0,0,0,1,1,0,1
348,0.769995373228258,0.599652503875025,DE,2024-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.755002444005275,0.33561486873954,DE,2024-05-26,1,1,1,1,1,1,1,0,0,0,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.434141530039362,0.4027865821232885,DE,2024-05-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.01991235936267,0.4902390230135645,DE,2024-05-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.78394015743104,0.257129986182753,DE,2024-06-05,0,1,1,1,1,1,1,0,1,1,1,1,0,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.860626944350666,0.3961106666600505,DE,2024-06-07,1,1,1,1,1,0,1,0,0,0,1,1,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.56423247598386606,0.430829597693446,DE,2024-06-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1
367,0.557887889675417,0.423781723688643,DE,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.529764273097058,0.4104655855217465,DE,2024-06-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.92632506792395,0.541264652015485,DE,2024-06-16,1,1,1,1,1,1,0,0,0,0,1,1,0,0
373,0.918576158771684,0.4604223398915925,DE,2024-06-17,1,1,1,1,1,1,0,1,0,0,1,1,1,0
374,0.652683660565507,0.37388689623561,DE,2024-06-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1
375,0.933392869719563,0.3340651888111545,DE,2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2.09397841528083,0.403039515740608,DE,2024-06-21,0,1,0,1,1,1,1,0,0,0,1,1,0,1
378,1.4511458070355,0.3671332439976955,DE,2024-06-22,0,1,1,1,1,1,1,0,0,0,1,1,1,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.627744803358748,0.1791971228064375,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,3.37109890810009,0.558989880726755,FL,2024-05-14,0,1,0,1,1,0,1,0,1,1,1,1,0,1
382,0.486837171815886,0.255437535980043,FL,2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
383,0.28574011063875,0.2124164434259145,FL,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
384,1.08471838138446,0.3920261613493895,FL,2024-05-17,1,0,1,1,1,0,1,0,0,0,1,1,0,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.376742809716693,0.2889481137430695,FL,2024-05-20,1,1,1,1,1,1,1,0,0,0,1,1,0,1
388,0.635016516229659,0.285122187215286,FL,2024-05-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
389,0.391488170174206,0.285263526183603,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,0.440772013763784,0.2962647792752215,FL,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
391,1.68105701780144,0.4946149495696375,FL,2024-05-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
392,0.440775139192751,0.3231867818146705,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,1.03823984343767,0.3358216325843775,FL,2024-05-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
394,0.474145063844382,0.348397084406915,FL,2024-05-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
395,0.831595022923876,0.585832419963365,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1
396,2.16169422049976,0.268979461997204,FL,2024-05-29,1,0,1,1,1,1,1,0,0,0,1,1,1,1
397,0.963781834266474,0.4781202004582465,FL,2024-05-30,1,1,1,1,1,0,1,1,0,0,1,1,0,1
398,2.72236269511326,0.3960894954263785,FL,2024-05-31,1,1,0,1,0,1,0,1,0,0,0,0,0,0
399,1.65384280809005,0.57791922896068,FL,2024-06-01,1,1,1,1,1,0,1,1,1,1,0,0,0,1
400,2.35603715314388,0.3211572923099915,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,1,1
401,1.3884267523283,0.374685395678321,FL,2024-06-03,0,1,1,1,1,1,1,0,0,0,1,0,0,1
402,1.69739555242959,0.4136651043536725,FL,2024-06-04,1,0,1,1,1,0,1,0,0,1,0,1,0,1
403,4.28740047816881,0.481551523919996,FL,2024-06-05,1,0,0,1,1,0,1,0,0,0,1,0,0,1
404,1.00690320126975,0.3717954724424765,FL,2024-06-06,1,1,1,1,1,1,1,0,0,0,1,1,1,1
405,1.10110871422615,0.3292684309566395,FL,2024-06-07,1,1,1,1,1,1,1,0,0,0,0,1,0,1
406,2.38818264448128,0.357890713351585,FL,2024-06-08,0,0,0,1,1,1,1,0,0,0,1,0,1,1
407,2.0433367555853,0.3951681619099775,FL,2024-06-09,0,1,1,1,1,1,1,0,0,0,0,1,0,1
408,2.90377604292805,0.3904366587459455,FL,2024-06-10,1,1,0,1,1,1,0,0,0,0,1,1,0,0
409,1.86743677665921,0.3992082389340375,FL,2024-06-11,0,1,0,1,1,1,1,0,0,0,0,1,1,1
410,2.12877490741623,0.320732454822272,FL,2024-06-12,1,0,1,1,1,1,1,0,0,0,1,1,0,1
411,3.91382229295576,0.4280740142306835,FL,2024-06-13,0,1,0,1,1,0,1,0,0,0,1,0,0,1
412,3.747089359058,0.4352949704525,FL,2024-06-14,0,1,0,1,1,0,1,1,0,0,1,0,0,1
413,0.797990479847974,0.411863724375506,FL,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,0,1,1
414,0.939555019818937,0.2722252720650695,FL,2024-06-16,1,1,0,1,1,1,1,0,0,0,1,1,1,1
415,10.51132170087,0.497538662480627,FL,2024-06-17,0,0,0,1,1,0,1,0,0,0,1,0,0,1
416,7.45631925414799,0.515886766004285,FL,2024-06-18,0,0,0,1,1,0,0,0,0,0,1,0,0,0
417,8.05585684079587,0.4807724546967465,FL,2024-06-19,0,0,0,1,1,0,1,0,0,0,1,0,0,1
418,7.17935467889718,0.49618751416909,FL,2024-06-20,0,1,0,1,1,0,1,0,1,0,1,0,0,1
419,3.65103731591615,0.3992016803731385,FL,2024-06-21,0,1,0,1,1,1,1,0,0,0,0,0,0,1
420,3.53148079307942,0.4943190485403995,FL,2024-06-22,0,1,0,1,1,0,1,0,0,0,1,0,0,1
421,0.94882274891904,0.593930147428515,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,1.15911049161401,0.171705760063801,GA,2024-05-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
423,0.711268047883861,0.4301712448893,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.527041238715827,0.2897274949040275,GA,2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
426,0.909024578899559,0.347097967012205,GA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.259542341797371,0.2399341921004705,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,0.825974425274735,0.400248476913408,GA,2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.305969360840804,0.276777347703784,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.426874987798884,0.3378940711689975,GA,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
434,0.366609268627363,0.3142992228586905,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.451790943621379,0.375974586541196,GA,2024-05-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
440,0.588302701415903,0.336481409904836,GA,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.97211054241535,0.3581004915516145,GA,2024-06-03,1,0,1,1,1,1,1,0,0,0,1,1,1,1
444,1.10522536369682,0.4903671857845855,GA,2024-06-04,1,1,1,1,1,1,0,0,0,0,1,1,1,0
445,0.497479701473714,0.363392975668936,GA,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
446,0.32939500242492,0.2794222527733365,GA,2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
447,1.20219525974591,0.4339584925489955,GA,2024-06-07,1,1,1,0,1,1,1,0,1,0,0,1,0,1
448,0.512910884390428,0.3720813048597005,GA,2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
449,0.730907059132156,0.264448047254218,GA,2024-06-09,1,1,0,1,1,1,1,0,0,0,1,1,1,1
450,1.13559697724045,0.4361131355838545,GA,2024-06-10,1,1,0,1,1,0,1,0,1,0,1,1,0,1
451,2.78962420653488,0.419672667544222,GA,2024-06-11,0,1,0,1,1,1,1,0,1,0,1,1,1,1
452,1.39171534277331,0.400412926059552,GA,2024-06-12,1,1,1,1,1,1,0,0,0,0,1,1,0,0
453,0.696673844732743,0.519801139354325,GA,2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.53225078136223,0.4039889373278425,GA,2024-06-15,1,0,0,1,1,0,1,0,0,0,1,1,0,1
456,1.14575440314673,0.434649358351176,GA,2024-06-16,1,1,1,1,1,0,0,0,0,0,1,1,0,0
457,1.45157954420574,0.433604056328306,GA,2024-06-17,0,1,1,1,1,1,0,0,0,1,1,1,1,0
458,1.32290210755247,0.4479930960108635,GA,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
459,2.42870482105779,0.511455915432505,GA,2024-06-19,0,1,0,1,1,1,0,0,0,0,1,1,1,0
460,2.1708670266167,0.347694667776209,GA,2024-06-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
461,2.28677664173814,0.466147088436932,GA,2024-06-21,0,1,0,0,1,1,1,0,0,0,0,1,0,1
462,1.11337402288886,0.416048879775588,GA,2024-06-22,1,1,1,1,1,1,0,0,1,0,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
