...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X24B_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,other_95_CI
253,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,9.5929789363002e-4,2.49435136277205e-4,CT,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
255,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.00145204485985387,2.11383055496405e-4,CT,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
257,1.36633535001739,0.487880497110635,CT,2024-02-22,1,0,0,1,1,1,1,0,0,1,1,1
258,5.4541300336198e-4,1.8334115511483e-4,CT,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.00113200655215435,1.6340806183509e-4,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
261,8.23213712880418e-5,1.56039381693495e-4,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
262,4.3885618915701e-4,1.50224876468985e-4,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
263,7.41896433158178e-5,1.45863279673045e-4,CT,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
264,7.7923744134154e-4,1.42876532917245e-4,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
265,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,6.38517421978346e-5,1.43850139210515e-4,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
269,6.2720371347913e-5,1.47286958161455e-4,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,6.77125452202953e-5,1.5820205813084e-4,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
272,7.60281209556315e-5,1.6581443274404e-4,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,6.25930921388847e-5,2.2989619522651e-4,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
278,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,1.2505890510327e-4,2.7079252715928e-4,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,1.1023794701565e-4,4.7309405951079e-4,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
286,1.2019401046889e-4,5.22396585187675e-4,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
287,2.0828537356057e-4,5.77429763277305e-4,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
288,1.4835100248987e-4,6.3877524196598e-4,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
289,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,6.9310851698455e-4,7.8298285369025e-4,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
291,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,3.2640049110157e-4,3.5890130579078e-4,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,3.2937033935104e-4,2.47601648145435e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,3.6629545554753e-4,2.55271247475245e-4,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
324,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.00193852806823058,3.9507392580513e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
338,5.1789915027093e-4,3.6628861816408e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
339,0.00324439052753231,3.4154588294648e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00178158055661156,3.20436052311625e-4,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
341,0.00333583607692801,3.02605829964e-4,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
342,0.00122188688329157,2.87752439339455e-4,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
343,3.1515749319515e-4,2.75618511854635e-4,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00174718679088548,2.6598764388295e-4,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00158527801764554,2.58680558422005e-4,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
346,0.00546887056418655,2.5355181426423e-4,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
347,0.0118762932965234,2.50487011862515e-4,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
348,3.8421354161217e-4,2.4940045099687e-4,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
349,4.0633184173988e-4,2.50233200803995e-4,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
350,4.545706665209e-4,2.52951547743335e-4,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
351,4.5396255458799e-4,2.5754579165743e-4,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
352,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.004368124338711,2.724382481698e-4,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
354,6.0794212763356e-4,2.82830678022385e-4,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
355,0.00789091139813575,2.95287108243575e-4,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.00163925736968017,6.1562501716987e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
367,0.00168430007170938,6.6821448125486e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.00810643311002943,8.6138297302632e-4,DE,2024-03-22,1,1,1,1,1,1,1,1,0,1,0,1
371,0.0021535078479779,9.3946349694318e-4,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.0476729348024374,0.001120124121292945,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.00357282671973087,0.001338647275007215,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
376,0.0133846093845547,0.00146430286708551,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.829697083144527,0.0488486341885091,FL,2024-02-19,1,0,1,1,1,1,1,0,0,1,1,1
381,0.608650994850866,0.0459098196269308,FL,2024-02-20,1,1,1,1,1,1,1,1,0,0,1,1
382,0.131629422774882,9.07499833647575e-4,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
383,3.39955730534523,0.1914028848871015,FL,2024-02-22,1,1,0,1,0,0,1,1,0,1,0,0
384,0.0308069764981226,9.09560056753575e-4,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
385,0.00417908734180347,9.1608390821816e-4,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
386,1.34560781386597,0.95003731229009,FL,2024-02-25,1,1,0,1,0,1,1,1,0,1,0,1
387,0.922956417956048,0.0955637961457685,FL,2024-02-26,1,1,1,0,1,1,1,1,0,0,1,1
388,4.1172882402985,0.37959709170981,FL,2024-02-27,1,1,0,0,0,1,1,1,0,0,0,1
389,0.00991983486399689,9.81963810058695e-4,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
390,0.0520565325326278,0.001009448299250015,FL,2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
391,0.0107951090583439,0.001041916933059785,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0221242797470097,0.00117323243137061,FL,2024-03-04,1,1,1,1,1,1,1,1,0,1,0,1
395,1.15881165089494,0.313120350438066,FL,2024-03-05,1,1,0,1,0,1,1,1,0,1,0,1
396,0.00804631116657582,0.001294066272034175,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
397,0.00692364071299688,0.00136633308457207,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
398,0.0177082878716784,0.00144750829942771,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.0218374067963714,0.001753668730345365,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
402,0.00292825646224183,0.001880197534322695,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
403,0.0250106922898523,0.00202106660028744,FL,2024-03-13,1,1,1,1,1,1,1,1,0,1,0,1
404,1.87324584986925,0.3710010616309345,FL,2024-03-14,1,1,0,0,0,1,1,1,0,0,1,1
405,0.0127435719919384,0.002351854818280305,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,0.117050386670664,0.00355354703762854,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
411,0.0859143811510062,0.003877022855911415,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,0.008902941051987,0.00463093665602919,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
414,0.00961580368100107,0.00506863801626415,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
415,0.0100338876354541,0.00555223419625395,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
416,2.0201679852808,0.613644309042905,FL,2024-03-26,1,1,0,0,1,0,1,1,0,0,0,0
417,0.347463029506488,0.00667549847218065,FL,2024-03-27,1,1,1,1,1,1,1,1,0,1,0,1
418,0.225418485487501,0.0073253525481639,FL,2024-03-28,1,1,1,1,1,1,1,1,0,1,0,1
419,0.0560670778355554,0.008041517405382,FL,2024-03-29,1,1,1,1,1,1,1,1,0,1,0,1
420,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0116410599496127,4.2926022709968e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
422,1.72320114919848,0.1386959572448935,GA,2024-02-19,1,0,0,0,1,1,1,0,0,0,1,1
423,1.06191976648385,0.108161204458056,GA,2024-02-20,1,1,0,1,1,0,1,1,0,1,1,0
424,0.110105044584205,3.1256138973116e-4,GA,2024-02-21,1,1,1,1,1,1,1,0,0,0,1,1
425,0.0397183591625643,2.82591301765e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
426,0.00522225472481662,2.5621921390788e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
427,0.0044501936920371,2.3301964546583e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
428,0.00211241448074616,2.1261969247623e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
429,1.21462423809343,0.1632373902534075,GA,2024-02-26,1,1,0,1,1,0,1,1,0,1,1,0
430,0.00780244897071578,1.78952756728695e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,0,1,0,1
431,3.6761067447831e-4,1.6514967824878e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
432,0.00176507631998606,1.53064819271325e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
433,0.0128932270852885,1.42507231336495e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
434,0.017877789729447,1.33310355105305e-4,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
435,1.31494574778557,0.327628153865724,GA,2024-03-03,1,1,0,0,1,1,1,1,0,0,1,1
436,1.25560996119787,0.196685208442994,GA,2024-03-04,1,0,0,1,1,1,1,0,0,1,1,1
437,0.00162988125643256,1.1252561693539e-4,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
438,4.7588286510598e-4,1.0749922517827e-4,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
439,0.0370475367627915,1.0327653130878e-4,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
440,0.0200570737175657,9.978746905021e-5,GA,2024-03-08,1,1,1,1,1,1,1,1,0,1,0,1
441,1.3201508026354,0.3287839853179645,GA,2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
442,0.00203933366860979,9.478029358618e-5,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
443,0.0164374908953883,9.31691681627e-5,GA,2024-03-11,1,1,1,1,1,1,1,1,0,1,1,0
444,5.6230545595155e-4,9.21038509953e-5,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
445,0.0081893389576313,9.1555966577805e-5,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
446,6.1682338890548e-4,9.1503185055265e-5,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
447,6.2669459956984e-4,9.1928704050085e-5,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
448,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,0.0033295750464466,1.0098069408713e-4,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
453,0.00117522561503496,1.04186514345935e-4,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,0.00555215465126774,1.16799847211105e-4,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
457,1.24889240036472,0.247039410553735,GA,2024-03-25,0,1,0,1,1,1,0,1,0,1,1,1
458,0.0126170010538479,1.2792333968588e-4,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
459,0.00675014783549817,1.34384971822735e-4,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
460,0.00158840224992464,1.4149380942174e-4,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
461,0.00818409453454204,1.4929057107014e-4,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,0.00349574057203153,0.001248223267308665,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
472,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.012043417579753,7.65283843588015e-4,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
