...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.627589691485845,0.357726684060294,CT,2024-06-28,1,1,1,1,1,1,0,0,1,1,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.890458246947899,0.332418010266829,CT,2024-06-30,1,1,1,1,1,1,1,0,1,1,0,1
261,0.928809733355766,0.2886308183055835,CT,2024-07-01,0,1,1,1,1,1,0,1,1,0,1,0
262,0.639735404064908,0.363351372189945,CT,2024-07-02,1,1,1,1,1,1,1,0,1,1,0,1
263,0.838917397997018,0.4119649150058925,CT,2024-07-03,1,1,1,1,1,1,1,1,0,1,0,1
264,0.619960650474193,0.421655869069476,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1
265,0.622582715560151,0.432625281509146,CT,2024-07-05,1,0,1,1,1,1,1,0,1,0,1,1
266,0.668323077813817,0.370831533145644,CT,2024-07-06,1,1,1,1,1,1,0,0,1,1,0,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.32565777135727,0.4140040515013105,CT,2024-07-09,1,1,1,1,0,1,0,1,1,1,0,1
270,0.717664217359136,0.3847026653992325,CT,2024-07-10,1,1,1,1,1,1,0,0,0,1,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.51911295409815,0.3662591356720365,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.51406803005893,0.3651465828540805,CT,2024-07-14,1,1,0,1,1,1,1,1,0,1,0,1
275,0.579176951688831,0.4092143163612285,CT,2024-07-15,1,1,1,0,1,1,0,1,1,0,1,1
276,1.27388325920201,0.3888819448700315,CT,2024-07-16,1,1,1,1,0,1,1,1,1,0,0,1
277,1.36105435534293,0.4383230194521135,CT,2024-07-17,1,0,1,1,1,1,0,1,1,0,1,1
278,0.527070889376984,0.3823978248700115,CT,2024-07-18,1,1,1,0,1,1,1,0,1,0,1,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.83215006060786,0.4228897176013785,CT,2024-07-20,1,1,1,1,1,1,1,0,0,0,0,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.8356396065872,0.4223266670639305,CT,2024-07-23,0,1,1,1,0,1,0,1,0,1,0,1
284,0.707017491959606,0.383843018402592,CT,2024-07-24,1,1,1,1,1,1,1,1,0,1,1,0
285,0.661429747894653,0.478489974566064,CT,2024-07-25,0,1,1,1,1,1,0,0,1,1,1,1
286,0.435324435014568,0.3087342251232265,CT,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.62669047426596,0.479223557979654,CT,2024-07-29,0,1,1,0,1,1,0,0,1,1,0,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.550228169674959,0.406506974808072,CT,2024-07-31,1,1,0,1,1,1,1,1,0,1,0,1
292,1.47192729697109,0.454418101743717,CT,2024-08-01,1,0,1,1,1,1,0,0,0,1,0,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.989171203960323,0.481971698196985,CT,2024-08-03,0,1,1,1,1,1,0,1,1,0,1,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.997715539595081,0.3347029915035995,DC,2024-06-24,1,0,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.504834940742767,0.31517989098363153,DC,2024-06-27,1,1,1,1,1,1,0,1,0,1,1,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.582827873646906,0.413452992410742,DC,2024-06-30,1,1,1,1,1,1,0,0,0,1,0,1
303,0.594977289562349,0.417793193532134,DC,2024-07-01,1,1,1,1,1,1,1,0,1,0,1,1
304,0.726806026555052,0.452661305713081,DC,2024-07-02,1,1,1,0,1,1,0,1,1,0,1,1
305,0.714629605358156,0.4449667542118115,DC,2024-07-03,1,1,1,0,1,1,1,1,1,1,1,1
306,0.740864709445777,0.4518112310257175,DC,2024-07-04,1,1,1,1,0,1,1,0,1,1,0,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.728191229247026,0.4635459316053145,DC,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1
314,1.58421264510125,0.51125037973989,DC,2024-07-12,0,1,1,1,0,1,0,0,0,0,0,1
315,0.604662621507452,0.35795007456149053,DC,2024-07-13,1,1,1,0,1,1,1,0,1,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.882017465444765,0.446134438338902,DC,2024-07-15,0,1,1,1,1,1,0,0,1,0,1,1
318,0.883190142389491,0.357343758243759,DC,2024-07-16,1,1,0,1,1,1,1,1,0,0,1,1
319,0.444754877712596,0.3297787945163935,DC,2024-07-17,1,1,1,1,1,1,1,0,0,1,1,1
320,0.714288864758651,0.567251854842895,DC,2024-07-18,0,1,1,1,1,1,0,1,0,1,1,1
321,1.50724531732316,0.481307105816194,DC,2024-07-19,0,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.736412934844284,0.4827807521829835,DC,2024-07-23,1,1,1,1,0,1,1,0,1,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.843037235038963,0.4045977232885375,DC,2024-07-25,1,1,1,1,0,1,1,1,0,1,0,1
328,0.767721204796855,0.60589544109183,DC,2024-07-26,0,1,1,1,1,1,0,0,1,1,1,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.597516753431496,0.35901508972894153,DC,2024-07-28,1,1,1,1,1,1,1,0,1,0,1,1
331,1.26357232013385,0.4362445310118985,DC,2024-07-29,1,1,0,1,0,1,1,0,0,1,0,1
332,1.57129103184196,0.517061658686295,DC,2024-07-30,1,1,1,1,0,1,1,0,1,1,0,1
333,0.504343671181678,0.414532385571061,DC,2024-07-31,1,1,1,1,1,1,1,1,0,1,0,1
334,1.42749358894683,0.53355071697812,DC,2024-08-01,0,0,1,0,1,1,0,1,0,0,1,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.44862457361387,0.38497166999948,DE,2024-06-23,0,1,1,1,1,1,0,0,0,0,0,1
338,0.932568704324624,0.455535334382942,DE,2024-06-24,1,1,1,0,1,1,1,0,0,0,0,1
339,1.90152268589563,0.3718665828764955,DE,2024-06-25,1,0,1,1,1,1,1,0,0,1,0,1
340,0.994019422590558,0.367465846809335,DE,2024-06-26,1,0,1,1,1,1,0,0,0,1,0,1
341,0.982626462618674,0.3049775690113555,DE,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1
342,1.14551526985976,0.394532829861251,DE,2024-06-28,1,1,1,1,0,1,0,1,1,1,0,1
343,0.598354762336094,0.46346971454128,DE,2024-06-29,0,1,1,1,1,1,0,1,1,1,0,1
344,0.856242928841976,0.419496842661586,DE,2024-06-30,1,1,1,1,1,1,0,0,0,0,0,1
345,0.833978969973067,0.3809187092475365,DE,2024-07-01,1,1,1,1,1,1,0,0,0,1,0,1
346,0.545121871071196,0.3411611057960975,DE,2024-07-02,1,1,1,1,1,1,1,0,0,1,1,1
347,2.06132527134692,0.465299307302738,DE,2024-07-03,0,1,0,1,1,1,0,0,0,1,1,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.61181472322118,0.385746856938893,DE,2024-07-06,1,0,1,1,0,1,0,0,1,0,1,1
351,1.60628635464203,0.4085151104352105,DE,2024-07-07,1,1,0,1,0,1,0,0,1,0,0,1
352,1.6384677082945,0.431567163326383,DE,2024-07-08,1,1,0,1,1,1,0,0,0,0,0,1
353,1.173620802878,0.399343369470279,DE,2024-07-09,1,1,1,1,0,1,0,1,0,1,0,1
354,0.657417843765044,0.3708370344033685,DE,2024-07-10,1,1,1,1,1,1,1,0,0,1,1,1
355,0.906322012080333,0.4767145068207165,DE,2024-07-11,0,1,1,1,1,1,0,1,0,1,1,1
356,2.05277068062895,0.4656456735397185,DE,2024-07-12,0,1,1,1,1,1,0,0,0,1,1,1
357,1.97235623432084,0.4348831691973335,DE,2024-07-13,0,1,0,1,1,1,0,0,0,0,1,1
358,1.06762371217671,0.4128350786091005,DE,2024-07-14,1,1,1,1,1,1,0,0,0,1,0,1
359,1.08145760165999,0.4682733169397865,DE,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,1
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.12867406200378,0.4242454537808115,DE,2024-07-18,1,1,1,1,1,1,0,0,0,0,1,1
363,0.607188237204785,0.3947518805030675,DE,2024-07-19,1,1,1,1,0,1,1,1,1,1,1,1
364,2.01870900475277,0.394784008072325,DE,2024-07-20,0,0,1,0,1,1,0,1,0,0,1,1
365,2.66610083376114,0.465094069405413,DE,2024-07-21,0,0,0,1,1,1,0,0,0,0,0,1
366,2.46171771401787,0.4993178832050875,DE,2024-07-22,0,1,0,1,1,1,0,1,0,0,0,1
367,1.69602132925155,0.375266241219054,DE,2024-07-23,1,1,1,1,0,1,0,0,0,0,0,1
368,1.48877009255616,0.313060542888287,DE,2024-07-24,1,1,0,1,1,1,0,1,0,1,0,1
369,1.68699168866172,0.446315217517086,DE,2024-07-25,0,1,1,1,1,1,1,0,1,0,1,1
370,2.03311918871818,0.469342069575425,DE,2024-07-26,0,1,0,1,1,1,0,0,0,1,0,1
371,1.20285136353393,0.4095660458534325,DE,2024-07-27,1,1,1,1,1,1,0,1,0,1,0,1
372,3.48119225317593,0.417935502952668,DE,2024-07-28,0,1,1,1,1,1,0,0,0,0,0,1
373,1.87954952387583,0.419308831053015,DE,2024-07-29,0,1,0,1,1,1,0,1,0,1,0,1
374,2.38906902519484,0.4934438672206235,DE,2024-07-30,0,1,1,1,1,1,0,0,0,0,0,1
375,1.68746132727227,0.4255222886906315,DE,2024-07-31,1,0,1,1,1,1,0,0,0,1,0,1
376,2.16240948331424,0.417051625593639,DE,2024-08-01,0,1,1,1,1,1,0,1,1,0,0,1
377,2.74096757161648,0.470602970070242,DE,2024-08-02,0,1,1,0,0,1,0,0,0,1,0,1
378,1.06809253219282,0.422389185983946,DE,2024-08-03,1,1,1,1,1,1,1,0,0,1,1,1
379,1.83685475525331,0.3737139451280875,FL,2024-06-23,0,1,1,1,1,1,0,0,0,1,1,1
380,3.85675504135645,0.3924847521005385,FL,2024-06-24,1,1,0,0,1,1,0,0,0,0,0,1
381,3.62902649730592,0.412416723723491,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,4.27008524427899,0.3809412783481945,FL,2024-06-26,0,0,1,1,1,1,0,0,0,1,0,0
383,4.77819099368077,0.3865600364685765,FL,2024-06-27,0,0,1,1,1,1,0,0,0,0,0,1
384,5.06201747568778,0.3769256918630105,FL,2024-06-28,0,0,0,1,0,1,0,0,0,0,0,1
385,2.10393379244962,0.4189696934451365,FL,2024-06-29,0,1,0,0,0,1,0,0,0,0,0,1
386,4.39328659856266,0.3855974590542725,FL,2024-06-30,0,1,1,1,0,1,0,1,0,0,0,1
387,4.12207216766257,0.4030929463274735,FL,2024-07-01,1,0,0,0,0,1,0,0,0,0,0,1
388,3.53430711041579,0.3853602452413185,FL,2024-07-02,0,1,1,1,1,1,0,0,1,1,0,0
389,3.61883826589062,0.4001230615063595,FL,2024-07-03,0,1,1,1,0,1,0,0,0,0,0,0
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2.3721273807614,0.376161764188216,FL,2024-07-05,1,0,0,1,1,1,0,0,1,0,1,1
392,1.82094727017095,0.3888888512355605,FL,2024-07-06,0,1,0,0,1,1,0,0,0,0,0,1
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,5.57653070058708,0.4029766106457995,FL,2024-07-08,0,0,0,0,1,1,0,0,0,0,0,1
395,3.65326754592835,0.3921162363281435,FL,2024-07-09,0,0,1,1,1,1,0,0,0,1,0,0
396,4.7098811715807,0.4034469135831705,FL,2024-07-10,0,1,0,1,1,1,0,0,0,0,0,1
397,3.1931035902193,0.394742458295358,FL,2024-07-11,0,1,0,1,1,1,0,0,0,1,0,1
398,4.75801618606418,0.4159531289454835,FL,2024-07-12,0,1,0,0,0,0,0,0,1,0,1,0
399,2.39350430243111,0.4069474509344765,FL,2024-07-13,0,1,1,0,1,1,0,0,0,0,1,1
400,2.25490842036358,0.436658244709418,FL,2024-07-14,1,1,1,0,0,1,0,1,0,0,0,1
401,6.30281037446724,0.410371456045986,FL,2024-07-15,0,0,1,1,0,1,0,0,0,1,0,1
402,5.79733284729441,0.4138964709475425,FL,2024-07-16,0,1,1,1,0,1,0,0,1,1,0,1
403,2.51987083405896,0.4086407189637115,FL,2024-07-17,0,0,1,0,1,1,1,0,0,0,0,1
404,4.02869605762327,0.39255893678267,FL,2024-07-18,1,1,0,0,1,1,1,0,0,0,0,1
405,4.75644873188974,0.407134130888756,FL,2024-07-19,0,0,0,0,0,1,0,0,1,0,0,1
406,1.38419828824407,0.40740022573754,FL,2024-07-20,0,1,1,1,1,1,0,0,1,1,1,1
407,2.41720360643994,0.4437597209558805,FL,2024-07-21,0,1,1,0,0,1,0,0,0,0,0,1
408,3.6026538663559,0.397136558038207,FL,2024-07-22,1,0,0,0,1,1,1,0,0,0,0,1
409,8.25500191194263,0.42032928296438,FL,2024-07-23,0,1,0,0,0,1,0,0,0,0,0,1
410,3.8592619720474,0.3943877950956585,FL,2024-07-24,0,1,0,0,1,1,0,1,0,0,0,1
411,2.87510085890986,0.4321681947036525,FL,2024-07-25,0,0,1,1,1,0,0,0,0,0,0,0
412,5.26055433029466,0.4191292606893915,FL,2024-07-26,0,0,0,1,1,1,0,0,0,0,0,1
413,3.35715677021641,0.4059359387995905,FL,2024-07-27,0,1,0,0,1,1,0,0,0,0,1,1
414,1.72495103923733,0.420424995266821,FL,2024-07-28,0,1,1,1,0,1,1,0,0,0,1,1
415,2.89519878981859,0.381500810973114,FL,2024-07-29,0,1,0,1,1,1,0,0,1,0,0,1
416,3.39310231042987,0.486407860429247,FL,2024-07-30,0,1,1,0,0,1,0,1,0,0,0,0
417,5.16511838156367,0.4297384472326415,FL,2024-07-31,0,1,1,0,0,1,0,0,0,0,0,1
418,5.87963497398924,0.4015254155509885,FL,2024-08-01,0,0,0,1,1,1,0,0,0,0,0,1
419,6.88121199123259,0.434942947926977,FL,2024-08-02,0,0,1,0,1,1,0,0,0,0,0,0
420,1.42193808442763,0.3888546745194945,FL,2024-08-03,1,0,1,1,1,0,1,0,0,0,0,0
421,1.36949575005349,0.387649636520843,GA,2024-06-23,1,1,1,1,0,1,1,1,0,1,0,1
422,0.746831635093217,0.3660398091095345,GA,2024-06-24,1,1,1,1,0,1,1,1,1,0,0,1
423,1.14234866415595,0.3610127119265805,GA,2024-06-25,1,1,1,1,1,1,0,1,0,1,1,1
424,1.43991722003798,0.3847729678682125,GA,2024-06-26,1,1,1,1,0,1,0,0,0,1,0,1
425,1.31496828837899,0.4167563470387665,GA,2024-06-27,0,1,1,1,1,0,0,1,1,1,0,1
426,1.26755041415661,0.3910307760688565,GA,2024-06-28,1,1,1,1,1,1,1,0,1,1,0,1
427,0.846623601888087,0.59370944788141,GA,2024-06-29,1,1,1,1,1,0,0,1,1,1,1,0
428,1.22342867134506,0.49388751756058,GA,2024-06-30,1,1,1,0,1,0,1,1,0,0,0,0
429,2.81254552355981,0.3658001698734555,GA,2024-07-01,0,1,0,1,1,1,0,0,0,0,0,0
430,1.20615219697347,0.3860742474480085,GA,2024-07-02,1,0,1,1,1,1,0,0,1,0,0,0
431,2.21600252549226,0.3788476684422385,GA,2024-07-03,0,1,0,1,1,1,0,1,0,0,1,1
432,1.33378235652729,0.425726872705141,GA,2024-07-04,1,1,1,1,1,0,0,1,0,1,0,0
433,0.769243609087464,0.4283879580128665,GA,2024-07-05,1,1,1,0,1,1,1,1,1,0,0,1
434,0.639395381453234,0.3867507879843175,GA,2024-07-06,1,1,1,1,1,1,1,0,0,1,0,1
435,0.635130232370485,0.393194874241542,GA,2024-07-07,1,1,1,1,1,1,0,1,1,0,1,1
436,1.959641859493,0.406816168356937,GA,2024-07-08,0,1,1,1,1,1,1,1,1,0,0,1
437,2.75138795388163,0.429005474181044,GA,2024-07-09,0,1,1,1,0,0,0,0,1,0,0,0
438,1.5458151183289,0.3962960979902395,GA,2024-07-10,1,0,1,1,1,1,1,0,0,1,0,1
439,1.80833087045871,0.4005155236204195,GA,2024-07-11,1,1,0,1,0,1,0,0,0,0,0,1
440,0.672715317099323,0.4019126669641855,GA,2024-07-12,1,1,1,1,1,1,0,0,0,1,0,1
441,1.68891324958005,0.4143148246752105,GA,2024-07-13,1,0,0,1,1,1,1,0,0,1,0,1
442,1.7064899174005,0.4099804742557965,GA,2024-07-14,0,1,0,1,0,1,0,0,0,1,1,1
443,1.19640794658422,0.408667161336095,GA,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,1
444,1.68620438216874,0.4090920798786425,GA,2024-07-16,1,1,0,1,1,1,1,0,0,0,0,0
445,4.54622968357854,0.382224720587763,GA,2024-07-17,1,1,1,0,0,1,0,0,1,0,0,1
446,0.736450157399785,0.434493661274503,GA,2024-07-18,0,1,1,1,1,1,0,0,0,1,0,1
447,0.8815048819497,0.426286738856018,GA,2024-07-19,1,1,1,1,1,1,0,0,1,1,1,1
448,2.27924754061454,0.4641793302444115,GA,2024-07-20,0,1,1,1,1,1,0,0,0,1,1,1
449,1.53186174872251,0.4246302801204755,GA,2024-07-21,1,1,0,0,1,1,1,0,1,0,1,1
450,1.40163212854212,0.4178981234086775,GA,2024-07-22,1,0,1,1,1,1,0,0,0,1,0,1
451,4.08441200199884,0.40957598365569,GA,2024-07-23,1,0,0,1,0,1,0,0,0,0,0,1
452,2.96133774108025,0.4484385097567155,GA,2024-07-24,0,1,1,0,1,1,0,1,1,0,1,1
453,4.30787303098586,0.487117357211948,GA,2024-07-25,0,0,0,0,1,1,0,0,0,0,1,1
454,2.98321824525563,0.437433039262177,GA,2024-07-26,0,1,1,0,1,1,0,1,1,0,0,1
455,3.16978633034229,0.427631531111218,GA,2024-07-27,0,0,0,1,1,1,0,1,0,0,1,1
456,3.01310829404202,0.451660480539188,GA,2024-07-28,0,0,1,0,0,1,0,0,1,0,0,1
457,7.49588920882179,0.47717736648271,GA,2024-07-29,0,1,0,0,1,1,0,0,0,0,1,1
458,3.10825867195494,0.45477279903463,GA,2024-07-30,0,0,0,0,1,1,0,0,0,0,1,1
459,2.93069481155964,0.4357043408459215,GA,2024-07-31,0,1,0,1,1,1,0,0,0,0,0,1
460,4.1034279500412,0.4671726916795575,GA,2024-08-01,0,1,0,0,1,1,0,0,0,0,0,1
461,3.75160735663544,0.423589175477512,GA,2024-08-02,0,1,0,1,1,0,0,0,0,0,0,0
462,1.69142229932366,0.4164669051985865,GA,2024-08-03,0,1,1,1,1,1,0,1,0,0,1,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.440672410810972,0.3548828126613755,IA,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1
506,0.909039649965615,0.3549805233582265,IA,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,0
507,0.55926460251397,0.35236032905536,IA,2024-06-25,1,1,1,1,1,1,1,1,0,0,1,1
508,1.22284234344208,0.457742383459135,IA,2024-06-26,1,0,1,1,1,0,1,1,0,0,1,0
509,0.875692601990862,0.440356318996375,IA,2024-06-27,1,1,1,0,1,1,0,0,1,1,1,1
510,0.442123111109633,0.3508070286793195,IA,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.545664304531922,0.3643544151034235,IA,2024-06-30,0,1,1,1,1,1,0,0,1,1,1,1
513,0.605688214124126,0.361788478325491,IA,2024-07-01,1,1,1,1,1,1,0,1,0,1,1,1
514,0.69402213794923,0.3967443788759675,IA,2024-07-02,1,1,1,1,1,1,0,1,1,1,0,1
515,0.434763077051594,0.353259648839994,IA,2024-07-03,1,1,1,1,1,1,1,1,1,1,1,1
516,1.01692095971245,0.446046672592919,IA,2024-07-04,1,1,1,1,0,1,1,0,0,0,0,1
517,1.47282267517884,0.4558663359363965,IA,2024-07-05,1,1,1,1,0,1,1,0,0,1,0,1
518,0.676779103340266,0.3576349746966865,IA,2024-07-06,1,1,1,1,1,1,0,0,1,1,1,1
