...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
257,NA,NA,CT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.153934855117751,0.1602201643283605,CT,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.0043301221309,0.693371841110755,CT,2024-05-06,1,1,1,1,1,0,1,0,1,1,1,0
262,1.40889238009282,0.621021517570125,CT,2024-05-07,0,1,0,0,1,1,0,1,0,1,1,1
263,NA,NA,CT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.224856590449787,0.224659259964331,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
265,0.833746526222459,0.4512986238745215,CT,2024-05-10,1,1,1,1,0,1,0,0,1,1,0,1
266,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.485170598020567,0.2583600183209415,CT,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
269,0.307018622458548,0.297513877149627,CT,2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
270,0.315067618945711,0.312540983672053,CT,2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
271,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.381113131783845,0.3722154277023975,CT,2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
275,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.444627287242412,0.4149426204018205,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
278,0.46958375841388,0.4285351131305645,CT,2024-05-23,1,1,1,1,1,1,0,0,1,1,1,1
279,0.475106106837938,0.441736217340047,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.934479558374563,0.53155208067033,CT,2024-05-29,1,1,0,1,1,1,1,0,0,1,1,1
285,0.342741614705878,0.1936009910169885,CT,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1
286,0.584371485260221,0.52113701885787,CT,2024-05-31,0,1,1,1,1,1,0,0,1,1,1,1
287,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.649978662624162,0.56295221188784506,CT,2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.821440171952722,0.465214851948857,CT,2024-06-07,1,1,1,1,1,1,0,0,1,0,0,1
294,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.552185723969198,0.51562073725656,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
314,0.592419251290684,0.523822869130295,DC,2024-05-17,1,1,1,1,1,1,0,0,1,1,1,1
315,0.609968128392665,0.531588339539195,DC,2024-05-18,0,1,1,1,1,1,0,0,1,1,1,1
316,0.795288780782689,0.4786597807249165,DC,2024-05-19,1,1,0,1,1,1,1,0,0,1,1,1
317,0.214080877062046,0.1899612744424855,DC,2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1
318,0.641046913921406,0.552325620225695,DC,2024-05-21,0,1,1,1,1,1,0,1,1,1,0,1
319,0.652499498192881,0.5584146304751,DC,2024-05-22,0,1,1,1,1,1,1,1,1,1,1,1
320,0.675121484610125,0.564110722087555,DC,2024-05-23,0,1,1,1,1,1,0,0,1,1,1,1
321,0.685846045881379,0.56942712526983,DC,2024-05-24,0,1,1,1,1,1,1,1,1,1,1,1
322,0.700209421074025,0.57437808908486,DC,2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
323,0.200256147529774,0.203487676764158,DC,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
324,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.750330578077429,0.457471962456991,DC,2024-05-31,1,1,0,1,1,1,1,0,0,1,1,1
329,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.58052190914923,0.60510969585964,DC,2024-06-03,0,1,1,1,1,1,0,0,0,1,1,1
332,1.5906137182702,0.6072859948519,DC,2024-06-04,0,1,1,1,1,1,0,0,0,1,1,1
333,0.217769245022173,0.2358091565099625,DC,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1
334,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.2314783841624,0.441924435329768,DE,2024-05-01,0,0,1,1,1,1,0,0,1,1,1,1
341,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.962455826439947,0.250624979422312,DE,2024-05-12,0,1,1,1,1,1,1,1,1,1,1,1
352,0.432319570430716,0.2641913087155625,DE,2024-05-13,1,1,1,1,1,1,0,1,1,1,0,1
353,0.437900863248552,0.277927938605238,DE,2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
354,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.42862305790094,0.36633795209499,DE,2024-05-16,0,0,0,1,1,1,0,1,0,1,0,1
356,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.55659419879313,0.4591419537121345,DE,2024-05-22,0,0,0,1,1,1,0,0,0,1,0,1
362,0.848188683581356,0.597648421663985,DE,2024-05-23,1,1,0,1,1,1,1,1,0,1,0,1
363,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.05236775627618,0.3689740190293945,DE,2024-05-26,0,1,1,1,1,1,0,0,1,1,0,1
366,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.296076908690594,0.29319213131651,DE,2024-05-28,1,1,1,1,1,1,1,0,1,1,0,1
368,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.4146994937446,0.529249239372145,DE,2024-05-30,1,1,0,1,1,1,1,0,0,1,0,1
370,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.44279349726232,0.56288578218623,DE,2024-06-05,0,1,1,1,1,1,0,1,1,1,0,1
376,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.854250316214095,0.3822788424679855,DE,2024-06-07,0,1,1,1,1,1,0,1,1,1,0,1
378,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,0.143914883326396,0.1107733788904225,FL,2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
382,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.996849809196989,0.70539055790976,FL,2024-05-02,1,1,1,1,1,0,1,1,1,0,1,0
384,0.186764592587279,0.1405439079363355,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
385,1.91521306090356,0.69264243153012,FL,2024-05-04,0,1,1,1,1,0,1,0,1,1,1,0
386,0.218281600467843,0.162899826185007,FL,2024-05-05,1,1,1,1,1,1,0,1,1,0,1,1
387,0.619681772819682,0.174779668312215,FL,2024-05-06,1,1,1,1,1,1,0,0,0,1,1,1
388,1.53117762185699,0.3886425511087845,FL,2024-05-07,1,1,0,1,1,1,0,0,1,1,1,1
389,0.975149809622531,0.3448561151025475,FL,2024-05-08,1,1,1,0,1,1,0,0,1,0,1,1
390,0.56005964936752906,0.358099887570247,FL,2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
391,0.312748732966203,0.226313608778229,FL,2024-05-10,1,1,1,1,1,1,0,0,1,1,1,1
392,0.416497950641554,0.2849575178561375,FL,2024-05-11,1,1,1,1,1,1,1,0,1,0,1,1
393,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.870823836523225,0.2680921775275175,FL,2024-05-13,0,1,1,1,1,1,0,0,0,1,1,1
395,2.85785017265239,0.51518687861603,FL,2024-05-14,0,1,1,1,0,1,1,1,0,0,0,1
396,0.759034740455097,0.295994121766539,FL,2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
397,0.418334200405963,0.3111296961884765,FL,2024-05-16,1,1,1,1,1,1,0,1,0,1,1,1
398,1.18655357254264,0.4228272407457905,FL,2024-05-17,1,1,1,1,0,1,0,1,0,1,1,1
399,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.545687969573988,0.317366582936393,FL,2024-05-20,1,1,1,1,1,1,0,1,0,1,1,1
402,1.00140981254327,0.3422853047922285,FL,2024-05-21,0,1,1,1,1,1,0,0,0,0,1,1
403,0.540654778187006,0.395340614299119,FL,2024-05-22,0,1,1,1,1,1,0,0,1,1,1,1
404,0.449300782276433,0.258160272302051,FL,2024-05-23,1,1,1,1,1,1,1,0,1,0,1,1
405,1.65566183209045,0.483139257850738,FL,2024-05-24,1,1,1,1,0,1,1,1,0,1,0,1
406,0.602651185477256,0.433928840869166,FL,2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
407,1.33447910535409,0.446014584865306,FL,2024-05-26,0,1,1,1,1,1,0,1,0,1,0,1
408,0.641385109020945,0.45766614404498,FL,2024-05-27,0,1,1,1,1,1,0,0,1,1,1,1
409,0.822894781128933,0.5861987986015,FL,2024-05-28,1,1,1,1,0,1,1,1,1,0,0,1
410,2.30283557127494,0.256007904811608,FL,2024-05-29,1,0,0,1,1,1,0,0,1,1,0,1
411,0.850001332759901,0.4625524782639135,FL,2024-05-30,1,1,1,1,0,1,1,1,0,1,0,1
412,3.28338588707886,0.4011557660739435,FL,2024-05-31,0,1,0,1,1,0,0,0,0,0,1,0
413,1.65043070236846,0.575940359386545,FL,2024-06-01,1,1,1,1,0,1,1,1,0,0,0,1
414,3.30714719047878,0.358431200466413,FL,2024-06-02,0,0,0,1,1,1,0,0,0,0,1,1
415,2.43532649011891,0.405697293524751,FL,2024-06-03,0,1,1,1,1,1,0,0,0,0,1,1
416,1.87879337863618,0.4319277449544015,FL,2024-06-04,0,1,1,1,0,1,0,1,0,0,1,1
417,4.59134904486486,0.504459900234085,FL,2024-06-05,0,1,0,1,0,1,0,0,0,1,0,1
418,0.977146169501354,0.398239840074272,FL,2024-06-06,0,1,1,1,1,1,0,1,1,1,0,1
419,1.97562684677047,0.3577596151610475,FL,2024-06-07,0,0,1,1,1,1,1,0,0,0,0,1
420,3.2409150441227,0.400767683194509,FL,2024-06-08,0,0,0,1,1,1,0,0,0,0,0,1
421,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.13673994614939,0.01337697817704665,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
423,0.0209674413601151,0.01464255189912235,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
424,0.0251760560627588,0.0160276633428715,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
425,0.0275302266656638,0.01754313140403045,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
426,1.05707022720624,0.438153145111502,GA,2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
427,1.05327274924483,0.4360161554093575,GA,2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
428,0.0370886132798537,0.02299187731036195,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
429,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.0422226044849265,0.0275096600860211,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
431,0.141972894457347,0.0300773696178435,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
432,0.0526923103199954,0.03287103468303975,GA,2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
433,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0621485765757718,0.03919598590216805,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
435,1.03687145908246,0.73799655525719,GA,2024-05-12,1,1,1,1,0,1,0,1,1,1,0,1
436,0.567278747290491,0.046597397308576,GA,2024-05-13,1,1,1,1,1,1,0,1,1,1,1,0
437,0.891007011519299,0.632810874068035,GA,2024-05-14,1,0,1,1,1,1,0,0,1,1,1,1
438,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.71881045433863,0.280094520927903,GA,2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
440,0.902041330277726,0.3493810077959625,GA,2024-05-17,1,1,1,1,0,1,0,1,1,1,0,1
441,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.107597157800754,0.0759846623901075,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
443,1.29558193923188,0.624996658813445,GA,2024-05-20,0,1,0,1,1,1,0,0,0,1,1,1
444,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.146886343998256,0.0946881799847845,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
446,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,0.705188710416396,0.378324106987166,GA,2024-05-24,1,1,0,1,1,1,0,0,1,1,1,1
448,0.169633757008903,0.11560352435378,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
449,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,GA,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,NA,NA,GA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.639929275108053,0.460644587556156,GA,2024-06-03,1,0,1,1,1,1,1,1,1,1,1,1
458,1.12930536255412,0.555479238454605,GA,2024-06-04,1,1,1,1,1,0,0,0,1,1,1,0
459,NA,NA,GA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,NA,NA,GA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,0.343486523434459,0.218045135341921,GA,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0534945936892993,0.0230504330240563,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
506,0.549791600743947,0.02515903119932295,IA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
507,0.207990546342481,0.027446524171467,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
508,0.365137043688035,0.2488178475368745,IA,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
509,0.0737728463845488,0.0326078029560518,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
510,0.256321109629336,0.03550741152849285,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
511,0.469651203407151,0.3437582582665115,IA,2024-05-04,1,1,1,1,1,1,0,0,1,1,1,1
512,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,0.736067201985927,0.60870038762666,IA,2024-05-07,1,1,1,1,1,1,0,0,1,1,1,1
515,0.118737851432069,0.0537375378852685,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
516,0.287642610346866,0.23241523190143001,IA,2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
