...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
549,0.697148157935053,0.4662708233806205,ID,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.250340195607704,0.185024956918273,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.62082306550531,0.421186308717673,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
590,2.25105313786295,0.2964020455900865,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
591,2.50533033887748,0.2868804708410385,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
592,2.0359170047255,0.352222660507254,IL,2023-10-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
593,2.42545755045167,0.30582862874258,IL,2023-10-12,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
594,2.30325937852992,0.3397639751080165,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
595,1.92258624609967,0.3128532775356505,IL,2023-10-14,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
596,1.36681177831954,0.3306364958314045,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
597,2.428981019285,0.29966917639904,IL,2023-10-16,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
598,3.10194736701649,0.385184936732141,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0
599,2.11248357948217,0.3592253189947455,IL,2023-10-18,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
600,3.7240607321945,0.443584705508437,IL,2023-10-19,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
601,2.61397980472893,0.4064053419117825,IL,2023-10-20,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
602,1.01562547847858,0.299267679265467,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
603,1.08204310079759,0.359154893967497,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
604,1.51714729123518,0.3371607454998105,IL,2023-10-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
605,2.48595585541471,0.3630169201126155,IL,2023-10-24,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
606,3.35628477322711,0.355277133191539,IL,2023-10-25,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
607,2.36540162095238,0.38207648711906,IL,2023-10-26,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
608,3.96497191063072,0.395358713510323,IL,2023-10-27,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
609,1.48593607939666,0.3192126350473535,IL,2023-10-28,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
610,2.42290890905086,0.477128148949071,IL,2023-10-29,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
611,3.76860284921295,0.2584299645259565,IL,2023-10-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
612,2.66738025915814,0.469495681456214,IL,2023-10-31,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
613,3.9590662166096,0.411186646604657,IL,2023-11-01,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
614,2.36766544862263,0.326366058579323,IL,2023-11-02,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1
615,1.54081603180389,0.2911354020989675,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
616,2.11987769145338,0.4246103979591795,IL,2023-11-04,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
617,4.44224494870282,0.4331694860868365,IL,2023-11-05,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
618,5.22638255558719,0.319425193269965,IL,2023-11-06,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
619,1.97914527669959,0.3368183670859615,IL,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
620,3.99505507990947,0.388804003193598,IL,2023-11-08,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
621,3.18084951155389,0.431885277251602,IL,2023-11-09,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
622,2.25135920518407,0.3745305576715215,IL,2023-11-10,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
623,3.18086934059624,0.3892117534304435,IL,2023-11-11,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
624,1.38444158723273,0.2859193290715315,IL,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
625,2.42966231385648,0.2849537255539695,IL,2023-11-13,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
626,6.86175157736886,0.400281409318521,IL,2023-11-14,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
627,4.77612220323164,0.4027932883237965,IL,2023-11-15,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
628,3.76232440518896,0.330675567329911,IL,2023-11-16,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
629,4.62756205195793,0.3681239314898215,IL,2023-11-17,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
630,3.52839294219893,0.427490464342208,IL,2023-11-18,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.485712284311182,0.3313317575928085,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
633,0.594705543318495,0.2655265089514615,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
634,1.23225359841167,0.598355904547745,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
635,0.489730955997723,0.3398576633354645,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
636,0.778214215364551,0.3025176561771885,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,0.881018507276079,0.3255351150402695,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.500851539472309,0.3517402799264895,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
640,0.826347304165288,0.413156518978529,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,0.668548261290034,0.3770702254541445,IN,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
642,0.380286297048518,0.2827784887741685,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
643,0.743708749384143,0.55086233855002,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.17317651456266,0.370498642357559,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.283659562091149,0.1912351241399555,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
648,1.03863819665114,0.4577532942824955,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
649,1.1973717290853,0.4829890240440295,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
650,0.880708581041041,0.63568568442037,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.270583559634413,0.1814909923188105,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
652,0.812681924681735,0.589750681838965,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
653,1.23652405893516,0.3967797070480675,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
654,0.567513691806747,0.400133657288816,IN,2023-10-31,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
655,1.51525590647333,0.478949628319484,IN,2023-11-01,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
656,0.91049231461612,0.652750046787665,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
657,0.254947505358213,0.1686328003363825,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1.0670346613977,0.525174945221025,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
660,0.898421337181896,0.64592811456501,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
661,1.30508470754983,0.3823590919715695,IN,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
662,0.980627480452601,0.396618280135009,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
663,0.835210630904129,0.2944013955689955,IN,2023-11-09,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.798102898263719,0.3964717837866165,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
667,1.57612589560694,0.4048159985013815,IN,2023-11-13,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
668,1.09740969972473,0.458346131244577,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
669,0.231756241412883,0.150545728202867,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
670,0.817764509223494,0.602085144771855,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
671,0.23046305624739,0.14868706489902,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.340830107056681,0.2418223244940785,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.53460182762549,0.51943443650074,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.855525779151342,0.598604845406665,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.17580246142421,0.55555694596162,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
683,0.766177265323309,0.53509050507223,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
684,0.282374621777551,0.209297127139999,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
685,0.287882488634776,0.206530686557633,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.644785325783665,0.372710386688126,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
689,0.676231827647515,0.3714851930666075,KS,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
690,0.697290322586586,0.3712064409259485,KS,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.246506333305012,0.181052884809982,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.581325127719321,0.4051016824521075,KS,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.66210495298893,0.404460181002648,KS,2023-11-06,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
703,1.38650423306419,0.3695036524709195,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
704,1.92052384181965,0.573361350702395,KS,2023-11-08,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
705,0.80218797921203,0.58728627449187,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.616768741993219,0.4395307369019385,KS,2023-11-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.432411353059561,0.2981657440013885,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.763792915382183,0.569165075411855,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.740506623698232,0.2162151576569765,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,0.84987583983503,0.318782882884212,KY,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
718,3.33055341947831,0.53164515467094,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
719,0.705365595449693,0.207608034586564,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
720,1.22459904086952,0.382281497973853,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
721,1.20353680451202,0.569057114652805,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.2346212768993,0.588420811598725,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
724,0.818601836828555,0.574272950841705,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
725,1.04009201059028,0.502738084885695,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
726,0.867372052170758,0.60962409215477,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
727,0.245974320307683,0.186716954042529,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
728,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.21618853509037,0.4056961094668905,KY,2023-10-23,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
731,1.56938729075327,0.3977694407679815,KY,2023-10-24,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
732,0.716507712739158,0.339708990368392,KY,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
733,1.09052287717942,0.525001786199595,KY,2023-10-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
734,0.618947649109607,0.4261086493770095,KY,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
735,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.961265103698219,0.366622723430746,KY,2023-10-30,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
738,0.431920584698125,0.30150389171118003,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
739,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
