...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
552,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.840061891227199,0.572880462896035,ID,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
572,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.199155861097836,0.152686957515503,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
578,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.470806627793454,0.2007992273175005,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
590,1.71948340187946,0.1279502140435315,IL,2023-05-22,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
591,1.7727641354485,0.2867213059987895,IL,2023-05-23,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
592,2.29021004794889,0.338528610836266,IL,2023-05-24,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
593,0.965680450412808,0.0921905504230615,IL,2023-05-25,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
594,0.672885831366245,0.224915800878984,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
595,0.40440765874712,0.101886881588169,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
596,0.627794713154324,0.3525115323318365,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
597,0.927932438728613,0.66319286231135,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
598,1.17541892484905,0.2926543383942145,IL,2023-05-30,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
599,0.914739344951766,0.320404510914584,IL,2023-05-31,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
600,1.02246001228597,0.3976381730800035,IL,2023-06-01,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
601,1.66990981472248,0.4188475548869,IL,2023-06-02,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
602,0.842955796501734,0.3864414241198285,IL,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
603,0.207422575769661,0.1487752246570705,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
604,1.18883427881118,0.3049139085012225,IL,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
605,1.30314935719519,0.4119249626155585,IL,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
606,1.50226262782844,0.169725110654202,IL,2023-06-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
607,0.998528947891131,0.329109743339641,IL,2023-06-08,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
608,0.770873461068122,0.348459120873024,IL,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
609,1.55642704630054,0.51623009825591,IL,2023-06-10,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
610,0.645566404370576,0.3698503614039015,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
611,0.662169132208505,0.372557689092285,IL,2023-06-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
612,1.28916986105438,0.511236956492495,IL,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
613,0.482110536847832,0.3286791081333845,IL,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
614,1.54843376504707,0.290782263356116,IL,2023-06-15,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
615,2.37749861435413,0.4761689026929495,IL,2023-06-16,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
616,0.860897572032683,0.2512716481784705,IL,2023-06-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
617,0.362950457713109,0.2602316387502865,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
618,2.35565538173934,0.460635501056769,IL,2023-06-19,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0
619,1.89077759638945,0.387550214321406,IL,2023-06-20,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
620,0.826221632819427,0.3754651462151315,IL,2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
621,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,0.432532593423498,0.306411025874636,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
623,0.902491133532053,0.2439553976786265,IL,2023-06-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
624,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,2.15103174070065,0.498104015381147,IL,2023-06-26,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
626,1.63182581120018,0.543114513101065,IL,2023-06-27,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
627,0.31936702617912,0.2162784173130945,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,3.99271954037341,0.51445009725155,IL,2023-06-29,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
629,0.912841593591049,0.3566534083694505,IL,2023-06-30,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
630,0.400070401354052,0.290013828740055,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
631,0.453058438428016,0.199718149491654,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
632,1.04705687970028,0.725466100136495,IN,2023-05-22,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
633,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.78014296368203,0.516885883906615,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
637,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.73954502294126,0.238983086607722,IN,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
639,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.984104365026452,0.688458656125235,IN,2023-05-30,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
641,0.763299277281061,0.3436603672521155,IN,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
642,0.174157119092988,0.1374839494128335,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
643,0.700071840473408,0.3682968072107225,IN,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
644,0.83192842375497,0.588599597811855,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.953829522431189,0.1668965206946845,IN,2023-06-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
647,0.606428125571816,0.396225486094072,IN,2023-06-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
648,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.241290077299458,0.1911864482347815,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
650,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,0.947368423695026,0.4516012116764095,IN,2023-06-10,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
652,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.294034218618496,0.2352664386499315,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.70657931381853,0.3928607313936555,IN,2023-06-16,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
658,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.360780908871435,0.2836150237905655,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
660,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.361490424937446,0.2856546106281425,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,0.964896502054957,0.3215673293241365,IN,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
664,0.766598983185273,0.3926225411956745,IN,2023-06-23,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
665,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.835575581577558,0.59768990563925,IN,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
668,0.471850629652275,0.370107831703363,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
669,0.346708045305595,0.218121490877054,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.690959036083945,0.4935120915443655,IN,2023-06-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
671,0.417918222349989,0.3031301231285785,IN,2023-06-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
672,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.657467404166628,0.4573382505113365,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.237064053625,0.1514740186682755,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
678,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.600825011427894,0.4855841737280715,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
683,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.469599922896348,0.2979114001671395,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
698,0.810793977905435,0.5830759540537,KS,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
699,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.544660905790289,0.345556414940937,KS,2023-06-20,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
704,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.891631966612207,0.620884998334715,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
711,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.466676628796782,0.095047457102298,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
717,0.689112200405015,0.51978240909659,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,0.676609364570978,0.50873018630545,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
719,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.348578816781216,0.280104638249831,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
732,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.927127222767605,0.2449896096347115,KY,2023-06-12,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
738,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.687649436860587,0.51569380619793,KY,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.671109601150083,0.512289546439165,KY,2023-06-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
745,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
