...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
526,2.34304994714126,0.283807687060836,IA,2023-12-10,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
527,2.42649024358824,0.377972663816209,IA,2023-12-11,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
528,5.12535900566603,0.3464521536075395,IA,2023-12-12,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
529,1.62739557633836,0.2920883650541875,IA,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
530,2.15920250877672,0.383724623432818,IA,2023-12-14,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
531,2.49683226961804,0.400956986090981,IA,2023-12-15,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
532,1.53179880823884,0.239386120539036,IA,2023-12-16,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
533,0.826912327922923,0.274767874434947,IA,2023-12-17,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
534,4.14206773481372,0.2673839918856415,IA,2023-12-18,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
535,1.7787591407799,0.2813897441518425,IA,2023-12-19,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
536,1.86523611510781,0.376521727714424,IA,2023-12-20,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1
537,1.92078699383188,0.3155473330694795,IA,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
538,1.4347197847332,0.146991759828937,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
539,1.80245731843264,0.4967764100614375,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
540,1.25097098555159,0.185740665830573,IA,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
541,2.94870344359403,0.3925792727976845,IA,2023-12-25,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1
542,2.06655276384508,0.2576996481781645,IA,2023-12-26,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0
543,1.52729688770275,0.24068120085191,IA,2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
544,1.78765236731519,0.1807116257002025,IA,2023-12-28,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0
545,1.10291172540373,0.1891275070867575,IA,2023-12-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
546,0.860207655179353,0.2125519632011245,IA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
547,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.323547017296176,0.2325845995420945,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
567,0.804927353418006,0.57407976161365,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
568,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.248559983534752,0.168729763748209,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
580,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.76556092440093,0.362898733836197,IL,2023-11-19,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
590,3.54513066882777,0.4009662226544575,IL,2023-11-20,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
591,3.52841696739204,0.442218381560503,IL,2023-11-21,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
592,1.92048032575135,0.36376966429932,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
593,2.0787561676512,0.4261884142841985,IL,2023-11-23,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
594,3.41670416472083,0.347622825033111,IL,2023-11-24,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
595,3.41820779477406,0.3793216612159495,IL,2023-11-25,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
596,2.76634558189776,0.3357476751431785,IL,2023-11-26,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
597,3.26864322931541,0.3516608527565235,IL,2023-11-27,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
598,2.90396440725098,0.3246775452330015,IL,2023-11-28,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
599,4.91484060757026,0.3905038853149615,IL,2023-11-29,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
600,1.7840141036707,0.3496243652556195,IL,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
601,1.99381298907687,0.352892867318709,IL,2023-12-01,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
602,4.64683260829376,0.328254732763334,IL,2023-12-02,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
603,1.95684649799645,0.344172840228322,IL,2023-12-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
604,3.92382837063994,0.3597963795438885,IL,2023-12-04,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
605,4.15110797963756,0.365022915144925,IL,2023-12-05,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
606,2.99539370494063,0.401176529710256,IL,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
607,4.57095938843509,0.389128760008345,IL,2023-12-07,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
608,3.20219330628237,0.3489435975278295,IL,2023-12-08,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
609,3.12583190507787,0.374670715818635,IL,2023-12-09,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
610,5.39655450068106,0.45999081942772,IL,2023-12-10,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
611,6.87752255103195,0.404223917045367,IL,2023-12-11,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1
612,3.95925342116097,0.392950065126357,IL,2023-12-12,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1
613,3.32306473814651,0.3566895016476765,IL,2023-12-13,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
614,3.77672171046594,0.3676082653054815,IL,2023-12-14,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1
615,4.54344179901662,0.4076868406132985,IL,2023-12-15,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
616,5.95190318221211,0.4114381554423945,IL,2023-12-16,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
617,3.86341006285466,0.394390854346392,IL,2023-12-17,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0
618,5.70808992523756,0.365778912865157,IL,2023-12-18,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0
619,3.1200645430629,0.321313017758128,IL,2023-12-19,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
620,4.00364697519311,0.3158542885027155,IL,2023-12-20,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
621,2.94416238104994,0.3288341316863155,IL,2023-12-21,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
622,3.12210607457364,0.3422244538704715,IL,2023-12-22,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
623,2.6680393689653,0.3895405677162285,IL,2023-12-23,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
624,3.81595065138751,0.350264981776201,IL,2023-12-24,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
625,1.29187594539317,0.309349546700103,IL,2023-12-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
626,6.78965257777401,0.3478812525674825,IL,2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
627,3.46570886272647,0.2591273924047915,IL,2023-12-27,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1
628,2.53443252838106,0.2804854877926555,IL,2023-12-28,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0
629,0.850170575488428,0.192007859514314,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
630,2.77564276433363,0.248378981407612,IL,2023-12-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
631,0.488890092906284,0.36077804953949,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
632,0.817753040046084,0.578814225510765,IN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
633,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.513884959991363,0.3682048578800445,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
635,0.396122024922554,0.2953767437113315,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
636,0.945303028329925,0.425539306064971,IN,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
637,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.769842779683348,0.532536915912255,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
639,0.717860537068126,0.339387220483842,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
640,1.49638390652139,0.50812250853996,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
641,1.40493201672883,0.3132727037951095,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
642,1.15038906171487,0.398081045799281,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
643,1.00289497780929,0.343090347857306,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
644,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.553442238723683,0.4018379653733165,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,3.34219166547914,0.415857223119817,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
647,1.46212486290021,0.3711258433084825,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
648,1.1218474803291,0.4667446077213225,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1
649,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.03594493046786,0.377498230415142,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
654,1.20801646330126,0.58198815098123,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
655,0.94275270330252,0.3906558490995085,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
656,1.33466334178442,0.3810898409335875,IN,2023-12-14,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
657,1.54076555200253,0.332538100891923,IN,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
658,0.957225006024733,0.472427165984657,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
659,1.68290812079554,0.3376786284688735,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
660,0.749366508529383,0.38924904794353,IN,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
661,1.9798332909618,0.402359759982127,IN,2023-12-19,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
662,1.11695642779295,0.420194763628952,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
663,0.732425792258075,0.1857116684593835,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
664,0.714428909684592,0.3137939507239505,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
665,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.580688802330359,0.4439712568639975,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
667,0.625043093420805,0.461506223241403,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,0.536877476824488,0.1220602686323175,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
669,0.449322842204406,0.240026812342101,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
670,0.888936433411513,0.300949417194753,IN,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
671,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.23680113159334,0.47644734913192,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
682,1.63349513536025,0.403679180151051,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
683,0.934133048082033,0.418933231138685,KS,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
684,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,1.02885102752197,0.464993892466478,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
686,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.59699803659835,0.357596278978755,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
689,0.916512773805566,0.465368180888956,KS,2023-12-05,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
690,1.17697020182398,0.4537621285257325,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
691,1.38912584495794,0.490601882237733,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
692,0.66125374903995,0.4930894843927275,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
693,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.18243946018279,0.432149420567034,KS,2023-12-11,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0
696,0.57721502646473,0.371017325863374,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
697,1.14444110497232,0.555678514395215,KS,2023-12-13,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
698,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.754926658701398,0.362935505951316,KS,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
700,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.861787095050104,0.404436710624002,KS,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
703,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.418238413308941,0.305907677432837,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
705,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.254578904732819,0.1196676464661405,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
707,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,1.08367214956085,0.2403593704578305,KS,2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
711,0.18427559084702,0.0756973314484465,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,0.174418918300997,0.068543765151828,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
713,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
