...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
286,1.11690774409521,0.440617534949123,CT,2024-05-10,1,1,1,1,0,0,1,1,0,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.00083971585567,0.63370811238623,CT,2024-05-13,0,0,1,1,1,1,0,1,0,1
290,0.0390818624508487,0.04483699125700055,CT,2024-05-14,1,1,1,1,1,0,1,1,0,1
291,0.040809663727455,0.0482583677517035,CT,2024-05-15,1,1,1,1,1,0,1,1,0,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.01259588612953,0.42601207132187,DC,2024-04-09,1,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.046135931409422,0.02985091073289245,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.80769766940352,0.642866813729245,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.13928519903785,0.81217622820114,DC,2024-04-23,0,1,1,1,0,1,0,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.308525028636831,0.1990406653193335,DC,2024-05-16,1,1,1,1,1,0,0,1,1,1
335,0.324608893623214,0.208593203659795,DC,2024-05-17,1,1,1,1,1,0,0,1,1,1
336,0.346698343781736,0.2182946683733445,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00930900148771135,0.001011275104869215,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.0118492414280305,0.001110033420736455,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.21843564920706,0.90106834118901,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.00940440703931862,0.003420726969750555,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.0103458348639876,0.00375311918403056,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.28576007779157,0.93445051709263,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.13220080938785,0.85845514855689,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.17500503523054,0.824796986441675,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.184223822161014,0.02124085733929,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1
373,0.0733332522439474,0.0229819089021861,DE,2024-05-13,1,1,1,1,1,0,0,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.1132124194369,0.192849972548755,DE,2024-05-16,1,1,1,1,0,0,0,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.0675602935441315,0.01240525154412815,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.151356917767717,0.01356132972346665,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
381,0.0849218476451607,0.0148379772215392,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0290159852972386,0.0177998373579968,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0376928218917094,0.02346190048796065,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
387,0.138436027555325,0.0257330459582638,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
388,0.0465785236866788,0.0282228849343887,FL,2024-04-16,1,1,1,1,1,0,0,1,1,1
389,0.940108096319311,0.68420415200306,FL,2024-04-17,0,0,1,1,1,1,1,1,1,1
390,0.620076102304913,0.3521370654151065,FL,2024-04-18,1,1,1,1,1,1,1,1,1,1
391,0.186783857916594,0.03717959202290535,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0744746922909515,0.0487563510496829,FL,2024-04-22,1,1,1,1,1,0,0,1,1,1
395,0.506677827317611,0.3242256697434025,FL,2024-04-23,1,1,1,1,1,0,0,1,1,1
396,0.448542132666326,0.145003341173374,FL,2024-04-24,1,1,1,1,1,0,0,1,1,1
397,1.64506264601212,0.1550794379634965,FL,2024-04-25,1,0,1,1,0,0,1,1,1,0
398,0.441696481559927,0.307655631538658,FL,2024-04-26,1,1,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.152178713019204,0.0962617525951475,FL,2024-04-30,1,1,1,1,1,0,0,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.03432281995715,0.733162979689005,FL,2024-05-02,1,1,0,1,1,0,1,0,1,1
405,0.182351525053148,0.121509726764043,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.02808536577678,0.726312171928755,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.202428704873859,0.140789142167696,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.580347296690914,0.151165025856024,FL,2024-05-06,1,1,1,1,1,1,1,1,1,1
409,2.92172566130101,0.4863368082234995,FL,2024-05-07,1,1,1,1,0,0,0,1,1,0
410,1.19544892599466,0.3620234166087235,FL,2024-05-08,1,0,1,0,1,1,0,1,0,1
411,1.05010147647085,0.462920869249749,FL,2024-05-09,1,1,1,1,0,1,0,1,1,0
412,0.291143693421651,0.1974231587419825,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.215668278876228,0.2523069326527745,FL,2024-05-11,1,1,1,1,1,0,0,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.837934121590603,0.236721461819174,FL,2024-05-13,1,1,1,1,1,0,0,1,1,1
416,5.20253795452897,0.65507782031489,FL,2024-05-14,0,0,1,1,0,0,0,1,1,0
417,0.465093361728302,0.2553869614961805,FL,2024-05-15,1,1,1,1,1,1,1,1,1,1
418,0.398298867173346,0.279332316373071,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1
419,2.32208689542262,0.515945095891485,FL,2024-05-17,1,0,1,1,0,1,0,1,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00326858695429109,0.00434905647012708,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.19263734092285,0.4372733591635415,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.043826097716095,0.00545007899254335,GA,2024-04-09,1,1,1,1,1,0,0,1,1,1
424,0.966954392132198,0.218055890502474,GA,2024-04-10,0,0,1,1,1,1,0,0,1,1
425,0.0745806256070489,0.0073957191391926,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.2706296756069,0.830279178715055,GA,2024-04-12,0,0,1,1,1,0,0,1,1,1
427,0.0629669371148019,0.01160114514978905,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.25745179321359,0.79752709140344,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00642106696506557,0.0291441417188587,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0519001547421915,0.03885454428139275,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.22997790875858,0.72538566900139,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.17711988080284,0.68845995343944,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.0119076216033575,0.088645165107464,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0545055042249238,0.0937293992961245,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.13231685128309,0.0998711321194895,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1
444,0.0230923396643736,0.1018729439549335,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.0283926989527729,0.103921656192314,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.0293644050893303,0.106039527896121,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.08900140007865,0.4205911706955295,GA,2024-05-03,1,1,1,1,0,0,1,1,1,0
448,1.04480806140128,0.4145437903976255,GA,2024-05-04,1,1,0,1,1,0,1,0,1,1
449,0.0374027384016709,0.112943529529323,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.0435891873404354,0.118088575732475,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.136233917816198,0.1208410970457155,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.0496109935373586,0.123719492393681,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0596394081754956,0.129868959769582,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.15043884685001,0.711606578560575,GA,2024-05-12,0,1,1,1,0,0,1,1,1,0
457,0.474755688335033,0.136563820344714,GA,2024-05-13,1,1,1,1,1,1,1,1,1,1
458,0.888171301215049,0.538219382266375,GA,2024-05-14,0,0,1,1,1,0,0,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,0.977248823743407,0.332531063314061,GA,2024-05-16,1,1,1,1,0,0,1,1,1,0
461,1.1551424048226,0.3791644775529785,GA,2024-05-17,1,1,1,1,0,0,0,1,1,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.1721051785046,0.824591147381825,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.1642329127761,0.0098339443495504,IA,2024-04-08,1,1,1,1,1,0,0,1,1,1
507,0.0518827681490517,0.01080375220998845,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.196097637598678,0.0118755631961184,IA,2024-04-10,1,1,1,1,1,0,0,1,1,1
509,0.484015149284544,0.16816610332584,IA,2024-04-11,1,1,1,1,1,1,1,1,1,1
510,0.0764789054362628,0.01436554991745895,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0225676522956668,0.0158058977658065,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.0273549631890274,0.01913899412301365,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.745797035990357,0.3775557000738435,IA,2024-04-16,1,1,1,1,1,0,0,1,1,1
515,1.01475628442144,0.721826743683265,IA,2024-04-17,0,0,1,1,1,1,1,1,1,1
516,0.0367553962935105,0.0254806223003932,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
517,0.689978468478844,0.362037208248931,IA,2024-04-19,1,1,1,1,1,0,0,1,1,1
518,0.0462136424496506,0.03078726956899845,IA,2024-04-20,1,1,1,1,1,0,0,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0593766755892283,0.04072171963149245,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.063627546997085,0.04463709495803075,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.0715105713794595,0.04888810133421105,IA,2024-04-25,1,1,1,1,1,1,1,1,1,1
524,0.232494501624158,0.053495384460394,IA,2024-04-26,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.0907633778243008,0.0638614864248555,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.808127878842983,0.0696611237798975,IA,2024-04-29,1,1,1,1,1,0,0,1,1,1
528,0.332755647533673,0.0758982291991685,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1
529,0.282816684218445,0.22487834176094,IA,2024-05-01,1,1,1,1,1,0,0,1,1,1
530,0.134342835424963,0.089759105577133,IA,2024-05-02,1,1,1,1,1,0,0,1,1,1
531,0.386358046261815,0.0974169943176185,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1
532,0.32846237210077,0.281387350147771,IA,2024-05-04,1,1,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.573568463373031,0.404611194568339,IA,2024-05-07,1,1,1,1,1,1,1,1,1,1
536,0.206228710858908,0.143503032030583,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.282232622029493,0.2262084295275555,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.237812285775231,0.1657068475343715,IA,2024-05-10,1,1,1,1,1,0,0,1,1,1
539,0.471117826589964,0.3360411099095975,IA,2024-05-11,1,1,1,1,1,1,1,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.281540320662541,0.2030142731105605,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1
542,0.416813934979032,0.287292007007762,IA,2024-05-14,1,1,1,1,1,0,0,1,1,1
543,0.391884263152781,0.271766058711822,IA,2024-05-15,1,1,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.340300102215226,0.242006279126159,IA,2024-05-17,1,1,1,1,1,1,1,1,1,1
546,0.916203890751173,0.274854297708707,IA,2024-05-18,0,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
