...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
511,0.82043306892372,0.4231040807333135,IA,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
512,1.209120221641,0.406819715882892,IA,2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
513,1.57189406138773,0.4130488969922385,IA,2023-07-17,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
514,1.084024170909,0.526224546144935,IA,2023-07-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1
515,2.63415526617859,0.423349923886706,IA,2023-07-19,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
516,0.822186851071972,0.4359149853182285,IA,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
517,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,0.629639118078485,0.441971956072004,IA,2023-07-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
519,0.819182866727239,0.57520230184505,IA,2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
520,0.703144027644621,0.4845348236640915,IA,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
521,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,1.01022623411483,0.356865875823479,IA,2023-07-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
523,0.984428201570428,0.4890614983177345,IA,2023-07-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
524,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,2.04978364465999,0.4406032616555455,IA,2023-07-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
526,1.47989040229383,0.4233946631556805,IA,2023-07-30,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1
527,1.47366993953485,0.4627784529797455,IA,2023-07-31,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
528,1.53149676507518,0.42295841255493,IA,2023-08-01,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
529,1.4641829456975,0.369805947078199,IA,2023-08-02,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
530,1.59436403882105,0.4055474491342795,IA,2023-08-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
531,0.579916298403584,0.3445906246545915,IA,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
532,1.74676211988898,0.4042596515865535,IA,2023-08-05,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
533,0.559494992403867,0.339166179375232,IA,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534,1.19703205251043,0.398754545934664,IA,2023-08-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
535,3.23854961733076,0.3938006699645645,IA,2023-08-08,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
536,3.3691346354042,0.457881576036738,IA,2023-08-09,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
537,1.38978847064298,0.38157955069083,IA,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
538,2.0389231334113598,0.3789560041414045,IA,2023-08-11,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
539,1.61854989861645,0.4824259485700565,IA,2023-08-12,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
540,1.77291706554219,0.403661881996429,IA,2023-08-13,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
541,3.17664063137956,0.3981382235288725,IA,2023-08-14,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
542,2.19904219054609,0.404010712726244,IA,2023-08-15,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1
543,1.98355181098798,0.397622794814087,IA,2023-08-16,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
544,1.28682186875429,0.4246064495591075,IA,2023-08-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
545,0.405115334272216,0.2785044007194615,IA,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
546,1.24681524662182,0.3790925480192155,IA,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
547,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.506182431805056,0.3592540618576615,IL,2023-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,1.47080548599345,0.3784450636121785,IL,2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
591,1.36741035777695,0.4048305035661855,IL,2023-07-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
592,0.725776724799367,0.400662250544199,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
593,1.54281862281226,0.4070283041428505,IL,2023-07-13,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
594,2.77324285735082,0.4323873505219195,IL,2023-07-14,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
595,1.04711043231215,0.4598690552906985,IL,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
596,1.48141489932396,0.446534836404457,IL,2023-07-16,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1
597,1.47844350767714,0.35745869054328,IL,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
598,1.74110069594396,0.4115337673175205,IL,2023-07-18,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
599,0.757152763099972,0.377194707610744,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
600,2.47962392655055,0.466404986584295,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
601,1.33151617405432,0.403820741274005,IL,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
602,1.74688398491166,0.412370381483243,IL,2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
603,0.904528252497524,0.430276407448652,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
604,2.44259059922973,0.352221235862411,IL,2023-07-24,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
605,2.24270084584788,0.4073928005976865,IL,2023-07-25,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
606,2.70354636744006,0.458868359675208,IL,2023-07-26,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
607,2.43471230282468,0.486707539838136,IL,2023-07-27,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1
608,3.16814898131141,0.4391793769969345,IL,2023-07-28,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
609,2.385340120319,0.4566647377795865,IL,2023-07-29,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
610,1.15314068169025,0.396504949908616,IL,2023-07-30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
611,2.41589057596029,0.4063794260580445,IL,2023-07-31,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
612,1.50743415419792,0.3897377129993475,IL,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
613,3.98922252673312,0.4646562433716125,IL,2023-08-02,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
614,1.72680701448898,0.415365863829402,IL,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
615,2.44992670130738,0.434170653882968,IL,2023-08-04,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
616,1.84067444513066,0.459769019722948,IL,2023-08-05,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
617,2.23320922483078,0.4383768095192135,IL,2023-08-06,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1
618,2.70034634412845,0.424758946822995,IL,2023-08-07,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
619,2.10623408655661,0.400436685364921,IL,2023-08-08,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
620,1.42494098058425,0.392336887704192,IL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
621,1.27983525187846,0.3985084867293735,IL,2023-08-10,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
622,1.85432750451175,0.4203604271320835,IL,2023-08-11,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1
623,1.57808215989023,0.3857745518854695,IL,2023-08-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
624,1.28661552420868,0.3828197009293255,IL,2023-08-13,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
625,1.85836199107218,0.44367850734043,IL,2023-08-14,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
626,3.03682544786821,0.487577601786241,IL,2023-08-15,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
627,2.61912847305427,0.446213362388612,IL,2023-08-16,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
628,5.94290593635704,0.482777066867448,IL,2023-08-17,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1
629,1.88996410251698,0.418999222511167,IL,2023-08-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
630,1.79037563754086,0.42343904563258,IL,2023-08-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
631,0.689624933787867,0.39416764811565,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
632,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.479939196005988,0.358901698566205,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
634,0.845559075493151,0.41830743469417,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
635,0.659002222081676,0.4524835261731515,IN,2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
636,0.903957805852137,0.4501208248636725,IN,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
637,0.781715702973536,0.419117121932996,IN,2023-07-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
638,0.439818848207334,0.3108638925445065,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
639,0.789241663323868,0.42606227040459,IN,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
640,0.735826176994616,0.4165369083605875,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
641,1.68752299065323,0.4314960357911535,IN,2023-07-19,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
642,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.658229707952977,0.4578123780172445,IN,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
644,0.65728014839151,0.4589892203199365,IN,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
645,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.597996952254492,0.4405368704095915,IN,2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
647,0.819785224044491,0.42677782548564003,IN,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
648,0.611777134056356,0.452055603960776,IN,2023-07-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
649,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.4143482114023,0.306667876020129,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.424008605254266,0.307781676011139,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
655,0.792337034468843,0.568107344213455,IN,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
656,1.30303329159222,0.506901965709875,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
657,0.993567929183844,0.312153936257897,IN,2023-08-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
658,0.892441136687154,0.323103312455375,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
659,0.430934207049117,0.3159210191920015,IN,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
660,0.500781536065807,0.3289398551213235,IN,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
661,3.24635190688933,0.53330657147947,IN,2023-08-08,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
662,0.897980934786666,0.481201845513432,IN,2023-08-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
663,1.10026312549625,0.383516209841654,IN,2023-08-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
664,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,1.04831940265327,0.52996028804585,IN,2023-08-14,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
668,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.47396698054989,0.3085136404668035,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
670,1.73421310536302,0.4257550351313405,IN,2023-08-17,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
671,0.465602351383629,0.352320030708193,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
672,0.861292907816538,0.322146319872894,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
673,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.716982913379714,0.51222223661766,KS,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
676,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.886636936912841,0.2651969758015735,KS,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
682,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.77043465643843,0.54344501046363,KS,2023-07-27,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
692,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.348399883267958,0.2556445333564455,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
695,0.832569996056551,0.584868540695525,KS,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
696,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.654912104290197,0.4899578155006345,KS,2023-08-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
698,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
