...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
217,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.747643814392121,0.3994967969060335,CO,2024-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
220,1.44942167092662,0.4701261127934635,CO,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
221,1.02441121843676,0.4930978879460045,CO,2024-07-17,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
222,1.48990646709493,0.450345140667813,CO,2024-07-18,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
223,0.760703438718475,0.524703082057125,CO,2024-07-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.854829362012793,0.3314810918577945,CO,2024-07-23,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
228,0.63115849998462,0.3726582534708745,CO,2024-07-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
229,0.809796835456411,0.405577556870502,CO,2024-07-25,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
230,0.429957324768188,0.331656537851465,CO,2024-07-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.81196641502952,0.4058882674537775,CO,2024-07-29,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.651342855399984,0.4373331486571665,CO,2024-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.346883605760102,0.2783348011533445,CO,2024-08-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.31677161901522,0.2484313942386335,CO,2024-08-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
242,2.59186744277307,0.53283307808301,CO,2024-08-07,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.601962682370214,0.192164728687054,CO,2024-08-14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
250,0.653876847307661,0.359763424772514,CO,2024-08-15,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
251,0.448699058507058,0.2588651698873795,CO,2024-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.18908121361908,0.3919624702291385,CT,2024-07-09,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
256,0.666622235147535,0.374971386341473,CT,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.53480945182979,0.378875645523731,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.532086737174959,0.3754569598908905,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
261,0.669427026623169,0.476038880591185,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
262,1.11215898020957,0.3475227675218635,CT,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
263,1.39171834068258,0.430192649848025,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
264,0.634468388614299,0.459941436179708,CT,2024-07-18,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.746147033042436,0.3954511020756495,CT,2024-07-20,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2.10048141726831,0.432447581123218,CT,2024-07-23,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
270,0.592283797077628,0.3497974742253325,CT,2024-07-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
271,0.627834213786703,0.4476529318384225,CT,2024-07-25,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
272,0.572676589739028,0.4138168243987525,CT,2024-07-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.4123934358933,0.4366730490529215,CT,2024-07-29,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.536470629493181,0.374965894352232,CT,2024-07-31,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
278,1.55909593370514,0.460143663403423,CT,2024-08-01,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.77149873674443,0.4126399849118805,CT,2024-08-03,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.06152721618499,0.3268062203328225,CT,2024-08-05,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
283,0.827173445618594,0.4155358079477935,CT,2024-08-06,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
284,0.915427038452415,0.424077910570063,CT,2024-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
285,1.3418186824808,0.393503137591443,CT,2024-08-08,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.754697047419625,0.541797235763455,CT,2024-08-11,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.58198061486377,0.551789809943005,CT,2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
291,0.500674564813754,0.3418358926288865,CT,2024-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
292,1.07708071790615,0.46202972069625,CT,2024-08-15,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.586418396759917,0.3405345188529615,DC,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,1.01305247460829,0.3541180337626625,DC,2024-07-12,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
301,0.688005592537255,0.511749952138875,DC,2024-07-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.670946869621067,0.387330314103042,DC,2024-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
304,1.18861175556827,0.3860048019507315,DC,2024-07-16,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
305,0.516427885735177,0.3618591983953015,DC,2024-07-17,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
306,0.42015104069916,0.2940380852360425,DC,2024-07-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
307,0.990062950538258,0.35717795405041,DC,2024-07-19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.731300057884154,0.52137590964357,DC,2024-07-23,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1.01519828315047,0.46028177334247,DC,2024-07-25,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
314,0.503022116999641,0.3445503754369585,DC,2024-07-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.768720361752157,0.4225449594989355,DC,2024-07-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
317,1.23703174961681,0.3930488899340645,DC,2024-07-29,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
318,1.51056902420927,0.514162253517525,DC,2024-07-30,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
319,0.495433729850975,0.330416633945439,DC,2024-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
320,1.29919329064455,0.403556267308554,DC,2024-08-01,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.723826600325355,0.4023949710069085,DC,2024-08-05,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
325,1.16383265349355,0.466321940817112,DC,2024-08-06,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
326,0.655200932623387,0.376130027532763,DC,2024-08-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
327,0.640091230936692,0.4328150945309945,DC,2024-08-08,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,0.912949738349053,0.325753927744504,DC,2024-08-10,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
330,0.673789026810968,0.453912872624925,DC,2024-08-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
331,0.326085686164139,0.2879301845225715,DC,2024-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
332,1.17273991366434,0.3900979963087935,DC,2024-08-13,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
333,1.18425508083464,0.456700906663019,DC,2024-08-14,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1.54688040460897,0.4440234046326265,DC,2024-08-16,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.38865153954097,0.4123309668084365,DE,2024-07-07,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
338,1.37093109790595,0.426272861277554,DE,2024-07-08,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
339,1.11611832124359,0.39685013495405,DE,2024-07-09,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
340,0.743150462691519,0.378003103683753,DE,2024-07-10,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
341,0.762681565488706,0.429455307201751,DE,2024-07-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
342,1.75430070511748,0.413026075547375,DE,2024-07-12,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
343,1.53750876151157,0.417934855804335,DE,2024-07-13,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
344,0.870290849083126,0.40892696937678,DE,2024-07-14,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
345,0.928728112612276,0.436119117755348,DE,2024-07-15,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.88020052970324,0.4138384105536595,DE,2024-07-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
349,0.570868178281168,0.4192686016275305,DE,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
350,2.03370695197221,0.3880807477458435,DE,2024-07-20,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
351,2.10913078843253,0.438845312145445,DE,2024-07-21,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
352,2.16931980965213,0.458788938407431,DE,2024-07-22,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
353,1.99662025682452,0.3698489185292175,DE,2024-07-23,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
354,1.65837310922247,0.315266532709545,DE,2024-07-24,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
355,1.29969856469793,0.43041271608085,DE,2024-07-25,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
356,1.66051583239948,0.4509184072365435,DE,2024-07-26,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
357,0.890949775266178,0.4039202449087095,DE,2024-07-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
358,2.91916472134268,0.4049633192675115,DE,2024-07-28,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
359,1.49421355018432,0.4103382712646805,DE,2024-07-29,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
360,2.12140641984032,0.4599510904535165,DE,2024-07-30,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
361,1.37766876937265,0.4145374809436115,DE,2024-07-31,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
362,1.95521980691015,0.402121080911867,DE,2024-08-01,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
363,2.47784443185048,0.4437644672556895,DE,2024-08-02,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
364,1.05344737260722,0.410491312806599,DE,2024-08-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
365,2.16686870984629,0.411260607439898,DE,2024-08-04,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
366,1.91834065564245,0.387147034725167,DE,2024-08-05,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
367,2.18505083470391,0.3422253080085015,DE,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
368,2.05088153748614,0.4180979219748025,DE,2024-08-07,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
369,3.43440618827774,0.439032801764545,DE,2024-08-08,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
370,3.06666278880552,0.4775891363741755,DE,2024-08-09,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
371,0.952048607634966,0.489591774619297,DE,2024-08-10,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
372,3.29430495308656,0.500940959445485,DE,2024-08-11,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1
373,0.706697125663051,0.271755250583561,DE,2024-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
374,3.18457978968198,0.433280163821452,DE,2024-08-13,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
375,2.64555896823822,0.3963078318904965,DE,2024-08-14,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
376,2.7597539767534,0.4084125061179495,DE,2024-08-15,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
377,4.30402239294676,0.480726577818838,DE,2024-08-16,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
378,2.7848676554143,0.410122520917056,DE,2024-08-17,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4.65037608442184,0.401284558480922,FL,2024-07-08,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
381,3.25436214488768,0.391445005987619,FL,2024-07-09,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
382,3.80732921763012,0.3905797836465585,FL,2024-07-10,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
383,2.64994181119014,0.3910615502024485,FL,2024-07-11,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
384,3.89133086851984,0.402895022684384,FL,2024-07-12,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
385,2.56175347653063,0.424971022564824,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
386,2.21753224706411,0.4386180453574485,FL,2024-07-14,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
387,4.71526947283733,0.4017069650241655,FL,2024-07-15,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
388,4.26196500984461,0.401778203356474,FL,2024-07-16,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
389,2.32391734795002,0.4094114637332095,FL,2024-07-17,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
390,4.22038485279221,0.4083457701492675,FL,2024-07-18,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
391,4.87721528723985,0.4159466548023455,FL,2024-07-19,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
392,1.25532129511965,0.390874919815489,FL,2024-07-20,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
393,2.3549766955808,0.450625903206653,FL,2024-07-21,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
394,3.94336761488771,0.405303022082087,FL,2024-07-22,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
395,7.43656408730281,0.4156499644049295,FL,2024-07-23,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
396,3.80232662882323,0.402285971628267,FL,2024-07-24,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
397,2.37763379342388,0.41613467313040847,FL,2024-07-25,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
398,4.62021080959754,0.404776133976406,FL,2024-07-26,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
399,3.27356045315406,0.4134546949613365,FL,2024-07-27,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1
400,1.6349262684308,0.41718006377926953,FL,2024-07-28,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
401,2.86597779622703,0.386256855068991,FL,2024-07-29,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
402,3.0647308305948,0.4401140281747555,FL,2024-07-30,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
403,4.13248911115677,0.4112411426849645,FL,2024-07-31,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
404,5.20495861622907,0.3966079979955185,FL,2024-08-01,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
405,5.71936211889726,0.413718481465265,FL,2024-08-02,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
406,1.47052877995734,0.399650280327087,FL,2024-08-03,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1
407,0.918607386902859,0.430873350890829,FL,2024-08-04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408,3.1046055266231,0.41230685096097,FL,2024-08-05,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
409,1.56638105488007,0.3961775771891265,FL,2024-08-06,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
410,3.21860547506106,0.4639297482950655,FL,2024-08-07,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
411,2.48609239624743,0.4183515004899415,FL,2024-08-08,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
412,1.32896513073934,0.3886245980643615,FL,2024-08-09,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
413,0.879026977011604,0.3541208670866705,FL,2024-08-10,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
414,0.673790564545428,0.382107372507901,FL,2024-08-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
415,2.05845204343318,0.4461173083207345,FL,2024-08-12,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
416,2.67268761861484,0.4290966611628655,FL,2024-08-13,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
417,3.40330603519366,0.4058576587244015,FL,2024-08-14,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
418,7.24519745405981,0.520704769195305,FL,2024-08-15,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
419,3.80161546307856,0.427636896644419,FL,2024-08-16,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
420,0.926605390849313,0.4468124009226235,FL,2024-08-17,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
421,0.515518479321202,0.3347346280585265,GA,2024-07-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
422,1.28000080800158,0.3574144676552815,GA,2024-07-08,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
423,1.87209579284758,0.379561636452906,GA,2024-07-09,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
424,1.47034363206451,0.4008837115912715,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
425,2.08307531529003,0.424308263450202,GA,2024-07-11,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
426,0.709109995036719,0.4110426553093115,GA,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
427,1.76596573602244,0.400145122454877,GA,2024-07-13,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
428,1.54596859736174,0.41905868997406,GA,2024-07-14,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
429,1.11944801262766,0.3928023415771705,GA,2024-07-15,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
430,1.76547022534829,0.4100898185532355,GA,2024-07-16,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1
431,4.88299427633764,0.444645347205338,GA,2024-07-17,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1
432,0.588305825084589,0.354338548427641,GA,2024-07-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
433,0.824799978127886,0.4057372430459845,GA,2024-07-19,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
434,1.92684246912959,0.4178534681136725,GA,2024-07-20,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
435,1.40858992113223,0.36492062345593,GA,2024-07-21,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
436,1.45649557798216,0.408287269431266,GA,2024-07-22,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
437,4.48263345941404,0.4350313502407405,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
438,2.21370011592694,0.4054424885246245,GA,2024-07-24,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
439,3.69534554142471,0.4321073034280855,GA,2024-07-25,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
