...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
521,1.67063324920938,0.279971789459275,IA,2023-12-19,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
522,2.10777201330796,0.3862509570152335,IA,2023-12-20,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
523,2.32387256378596,0.3220467473108975,IA,2023-12-21,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1
524,1.17125292475882,0.1407376006698875,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
525,1.92404446571371,0.51828886189567,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
526,1.28167985023662,0.1860599176216185,IA,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
527,3.11190843165927,0.397935624360917,IA,2023-12-25,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
528,2.39490573919425,0.261703088393664,IA,2023-12-26,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
529,1.82422479006054,0.2453050221965965,IA,2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
530,1.66844419049779,0.179271171662717,IA,2023-12-28,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
531,1.04717641320992,0.188367407776222,IA,2023-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0
532,0.874849841619007,0.2130618190361665,IA,2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
533,5.03065485753111,0.473155260109061,IA,2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
534,0.258352309774132,0.01644721113965405,IA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535,2.95366369725698,0.284325487669922,IA,2024-01-02,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
536,2.54159217164251,0.2554795056405185,IA,2024-01-03,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
537,1.88819600555871,0.2115500309481015,IA,2024-01-04,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1
538,2.03656595221957,0.881391432938325,IA,2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
539,3.00798644028865,0.668183522561395,IA,2024-01-06,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
540,2.13535959527999,0.239909947331456,IA,2024-01-07,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
541,1.28417452745423,0.224234910997209,IA,2024-01-08,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
542,0.0088464149276371,0.00647651854142935,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,1.66343952979125,0.134303157545365,IA,2024-01-10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
544,0.531498438180161,0.101830187187041,IA,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
545,0.00644850270230746,0.0048438223333604,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,1.20535753896999,0.461306092372547,IA,2024-01-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
547,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.286925801532012,0.191751954952875,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
553,0.800094122991181,0.58051997061659,ID,2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.332488594602177,0.2474976118828145,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.14389350040452,0.115134107838477,ID,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.0956664703533123,0.07952875304943,ID,2024-01-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.58065340448913,0.3327263365830315,IL,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
590,2.69105118795958,0.3499234148391845,IL,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
591,3.76999811393792,0.3603438520832775,IL,2023-12-05,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
592,2.73634782222241,0.3946459599740575,IL,2023-12-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
593,4.02638807881296,0.3806409133635395,IL,2023-12-07,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
594,2.47471578225795,0.3298791146395255,IL,2023-12-08,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
595,3.73620256301211,0.389421068156923,IL,2023-12-09,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
596,4.60369745997896,0.427352164225383,IL,2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
597,5.09572648576575,0.369173514975591,IL,2023-12-11,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
598,3.09327683791659,0.356057536951109,IL,2023-12-12,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
599,2.55196632218773,0.334565226897353,IL,2023-12-13,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
600,4.54617905183895,0.3769468333570095,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
601,2.94896968479301,0.382609726459865,IL,2023-12-15,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
602,4.32200938349159,0.3918462032515705,IL,2023-12-16,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
603,2.57979499669013,0.3728064788265815,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
604,3.23336513153541,0.341571275964429,IL,2023-12-18,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
605,3.34416132469172,0.321873398255524,IL,2023-12-19,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
606,3.29479614890556,0.315586556055463,IL,2023-12-20,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0
607,1.88016144389492,0.3143594270166795,IL,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
608,2.46049223686788,0.3326586809657985,IL,2023-12-22,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
609,2.03797917387659,0.3561093539343015,IL,2023-12-23,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0
610,2.4582978137503,0.324628194059838,IL,2023-12-24,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
611,1.00865943069034,0.296099547576094,IL,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
612,4.71648041587941,0.312756094038432,IL,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
613,2.39213926001622,0.249724938661286,IL,2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
614,1.73889257345597,0.2699851908990265,IL,2023-12-28,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
615,1.23348431857808,0.195516125436611,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
616,1.88020731126899,0.235128812609202,IL,2023-12-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
617,3.45932516064155,0.3230230551712825,IL,2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
618,2.36347731682526,0.271774349013902,IL,2024-01-01,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
619,8.30033663133164,0.3222642605636815,IL,2024-01-02,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
620,3.73163374864181,0.23999650624068,IL,2024-01-03,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
621,2.10051740529246,0.321568518197655,IL,2024-01-04,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1
622,2.24760169748888,0.2554933021452835,IL,2024-01-05,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
623,1.27607099566574,0.226792544028437,IL,2024-01-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
624,1.74837313640231,0.069812256539511,IL,2024-01-07,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
625,1.81704927072643,0.2033906370901795,IL,2024-01-08,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
626,1.62964534300167,0.275374496933936,IL,2024-01-09,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
627,1.60498361913679,0.0716778245494935,IL,2024-01-10,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1
628,3.7510042723867,0.236560719987699,IL,2024-01-11,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
629,3.81949836709,0.2879075627770685,IL,2024-01-12,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1
630,3.26003801558102,0.334340196986876,IL,2024-01-13,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
631,0.590067895136956,0.394168208539365,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
632,3.5048995063055,0.4086841247247095,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
633,1.41189965088568,0.3774389789625355,IN,2023-12-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
634,1.08566631119065,0.462791135995849,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.997511174406283,0.378078035865411,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
640,1.18612849316324,0.56518160399904,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
641,0.912948098326566,0.386566822875562,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
642,1.23911969617488,0.38410895507915,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
643,1.49945382961788,0.3383816919862955,IN,2023-12-15,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1
644,0.951390832981156,0.4709536569045705,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
645,1.6761723716157,0.3471753221425805,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
646,0.734637546053736,0.3903510541243425,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
647,1.92343155265983,0.398115226809849,IN,2023-12-19,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0
648,1.1113222332777,0.4146924687387305,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
649,0.739855359557551,0.1980905888849895,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
650,0.735593734599184,0.317375950016751,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.596999238472001,0.4408476361798975,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
653,0.619013098918783,0.4563669463649795,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
654,0.544384240495437,0.136383587946646,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,0.446078524009887,0.2465952918866535,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
656,0.86678331003335,0.3015042591599625,IN,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.377601125514556,0.0888759941406065,IN,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.124388780094967,0.081196364224271,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
661,0.983964469692979,0.2224017126474025,IN,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1
662,0.461600866828563,0.201659602212177,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.572208974868939,0.340696052868184,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
664,0.0873843831874225,0.056171969094947,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.913191327123036,0.665117827201545,IN,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.67512044559073,0.3610016489110115,IN,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,1.10214359509839,0.782457539632195,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
669,0.180403312524269,0.03587504740012025,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,1.97135308564954,0.71836753508838,IN,2024-01-11,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.137474544237534,0.0282141570348294,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.565211324057185,0.3838748759288015,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
675,0.953008077409576,0.4759868291141,KS,2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
676,1.14063581943614,0.4748879355626985,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
677,1.40970861438779,0.4655863361131045,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
678,0.670835880337172,0.4666877102566175,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.22598976507824,0.409710264542569,KS,2023-12-11,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
682,0.60329112545089,0.362909270631066,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
683,1.13210215503247,0.558878122821765,KS,2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.735889573924841,0.391663838526908,KS,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.79396664742817,0.3996196970932465,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.429871468609554,0.302515820027762,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.236399882352856,0.1566221703436825,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,1.00675106841021,0.255909616941252,KS,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
697,0.159527291915985,0.1096861748696035,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.153418059033414,0.1017197987379135,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.534142756622041,0.0688133084826265,KS,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
704,0.728087744113555,0.157115865763697,KS,2024-01-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
705,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.96210576397363,0.67533207052833,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
707,0.0723723506674123,0.0500273113337865,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.0629221655286376,0.04277471458967655,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
710,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.802234220009097,0.38000954579735,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
712,0.94421037311461,0.413546471435553,KS,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
