...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,recombinant_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,recombinant_95_CI,other_95_CI,X23B_95_CI
508,1.93377153500578,0.3255128361384185,IA,2023-10-11,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
509,1.52638970243414,0.4752441906042555,IA,2023-10-12,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
510,0.926667954069015,0.3096154479495675,IA,2023-10-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
511,2.6229838739896,0.1874710824159615,IA,2023-10-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
512,1.75337750160266,0.474948134001611,IA,2023-10-15,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
513,1.40240759581381,0.3407400216313055,IA,2023-10-16,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
514,1.03010002288757,0.354322947292141,IA,2023-10-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0
515,1.51674966230465,0.39869185775294,IA,2023-10-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
516,0.87731193400673,0.3191251688919065,IA,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
517,1.11046075535647,0.276119423163663,IA,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
518,0.651100727844298,0.4549495273692645,IA,2023-10-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
519,2.15887283411021,0.434899959307987,IA,2023-10-22,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
520,1.14050951471508,0.398246921320948,IA,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
521,2.07851778556383,0.434747886621866,IA,2023-10-24,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
522,2.58126699566841,0.559163749658,IA,2023-10-25,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
523,5.68819325367383,0.44049345807055,IA,2023-10-26,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
524,1.60380543720242,0.3470236111211485,IA,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0
525,0.587871183572693,0.1533927601255945,IA,2023-10-28,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
526,0.680653329856065,0.3863206450744225,IA,2023-10-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
527,3.50986373710439,0.361169254450409,IA,2023-10-30,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
528,1.26393993801403,0.3424603669904085,IA,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
529,1.30750574850244,0.4273621867114325,IA,2023-11-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
530,0.907339410336421,0.64288323719555,IA,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
531,6.61108531497656,0.4946091292693225,IA,2023-11-03,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
532,1.27793688127552,0.4208792879539615,IA,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
533,1.0811293525572,0.298387516038612,IA,2023-11-05,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
534,3.56803078365337,0.324973913941467,IA,2023-11-06,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
535,2.69152823535484,0.4246893891618565,IA,2023-11-07,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0
536,1.00157431597849,0.33336323748151647,IA,2023-11-08,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
537,3.13265163276187,0.452766235873885,IA,2023-11-09,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
538,1.02026275471806,0.2103710573064515,IA,2023-11-10,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
539,2.05842090045456,0.50781215205871,IA,2023-11-11,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
540,1.17376391413206,0.2626288554189565,IA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
541,8.95790310113057,0.486726618606356,IA,2023-11-13,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
542,7.7536314974795,0.51568609384179,IA,2023-11-14,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1
543,2.32979829783572,0.3197031895936175,IA,2023-11-15,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
544,3.49548939367585,0.4360791638873175,IA,2023-11-16,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
545,2.66471692811587,0.512798949206345,IA,2023-11-17,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
546,3.03926162519306,0.458970194742047,IA,2023-11-18,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
547,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.985274779441374,0.492367581353736,ID,2023-10-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
549,0.669646045743228,0.479724811687978,ID,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
550,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.241952848502308,0.159751712870542,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.58825628802905,0.418205589150666,IL,2023-10-08,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1
590,2.68151669643594,0.304312161393452,IL,2023-10-09,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
591,2.95603353237405,0.294228112901084,IL,2023-10-10,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
592,1.79276915331664,0.3498403555020615,IL,2023-10-11,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0
593,2.53635818813128,0.3058201926072,IL,2023-10-12,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
594,2.29534442650923,0.339397901848061,IL,2023-10-13,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
595,2.04546305476411,0.3151212385780175,IL,2023-10-14,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
596,1.69195228496154,0.3366618684730555,IL,2023-10-15,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
597,2.79031412755431,0.3042764012287775,IL,2023-10-16,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
598,3.49105737455948,0.387568166152992,IL,2023-10-17,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
599,2.23464487314198,0.3608831099032015,IL,2023-10-18,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
600,3.83398312600886,0.445355279466303,IL,2023-10-19,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
601,2.07611141962079,0.400762410884299,IL,2023-10-20,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
602,1.09406257935036,0.2997949752994775,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
603,1.07779145501126,0.3610484137046775,IL,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
604,1.52300303859314,0.337621104320194,IL,2023-10-23,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
605,2.65941033529621,0.3656138259811805,IL,2023-10-24,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1
606,3.23924789223907,0.3549999784597615,IL,2023-10-25,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
607,2.11822604905798,0.3797700936579045,IL,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
608,3.64526451815337,0.3946450506641995,IL,2023-10-27,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
609,1.52056574494608,0.3200844876949435,IL,2023-10-28,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
610,2.17198618410173,0.4688213790828305,IL,2023-10-29,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
611,4.33817587570302,0.2624616423233365,IL,2023-10-30,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
612,2.25962012940078,0.4587254350311615,IL,2023-10-31,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
613,3.82711070376088,0.4103109569827535,IL,2023-11-01,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
614,3.11838236692249,0.335527053519704,IL,2023-11-02,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
615,2.01186902796861,0.297588939225942,IL,2023-11-03,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
616,2.14805757549867,0.427092230717324,IL,2023-11-04,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0
617,4.00378850675398,0.4283033518631645,IL,2023-11-05,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0
618,7.04604758353803,0.325427256430936,IL,2023-11-06,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
619,2.27423722003915,0.3386636029927235,IL,2023-11-07,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
620,4.28242682247256,0.3916631086669105,IL,2023-11-08,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
621,3.20792609664187,0.4335677838765025,IL,2023-11-09,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
622,2.02768044243325,0.3723224446428965,IL,2023-11-10,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
623,3.42530647595453,0.3938433383219845,IL,2023-11-11,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
624,1.41884500650355,0.2851687930217005,IL,2023-11-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0
625,3.70770152705327,0.291193322505201,IL,2023-11-13,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
626,7.18830480815197,0.403056896199151,IL,2023-11-14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
627,4.81106689404964,0.4029870660367275,IL,2023-11-15,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
628,4.29062050449147,0.335507420925109,IL,2023-11-16,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
629,4.14796633034691,0.3646553236990655,IL,2023-11-17,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
630,3.56950212540412,0.4293467008584325,IL,2023-11-18,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.585301443780261,0.4163302530277625,IN,2023-10-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
633,0.606141874399242,0.2725053589030595,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
634,1.21068684914537,0.583881876177245,IN,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
635,0.591594312314925,0.4257519367041125,IN,2023-10-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
636,1.00819165687081,0.34938881240019,IN,2023-10-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
637,0.704428148887148,0.2880297102942415,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.617643305843367,0.438593632081573,IN,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
640,0.758575623355198,0.3907505613831015,IN,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
641,0.555956307874719,0.337752051241399,IN,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,0.467559656245779,0.3112252577401455,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
643,0.71237311436822,0.50378394415402,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.37516555696254,0.4582442894542025,IN,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.232434187108554,0.1619944661600215,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,0.939612280249373,0.4291773145697965,IN,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
649,1.16866254323568,0.4740479888784695,IN,2023-10-26,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
650,0.886973250120852,0.632556784204645,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
651,0.213383853612901,0.1533927601255945,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.81670297223648,0.58592872249578,IN,2023-10-29,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
653,1.44081648325252,0.4845903584096405,IN,2023-10-30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
654,0.671998448504322,0.4878555888487675,IN,2023-10-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
655,1.72858524290771,0.533942234052135,IN,2023-11-01,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0
656,0.923469421112254,0.653353781371155,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
657,0.208506132042235,0.142460235618028,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1.1601343489154201,0.56400164207088,IN,2023-11-05,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
660,0.908820487915557,0.648566750957605,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
661,1.09820155344758,0.371738318075919,IN,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
662,1.00044563742419,0.397203803793118,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
663,1.06070560517564,0.3253370979395375,IN,2023-11-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.7586109380784,0.3811763125229385,IN,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
667,2.03506972460726,0.433206805503976,IN,2023-11-13,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0
668,1.19237897751135,0.4647394108961535,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
669,0.187163740203878,0.1288722209573445,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.801029328186725,0.568972042655445,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
671,0.185949043891402,0.127837887464082,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.294491801645044,0.205068861661442,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.4207004794379,0.479724811687978,KS,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.838752598206065,0.59657904140949,KS,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.10781385932607,0.540200046193155,KS,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
683,0.697711835102211,0.498852771660337,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
684,0.251372034096431,0.17407210944592,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
685,0.246043305668018,0.171545733352977,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.641775472646423,0.379028174101814,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
689,0.573731196135335,0.337868847009902,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
690,0.571458449848634,0.337997991811405,KS,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.213059235032163,0.1494747589985925,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.691848788474826,0.4943481985330855,KS,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
