...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
540,1.53744095629755,0.4291893002839065,IA,2023-07-30,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
541,1.77052753318281,0.54239695910084,IA,2023-07-31,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
542,1.65650347924766,0.4297677122528315,IA,2023-08-01,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
543,1.26859609006577,0.3531437739327255,IA,2023-08-02,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
544,1.88826562855677,0.4146985601112235,IA,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
545,0.473584317320837,0.314144720489323,IA,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
546,1.89420095588723,0.4205416544189245,IA,2023-08-05,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
547,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,1.59877747757041,0.436206954284064,IL,2023-06-26,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
591,1.29945286718242,0.4805389341496575,IL,2023-06-27,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
592,0.436545891287076,0.311644096675779,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
593,2.98139373953121,0.4536172691697225,IL,2023-06-29,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
594,0.978922658518959,0.375382943920152,IL,2023-06-30,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
595,0.505835242153271,0.3262656392844735,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
596,0.754171101474179,0.53129345030435,IL,2023-07-02,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
597,1.17636613874456,0.3736183152319595,IL,2023-07-03,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
598,0.400137712667699,0.286802790885333,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
599,1.7353140932711,0.448934146943939,IL,2023-07-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
600,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,1.31991676393197,0.43151387551121,IL,2023-07-07,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
602,1.24542077890999,0.402605307298518,IL,2023-07-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
603,0.573794299294968,0.409229310933737,IL,2023-07-09,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
604,1.66947508281382,0.398004203884724,IL,2023-07-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
605,1.30892950389389,0.402453534789042,IL,2023-07-11,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
606,0.747008351433813,0.4051976252031535,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
607,1.85265420678383,0.430173058571829,IL,2023-07-13,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0
608,2.55121792214215,0.4261688238203225,IL,2023-07-14,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
609,1.04346538762631,0.465210213421302,IL,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
610,1.48846008496055,0.458923590221711,IL,2023-07-16,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
611,1.48039653572982,0.3539288977289475,IL,2023-07-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
612,2.12943388995605,0.4250001277196625,IL,2023-07-18,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
613,0.758255571790538,0.376607826976589,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
614,2.70060918057119,0.482366429835822,IL,2023-07-20,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0
615,1.58210713548671,0.4155886454960435,IL,2023-07-21,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
616,1.93928230733797,0.4304018485648895,IL,2023-07-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
617,1.07594489425222,0.4456021954803695,IL,2023-07-23,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
618,2.38569280216009,0.3488892595698025,IL,2023-07-24,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
619,2.73483086798853,0.4114782529761725,IL,2023-07-25,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
620,3.16974630106707,0.488487088668398,IL,2023-07-26,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0
621,2.42225643842116,0.49018661894359,IL,2023-07-27,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
622,3.25197300779674,0.4407654943144155,IL,2023-07-28,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
623,2.69424843738602,0.50078835506457,IL,2023-07-29,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
624,1.07066208455314,0.387471351574204,IL,2023-07-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1
625,3.12599397127162,0.4208307212723105,IL,2023-07-31,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0
626,1.66717535077077,0.3946678613409695,IL,2023-08-01,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1
627,4.8229310470913,0.4823880124796445,IL,2023-08-02,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
628,2.01131835053786,0.423785618398751,IL,2023-08-03,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
629,2.86489753308648,0.455451271735089,IL,2023-08-04,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0
630,2.0163693068341,0.4726501442851905,IL,2023-08-05,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1
631,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.782532320071311,0.552808499326535,IN,2023-06-26,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
633,0.465141600640655,0.325174750602851,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,0.451659195641429,0.311644096675779,IN,2023-06-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
635,0.691102041491937,0.4923682585194685,IN,2023-06-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
636,0.500679381440368,0.324793348305813,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
637,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.969934909081954,0.286802790885333,IN,2023-07-04,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
641,0.677810626037636,0.481098424221708,IN,2023-07-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
642,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.823162491896918,0.58043023367265,IN,2023-07-07,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
644,0.774521507378082,0.549536374467035,IN,2023-07-08,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
645,0.85035721050929,0.442435100605068,IN,2023-07-09,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
646,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.601775801570455,0.422197233209434,IN,2023-07-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
648,0.979352272420295,0.4460556341031735,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
649,0.620983452174806,0.438518742551559,IN,2023-07-13,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
650,0.932504155673812,0.476955307581615,IN,2023-07-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
651,0.846295174064819,0.4443056686375925,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
652,0.367562660909131,0.2560190060780395,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
653,0.867262407654723,0.4519322327636725,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
654,0.915507404870669,0.466568917765802,IN,2023-07-18,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
655,1.85997319724956,0.4615188151790935,IN,2023-07-19,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0
656,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.628762263169967,0.453330057285588,IN,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
658,0.643513783404073,0.45553871255549,IN,2023-07-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.698567420325372,0.496017244379852,IN,2023-07-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
661,0.900901013145943,0.4643650830048445,IN,2023-07-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
662,0.708540228093305,0.505697208903815,IN,2023-07-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
663,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.363190110529121,0.253950314511799,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
668,0.377295759456074,0.255276311252678,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
669,0.808986344404106,0.57382232884356,IN,2023-08-02,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
670,1.32892852660223,0.5203290127574,IN,2023-08-03,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
671,0.901930687705448,0.2603614826235075,IN,2023-08-04,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
672,0.735680521849824,0.295459865281934,IN,2023-08-05,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
673,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.784649369487427,0.5507102767644,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
676,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.668526596862197,0.4795853995458815,KS,2023-07-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
685,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.699092107712301,0.496010827971052,KS,2023-07-11,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
690,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.890976335964879,0.2546121462231115,KS,2023-07-17,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
696,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,0.796712158636995,0.565760815855155,KS,2023-07-27,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
706,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,0.365548537927212,0.252808690212497,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
709,0.815854119007599,0.573552742130385,KS,2023-07-31,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
710,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.684039982190912,0.483982809937591,KS,2023-08-02,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
712,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,0.444981873168202,0.316376511909565,KY,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,1.02693190187299,0.307078469919679,KY,2023-06-29,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
720,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,0.779770064023425,0.548804188122515,KY,2023-07-05,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
726,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,0.39320194267187,0.276718049724114,KY,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,0.378848933667602,0.263437981103993,KY,2023-07-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
733,NA,NA,KY,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,0.366216852852527,0.2560190060780395,KY,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
737,NA,NA,KY,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.633138626052312,0.3604300987617855,KY,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,NA,NA,KY,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
