...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
532,2.4559176683174,0.3494694116439785,IA,2023-09-09,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
533,2.08555000008272,0.328096154902785,IA,2023-09-10,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
534,2.07312263019302,0.3365760850849735,IA,2023-09-11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
535,5.35088654220555,0.3633274269538305,IA,2023-09-12,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
536,1.93027654804713,0.3620215453299645,IA,2023-09-13,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
537,1.08090250063916,0.3317084250516055,IA,2023-09-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
538,1.014350918684,0.413751442842135,IA,2023-09-15,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
539,0.524379216585672,0.3736794025541345,IA,2023-09-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
540,1.75389838960457,0.332997529357362,IA,2023-09-17,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
541,3.66096936440965,0.461143004925806,IA,2023-09-18,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
542,2.35882783406411,0.4201462657365855,IA,2023-09-19,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
543,1.20236670465204,0.3670853358277025,IA,2023-09-20,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
544,1.60143884604457,0.353084598506217,IA,2023-09-21,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
545,1.73762610487441,0.30249633875298,IA,2023-09-22,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
546,0.673839192545494,0.366572898115575,IA,2023-09-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.516952346789405,0.3627534186979405,ID,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
579,NA,NA,ID,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.300400852579716,0.208147237934413,ID,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
586,NA,NA,ID,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.34622349143456,0.3890061854223855,IL,2023-08-13,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
590,1.79603141633417,0.440991273639284,IL,2023-08-14,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
591,2.51570943362404,0.466218031243579,IL,2023-08-15,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
592,2.47994298948981,0.4396535101033165,IL,2023-08-16,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
593,5.36807025767796,0.4612599947551375,IL,2023-08-17,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
594,1.8710447716037,0.4201047635209765,IL,2023-08-18,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
595,1.56678592814369,0.419356460713902,IL,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
596,2.10742621657756,0.454581644037879,IL,2023-08-20,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
597,2.20458462730925,0.4307323953827985,IL,2023-08-21,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
598,3.3100492580433998,0.4543676712433325,IL,2023-08-22,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
599,2.02408384870556,0.4020804597921835,IL,2023-08-23,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
600,4.00636615017534,0.428180699253511,IL,2023-08-24,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
601,3.62928164940883,0.36970365501424,IL,2023-08-25,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
602,2.1454377466902,0.4158898445597485,IL,2023-08-26,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
603,1.78122039345113,0.392617689009274,IL,2023-08-27,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
604,2.70046205855378,0.3896800405037505,IL,2023-08-28,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
605,1.31408708617714,0.4055239894865415,IL,2023-08-29,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
606,4.81702994282396,0.443960610128534,IL,2023-08-30,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
607,1.31718933264032,0.385440863515842,IL,2023-08-31,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
608,1.39810923723086,0.4384473641902085,IL,2023-09-01,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
609,1.6798417276107,0.350408197129126,IL,2023-09-02,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
610,2.26385555594,0.4534552462227485,IL,2023-09-03,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
611,1.59639011855129,0.3722917471837645,IL,2023-09-04,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
612,5.51211880308078,0.4066146128553005,IL,2023-09-05,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
613,2.05031061694443,0.3957836930752485,IL,2023-09-06,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
614,3.00881208126526,0.4058120575885465,IL,2023-09-07,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
615,2.58512001509057,0.3676636686762765,IL,2023-09-08,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
616,2.5338137275855,0.3815765640106575,IL,2023-09-09,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1
617,3.10526033695518,0.440609570080767,IL,2023-09-10,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
618,3.68835739648704,0.372700453663668,IL,2023-09-11,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
619,2.94808473440736,0.416979775663933,IL,2023-09-12,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
620,1.19729471513903,0.372454162567736,IL,2023-09-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
621,2.15076728104462,0.343712568262713,IL,2023-09-14,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
622,2.4185633863411,0.4604193328001935,IL,2023-09-15,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
623,1.82275538509095,0.4169801409157645,IL,2023-09-16,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
624,1.61695817689396,0.4054938815632365,IL,2023-09-17,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
625,5.54647463418898,0.4546945601956205,IL,2023-09-18,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
626,2.10217445080575,0.4205282989948935,IL,2023-09-19,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0
627,2.27537540286852,0.3843351046490835,IL,2023-09-20,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
628,2.39759956137439,0.430215263978188,IL,2023-09-21,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
629,1.78915524694905,0.329489305990452,IL,2023-09-22,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
630,3.05776803220356,0.367763514469779,IL,2023-09-23,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
631,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.888779374811219,0.4544331375053695,IN,2023-08-14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
633,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.55046108498563,0.340373179348156,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
635,1.41628545972805,0.36722659445925,IN,2023-08-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
636,0.425520625837771,0.3045712872230505,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
637,0.870693046111934,0.3249771307909815,IN,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
638,0.426198175547105,0.306635408848805,IN,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
639,1.13041059504366,0.454250324082477,IN,2023-08-21,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0
640,0.774988868619493,0.4088464894097565,IN,2023-08-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
641,2.02852773138906,0.4792740801442595,IN,2023-08-23,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1
642,1.03481252373188,0.35737523381451203,IN,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
643,0.977653952272948,0.431112984010222,IN,2023-08-25,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
644,NA,NA,IN,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.810030132536428,0.4212137728284055,IN,2023-08-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
646,2.21250121246681,0.408271543907925,IN,2023-08-28,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
647,1.18232691457395,0.57014455505843,IN,2023-08-29,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
648,0.806292832239883,0.410701450931287,IN,2023-08-30,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
649,0.84754759938853,0.3186463392346665,IN,2023-08-31,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
650,0.8411558573804,0.3185242816319005,IN,2023-09-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
651,1.06395852518233,0.329922713498382,IN,2023-09-02,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
652,0.68595623473198,0.381841988256186,IN,2023-09-03,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
653,NA,NA,IN,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.98648979417757,0.3643294530160975,IN,2023-09-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
655,1.94801436970978,0.300002025640934,IN,2023-09-06,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
656,1.00992518492402,0.400460778023984,IN,2023-09-07,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
657,1.17165066789915,0.478578109487656,IN,2023-09-08,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0
658,NA,NA,IN,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,1.08544040520718,0.4099698010138945,IN,2023-09-11,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
661,NA,NA,IN,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,1.4356493285354,0.3323977761416525,IN,2023-09-13,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
663,1.66583972828513,0.4698489057508505,IN,2023-09-14,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
664,0.33180718415385,0.231694131789826,IN,2023-09-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
665,NA,NA,IN,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.547151321754201,0.3774983177548735,IN,2023-09-17,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
667,0.778787793544818,0.3959003257576585,IN,2023-09-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
668,1.53210552196254,0.52401966726905,IN,2023-09-19,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
669,1.15404906153057,0.559934949733535,IN,2023-09-20,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
670,0.411635687652383,0.2985842803243945,IN,2023-09-21,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
671,NA,NA,IN,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,0.968168554631828,0.4843518788319755,KS,2023-08-18,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
679,NA,NA,KS,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,0.628759010507301,0.439774150340502,KS,2023-08-20,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
681,NA,NA,KS,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.434097661375109,0.309103990256506,KS,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
683,0.44498395211616,0.310490236399864,KS,2023-08-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
684,NA,NA,KS,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,0.466366946018962,0.3301297594319235,KS,2023-08-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
687,NA,NA,KS,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.648253085506649,0.374947527876377,KS,2023-08-28,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
689,NA,NA,KS,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.455178140842847,0.3252288085605095,KS,2023-08-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,NA,NA,KS,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.406390813469106,0.285623581258593,KS,2023-09-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
696,0.718132958170429,0.3890006817158,KS,2023-09-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,NA,NA,KS,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.478824173396276,0.3433962719752085,KS,2023-09-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
699,NA,NA,KS,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.920508064891016,0.4643817459919715,KS,2023-09-11,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
703,NA,NA,KS,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.33930101698206,0.2413308484727875,KS,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,0.334538836652367,0.2364991628338005,KS,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706,NA,NA,KS,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,1.18921620329496,0.3774983177548735,KS,2023-09-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
709,0.310534216030315,0.2174616093260405,KS,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0.670890621262246,0.36840264008741,KS,2023-09-19,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
711,NA,NA,KS,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.413461839766683,0.2985842803243945,KS,2023-09-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
713,0.855211852035382,0.607167689763615,KS,2023-09-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
714,NA,NA,KS,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.554134977203184,0.3870017661127555,KY,2023-08-14,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
717,6.03157210517254,0.374416512010955,KY,2023-08-15,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0
718,0.427442386508751,0.3029104035534385,KY,2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
719,1.00870480842591,0.30369052912853,KY,2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
720,0.424480514196232,0.3045712872230505,KY,2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
721,0.507173427844765,0.363825673845072,KY,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
722,0.755270341443082,0.53466866059926,KY,2023-08-20,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
723,1.2760074200064,0.4755113365667635,KY,2023-08-21,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1
724,0.773640296390169,0.4088464894097565,KY,2023-08-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
725,1.59794957401024,0.411248369646046,KY,2023-08-23,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
726,1.23060816021276,0.3852863516213765,KY,2023-08-24,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
727,0.447368457597245,0.3135669647602675,KY,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.44319653553329,0.388207713855296,KY,2023-08-28,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
731,0.859179133727537,0.415826567234544,KY,2023-08-29,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
732,0.923348800992609,0.3844614651407825,KY,2023-08-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
733,1.46255051169409,0.4470905689888235,KY,2023-08-31,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
734,0.826980243176813,0.4252105158573415,KY,2023-09-01,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
735,1.0607097220962,0.52195766685698,KY,2023-09-02,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
736,NA,NA,KY,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
