...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
538,0.445021612575667,0.3150964045654065,IA,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
539,1.26565880359754,0.382711621894888,IA,2023-08-19,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
540,1.55588162476009,0.3892244329238185,IA,2023-08-20,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
541,2.27163328625501,0.4117992776976025,IA,2023-08-21,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
542,2.48951783594675,0.3999820940648455,IA,2023-08-22,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0
543,1.52082260807984,0.4078115467311565,IA,2023-08-23,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
544,1.16740141202242,0.3711811773317325,IA,2023-08-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
545,1.00736851316239,0.3992400079243095,IA,2023-08-25,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
546,1.11346939325574,0.3924223524504075,IA,2023-08-26,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
547,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.38297300942112,0.4353485026300775,IL,2023-07-16,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
590,1.59626559339299,0.365246318549127,IL,2023-07-17,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
591,1.79038736331409,0.4128755915506225,IL,2023-07-18,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
592,0.787666121332246,0.380548740034445,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
593,2.51158949289066,0.466385265470328,IL,2023-07-20,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
594,1.28523329918943,0.4024426588123125,IL,2023-07-21,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
595,1.73976441101209,0.4065178423835575,IL,2023-07-22,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
596,0.882324222591,0.426643797204562,IL,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
597,2.61936820790652,0.361834071407526,IL,2023-07-24,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
598,2.39222066241882,0.4081908923176675,IL,2023-07-25,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
599,2.70668453245731,0.453741320366385,IL,2023-07-26,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
600,2.28865106585255,0.47414057881407,IL,2023-07-27,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1
601,3.17126337645885,0.4358549689582815,IL,2023-07-28,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1
602,2.34749412133907,0.448706088104745,IL,2023-07-29,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0
603,1.16819315649537,0.401484237410501,IL,2023-07-30,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
604,2.47752132550405,0.4071328258052835,IL,2023-07-31,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
605,1.5783523500202,0.392770826801351,IL,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
606,3.85654046008349,0.458926122768259,IL,2023-08-02,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
607,1.78081251610105,0.417533919691434,IL,2023-08-03,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0
608,2.42708455427373,0.4306752531914625,IL,2023-08-04,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
609,1.75475537656525,0.455426078380001,IL,2023-08-05,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
610,2.20821857484285,0.429505681252041,IL,2023-08-06,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
611,2.69381657654394,0.422060832514542,IL,2023-08-07,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
612,2.1892998267001,0.4028770621192715,IL,2023-08-08,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
613,1.52007315941608,0.393789655696284,IL,2023-08-09,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
614,1.39829054040951,0.4012382260979385,IL,2023-08-10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
615,1.94504554080435,0.4237865544864775,IL,2023-08-11,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0
616,1.63458699484436,0.3888625818475145,IL,2023-08-12,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1
617,1.18881320946901,0.3805288370040895,IL,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
618,1.88244384957077,0.443673374445631,IL,2023-08-14,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
619,3.02113914662034,0.4854098352080135,IL,2023-08-15,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
620,2.85441357908787,0.4437393174382295,IL,2023-08-16,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
621,5.90398308656542,0.481730348725943,IL,2023-08-17,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
622,1.79130191967522,0.413733034361778,IL,2023-08-18,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
623,1.69097208449767,0.422744675760047,IL,2023-08-19,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
624,2.41263717398847,0.467175484908829,IL,2023-08-20,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
625,2.39107281790623,0.434596052401276,IL,2023-08-21,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
626,3.82742224384538,0.4626070108437275,IL,2023-08-22,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
627,1.86204377737982,0.3993836200786335,IL,2023-08-23,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
628,5.5210775664585,0.4574062846182925,IL,2023-08-24,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
629,2.73370117236384,0.355617901720299,IL,2023-08-25,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
630,2.83500854581842,0.436365301915717,IL,2023-08-26,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
631,0.428853955489772,0.3056671703136405,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
632,0.751635717488613,0.4078457536664315,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
633,0.828800628721895,0.43352418995605,IN,2023-07-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
634,1.68437109705481,0.437116071128267,IN,2023-07-19,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
635,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.607515288353628,0.420713098658458,IN,2023-07-21,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
637,0.605028393809488,0.421759226693517,IN,2023-07-22,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
638,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.61776709217416,0.4355517901252495,IN,2023-07-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
640,0.842129796489819,0.4438075581485755,IN,2023-07-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
641,0.633699989864061,0.4456050674569735,IN,2023-07-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
642,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.412039182512777,0.2909453413811485,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
647,0.410731770355756,0.291081984062855,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
648,0.746847950162243,0.53279729786195,IN,2023-08-02,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
649,1.27541506607832,0.509568127548455,IN,2023-08-03,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0
650,0.987051969897278,0.292353311348609,IN,2023-08-04,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
651,0.875162333164842,0.325612141964845,IN,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
652,0.419218098240524,0.2939247097968045,IN,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
653,0.525468246015234,0.379602789892456,IN,2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
654,3.27625569412759,0.51770243817914,IN,2023-08-08,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
655,0.966561339297154,0.4820597713511395,IN,2023-08-09,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
656,1.0158580869382,0.351633302813628,IN,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
657,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,1.0131399768481,0.4981452510669625,IN,2023-08-14,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0
661,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,0.470749604886506,0.318881556935712,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,1.6093874709062,0.391173951330214,IN,2023-08-17,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
664,0.450345504380714,0.3157366169341455,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
665,0.820646103827818,0.3153600897311635,IN,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
666,0.463037660960703,0.3214507164834915,IN,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
667,1.27685106773389,0.473494146147194,IN,2023-08-21,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1
668,0.877764274682375,0.442841623374591,IN,2023-08-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
669,2.31781544941941,0.51810915037932,IN,2023-08-23,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0
670,1.18663919028029,0.389849184018904,IN,2023-08-24,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
671,0.952798899175222,0.426121919963903,IN,2023-08-25,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
672,NA,NA,IN,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,1.01488965752941,0.303727293061296,KS,2023-07-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
675,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.744628653097924,0.52855981365615,KS,2023-07-27,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
685,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,0.411484471382532,0.2909512391060845,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
688,0.798430852445807,0.56984329190165,KS,2023-07-31,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
689,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.627847012469424,0.43890364464005,KS,2023-08-02,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
691,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.806907748788653,0.4163992338825925,KS,2023-08-07,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
696,NA,NA,KS,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.425973216591033,0.2973787843455435,KS,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.656538421626419,0.4572506260737095,KS,2023-08-10,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
699,NA,NA,KS,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,1.0608301898009,0.517204880142765,KS,2023-08-18,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
707,NA,NA,KS,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,0.68997397987825,0.486587104414443,KS,2023-08-20,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
709,NA,NA,KS,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.478171527980684,0.32775458238763,KS,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
711,0.476088136833226,0.331125960187483,KS,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
712,NA,NA,KS,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.369822361970254,0.2665036673169025,KS,2023-08-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
715,0.434079403897594,0.3056671703136405,KY,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
716,NA,NA,KY,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.691201165621278,0.3811781839706665,KY,2023-07-19,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
719,NA,NA,KY,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.831070576198383,0.58602420406785,KY,2023-07-24,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
724,0.828012002420824,0.4330240865770895,KY,2023-07-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
725,NA,NA,KY,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0.413023461013574,0.291818014389337,KY,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
727,0.406339760433208,0.291388187368835,KY,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.623868433737234,0.436943621933018,KY,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
732,1.37600503329445,0.453708113044934,KY,2023-08-02,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
733,NA,NA,KY,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,0.648633547672274,0.4540248461008205,KY,2023-08-05,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
736,NA,NA,KY,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.780408906557136,0.4171414449347445,KY,2023-08-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
738,0.525756066760432,0.373964662185103,KY,2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
739,1.07851953464719,0.525916033350855,KY,2023-08-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
740,NA,NA,KY,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
