...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
528,2.18955811570411,0.405326677996661,IA,2023-09-19,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
529,1.20976405073422,0.3660261336032935,IA,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
530,1.66520094816655,0.35518620120835,IA,2023-09-21,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
531,1.91753170850851,0.3124264081848645,IA,2023-09-22,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
532,0.636224927945441,0.360446315839805,IA,2023-09-23,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
533,1.57464223158183,0.3661025394605365,IA,2023-09-24,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
534,9.52606244354619,0.3801079703236725,IA,2023-09-25,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
535,3.02090666076509,0.3319443556777085,IA,2023-09-26,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
536,3.08009418402702,0.2762524732060255,IA,2023-09-27,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
537,2.6907616054472,0.2785414925483745,IA,2023-09-28,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
538,1.04500625546574,0.3847669822688645,IA,2023-09-29,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
539,0.90702240059184,0.4248254494303935,IA,2023-09-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
540,1.93815494537136,0.357993176086844,IA,2023-10-01,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
541,0.526801782084855,0.2583597370099015,IA,2023-10-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
542,1.642095474616,0.3791911541446055,IA,2023-10-03,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
543,1.28659680315496,0.516626132243745,IA,2023-10-04,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
544,1.03875745937728,0.1639010581160995,IA,2023-10-05,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
545,0.986713755261548,0.497981390702821,IA,2023-10-06,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
546,1.71558644614496,0.52094769446248,IA,2023-10-07,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
547,NA,NA,ID,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.506869923367161,0.3553097050790645,ID,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
565,NA,NA,ID,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.315926329515371,0.226179176870633,ID,2023-09-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
572,NA,NA,ID,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.238336676112319,0.1677632602108525,ID,2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
586,NA,NA,ID,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.816994130528763,0.57654839319067,ID,2023-10-06,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
588,0.823416102603143,0.579700491880315,ID,2023-10-07,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
589,1.75591471191722,0.3916290638018205,IL,2023-08-27,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
590,2.90022705533579,0.3912472672829065,IL,2023-08-28,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0
591,1.2731016370584,0.404545153185876,IL,2023-08-29,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
592,4.57480536959275,0.4399320751357895,IL,2023-08-30,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
593,1.39854816794018,0.3874115594703905,IL,2023-08-31,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
594,1.32063319863819,0.429194534797465,IL,2023-09-01,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
595,1.69983384147879,0.35106699417998,IL,2023-09-02,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
596,2.1075038228434,0.4492190947108175,IL,2023-09-03,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
597,1.65801034706015,0.3748668221855405,IL,2023-09-04,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
598,4.75486993527121,0.4027567837662775,IL,2023-09-05,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
599,2.16895736890091,0.3965197569922095,IL,2023-09-06,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
600,2.56335975433073,0.4016158230315815,IL,2023-09-07,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
601,2.41862695144341,0.3654449540065795,IL,2023-09-08,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
602,2.47195803559191,0.3816051363416475,IL,2023-09-09,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
603,3.06324005050764,0.439371212436592,IL,2023-09-10,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
604,3.69205698038327,0.3720353617650575,IL,2023-09-11,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
605,3.04077184155382,0.418027929799964,IL,2023-09-12,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1
606,1.19582678296663,0.3729392139849675,IL,2023-09-13,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
607,2.38911727551972,0.3490876242948105,IL,2023-09-14,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
608,2.31718586664296,0.4546584102936205,IL,2023-09-15,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
609,1.88697054608718,0.417998262344044,IL,2023-09-16,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
610,1.57847640659304,0.4040376867959175,IL,2023-09-17,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
611,5.0718683830951,0.443877571616425,IL,2023-09-18,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
612,2.01819323875705,0.41882105793877,IL,2023-09-19,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0
613,2.2996400594348,0.384164111323011,IL,2023-09-20,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
614,2.3619671900227,0.425900280586471,IL,2023-09-21,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
615,1.91518337298081,0.3339614644328055,IL,2023-09-22,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1
616,3.00501181835524,0.368199194775127,IL,2023-09-23,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
617,1.13235104410273,0.4817687985028845,IL,2023-09-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
618,2.8797048029538,0.3327843713506935,IL,2023-09-25,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0
619,3.34760184568921,0.4262879824612745,IL,2023-09-26,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
620,1.67080765041739,0.396636083403753,IL,2023-09-27,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
621,3.97281045559982,0.4837807696188295,IL,2023-09-28,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
622,2.95717135550839,0.421445826738674,IL,2023-09-29,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
623,1.11208318344419,0.448686580410976,IL,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
624,2.10105395379132,0.432030660162295,IL,2023-10-01,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
625,2.93594743356351,0.325464028566689,IL,2023-10-02,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
626,2.22486860467485,0.2887809036743605,IL,2023-10-03,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
627,2.72342532271698,0.4505352438529615,IL,2023-10-04,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
628,3.07378057906223,0.417261467606146,IL,2023-10-05,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0
629,2.37194445390399,0.4430360977222825,IL,2023-10-06,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
630,2.11270441378261,0.404009766031132,IL,2023-10-07,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
631,0.802770286511133,0.4169207944155465,IN,2023-08-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
632,2.09151621357439,0.3986900706269335,IN,2023-08-28,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
633,1.17976885138148,0.5681738741416,IN,2023-08-29,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0
634,0.789536322396375,0.4080215976025915,IN,2023-08-30,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
635,0.876358364358865,0.322279377349966,IN,2023-08-31,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
636,0.869614331479155,0.321980186377488,IN,2023-09-01,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
637,1.07623032686651,0.32857768159358,IN,2023-09-02,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
638,0.6627800555864,0.3770639686184545,IN,2023-09-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
639,NA,NA,IN,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.989085249199571,0.3644435491294095,IN,2023-09-05,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
641,2.10586070450586,0.307469007635046,IN,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
642,0.962534120020336,0.3962658194574325,IN,2023-09-07,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
643,1.16607911465087,0.478019806104755,IN,2023-09-08,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
644,NA,NA,IN,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,1.14210074240536,0.412056872696558,IN,2023-09-11,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
647,NA,NA,IN,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,1.45156015571632,0.330882682182925,IN,2023-09-13,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
649,1.63414885741378,0.468110353955146,IN,2023-09-14,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
650,0.350081595272691,0.2485282282427845,IN,2023-09-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,NA,NA,IN,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.513720317267524,0.3675057758438345,IN,2023-09-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
653,0.792502974461166,0.396143979766133,IN,2023-09-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
654,1.45697548547098,0.4948176089603095,IN,2023-09-19,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
655,1.16375573075981,0.556830656036035,IN,2023-09-20,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
656,0.426449444532957,0.301367601308913,IN,2023-09-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
657,NA,NA,IN,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.427416595253657,0.3000401819479985,IN,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,1.20961876077641,0.407598795016178,IN,2023-09-26,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
662,0.633954405584921,0.3587890463047995,IN,2023-09-27,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
663,1.24785686458077,0.3472053451803885,IN,2023-09-28,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
664,1.69958078259342,0.365787412689285,IN,2023-09-29,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
665,0.601017061634173,0.4154386320977505,IN,2023-09-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
666,NA,NA,IN,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.249496093910379,0.1756274357272255,IN,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
668,1.31039724295633,0.428106543148526,IN,2023-10-03,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
669,1.38427180562714,0.438741992830727,IN,2023-10-04,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
670,1.55250286287824,0.482373618589071,IN,2023-10-05,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
671,0.426556531709215,0.300688486842238,IN,2023-10-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
672,0.630908982571443,0.4457909978379015,IN,2023-10-07,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
673,NA,NA,KS,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.670767856332612,0.3812897217387545,KS,2023-08-28,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
675,NA,NA,KS,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.467265890855699,0.324820434791077,KS,2023-08-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
678,NA,NA,KS,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.42789520349867,0.2988723327378305,KS,2023-09-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
682,0.749295715950057,0.3989244737637425,KS,2023-09-05,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
683,NA,NA,KS,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.473407381921156,0.3394662243415165,KS,2023-09-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
685,NA,NA,KS,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.908853962811244,0.4552669174242295,KS,2023-09-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
689,NA,NA,KS,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.358197908333312,0.2576016134945065,KS,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
691,0.356898217781314,0.253057255032417,KS,2023-09-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
692,NA,NA,KS,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,1.17175725262384,0.3675057758438345,KS,2023-09-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,0.32102268851467203,0.2350521259219445,KS,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,0.643267774292926,0.362710462972099,KS,2023-09-19,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
697,NA,NA,KS,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.424352310077457,0.301367601308913,KS,2023-09-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
699,0.834273798019509,0.593003668765945,KS,2023-09-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
700,NA,NA,KS,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.73233868447589,0.51803983015395,KS,2023-09-26,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
704,NA,NA,KS,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.612045749522927,0.428106543148526,KS,2023-10-03,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
711,NA,NA,KS,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.38501396217089,0.378695839497491,KY,2023-08-28,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
717,0.837391711933223,0.4130599499515865,KY,2023-08-29,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
718,0.929187597016611,0.384349973910022,KY,2023-08-30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
719,1.42170954820936,0.442775678931684,KY,2023-08-31,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
720,0.845015841725726,0.4303736744580845,KY,2023-09-01,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
721,1.07031076904359,0.524374283455085,KY,2023-09-02,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
722,NA,NA,KY,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.462903692539929,0.3326775580504215,KY,2023-09-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
724,1.51151200335641,0.42562776508019,KY,2023-09-05,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
725,0.658052247549523,0.3773033253577155,KY,2023-09-06,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
726,1.25703833535523,0.402815617877595,KY,2023-09-07,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
727,0.457425875682722,0.3111921141119145,KY,2023-09-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
728,0.794767162408251,0.554961493086795,KY,2023-09-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
729,NA,NA,KY,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.34227611193814,0.3717055925106765,KY,2023-09-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
731,1.85461238092504,0.405288164729211,KY,2023-09-12,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
732,1.62325152490925,0.4305807051833285,KY,2023-09-13,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
