...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,recombinant_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,recombinant_95_CI,other_95_CI,X23B_95_CI
568,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,1.01302173388493,0.502193594748025,ID,2023-10-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
570,0.692716578260636,0.488334742411646,ID,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
571,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.209166880902719,0.146940992058495,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
586,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.63454389423136,0.405563971947677,IL,2023-09-17,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0
590,4.20311114064721,0.426455062833328,IL,2023-09-18,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
591,2.10730845698756,0.4200107414783065,IL,2023-09-19,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
592,2.26879862804447,0.38952259185682,IL,2023-09-20,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
593,2.37541914100899,0.426835109585397,IL,2023-09-21,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
594,2.23960979620197,0.3442589957651215,IL,2023-09-22,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
595,3.00152162333222,0.368598185410717,IL,2023-09-23,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
596,1.04090537893527,0.4582847185990445,IL,2023-09-24,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
597,3.71394179691519,0.347508207336132,IL,2023-09-25,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
598,2.89321228678803,0.419039882947668,IL,2023-09-26,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0
599,1.2482300672392,0.390517354899773,IL,2023-09-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
600,3.5788875327445,0.469290615826028,IL,2023-09-28,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
601,2.92611671968401,0.4203909341060375,IL,2023-09-29,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
602,1.09887575021115,0.4469373286979665,IL,2023-09-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
603,1.98613721185368,0.428663345679346,IL,2023-10-01,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
604,4.10833676512221,0.340600767038416,IL,2023-10-02,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
605,3.03263221214667,0.3146801956969215,IL,2023-10-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
606,2.63262874751712,0.4250174023450655,IL,2023-10-04,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
607,2.57098675879551,0.393540695295155,IL,2023-10-05,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
608,2.31292951653168,0.4125045909131395,IL,2023-10-06,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
609,1.94633504199253,0.3440123527330205,IL,2023-10-07,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0
610,1.56039343365239,0.4163827128259395,IL,2023-10-08,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
611,2.51812821718053,0.300557411121892,IL,2023-10-09,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
612,2.70353751125299,0.2895953911353865,IL,2023-10-10,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
613,1.83776031439493,0.3502355618100495,IL,2023-10-11,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
614,2.29106389529863,0.3010424512195595,IL,2023-10-12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
615,2.17016885025899,0.3370203942622035,IL,2023-10-13,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
616,1.62054292108072,0.326306930677278,IL,2023-10-14,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
617,1.57636825400728,0.324807532819596,IL,2023-10-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
618,2.53346452566808,0.298729654187012,IL,2023-10-16,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0
619,2.87051888992894,0.378990468626211,IL,2023-10-17,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
620,1.75737140001606,0.3506856846382025,IL,2023-10-18,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
621,3.1414065610204,0.4417763051513215,IL,2023-10-19,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
622,2.32087705031064,0.403366786417292,IL,2023-10-20,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
623,1.39112752560447,0.2712992099783465,IL,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
624,1.11330334826411,0.3691403565646665,IL,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
625,1.54083678688029,0.338436615768682,IL,2023-10-23,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
626,2.48061101266046,0.358769113207113,IL,2023-10-24,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
627,3.17716094246466,0.3546088589862715,IL,2023-10-25,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0
628,2.20704966767845,0.381043376162496,IL,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
629,4.12986385941933,0.398344669917607,IL,2023-10-27,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
630,1.48327479548303,0.3171319131773185,IL,2023-10-28,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0
631,0.514631480977933,0.364912604234518,IN,2023-09-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
632,0.808936962160512,0.402096360285662,IN,2023-09-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1
633,1.32943966285444,0.4381189281813905,IN,2023-09-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,1.14917735383361,0.55573684603062,IN,2023-09-20,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
635,0.468706390849718,0.314085920772348,IN,2023-09-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
636,NA,NA,IN,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.467376702522683,0.3122550717099565,IN,2023-09-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
640,1.18598553324633,0.403379478638945,IN,2023-09-26,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0
641,0.561670597688354,0.342983598512197,IN,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
642,1.27794366214488,0.3510366621973075,IN,2023-09-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
643,1.40702096728568,0.3498698361166515,IN,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
644,0.565437244562917,0.401662889697629,IN,2023-09-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
645,NA,NA,IN,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.299256258861565,0.212952160407588,IN,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
647,1.26097664329496,0.4111895427745865,IN,2023-10-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
648,1.31080959513822,0.434588576784094,IN,2023-10-04,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
649,1.48651192035506,0.4667230635475845,IN,2023-10-05,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
650,0.466850973767386,0.3102623755835145,IN,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
651,0.607934970182814,0.424373211367436,IN,2023-10-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
652,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.61049326835996,0.431141649296779,IN,2023-10-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
654,0.593421755781734,0.2693536730995045,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,1.22794525955145,0.58808700316353,IN,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
656,0.634938232591862,0.4414746850626625,IN,2023-10-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
657,1.04112377069367,0.355878139732666,IN,2023-10-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
658,0.674937297273644,0.2829976869688035,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.639885646590793,0.455507499828718,IN,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
661,0.749724476790406,0.3864442660164005,IN,2023-10-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
662,0.558136515008095,0.3372071200951825,IN,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
663,0.492070932273633,0.3136642026321735,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
664,0.72453793898635,0.516314443576025,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
665,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,1.4187709174827,0.476835256459845,IN,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
667,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,0.210588009968975,0.149139859992113,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
669,0.956648273378319,0.431534616416297,IN,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
670,1.19313090232802,0.4776560612684235,IN,2023-10-26,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
671,0.90812953145622,0.63941266059976,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
672,0.199516881525407,0.140788802072545,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
673,1.16164062005669,0.364912604234518,KS,2023-09-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
674,0.365023129277368,0.264221984327914,KS,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
675,0.578186085175949,0.349261113105359,KS,2023-09-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
676,NA,NA,KS,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.466966689395603,0.314085920772348,KS,2023-09-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
678,0.8134408342411,0.571006176123825,KS,2023-09-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
679,NA,NA,KS,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.639059406598607,0.4530432690304865,KS,2023-09-26,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
683,NA,NA,KS,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.592419703908045,0.4111895427745865,KS,2023-10-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
690,NA,NA,KS,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.270374934897444,0.193026237986108,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
695,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,1.44955314188942,0.488334742411646,KS,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
697,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.843322770737066,0.59989823088307,KS,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
699,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,1.12082541811838,0.54917226901245,KS,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
704,0.725153913848483,0.51063270275273,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
705,0.232764108994855,0.1611763332231955,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
706,0.232118251803339,0.158635109198898,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
707,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.681263775728836,0.385553225410084,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
710,0.572506443865813,0.3384190902011285,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
711,0.575029785195939,0.3387389268122385,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
712,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.807336382316258,0.401654585769803,KY,2023-09-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
717,1.15445219971917,0.55438272426776,KY,2023-09-19,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
718,1.0304510733531,0.508218730192885,KY,2023-09-20,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
719,0.354861439137718,0.252820678544959,KY,2023-09-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
720,NA,NA,KY,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,0.346022406378238,0.245321652398807,KY,2023-09-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
722,NA,NA,KY,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.827068507236929,0.580621874931325,KY,2023-09-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
724,NA,NA,KY,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,0.64989542202218,0.4553418131309595,KY,2023-09-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
726,1.10801693073784,0.447786370533285,KY,2023-09-28,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
727,0.783800135923519,0.22345363459067,KY,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
728,NA,NA,KY,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,0.79863430609504,0.404147555161492,KY,2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
730,0.755703172842582,0.3931358668096785,KY,2023-10-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
731,1.55741377995659,0.52351006223133,KY,2023-10-03,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0
732,NA,NA,KY,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.79078127692319,0.4022425818282405,KY,2023-10-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
734,0.558392179481052,0.3385692062753735,KY,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
735,0.272652539981729,0.1962371862409685,KY,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
736,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.688411470301181,0.1898628716259835,KY,2023-10-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
738,0.697943161237407,0.287277314686725,KY,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
739,3.09225892066021,0.4910651008269335,KY,2023-10-11,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
740,0.666025080361385,0.180673366675131,KY,2023-10-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
741,1.33992349888927,0.444959510393149,KY,2023-10-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
742,1.15560782448783,0.559685407435975,KY,2023-10-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
743,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.27295681818975,0.606224091043515,KY,2023-10-16,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
745,0.839509485244439,0.590543238922345,KY,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
746,1.12344556672204,0.545322270370275,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
747,0.886411340640598,0.630003061616095,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
748,0.220386148218432,0.158635109198898,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.40861133467226,0.437442605135291,KY,2023-10-23,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
752,1.5862794334971,0.3942671744409475,KY,2023-10-24,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
753,0.783196936090311,0.347233560683005,KY,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
754,1.19263414569427,0.568118766287915,KY,2023-10-26,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
755,0.703324834548596,0.494564881925448,KY,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
756,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,1.2757525667439,0.4234839774505515,LA,2023-09-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
758,2.35074422142642,0.4772912315391815,LA,2023-09-18,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
759,2.97990538412618,0.440119267605466,LA,2023-09-19,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
760,2.40978388952035,0.4269491834465105,LA,2023-09-20,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0
