...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.71031152419759,0.355854308420872,CO,2023-07-31,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
220,1.95486946049953,0.397488405691924,CO,2023-08-01,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
221,0.917033966437286,0.4768714681969415,CO,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
222,1.22722004750328,0.418831308407765,CO,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
223,2.63365616525115,0.4856302214279205,CO,2023-08-04,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
224,0.478298920453494,0.365967588090243,CO,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,1.16498815647029,0.4815983825195685,CO,2023-08-06,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
226,1.16202307371022,0.390610836486525,CO,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
227,0.678495361231833,0.393987580687674,CO,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
228,0.664573063910139,0.46693204275705,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
229,0.654544691684033,0.4612254713562935,CO,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
230,1.13861970437062,0.4014934172026125,CO,2023-08-11,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
231,0.610053440446943,0.354088376987196,CO,2023-08-12,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
232,0.690579245410494,0.370044916766462,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
233,0.688850708517833,0.3690468585377175,CO,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.915914977458353,0.4257080435331265,CO,2023-08-16,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.17521984828613,0.364197445202689,CO,2023-08-18,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.09102568361326,0.3795030092698455,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
240,0.768155248070579,0.4254949498162235,CO,2023-08-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
241,1.14171919831203,0.3746201993588595,CO,2023-08-22,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
242,2.49711713508134,0.4078303255961895,CO,2023-08-23,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1
243,0.599165510619438,0.3519498020770935,CO,2023-08-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,1.70666819768884,0.3909751723662515,CO,2023-08-25,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
245,1.08097298319566,0.344658987226811,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
246,0.499792647269333,0.315664142830936,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
247,1.30422134091524,0.434146639973054,CO,2023-08-28,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
248,1.04800952483062,0.39296797283536,CO,2023-08-29,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
249,1.75074079863235,0.3964894004857525,CO,2023-08-30,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
250,1.72789074134547,0.4319180742587265,CO,2023-08-31,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1
251,3.07835875514652,0.3931053022207015,CO,2023-09-01,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
252,1.24699194298661,0.388006655212033,CO,2023-09-02,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.1315541771469,0.449556226956124,CT,2023-07-24,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
255,0.798466476529841,0.563900410397995,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
256,1.38121827426662,0.4090214770083375,CT,2023-07-26,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.543291622038763,0.4249245358196155,CT,2023-07-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
259,0.507974410175419,0.3510615172089895,CT,2023-07-29,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.864881448206168,0.417339299584433,CT,2023-07-31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
262,0.845695329288459,0.4208766946613485,CT,2023-08-01,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
263,0.853557721321267,0.42134138846635,CT,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
264,0.868328132905369,0.448611686815926,CT,2023-08-03,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
265,1.190334827731,0.41221959465301,CT,2023-08-04,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
266,0.501148467995445,0.352696152295411,CT,2023-08-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.552772835023514,0.4358104956046165,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
268,1.14308941585615,0.3673819568141055,CT,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
269,0.666289701316336,0.388508789658039,CT,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
270,0.548929780374526,0.440014829104478,CT,2023-08-09,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
271,1.77049132958164,0.4666193314966095,CT,2023-08-10,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
272,0.636839360166691,0.4598673234413065,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
273,0.550508735683203,0.4444895381272095,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.563741164284523,0.3702908218960185,CT,2023-08-14,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
276,1.36926167328979,0.4588401015187885,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
277,0.559463154109828,0.368929560665634,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
278,2.09714364926028,0.4547903220563545,CT,2023-08-17,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
279,1.1955324698618,0.4253115041990735,CT,2023-08-18,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
280,0.802868868401996,0.412564594577255,CT,2023-08-19,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
281,0.807712918213686,0.4444940913812325,CT,2023-08-20,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
282,1.7065705498382,0.455817380393164,CT,2023-08-21,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
283,1.6508952567365,0.423104442866308,CT,2023-08-22,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
284,1.19281693082035,0.429953214417255,CT,2023-08-23,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
285,1.02103620877725,0.385201394827921,CT,2023-08-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
286,2.83748923799801,0.4698302402668875,CT,2023-08-25,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1
287,1.84150483924586,0.4502197402773825,CT,2023-08-26,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1
288,2.13299316693652,0.458628732052776,CT,2023-08-27,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
289,3.13241878941451,0.4661772000609155,CT,2023-08-28,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
290,2.04318043140979,0.4495527087754415,CT,2023-08-29,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
291,2.59761756523203,0.448036534873697,CT,2023-08-30,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
292,1.22476493378541,0.413116909372751,CT,2023-08-31,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
293,1.36663113355474,0.480096332348711,CT,2023-09-01,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
294,0.57135444155678,0.3557806039145165,CT,2023-09-02,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.59665741738789,0.54700634806149,DC,2023-07-24,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
297,0.963855662185018,0.429938509447074,DC,2023-07-25,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
298,1.44526300734989,0.3461907773548145,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
299,0.669442484048889,0.4627864389404695,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
300,0.675275492734589,0.458324943209081,DC,2023-07-28,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
301,0.740054651781864,0.3982933739672685,DC,2023-07-29,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
302,0.869641750543331,0.4420631195356865,DC,2023-07-30,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
303,0.509077496732659,0.371616679795505,DC,2023-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.515746701619066,0.3720250428141585,DC,2023-08-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
305,0.801770010650597,0.427540207059952,DC,2023-08-02,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
306,1.7280297309716,0.4876582720565285,DC,2023-08-03,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
307,1.45758354096494,0.4456763124185465,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
308,0.460625790551839,0.3365576656478725,DC,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,1.16291746633024,0.3740836844280535,DC,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
310,1.15291889175772,0.477041065314105,DC,2023-08-07,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
311,1.23167205550831,0.4116102659646875,DC,2023-08-08,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
312,0.601558564293944,0.430381756779589,DC,2023-08-09,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
313,1.50492708868956,0.447482133087668,DC,2023-08-10,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
314,0.592760289172681,0.431247684059699,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,0.915560410174061,0.4614156402382745,DC,2023-08-12,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.686110178830936,0.461235653989811,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.865723783256474,0.447604296799751,DC,2023-08-16,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
320,0.765510803318909,0.547068428756235,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
321,1.07386103660677,0.45111509446913,DC,2023-08-18,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
322,0.710347455728717,0.4070709195610815,DC,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
323,0.581652037632811,0.435795130247597,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
324,0.541386322812589,0.379493381231007,DC,2023-08-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
325,1.40338976228331,0.3944739587488955,DC,2023-08-22,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
326,0.673131926839285,0.4626526061921,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
327,1.77133371196025,0.4088083641668675,DC,2023-08-24,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
328,1.00384010809198,0.4943876727915165,DC,2023-08-25,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1
329,0.914139553398433,0.3877881941640075,DC,2023-08-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
330,0.650521763248702,0.438901931680941,DC,2023-08-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
331,2.18847676028434,0.4606242925808505,DC,2023-08-28,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
332,0.663136417343538,0.383129460126246,DC,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.947914991804614,0.4053264443883445,DC,2023-08-31,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
335,0.790347316237243,0.408749167601816,DC,2023-09-01,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.821487225573536,0.434489949998746,DE,2023-07-23,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
338,0.980455113567054,0.291202903075044,DE,2023-07-24,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
339,0.505409040818926,0.3708830481583455,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.413816707487023,0.2922548439839105,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.408793307782151,0.2967296188758775,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.15801105279876,0.352328028971874,DE,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
352,1.65699587512139,0.58424236613851,DE,2023-08-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
353,0.742198408843168,0.3957110560176485,DE,2023-08-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.746688096858343,0.3915412731830915,DE,2023-08-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
359,0.688703225633113,0.380208579424238,DE,2023-08-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
360,1.07740847403652,0.449764728742756,DE,2023-08-15,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
361,2.77501205346767,0.440056921360523,DE,2023-08-16,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
362,1.50280703110681,0.3756383561418855,DE,2023-08-17,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
363,0.893041199525286,0.4223928544817285,DE,2023-08-18,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
364,0.707279714475897,0.413966160454184,DE,2023-08-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.53309491137075,0.3999220049085265,DE,2023-08-21,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
367,1.67647998753239,0.4322715405847535,DE,2023-08-22,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
368,1.66612548873355,0.4244154274493255,DE,2023-08-23,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
369,1.58621405526396,0.506879703947495,DE,2023-08-24,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
370,1.26982913718077,0.42046571626584,DE,2023-08-25,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
371,1.19217405222735,0.414317858546302,DE,2023-08-26,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
372,0.689995815373596,0.50962966124811,DE,2023-08-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
373,2.1246553281165,0.4205796977929305,DE,2023-08-28,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
374,1.43560315908824,0.5130211325987,DE,2023-08-29,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.45882487621035,0.437999596832154,FL,2023-07-23,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1
380,3.25628483690592,0.404385732777782,FL,2023-07-24,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
381,2.47667883308057,0.4005408578643595,FL,2023-07-25,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
382,4.62431453475316,0.4248355399281195,FL,2023-07-26,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
383,3.89799918634846,0.4140931852729145,FL,2023-07-27,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
384,3.62093583639666,0.4337902944771795,FL,2023-07-28,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1
385,1.249573697855,0.404667552183819,FL,2023-07-29,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
386,2.27669434634033,0.379741540616688,FL,2023-07-30,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1
387,4.45967774005257,0.3953227872472265,FL,2023-07-31,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
388,5.71563265142382,0.3725632356862105,FL,2023-08-01,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
389,4.60800109581995,0.40952321164456,FL,2023-08-02,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
390,3.2399334430205,0.410569754206552,FL,2023-08-03,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
391,2.48847406078413,0.379472442764836,FL,2023-08-04,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
392,3.02942357356109,0.388819272836703,FL,2023-08-05,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
393,2.54137778110983,0.3335152768690165,FL,2023-08-06,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
394,3.71422875368062,0.3962378167161825,FL,2023-08-07,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
395,4.2207044125508,0.4019722791739345,FL,2023-08-08,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
396,7.69910161451403,0.383608562148396,FL,2023-08-09,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
397,1.41772991072625,0.4312375909670975,FL,2023-08-10,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
398,1.4222890828384,0.3837301705597825,FL,2023-08-11,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.16200876990225,0.4096065601674635,FL,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
401,3.2682834171463,0.450625518490319,FL,2023-08-14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
402,3.32614657666089,0.389612312950695,FL,2023-08-15,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
403,3.98957076655408,0.4219633379331765,FL,2023-08-16,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
404,3.86504709322364,0.402922764420683,FL,2023-08-17,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
405,3.99034403351883,0.392447910635775,FL,2023-08-18,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
406,2.81148973036699,0.387414611656723,FL,2023-08-19,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
407,0.971717368294883,0.4001520018413275,FL,2023-08-20,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
408,7.08036684226668,0.402490329808341,FL,2023-08-21,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
409,7.28473188402335,0.395809245244714,FL,2023-08-22,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
410,5.3663296915686,0.3942883295164085,FL,2023-08-23,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
411,11.8389360049257,0.373069990042339,FL,2023-08-24,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
412,6.60348229265006,0.401121160705694,FL,2023-08-25,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
413,4.28919245624284,0.3997816788587765,FL,2023-08-26,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
414,2.59534871214585,0.3851218125489075,FL,2023-08-27,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
415,11.0535538363726,0.4190853917479805,FL,2023-08-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
416,6.23657199420233,0.4002739956265715,FL,2023-08-29,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
417,7.86949120015937,0.393458015298044,FL,2023-08-30,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
418,4.41473735936257,0.416114325432011,FL,2023-08-31,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
419,2.85003915184308,0.404709193703885,FL,2023-09-01,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
420,1.42056392236969,0.3522516481606305,FL,2023-09-02,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
421,0.732208958760322,0.526352806815995,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
422,2.08453242949035,0.4467911344413845,GA,2023-07-24,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
423,1.10167749121657,0.380080668826725,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
424,1.3343198869302,0.4245677301942515,GA,2023-07-26,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
425,0.73459735545788,0.2005386089159945,GA,2023-07-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
426,1.3754258856776,0.540426187921255,GA,2023-07-28,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1
427,2.41230479327286,0.509294182541645,GA,2023-07-29,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0
428,1.19246227223811,0.199095972612626,GA,2023-07-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
429,1.01145609018619,0.505469657359495,GA,2023-07-31,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
430,0.794673156562354,0.35184762679443,GA,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
431,1.35001051263239,0.387499594235557,GA,2023-08-02,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
432,2.40070460281989,0.264286846310528,GA,2023-08-03,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
433,0.871132216956201,0.416307638026061,GA,2023-08-04,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
434,0.592322563934099,0.344459267199212,GA,2023-08-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.713221925425898,0.4913888597325115,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
436,1.63572223524971,0.365997777383626,GA,2023-08-07,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
437,1.93925989134317,0.436929981110438,GA,2023-08-08,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
438,1.66211461390484,0.365547891277729,GA,2023-08-09,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
439,0.611140460965615,0.343370765749259,GA,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
440,0.267489274593545,0.1973963019772895,GA,2023-08-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.265959604631347,0.1978672300957115,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
443,1.51458226539205,0.365645378007355,GA,2023-08-14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
444,0.984361620230852,0.271110630975176,GA,2023-08-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
