...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.645166857438548,0.50650957599472,CO,2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1,1,1
235,1.35106880386485,0.507190030415585,CO,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,0,1
236,0.222369625176839,0.1130381743443455,CO,2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.20375833123181,0.54401139005253,CO,2024-06-10,0,1,0,1,1,1,1,0,0,0,1,1,1,1
241,0.689587418569368,0.552845285571775,CO,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
242,0.630309356024822,0.512647832668905,CO,2024-06-12,1,0,1,1,1,1,1,1,1,1,1,1,1,1
243,0.239714516109602,0.115755030924901,CO,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.243662264984251,0.1162312329478555,CO,2024-06-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.62704982003503,0.516774990901015,CO,2024-06-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.242161501551992,0.1191959780907185,CO,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.840554900195157,0.668510253166835,CO,2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.695898007199931,0.506980973259435,CT,2024-05-13,1,0,1,1,1,1,1,1,0,1,1,1,0,1
255,0.163102975354916,0.098375779131277,CT,2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,0,1
256,0.172784879390152,0.101259946613831,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.189377323853692,0.1130816829790835,CT,2024-05-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.205324604091256,0.1223664171203625,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.200438750792273,0.1255707488859795,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.211962427576526,0.1288412457723555,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.586435669424608,0.3856019568747085,CT,2024-05-29,1,1,1,1,1,1,1,0,0,0,1,0,1,1
271,0.609764948329751,0.403708778745118,CT,2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
272,0.236210165616579,0.1542872984569295,CT,2024-05-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.254479471386388,0.176345665241156,CT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.890069271617808,0.378162895486999,CT,2024-06-07,1,1,1,1,1,0,1,0,0,1,1,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.0043444993792,0.4005490758940285,CT,2024-06-10,1,1,1,1,1,0,1,1,1,0,1,0,1,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.691842721502864,0.626950752814895,CT,2024-06-12,1,1,0,1,1,1,1,1,1,0,1,1,0,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,0.8284572823796,0.3850154604747655,CT,2024-06-14,1,1,1,1,1,0,1,1,1,1,1,0,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.270635234988881,0.242635877376446,CT,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.27939292217829,0.248280754826728,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,0.62533408597149,0.393920563630395,CT,2024-06-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.278619545348831,0.269433698392036,CT,2024-06-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.142413568344198,0.1044500581043625,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.147831038661365,0.106346768898608,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.142150524620285,0.1082387925944025,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.87806970096649,0.655012268548785,DC,2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
303,0.712427929288348,0.495330705989851,DC,2024-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
304,0.146359393885598,0.113871681317716,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.146486701391192,0.1157297270420535,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.147737134880073,0.117575324082328,DC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.14931493052417,0.1194068577310335,DC,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.152733310977341,0.1212227130032085,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.715777225408921,0.483255723575986,DC,2024-05-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.844980073449551,0.62521020990834,DC,2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.435258200793949,0.136612554872404,DC,2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.420579245594397,0.1381942813378055,DC,2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
319,0.715187427638939,0.4678537108621925,DC,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.162466494393401,0.1485005228006755,DC,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.658186272582437,0.376077952915775,DC,2024-06-12,1,1,0,1,1,1,1,1,1,0,0,1,1,1
327,1.50472079540482,0.4535820056154045,DC,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
328,1.2974793666531,0.59004647414342,DC,2024-06-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
329,0.160998979121951,0.1539332342646375,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.644312935412623,0.375320544970931,DC,2024-06-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
332,0.72297198033171,0.46231664707789,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
333,0.170941508574259,0.159354270305481,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.799765700096926,0.58771433996138,DC,2024-06-21,1,1,0,1,1,1,1,1,0,0,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.288659425796218,0.045865534256595,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,0.0961119900598435,0.04689578865415335,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.100376183358858,0.04790401554795465,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.786917193579141,0.187119681656091,DE,2024-05-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.641776768100502,0.276681005412153,DE,2024-05-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
348,0.902165382782551,0.717429781016575,DE,2024-05-23,1,1,0,1,1,1,1,1,0,0,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.821443837102561,0.363381281809719,DE,2024-05-26,1,1,1,1,1,0,1,0,1,1,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.763665452345731,0.59959833699688,DE,2024-05-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.81356967698836,0.675422352458785,DE,2024-05-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.689748534125454,0.0637866181877075,DE,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.742158327054828,0.391388662286184,DE,2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.820421010434301,0.677768014017225,DE,2024-06-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
367,0.80636935619108,0.675351519070125,DE,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.802042060679917,0.67020718006358,DE,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.74004597828282,0.52083553601307,DE,2024-06-16,1,1,1,1,1,1,0,1,1,0,1,1,0,0
373,1.27977165477014,0.66504796115176,DE,2024-06-17,0,1,1,1,1,1,0,0,0,1,1,1,1,0
374,1.18209919832896,0.64451282558617,DE,2024-06-18,0,1,1,1,1,0,1,0,0,1,1,1,1,1
375,1.15525830137035,0.41310498601896,DE,2024-06-19,1,0,1,1,1,1,1,0,0,1,1,1,0,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.82421561605314,0.30084922265571,DE,2024-06-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1
378,0.995224172692869,0.3281806200576685,DE,2024-06-22,1,0,1,1,1,1,1,1,0,1,1,1,0,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.401257777358752,0.0806156505210525,FL,2024-05-13,1,1,1,1,1,1,1,0,1,0,0,1,1,1
381,3.91093485454722,0.65312125568091,FL,2024-05-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
382,0.444766744232444,0.2423971436799455,FL,2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
383,0.14169104663534,0.085591945443195,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,0.989948032512841,0.3720456706482095,FL,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.476756106100377,0.316178784858227,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.449897982821102,0.2411886348243165,FL,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
389,0.161306881702883,0.0950595385132915,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,0.697952788791407,0.528687349813765,FL,2024-05-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1
391,2.04707448509531,0.63709452226183,FL,2024-05-24,0,1,1,1,1,0,1,0,0,0,1,1,0,1
392,0.172804480387991,0.099763467778387,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,0.477196815472371,0.1013632890533115,FL,2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
394,0.172847359343493,0.102989918481612,FL,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,0.933899642133962,0.692026001261425,FL,2024-05-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
396,3.06466381456725,0.503063970280035,FL,2024-05-29,0,0,1,1,1,1,1,0,0,0,1,1,1,1
397,1.25641168602362,0.645038400072595,FL,2024-05-30,0,1,1,1,1,0,1,0,1,1,1,1,0,1
398,3.53818640085132,0.44596787034517,FL,2024-05-31,0,0,0,1,0,1,0,0,0,0,1,0,1,0
399,1.81099925522737,0.69156855817668506,FL,2024-06-01,0,1,1,1,1,0,1,0,1,1,1,1,0,1
400,2.70439273167503,0.3449036555441295,FL,2024-06-02,1,0,1,1,1,1,1,0,0,0,0,1,0,1
401,1.7630008705874,0.39861534975769,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1
402,2.47547758310811,0.4859677002099555,FL,2024-06-04,0,1,0,1,1,0,1,0,0,0,0,0,0,1
403,4.06982892111641,0.488449328601969,FL,2024-06-05,0,1,1,1,1,0,1,0,1,0,0,1,0,1
404,1.23976958998656,0.4404752354771265,FL,2024-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1
405,2.22883786588589,0.4091856813985145,FL,2024-06-07,0,0,1,1,1,1,1,0,0,0,1,1,0,1
406,1.90151491933218,0.311666933798913,FL,2024-06-08,1,0,1,1,1,1,1,0,0,0,1,0,0,1
407,1.30646113526743,0.3746031827657885,FL,2024-06-09,1,1,1,1,1,1,1,0,1,1,0,0,0,1
408,4.24863939589687,0.4412135098247995,FL,2024-06-10,0,0,1,1,1,1,0,0,0,0,1,1,0,0
409,1.57635466156737,0.3760082133594495,FL,2024-06-11,1,0,1,1,1,0,1,0,0,0,1,1,0,1
410,4.87446355815044,0.467750858145037,FL,2024-06-12,0,0,1,1,1,1,1,0,0,0,1,1,1,1
411,3.25969417417049,0.4352509996587065,FL,2024-06-13,0,1,1,1,1,0,1,0,0,0,1,0,0,1
412,4.35316286283853,0.4962294482891635,FL,2024-06-14,0,1,1,1,1,0,1,0,0,1,0,1,0,1
413,0.434993234802079,0.2763120174909275,FL,2024-06-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
414,2.24442523554231,0.55562850015296,FL,2024-06-16,0,1,0,1,1,1,1,0,0,0,1,1,1,1
415,5.67433035625024,0.4223487345037225,FL,2024-06-17,1,1,1,1,1,0,1,0,0,1,0,0,0,1
416,3.6249212283299,0.416472317781212,FL,2024-06-18,1,1,1,1,1,0,0,0,0,0,1,0,0,0
417,3.99939829208253,0.40990405776883,FL,2024-06-19,1,1,1,1,1,0,1,1,1,0,1,1,0,1
418,2.20869375808654,0.343259107018478,FL,2024-06-20,1,1,1,1,1,0,1,0,1,0,1,0,0,1
419,2.42128206877104,0.367303558377668,FL,2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,0,1
420,2.98241393793626,0.512249672059675,FL,2024-06-22,1,1,1,1,1,0,1,0,0,1,1,1,0,1
421,0.978961238004105,0.658548266592685,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,0.987273850578581,0.1672949576809245,GA,2024-05-13,0,1,1,1,1,1,1,0,0,1,1,0,1,1
423,0.847107276931461,0.58772476227265,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.4511607729816,0.240777728723074,GA,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
426,1.0128676106317,0.4033294209557445,GA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.173789027589469,0.1941999726532655,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,1.07883220031114,0.4611134825392745,GA,2024-05-20,0,0,1,1,1,1,1,0,0,0,1,0,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.185749243814565,0.205559290703479,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.420858381510046,0.263984577900214,GA,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,0.200132828116485,0.215216841298413,GA,2024-05-25,1,1,1,1,1,1,1,0,1,1,1,0,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.227565162966447,0.2271562025572505,GA,2024-05-30,1,1,1,1,1,1,1,0,1,1,1,0,1,1
440,0.96218312994386,0.444537279016518,GA,2024-05-31,1,0,1,1,1,1,1,0,0,0,1,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,2.39096955881594,0.59956406763698,GA,2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
444,1.28383485246148,0.644107121781445,GA,2024-06-04,1,0,1,1,1,1,0,0,1,1,1,1,1,0
445,0.647536728653755,0.373907401977837,GA,2024-06-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1
446,0.550130546393372,0.284251920672117,GA,2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
447,1.44835945580618,0.494372360543297,GA,2024-06-07,1,1,1,0,1,0,1,0,0,0,0,1,0,1
448,0.393471478460685,0.259127194105318,GA,2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
449,1.16614490454638,0.282966021151528,GA,2024-06-09,1,1,0,1,1,1,1,0,1,0,1,1,1,1
450,1.051058915635,0.504738158171575,GA,2024-06-10,1,1,1,1,1,0,1,1,0,1,1,0,0,1
451,1.16983538765977,0.3287452484633605,GA,2024-06-11,1,1,1,1,1,1,1,0,0,0,1,0,1,1
452,1.9350366455259,0.4339223038037125,GA,2024-06-12,1,1,1,1,1,0,0,0,1,0,0,1,0,0
453,0.284519347349869,0.2324151216278075,GA,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.77219413561006,0.6360987363641,GA,2024-06-15,0,0,1,1,1,0,1,1,0,0,1,0,0,1
456,1.43861417276152,0.55138210995011006,GA,2024-06-16,0,1,1,1,1,0,0,0,1,1,1,0,0,0
457,1.13201938580446,0.391017146488527,GA,2024-06-17,1,1,1,1,1,1,0,0,0,0,1,0,1,0
458,0.580772448489792,0.247092745986778,GA,2024-06-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1
459,1.13233811347669,0.33147599809574,GA,2024-06-19,1,1,1,1,1,1,0,0,1,0,1,0,1,0
460,2.91299764407236,0.515395566834945,GA,2024-06-20,0,0,1,1,1,1,1,0,0,0,1,0,1,1
461,1.65400571411217,0.479103081052533,GA,2024-06-21,1,1,1,0,1,0,1,1,0,0,0,1,1,1
462,1.15064311023249,0.3775366081894575,GA,2024-06-22,1,1,1,1,1,1,0,0,1,1,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
