...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
282,0.00320186435751334,0.001184584753543945,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,0.0035055384343962402,0.00145468890143763,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,0.00442184982437466,0.002280475383989325,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,0.00473556481771914,0.002898454774755475,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.00990471336405774,0.00997589236533185,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.0123270207748863,0.0156890064410541,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.0162936634829224,0.001046310627274605,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,0.00422196488373162,9.6873884795529e-4,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.00445020480955284,4.80562063944255e-4,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.0147074391839359,1.64271735789025e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0508571835788811,0.0064103269847043,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00614345684508134,0.0060761831571978,DE,2024-02-05,1,1,1,1,1,1,0,1,1,0
339,0.192668401413476,0.0057690001399639,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1
340,0.107008742946943,0.0054865482811539,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.108521387980781,0.0052268071138923,DE,2024-02-08,1,1,1,1,1,1,0,1,0,1
342,0.0413259108023485,0.00498794612073014,DE,2024-02-09,1,1,1,1,1,1,0,1,0,1
343,1.10261776392653,0.435921355697349,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,0.00476509360042926,0.004566389526769585,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0892415877080751,0.00421041233604502,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,0.904532597889918,0.2223200053462275,DE,2024-02-14,1,0,1,1,0,1,0,1,1,0
348,2.0042030153219,0.2956894433376665,DE,2024-02-15,1,0,1,1,0,1,0,1,1,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.0766320915348559,0.003659413304769755,DE,2024-02-17,1,1,1,1,1,1,0,1,1,0
351,0.0134811586538871,0.003550025370850565,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,0.00426774297626895,0.003450554615847085,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.0308410394097167,0.003360417027514585,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,0.0159017279088202,0.003279093977469065,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.0324138006123483,0.003206127752862925,DE,2024-02-22,1,1,1,1,1,1,0,1,1,0
356,0.0159185012512368,0.00314111769668719,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,0.00449202310438869,0.0030837169207153,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,0.0150979377220434,0.003033629561864665,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1
359,0.0148590419169683,0.002990608559415785,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.0531561680975598,0.002954453937179485,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.105669425925817,0.00292501158143049,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1
362,0.00441609397852503,0.002902172512334255,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,0.00462324798006813,0.002885872653798155,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,0.00508179258433657,0.0028760931143075,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,0.00489897719716746,0.002872860999504195,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.0447763497996476,0.002886386297349805,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,0.00682399055127782,0.002903443328546635,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,0.0704149791203706,0.0029276529888362,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.735710114476426,0.1164068766819725,FL,2024-02-05,1,1,1,1,0,1,1,1,1,1
381,3.40226003029581,0.141475774427227,FL,2024-02-06,1,0,1,1,0,1,0,1,1,0
382,0.726204473825493,0.076066170989282,FL,2024-02-07,1,1,1,1,1,1,0,0,1,1
383,0.476294136741539,0.0371547259995764,FL,2024-02-08,1,1,1,1,1,1,0,0,1,1
384,0.52679932148751,0.00162221880274441,FL,2024-02-09,1,1,1,1,1,1,0,1,0,0
385,0.0544921376389601,0.001551579050257005,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.826925318517913,0.1175263552644715,FL,2024-02-12,1,1,1,1,0,1,1,1,0,0
388,0.911534101649672,0.0545229588923105,FL,2024-02-13,0,1,1,1,1,0,1,1,1,0
389,0.302085795305139,0.001319138652683225,FL,2024-02-14,1,1,1,1,1,1,0,1,1,0
390,0.471198747721916,0.001272027599239845,FL,2024-02-15,1,1,1,1,1,1,0,0,1,1
391,0.149415385785338,0.001228840106845915,FL,2024-02-16,1,1,1,1,1,1,1,1,1,1
392,0.0078988074368681,0.00118939900510994,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.548868575004843,0.0479924180443448,FL,2024-02-19,1,1,1,1,1,1,0,1,1,0
395,0.598400991738711,0.04627541980759345,FL,2024-02-20,1,1,1,1,1,1,0,0,1,1
396,0.199818265959957,0.00106664931320683,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1
397,3.50774827292194,0.1895076933266775,FL,2024-02-22,1,0,1,1,0,1,0,0,0,0
398,0.0518673656878191,0.00102541955441583,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1
399,0.00638946480218827,0.001009843640007455,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.32597017161921,0.94250322348091,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,0.847175127262399,0.0960318655287755,FL,2024-02-26,1,1,0,1,1,1,0,0,1,1
402,4.01330098243822,0.379484968619514,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,0.0129234937404202,9.8346885049816e-4,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.0670572988309407,9.8681784429082e-4,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1
405,0.0138717274890938,9.9473304703223e-4,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.0232580844839543,0.00105063082305413,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.20475536617405,0.3147046593383085,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,0.00750032560011214,0.00112149322627187,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,0.00666146431832629,0.00116986734363722,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,0.0156727654799802,0.00122863242307551,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.0148267492073837,0.001485810410087765,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,0.00206185266764553,0.001606716452458455,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,0.0188592145091709,0.00175063302133699,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,1.96209866784391,0.3718023350498645,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,0.00877059578484421,0.002125332492096545,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.100235508244785,0.0055980709649437,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.460941110521367,0.090982444805512,GA,2024-02-05,1,1,1,1,1,1,0,1,1,0
423,1.12920454091565,0.00491870365933416,GA,2024-02-06,1,0,1,1,1,1,1,1,1,1
424,1.03788732614645,0.04270482514337325,GA,2024-02-07,1,1,0,1,1,1,1,0,1,0
425,0.135490919784906,0.004357364432027245,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0469575094404527,0.00411462188472706,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00371546429699507,0.003894293838272115,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0598144869600824,0.00369450402096875,GA,2024-02-11,1,1,1,1,1,1,1,1,1,1
429,0.255942524532845,0.00351357299855987,GA,2024-02-12,1,1,1,1,1,1,1,1,1,1
430,1.31436775457788,0.124031862608012,GA,2024-02-13,1,0,0,1,1,1,0,0,1,0
431,1.56129877969344,0.1681083034153065,GA,2024-02-14,1,0,0,1,1,1,0,0,1,0
432,0.395472775811578,0.003069731496341755,GA,2024-02-15,1,1,1,1,1,1,0,1,1,0
433,1.30856647768306,0.89751931616185,GA,2024-02-16,1,0,1,1,0,1,0,1,1,0
434,0.00218143856638089,0.00284471843056643,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.0261639540534579,0.002750689440422505,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.51328132337147,0.133227913235708,GA,2024-02-19,1,0,0,1,1,1,0,0,1,0
437,1.06694193859017,0.1069494940410745,GA,2024-02-20,0,1,1,1,1,0,0,1,1,1
438,0.217349447026292,0.002534395103675765,GA,2024-02-21,1,1,1,1,1,1,1,1,1,1
439,0.0852707502044903,0.002482546630739735,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1
440,0.0116124842481591,0.00244020898313978,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.0110098980429649,0.002407143065431215,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1
442,0.00466644197494583,0.0023831934914079,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,0.991738868943601,0.1537789180158975,GA,2024-02-26,1,0,1,1,0,1,0,1,1,0
444,0.0188806845775451,0.00236243908111495,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,0.00125466199112872,0.002365743801466045,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1
446,0.00402749746760113,0.002378388608684885,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.0327370661274513,0.00240065244252986,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1
448,0.0418802294423881,0.002432912272304275,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.26481714821877,0.308999920191457,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.09177180948432,0.184319895753811,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,0.0045103402545595,0.00259505945886925,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,0.00101700340166393,0.00267330087373278,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1
453,0.0721401838033117,0.00276518386425002,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,0.0418066750455048,0.00287187218866089,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.19886862084591,0.304465930853656,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,0.00420278534294505,0.00313525174124146,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,0.0322676732803715,0.00329526862568329,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
458,0.00144734858960358,0.00347679393849401,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,0.0185442346480911,0.00368214573595406,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,0.00146819409761195,0.00391396454560471,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,0.00162869319499153,0.004175254250880585,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,0.0577836918895283,0.00195365905338662,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0118149199073839,0.00822742013244455,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.311487061726588,0.082758160792327,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.500087468433076,0.145940012006929,IA,2024-02-06,1,1,1,1,1,1,0,1,1,0
508,0.182225767163794,0.00646848199112945,IA,2024-02-07,1,1,1,1,1,1,1,1,1,1
509,0.225575025791577,0.00595536159154055,IA,2024-02-08,1,1,1,1,1,1,1,1,1,1
510,0.279144762496865,0.0054758815967917,IA,2024-02-09,1,1,1,1,1,1,0,1,1,0
511,0.159074686165639,0.0050283678204203,IA,2024-02-10,1,1,1,1,1,1,0,1,1,0
512,0.398848794690973,0.100738460122938,IA,2024-02-11,1,1,1,1,1,1,0,1,1,0
513,0.488248661882666,0.00422283804305938,IA,2024-02-12,1,1,1,1,1,1,1,1,1,1
514,0.40279392881963,0.00386175930998878,IA,2024-02-13,1,1,1,1,1,1,0,1,1,0
515,0.227325420559607,0.003526515849127055,IA,2024-02-14,1,1,1,1,1,1,0,0,1,1
516,1.4560828551927,0.230724595157691,IA,2024-02-15,1,0,0,1,1,1,1,1,1,1
517,0.0230676437439357,0.00292796161245128,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.08999069527681,0.4514814879986055,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.0424679113243012,0.002416495001694325,IA,2024-02-18,1,1,1,1,1,1,0,1,1,0
520,0.571542541202654,0.1155886092296285,IA,2024-02-19,1,1,1,1,1,1,0,1,1,0
521,0.133871969336804,0.00198216144770858,IA,2024-02-20,1,1,1,1,1,1,0,1,1,0
522,0.16076404615726,0.001791002884214815,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,0.987644861359267,0.1205494617516985,IA,2024-02-22,1,1,0,1,1,1,0,0,1,1
524,0.114939075068899,0.00145525342544156,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,0.00391874335403507,0.001308614520832735,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.21269250462144,0.3218875799220515,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.0737393505508107,0.00105301656348965,IA,2024-02-26,1,1,1,1,1,1,0,1,1,0
528,1.88079292340967,0.2357542217758535,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.05418025403047,0.3150408014703515,IA,2024-02-28,1,0,1,1,0,1,0,1,1,0
530,1.11814091946401,0.194001636544742,IA,2024-02-29,1,0,0,1,1,1,0,0,1,1
531,0.0127411850277666,6.68446558034665e-4,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,0.00342225540080744,5.94165661788865e-4,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.0536581842211417,5.27248163008345e-4,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,0.995674775792284,0.1085808459113175,IA,2024-03-04,1,1,0,1,1,1,0,0,1,1
535,0.0963019074993732,4.1306524442516e-4,IA,2024-03-05,1,1,1,1,1,1,0,1,1,0
536,0.087525167852638,3.64677790573365e-4,IA,2024-03-06,1,1,1,1,1,1,0,1,1,0
537,0.0332520166361059,3.21407345157755e-4,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,0.00928738988744918,2.82784514119775e-4,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,0.00854035903246671,2.48374128768885e-4,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,0.00991466313492914,2.1777378237798e-4,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
541,1.24825871113292,0.328365974218782,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,0.0293946363681116,1.66548242957895e-4,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,0.0292056676750083,1.4526820275546e-4,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,0.0164862585728914,1.26485331565855e-4,IA,2024-03-14,1,1,1,1,1,1,0,1,1,0
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.00249024623978611,9.53866805939e-5,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
