...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
285,0.0114226877706539,0.0748396551798405,CT,2024-05-09,1,1,1,1,1,0,1,1,1,0
286,1.11533194587653,0.42154682639649,CT,2024-05-10,0,1,1,1,0,0,1,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.14216873810518,0.714760591502275,CT,2024-05-13,0,0,1,1,1,0,0,1,1,1
290,0.0183068955305541,0.082057061786764,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1
291,0.0184954101982171,0.083064495412668,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,0.892893111630516,0.3369525177480475,DC,2024-04-09,1,1,0,1,1,1,0,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0431361298809446,0.106250312971313,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,2.05109641982135,0.710886078983225,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.12271160603768,0.73635015798476,DC,2024-04-23,0,1,1,1,0,1,1,1,1,1
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.149835530838154,0.4629204011054505,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1
335,0.162881269109659,0.4759883397723795,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1
336,0.165625041410199,0.4885845443788835,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0102305799453249,0.003247445443685685,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.00929575962698256,0.00333554317713231,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.26437424132109,0.87717135641293,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.00579007315690151,0.004607886597542885,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.0060313662739085,0.004741424007313095,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.29694759602372,0.914188624415095,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.23479859509423,0.86227859392047,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.42731818842836,0.850386271508145,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.053682744578486,0.01021469364213995,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1
373,0.0185737576291636,0.01077184497638455,DE,2024-05-13,1,1,1,1,1,0,0,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.924436899008309,0.186363456530338,DE,2024-05-16,1,1,1,1,0,0,1,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.056532752701968,0.01404018184764115,FL,2024-04-07,1,1,1,1,1,0,0,1,1,1
380,0.120754387331723,0.01418807042603485,FL,2024-04-08,1,1,1,1,1,0,1,0,1,1
381,0.0626520172389009,0.0143248141011705,FL,2024-04-09,1,1,1,1,1,0,0,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0184967112762879,0.014565101310752551,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0186080664518479,0.0148449898390732,FL,2024-04-14,1,1,1,1,1,0,0,1,1,1
387,0.0717019086117765,0.01491786087673045,FL,2024-04-15,1,1,1,1,1,0,0,1,1,1
388,0.0199913935880295,0.01498111163065155,FL,2024-04-16,1,1,1,1,1,0,0,1,1,1
389,1.14701287210192,0.791125074097515,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,0.959989680050702,0.402859186895794,FL,2024-04-18,1,0,1,1,1,0,0,1,1,1
391,0.0716585684026866,0.01511763214560265,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0213734196478979,0.01518541420923095,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.940904215884272,0.402206513333822,FL,2024-04-23,1,0,1,1,1,0,0,1,1,1
396,0.600468474954575,0.144186513207492,FL,2024-04-24,1,1,1,1,1,0,0,1,1,1
397,0.886841220954929,0.1211738002020195,FL,2024-04-25,1,1,1,1,0,0,0,1,1,0
398,0.92733849071261,0.402135632182633,FL,2024-04-26,1,0,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.0248770913176443,0.01516283813209825,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.09165717329276,0.817221492328625,FL,2024-05-02,0,1,0,1,1,0,1,0,1,1
405,0.0262832580032515,0.0151360573999875,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.14586708786983,0.816563062116315,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.0301590234035934,0.0151310080037269,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.089699807327984,0.01513516348326935,FL,2024-05-06,1,1,1,1,1,1,1,1,1,1
409,3.62813210354667,0.568951881138295,FL,2024-05-07,0,1,1,1,0,0,0,1,1,0
410,0.998277535816545,0.300538770543845,FL,2024-05-08,1,1,1,0,1,0,1,1,0,1
411,1.04523498142881,0.4395496878576965,FL,2024-05-09,1,1,1,1,0,1,1,0,1,0
412,0.0354146935432921,0.0152207193821198,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.921407477541385,0.404074224538914,FL,2024-05-11,1,0,1,1,1,0,0,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.105840141662766,0.0153901797047084,FL,2024-05-13,1,1,1,1,1,0,0,1,1,1
416,6.13845157085179,0.85156780817648,FL,2024-05-14,0,1,1,1,0,0,0,1,1,0
417,0.80290520952648,0.275114556965272,FL,2024-05-15,1,0,1,1,1,1,1,1,1,1
418,0.0426870039363677,0.0156905600835209,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1
419,1.96807053611172,0.4389355413289895,FL,2024-05-17,0,1,1,1,0,0,0,1,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00232140328075064,0.00265854717174299,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.22890318267637,0.464893054788707,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0339201012344305,0.002849957974892095,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
424,1.07840908548532,0.2334938440011775,GA,2024-04-10,0,0,1,1,1,0,0,1,1,1
425,0.0559336106436243,0.00307549444369372,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.31146199509515,0.922961205925815,GA,2024-04-12,0,0,1,1,1,0,0,1,1,1
427,0.0371495403167266,0.003341854345338675,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.31392603595311,0.92058799998296,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00266901697248413,0.00383614595979114,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.028141183833949,0.00403118811372633,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.30574905313399,0.9150207271502,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.29656082276314,0.90814754982567,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.0042359231661584,0.00599294327253755,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0157576881459975,0.00681068933746525,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.0371017491498903,0.0083335793063682,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1
444,0.00510603219931084,0.00893320108674575,GA,2024-04-30,1,1,1,1,1,0,1,0,1,1
445,0.00561968870546706,0.00958457936645175,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.00624526607271825,0.01029128069515995,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.18724195465368,0.4456334124611745,GA,2024-05-03,0,1,1,1,0,1,1,0,1,0
448,1.12796430125668,0.404571731332363,GA,2024-05-04,0,1,0,1,1,0,1,0,1,1
449,0.00628090425450389,0.0127789206863089,GA,2024-05-05,1,1,1,1,1,0,1,1,1,0
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.00767943418445362,0.01477750265604935,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.0270694425114457,0.015887892522759,GA,2024-05-08,1,1,1,1,1,0,1,0,1,1
453,0.00859730121039587,0.01707557712924505,GA,2024-05-09,1,1,1,1,1,0,1,0,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0108387307061421,0.0196895336269229,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.24283572631755,0.850365855245365,GA,2024-05-12,0,1,1,1,0,0,1,1,1,0
457,0.113327970686073,0.0226264317746556,GA,2024-05-13,1,1,1,1,1,0,1,0,1,1
458,1.20158597340881,0.84127836483121,GA,2024-05-14,0,0,1,1,1,0,0,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,0.984148559230656,0.297073643813139,GA,2024-05-16,1,1,1,1,0,0,1,1,1,0
461,1.64359086248809,0.4301698313219195,GA,2024-05-17,0,0,1,1,0,0,0,1,1,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.214047372799,0.84763601974137,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.115552003814002,0.0070864386617439,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.0354653968128807,0.0074729836863291,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.122332029969798,0.0078864008678463,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
509,0.640052071392474,0.1725816047969245,IA,2024-04-11,1,1,1,1,1,0,0,1,1,1
510,0.0381644439915465,0.00880065275477655,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0120337835939875,0.0093051897150034,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.0126427439524242,0.010419360816506,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.956272733085835,0.407347190086495,IA,2024-04-16,0,0,1,1,1,1,1,1,1,1
515,1.15844168345569,0.797987808133955,IA,2024-04-17,0,0,1,1,1,0,0,1,1,1
516,0.0133181864916624,0.0123889632257209,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
517,0.931888776370115,0.3996290699172015,IA,2024-04-19,0,0,1,1,1,0,0,1,1,1
518,0.0172710972405433,0.0139330667838608,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0199902339365331,0.0166625582588558,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.0214554440381727,0.0176985498926935,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.0226305140851332,0.0188052715466386,IA,2024-04-25,1,1,1,1,1,1,1,1,1,1
524,0.0812384391134378,0.01998791627953665,IA,2024-04-26,1,1,1,1,1,0,0,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.0273246000210302,0.02260409034258275,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.28136173356847,0.0240504920889841,IA,2024-04-29,1,1,1,1,1,0,0,1,1,1
528,0.0943355017227666,0.02559866778481005,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1
529,0.617746635484495,0.25084324889758,IA,2024-05-01,1,1,1,1,1,0,0,1,1,1
530,0.0359744675603295,0.0290330694339097,IA,2024-05-02,1,1,1,1,1,0,0,1,1,1
531,0.11931964998384301,0.0309375718399502,IA,2024-05-03,1,1,1,1,1,0,0,1,1,1
532,0.734668894370834,0.3517557534363435,IA,2024-05-04,1,1,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.952349797615554,0.640366859959135,IA,2024-05-07,0,0,1,1,1,0,0,1,1,1
536,0.0507771823273743,0.0427809122508465,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.536487446938495,0.2366830021790045,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.0606285091431072,0.04886116002612835,IA,2024-05-10,1,1,1,1,1,1,1,1,1,1
539,0.895443965176621,0.595501383139875,IA,2024-05-11,0,0,1,1,1,0,0,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.070118476109352,0.059856877553159,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1
542,0.832399243789841,0.55805581353229,IA,2024-05-14,1,0,1,1,1,1,1,1,1,1
543,0.824944966528552,0.544821409162105,IA,2024-05-15,1,0,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.781674740843173,0.51722623021692,IA,2024-05-17,1,0,1,1,1,1,0,0,1,1
546,0.249268916479318,0.084695547931125,IA,2024-05-18,1,1,1,1,1,0,0,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
