...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
234,0.862227707165706,0.4978077129750315,CO,2024-06-25,1,1,1,1,1,0,1,0,1,1,1,1,0,1
235,1.03599786885598,0.492495309994612,CO,2024-06-26,1,1,1,1,0,1,1,0,0,0,1,0,1,1
236,0.656822452178729,0.50788011161126,CO,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
237,0.498274927265615,0.3807194464013665,CO,2024-06-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.502121856857249,0.3787931673917,CO,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.670530282824504,0.512818710675125,CO,2024-07-05,1,1,0,1,1,1,1,0,1,0,1,1,1,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.667986041912608,0.515054967937225,CO,2024-07-08,1,1,0,1,1,1,1,0,1,0,1,1,1,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.669802514385244,0.516585903421755,CO,2024-07-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
250,0.850199987015641,0.479370317988805,CO,2024-07-11,1,1,1,1,1,0,1,0,0,1,1,1,0,1
251,0.716103753281086,0.58525142484076,CO,2024-07-12,1,1,1,1,1,0,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.38458332904038,0.203813258716428,CT,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.730384493245953,0.395562475618314,CT,2024-06-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.13973904047407,0.3690307929830215,CT,2024-06-10,1,0,1,1,0,1,1,0,0,1,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.651327200055403,0.452807214077456,CT,2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.839836012465321,0.4004837104868445,CT,2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.439125119728343,0.235747908402877,CT,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.434145843495464,0.238167897042905,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.530502154649781,0.35176140552068,CT,2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.453707655624482,0.2474408603796335,CT,2024-06-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.02219371399686,0.251798959561251,CT,2024-06-24,0,1,1,1,1,1,1,0,1,1,1,0,1,1
276,0.768190047977,0.460223237066439,CT,2024-06-25,1,1,1,1,1,0,1,0,1,1,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,2.232860768751,0.257929376462252,CT,2024-06-27,0,1,1,1,1,1,1,0,0,1,1,0,1,1
279,0.849911256157393,0.404469443449707,CT,2024-06-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.837366036095517,0.301477114369038,CT,2024-06-30,0,1,1,1,1,1,1,0,0,0,1,1,0,1
282,1.0436622992694,0.2652624085841365,CT,2024-07-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1
283,0.860547931717832,0.4058679107373625,CT,2024-07-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
284,1.05109541812306,0.440461941340241,CT,2024-07-03,1,1,1,1,0,1,1,1,0,1,1,0,0,1
285,0.76955334676221,0.54290972684794,CT,2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
286,0.421883862411866,0.3786728517054865,CT,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.854196856101701,0.407098260621131,CT,2024-07-06,1,1,1,1,0,1,1,0,1,1,1,0,1,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.50286303197525,0.4858078323130525,CT,2024-07-09,1,1,1,1,0,1,1,0,1,1,1,0,0,1
291,1.00770680001265,0.4782215490234705,CT,2024-07-10,1,1,1,1,0,1,1,0,0,0,1,0,1,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.637670790295118,0.4184143381337625,CT,2024-07-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.61712674414762,0.1148060425865815,DC,2024-06-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1
297,0.623586925584614,0.1157914002141705,DC,2024-06-04,1,1,1,1,1,1,1,0,1,1,1,1,0,1
298,0.605383050025738,0.543003704093605,DC,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.249398979871003,0.1244326641584195,DC,2024-06-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
305,0.529290280869425,0.326094043974687,DC,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
306,1.0915743888521,0.430927325153848,DC,2024-06-13,1,1,0,1,1,1,1,0,0,0,1,1,1,1
307,1.08290283895048,0.565179098968755,DC,2024-06-14,1,1,1,1,0,1,1,1,0,0,1,0,1,1
308,0.254383191721638,0.1300878205696975,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.534708564805887,0.3261872204459465,DC,2024-06-17,1,1,1,1,1,1,1,0,0,0,1,0,1,1
311,0.613933569065443,0.550582719143755,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
312,0.259612684773122,0.135093384145701,DC,2024-06-19,1,1,1,1,1,1,1,0,1,1,1,1,0,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.660756412348754,0.51633631538033,DC,2024-06-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.3356054677166,0.55657452039946,DC,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.666624394539962,0.513886110461695,DC,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.521412526241973,0.35231292452666,DC,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
324,0.528718258271049,0.352889461465063,DC,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
325,0.797026241131849,0.529681195696185,DC,2024-07-02,1,1,1,1,1,0,1,0,1,1,1,1,0,1
326,0.803906757801502,0.528923459195395,DC,2024-07-03,1,1,1,1,1,0,1,1,1,1,1,0,0,1
327,0.820921825852634,0.615393588348005,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.535375289230094,0.3566371946578695,DC,2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
335,0.889071461719952,0.3009458641870605,DC,2024-07-12,1,1,1,1,0,1,1,0,0,0,1,0,1,1
336,0.799912947996295,0.5287915644601,DC,2024-07-13,1,1,1,1,1,0,1,1,1,1,1,0,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.19173287158015,0.1958785202461495,DE,2024-06-05,0,1,1,1,1,1,1,0,0,0,1,1,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.706589364643491,0.37584681788355,DE,2024-06-07,1,1,1,1,0,1,1,0,1,0,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.589155727224362,0.4622435365927185,DE,2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
346,0.583534695006775,0.4611148253619195,DE,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.58494739537365,0.4592737521264915,DE,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.55395666486054,0.4564765215687155,DE,2024-06-16,1,1,1,1,1,0,1,0,1,1,1,1,0,1
352,1.05060553274453,0.4959894681143945,DE,2024-06-17,1,1,1,1,1,0,1,0,0,1,1,0,0,1
353,0.963842956639478,0.478302758073021,DE,2024-06-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
354,1.11418805419179,0.3512794168089645,DE,2024-06-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.08949723585521,0.32087616011658,DE,2024-06-21,1,1,1,1,1,1,1,0,1,0,1,0,1,1
357,1.14705532218644,0.319056610926993,DE,2024-06-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
358,0.990739548571453,0.325349092469147,DE,2024-06-23,1,1,1,1,1,1,1,0,0,0,1,1,0,1
359,1.01799121123222,0.4816170470739415,DE,2024-06-24,1,1,1,1,1,0,1,0,0,0,1,1,0,1
360,2.08928651142418,0.4248448135818605,DE,2024-06-25,1,0,1,1,1,1,1,1,0,1,1,1,0,1
361,1.44735934320439,0.4617105565514925,DE,2024-06-26,0,0,1,1,1,1,1,0,0,0,1,0,0,1
362,1.23205691915839,0.4577027857995945,DE,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,0,1,1
363,1.2883005118232,0.438258927891322,DE,2024-06-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
364,0.344275103043181,0.216947222423322,DE,2024-06-29,1,1,1,1,1,1,1,0,1,1,1,1,0,1
365,0.805268346034919,0.3958879004369395,DE,2024-06-30,1,1,1,1,1,1,1,0,1,0,1,0,1,1
366,1.66773036934634,0.439462799622091,DE,2024-07-01,0,1,1,1,1,1,1,0,0,0,1,0,0,1
367,0.784035610233496,0.445767522216925,DE,2024-07-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1
368,1.17988643685945,0.2702616205989255,DE,2024-07-03,0,1,1,1,1,1,1,0,1,0,1,0,1,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1.71224921640193,0.3898558478436945,DE,2024-07-06,1,0,1,1,1,1,1,0,0,1,0,1,1,1
372,2.19232006302983,0.463011510030159,DE,2024-07-07,0,1,1,1,0,1,1,0,0,0,1,0,0,1
373,1.78813500601521,0.4498238970577345,DE,2024-07-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1
374,1.28008258677183,0.4436725111081685,DE,2024-07-09,1,1,1,1,0,1,1,1,0,0,1,0,1,1
375,0.916878260528753,0.4825197938346255,DE,2024-07-10,1,1,1,1,1,0,1,1,0,0,1,1,0,1
376,0.605258089886902,0.3274661948745825,DE,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,0.927328418611066,0.308033103089221,DE,2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
378,1.85591664378517,0.41948195981788,DE,2024-07-13,1,0,1,1,1,0,1,0,0,0,1,0,0,1
379,2.39297392048169,0.3483992419868655,FL,2024-06-02,1,0,0,1,1,1,1,1,0,0,1,0,1,1
380,0.923507701197715,0.3592661096238445,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,0,1,1
381,1.39624771139,0.3816219572031845,FL,2024-06-04,1,1,1,1,1,1,1,1,0,0,1,0,1,1
382,3.22099702588316,0.401978204559901,FL,2024-06-05,1,0,1,1,0,1,1,1,0,1,1,0,1,1
383,1.05501478464669,0.354320848205979,FL,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,0,1,1
384,1.33376660627728,0.357864955430601,FL,2024-06-07,1,0,1,1,1,1,1,0,0,0,1,0,0,1
385,2.03687149475669,0.3554118932600355,FL,2024-06-08,1,0,0,1,1,1,1,0,0,0,1,0,1,1
386,1.11485641696665,0.36590029164267,FL,2024-06-09,1,1,1,1,1,1,1,0,0,0,1,1,1,1
387,2.13339553305597,0.387871185485537,FL,2024-06-10,1,0,1,1,1,0,1,0,1,0,1,1,0,1
388,1.3605705178112,0.3736750546593065,FL,2024-06-11,1,0,0,1,1,1,1,0,0,0,1,0,1,1
389,2.77363894219578,0.3633585157376635,FL,2024-06-12,0,0,1,1,1,1,1,0,0,1,0,0,1,1
390,1.83573071711407,0.381418634216312,FL,2024-06-13,1,1,1,1,0,1,1,0,0,0,0,0,1,1
391,2.33867293502736,0.3860644587149725,FL,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,0,1
392,0.590980238220709,0.374175395088914,FL,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,1.56415574921959,0.353462322805529,FL,2024-06-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
394,6.623807679882,0.398483270042456,FL,2024-06-17,0,0,0,1,0,1,1,0,0,0,0,0,1,1
395,4.36880172424177,0.40846088568352,FL,2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,0,1
396,4.45018480765624,0.3959595971245875,FL,2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,1,1
397,4.33008404214487,0.403113766944232,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,1,1
398,2.11254615430958,0.3792564462050075,FL,2024-06-21,1,0,1,1,1,1,1,0,1,0,1,0,1,1
399,2.4133214505068,0.3952597412401795,FL,2024-06-22,1,1,1,1,0,1,1,0,0,0,1,0,1,1
400,2.29049490297309,0.400732687624859,FL,2024-06-23,0,1,1,1,1,1,1,0,0,0,0,0,1,1
401,5.98163866006802,0.4125791407634675,FL,2024-06-24,0,1,0,1,0,0,1,0,0,0,1,0,0,1
402,2.65662308812843,0.389366458923788,FL,2024-06-25,1,0,0,1,1,1,1,0,0,0,1,0,0,1
403,8.92105431140012,0.410158525471484,FL,2024-06-26,0,0,0,1,0,1,1,0,0,0,1,0,0,1
404,7.1432146690850304,0.4235125538402435,FL,2024-06-27,0,0,0,1,1,1,1,0,0,0,1,0,0,1
405,6.81402078524992,0.3847554711743855,FL,2024-06-28,1,1,0,1,0,1,1,0,0,0,1,0,0,0
406,2.15517394633235,0.4461932208520735,FL,2024-06-29,0,1,0,1,1,0,1,0,0,0,1,0,0,1
407,4.99581494446009,0.426302529180261,FL,2024-06-30,0,1,1,1,1,1,1,0,0,1,1,0,1,1
408,4.82275391278307,0.4150075774549205,FL,2024-07-01,0,1,0,1,1,1,1,0,0,0,0,1,0,1
409,6.4075185996381,0.412125547596502,FL,2024-07-02,0,0,0,1,0,1,1,0,0,0,1,0,0,0
410,4.53744054891618,0.4281765477588,FL,2024-07-03,0,1,0,1,1,1,1,0,0,0,0,0,0,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2.89224218237016,0.3894796775243505,FL,2024-07-05,0,1,0,1,0,1,1,0,0,0,1,0,1,0
413,2.15088288268342,0.385675751693425,FL,2024-07-06,1,1,0,1,0,0,1,1,0,0,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,10.2652374073631,0.4217476932340805,FL,2024-07-08,0,0,0,1,0,0,1,0,0,0,1,0,0,1
416,9.16261660888513,0.4088571443847975,FL,2024-07-09,0,0,1,1,0,1,1,0,0,0,1,0,0,1
417,6.04048851119303,0.429445010435217,FL,2024-07-10,0,1,0,1,1,1,1,0,0,0,1,0,0,1
418,5.98244951684376,0.4167311978010575,FL,2024-07-11,0,0,0,1,0,1,1,0,0,0,0,0,0,1
419,5.28796951744443,0.4280161380169445,FL,2024-07-12,0,1,0,0,1,1,1,0,0,0,0,0,0,1
420,2.71947648047821,0.424294037383978,FL,2024-07-13,1,0,1,1,1,0,1,1,0,0,1,0,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.99695636639786,0.4138137793093835,GA,2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
423,1.05410129945468,0.51644694789524,GA,2024-06-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
424,0.559936950069978,0.3711416388893345,GA,2024-06-05,1,1,1,1,1,1,1,0,0,0,1,0,1,1
425,0.662138042430035,0.504584632739565,GA,2024-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1
426,1.26348137899889,0.4510355739278245,GA,2024-06-07,1,1,1,0,0,1,1,0,0,0,0,0,1,1
427,0.563923613796811,0.353758425628261,GA,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,1.38689995263572,0.4970185948476855,GA,2024-06-09,1,1,0,1,1,1,1,0,0,0,1,1,1,1
429,0.808297133087751,0.3757428065200615,GA,2024-06-10,1,1,1,1,0,1,1,0,0,1,1,0,1,1
430,1.18290709267051,0.3182708036815705,GA,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
431,1.58701744363057,0.420723380268276,GA,2024-06-12,1,1,0,1,1,1,1,0,1,0,1,0,0,1
432,0.319034035499416,0.2240782466763205,GA,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.42397693900673,0.4286418159647475,GA,2024-06-15,1,0,1,1,0,1,1,0,0,1,1,0,1,1
435,1.25910692372079,0.5142523640111,GA,2024-06-16,1,1,1,1,0,1,1,0,1,1,1,0,0,1
436,0.963653268829219,0.3944082588369455,GA,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,0,1
437,0.828132297533726,0.3188829648118935,GA,2024-06-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1
438,1.39113158788382,0.363812977756225,GA,2024-06-19,1,1,1,1,1,1,0,0,1,0,1,1,1,0
439,2.57298226963974,0.4148287273346135,GA,2024-06-20,0,0,1,1,1,1,1,0,0,0,1,0,1,1
440,1.27544527903512,0.4050118895580665,GA,2024-06-21,1,1,1,0,1,1,1,0,0,0,0,0,1,1
441,1.18549700293219,0.4307123097421835,GA,2024-06-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
442,1.52190136991423,0.420598058092842,GA,2024-06-23,1,1,1,1,0,1,1,0,1,1,1,0,1,1
443,0.814385610046664,0.3783906344806835,GA,2024-06-24,1,1,1,1,0,1,1,0,1,1,1,0,1,1
444,1.25208230913849,0.3625990558395745,GA,2024-06-25,1,1,0,1,1,1,1,0,0,0,0,1,1,1
445,1.70169800026086,0.4051611589904705,GA,2024-06-26,1,1,1,1,0,1,1,0,0,1,1,0,1,1
446,1.19858907805799,0.3735609777429195,GA,2024-06-27,1,1,1,1,1,1,0,1,1,0,1,1,1,0
447,1.57178970355429,0.4248059008251245,GA,2024-06-28,1,0,0,1,1,1,1,0,0,0,1,1,1,1
448,0.842800629053604,0.588096339049605,GA,2024-06-29,1,1,1,0,1,1,1,0,1,1,0,1,1,1
449,1.12400585784673,0.489953369112019,GA,2024-06-30,1,1,1,0,1,1,1,0,1,1,0,1,0,1
450,2.11625596676585,0.291052497882338,GA,2024-07-01,0,1,1,1,1,1,1,1,0,0,1,0,1,1
451,1.38318968432113,0.4218981324955265,GA,2024-07-02,1,0,1,1,0,1,1,0,0,1,1,0,1,1
452,1.71453698773359,0.3198825755670595,GA,2024-07-03,0,1,1,1,1,1,1,0,1,1,1,0,1,1
453,1.38826123974902,0.4216061520542325,GA,2024-07-04,1,1,1,1,0,1,0,0,1,1,1,0,1,0
454,0.825433621183933,0.485247938713476,GA,2024-07-05,1,1,1,1,1,1,1,0,0,0,1,1,0,1
455,0.93856112247768,0.41291725978915,GA,2024-07-06,1,1,1,1,0,1,1,0,1,0,1,0,1,1
456,0.643231994989059,0.3612217858048195,GA,2024-07-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
457,1.38176498830128,0.355173289087479,GA,2024-07-08,1,1,1,1,1,1,1,0,0,0,1,1,0,1
458,1.52988769547531,0.379559027418867,GA,2024-07-09,1,1,1,0,1,1,1,0,1,0,0,1,0,1
459,1.33257565105684,0.441556246021109,GA,2024-07-10,1,1,0,1,0,1,1,0,1,1,1,0,0,1
460,1.72484344230906,0.416602954963427,GA,2024-07-11,1,1,1,1,0,1,1,0,0,0,1,0,0,1
461,0.69112026560961,0.401084358110226,GA,2024-07-12,1,1,1,1,1,1,1,0,0,1,1,1,0,1
462,1.74220217154283,0.411629764756592,GA,2024-07-13,1,0,1,1,1,1,1,0,0,1,1,1,0,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
