...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
536,1.10047719318042,0.348366146275402,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
537,3.14418522150411,0.452174917454314,IA,2023-11-09,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
538,1.40549359746091,0.2828638986685085,IA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
539,1.77666458610193,0.467143697985252,IA,2023-11-11,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0
540,1.26868102946535,0.294697746574562,IA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
541,7.40642535335181,0.4616533417367185,IA,2023-11-13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
542,6.00970757367458,0.47556965169186,IA,2023-11-14,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
543,2.5264134196762,0.34931252332763,IA,2023-11-15,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
544,3.4552588276616,0.4432124216604285,IA,2023-11-16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
545,1.90180686526748,0.4256835312600065,IA,2023-11-17,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
546,2.64705284441625,0.4433893196883545,IA,2023-11-18,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0
547,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.781460904063587,0.434796223121637,ID,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
549,0.648934506421398,0.4662922322804155,ID,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
550,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.377601724576216,0.240753670873564,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.74240343619972,0.4306345755361425,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
590,2.74506502840555,0.310482666566664,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
591,3.15169367002682,0.3028513738153575,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
592,2.31335908618815,0.3556744716017395,IL,2023-10-11,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
593,3.02326129253933,0.322123643727614,IL,2023-10-12,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
594,2.74202943246325,0.3517391413759235,IL,2023-10-13,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
595,2.26591353915521,0.333863862278288,IL,2023-10-14,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
596,1.77410005308854,0.3404846383046605,IL,2023-10-15,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
597,3.3815885196454,0.324191586062716,IL,2023-10-16,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
598,3.62882775541469,0.3908372629639315,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
599,2.87824095124966,0.3778278825787365,IL,2023-10-18,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
600,3.29769629373926,0.4346009591682185,IL,2023-10-19,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
601,2.50929058139327,0.404446568015127,IL,2023-10-20,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
602,1.35245298120153,0.316359746718111,IL,2023-10-21,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
603,0.918527065279469,0.331059981682987,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
604,1.5321459505051,0.3401441154562945,IL,2023-10-23,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
605,2.68425522602065,0.368135043391281,IL,2023-10-24,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
606,3.93037055008297,0.362387639975541,IL,2023-10-25,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
607,2.32483487627741,0.3823400919277765,IL,2023-10-26,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
608,3.06162527161973,0.3869137620978855,IL,2023-10-27,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
609,1.87233255419157,0.346664151714284,IL,2023-10-28,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
610,2.04242522711914,0.455680392442873,IL,2023-10-29,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
611,5.81268878341425,0.2962743517791505,IL,2023-10-30,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
612,2.33692715730341,0.457372201979734,IL,2023-10-31,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
613,3.41246117413887,0.4054084098268995,IL,2023-11-01,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
614,3.01806810557453,0.3374762957772075,IL,2023-11-02,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
615,2.56576444561222,0.31369290416966,IL,2023-11-03,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1
616,1.4403539601575,0.3943934924511155,IL,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
617,3.19200702776114,0.4150288858586205,IL,2023-11-05,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
618,9.29793036224829,0.3459102257762285,IL,2023-11-06,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
619,2.88051884763676,0.345344729115537,IL,2023-11-07,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
620,3.37951687079232,0.387611701698883,IL,2023-11-08,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
621,3.03225576173758,0.4301218682177745,IL,2023-11-09,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
622,2.90655110711886,0.3839874642366475,IL,2023-11-10,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
623,3.5828785183705,0.40139988700487,IL,2023-11-11,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
624,2.22176499871393,0.330978062299259,IL,2023-11-12,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
625,5.74041488795378,0.313343194261077,IL,2023-11-13,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
626,6.91300812338684,0.4068478708128485,IL,2023-11-14,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
627,4.28795569301992,0.4016881876782025,IL,2023-11-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
628,4.95445944619682,0.354792280659178,IL,2023-11-16,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
629,6.15812599497555,0.384307442832004,IL,2023-11-17,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
630,2.95154237793025,0.413468866746527,IL,2023-11-18,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.419049057179475,0.274104255998735,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,0.726837130999476,0.2940360905010465,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
634,1.18466681095921,0.577168190382455,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
635,0.423588414011066,0.2735082001000415,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.729737641336033,0.283190384294803,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
637,0.989831098263148,0.371667225766377,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.435553268870774,0.272606608062215,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
640,0.880122218033521,0.453041325494329,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
641,0.698728811370737,0.4071053059478855,IN,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
642,0.407005291323106,0.2866476202064025,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
643,0.688270036341854,0.51392548853778,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.01666456050574,0.2710895945161885,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.404655502671517,0.3007321977045795,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
648,1.03453698809809,0.4748857707216245,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
649,1.20722164379338,0.50322780042145,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
650,0.817249198217018,0.600108578135445,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.402084745270929,0.300515356526979,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
652,0.832852159881984,0.600451608485855,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
653,1.03046011161299,0.2689886223990015,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.443826092943788,0.268738466578255,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
655,1.25856170969902,0.3820263071139085,IN,2023-11-01,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
656,0.864247941393498,0.62448617094295,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
657,0.390820322110919,0.3006797993898675,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.912651262149323,0.4388007404738655,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
660,0.820729620245636,0.599196912910905,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
661,1.50365817682603,0.4084557032438385,IN,2023-11-07,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1
662,0.895773704147566,0.398310480694806,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
663,0.852375555927735,0.284113316826286,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.8498739995236,0.4564300317923115,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
667,1.38986466652949,0.374440321292705,IN,2023-11-13,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
668,0.766925955308191,0.411163121045454,IN,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
669,0.390851675258996,0.302442320538645,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.675678699047871,0.52362756555146,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
671,0.387025619458972,0.3028962102474225,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.416949544035479,0.29930380519278,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.43894389066707,0.4677796848003645,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.830465999790047,0.583412166116535,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.02536519033186,0.498637804844179,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
683,0.682444593706691,0.458561722855116,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
684,0.41830321511246,0.291357031556161,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.410318650195347,0.2908187822275225,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.564410284986232,0.355166884747665,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
689,0.688349269057835,0.369486734893962,KS,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
690,0.684313944846478,0.368521155052998,KS,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.398238862198831,0.2873199615979035,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.441595270063487,0.342835561390467,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.20623953866159,0.388741950356131,KS,2023-11-06,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
703,1.40921957792573,0.3563055098950495,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
704,1.5403815809394,0.484133693281997,KS,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
705,0.83315983623055,0.57071565319956,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.447509256635484,0.3642136171234235,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.447507553841898,0.329323517996488,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.824882345269799,0.56242430923215,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.865348911861053,0.2493027814012585,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
717,0.923579484586202,0.3328289916734745,KY,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,3.13049020805013,0.50194009420509,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
719,0.854967306094262,0.2467663355448015,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
720,1.16166100035117,0.3764323398554805,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
721,1.03521075384821,0.51034558909039,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.08302267247432,0.525887133059905,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
724,0.769413820505668,0.53507681493239,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
725,0.881692058951893,0.449012160692883,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
726,0.73241447233201,0.51582068419783,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
