...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
544,1.06649371698604,0.544701736932815,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.845941003333299,0.624637617621185,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,1.02739337151144,0.66717396131851,ID,2023-06-14,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0545687595776607,0.0638142106264535,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.524902612082942,0.328034877482685,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
590,0.533700417652208,0.328048921529946,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
591,1.21828440387722,0.50242649247985,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
592,0.607088747223994,0.4328487232984445,IL,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
593,2.17352681355297,0.3574001470678685,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
594,1.52050034118707,0.4307147286020635,IL,2023-06-16,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
595,0.834598009771783,0.229717685201458,IL,2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
596,0.350156760716264,0.236892562611124,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
597,1.71462349082625,0.389355574468565,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
598,1.77326187315739,0.390274342449425,IL,2023-06-20,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
599,1.00627541732434,0.386583271690966,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.408866465012463,0.2736991498993785,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,1.18703777872096,0.3959975688875335,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.52718553033929,0.42166214742734,IL,2023-06-26,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
605,1.31315101744911,0.476052866538571,IL,2023-06-27,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
606,0.522812763035401,0.38678290618533,IL,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
607,2.31386361412672,0.4269262790122885,IL,2023-06-29,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
608,1.0556625836424,0.3975521949761895,IL,2023-06-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
609,0.593943503710771,0.3575971718107105,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
610,0.817953801931257,0.561414882076835,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
611,1.41176211154316,0.3811472801803485,IL,2023-07-03,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
612,0.49365142482441,0.3783786547707155,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
613,1.38468088416029,0.40633257202734,IL,2023-07-05,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.06880324526419,0.3275755897835755,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
616,1.25737878717823,0.3827765068990835,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
617,0.587852741766886,0.389433149283511,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
618,1.87900562328113,0.414970014127484,IL,2023-07-10,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
619,1.54581584528314,0.411305137121975,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
620,0.88281997594683,0.410682696173849,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
621,1.82831591812085,0.4177316622748035,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0
622,2.55503937232757,0.4309917432980975,IL,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
623,1.28974250537782,0.496070500773871,IL,2023-07-15,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1
624,1.47963683815108,0.439240992603316,IL,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
625,1.64269795577368,0.3863898385248355,IL,2023-07-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
626,1.99390469457837,0.4175807459525745,IL,2023-07-18,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
627,1.08556437143916,0.4070667579888265,IL,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
628,2.67548296924746,0.47398691395874,IL,2023-07-20,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
629,1.42058840438066,0.3980749030548495,IL,2023-07-21,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
630,2.29112188981044,0.462938683292578,IL,2023-07-22,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.225499392922737,0.1602686964194235,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.691394894777552,0.3737977393580305,IN,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.401803532531971,0.2869882130482885,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.411678560762408,0.286082749469158,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.687483108110219,0.184683859564478,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.903957390762932,0.474215310979797,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.877176837217935,0.631009303412215,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
647,0.300551805691816,0.1956892605765305,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
648,0.537302384878219,0.369006059839038,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
649,0.762575645235347,0.56127136362069,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
650,0.39822178152173,0.282775770152385,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,1.12348900636251,0.356471415740938,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
655,0.748116697511496,0.558648078173065,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.880472365002581,0.63833131527362,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
658,0.84462741106103,0.622450163170245,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
659,0.728874250499184,0.385443778209349,IN,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.359046549551303,0.213476739233731,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,0.912113601511495,0.4450732987521175,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
663,0.705693444365023,0.5620169678899,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
664,1.16873630420763,0.594887373101715,IN,2023-07-14,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1
665,0.68520023878774,0.3888080805734495,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
666,0.475104423963821,0.3440056394033205,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
667,0.69902852234861,0.38933336119556,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
668,0.747310529244241,0.3891192729870015,IN,2023-07-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
669,1.7767071116657,0.451310859464603,IN,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.684785682803049,0.566245146069695,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
672,0.69382694809824,0.566935589906805,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.305040180158674,0.25808377396582,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
677,0.806480188133742,0.54469121260365,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.329578298697108,0.2805742380489785,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.83268904445876,0.566302886691795,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.772933444438044,0.50579499259498,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.823632420822846,0.557225018101325,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.12120552912121,0.361921670595196,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.626428140911687,0.1960358712822125,KY,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.658218874818729,0.50286087059845,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.628776306091546,0.493063656571825,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.576655182407744,0.3167615115184615,KY,2023-06-27,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,1.23678098388863,0.3105681937791425,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.857664565040341,0.615749246832815,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
740,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0.531074711662089,0.2902141048633645,KY,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
742,NA,NA,KY,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
