...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
284,0.011530040719469,0.0330690140097524,CT,2024-04-10,1,1,1,1,1,1,1,1,1,1
285,0.0125528565338058,0.03813079877670725,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
286,0.0140701804039208,0.0437874187366854,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,0.0266762255195542,0.0893807679602065,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
293,0.0280326118873072,0.098445220371615,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.0152726090060027,0.001160199908670275,DC,2024-03-10,1,1,1,1,1,1,1,1,1,1
296,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.00422122948839342,0.001292108418309315,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
301,0.00464737445938587,0.00133114708531962,DC,2024-03-16,1,1,1,1,1,1,1,1,1,1
302,0.0169366520029291,0.001375881563286985,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00548434846837445,0.001554773927778845,DC,2024-03-20,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.027462196200899,0.001835583887942275,DC,2024-03-23,1,1,1,1,1,1,1,1,1,1
309,0.00830245182449738,0.00196402706579823,DC,2024-03-24,1,1,1,1,1,1,1,1,1,1
310,0.00904837876578907,0.00211670518964882,DC,2024-03-25,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0115610968482671,0.00251952363225918,DC,2024-03-27,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.0174912195724941,0.004613913366315525,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.18598575530668,0.86173446518689,DC,2024-04-03,0,1,0,1,1,0,1,0,1,1
320,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.958761026401157,0.4412471185432765,DC,2024-04-09,1,0,1,1,1,0,0,1,1,1
326,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0569402684419772,0.0565330399953525,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
335,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.00222561859662838,0.001817522445480875,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1
346,0.00196834486674496,0.00184245682353903,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.00931595465066942,0.001940615904153435,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1
350,0.00333818040042598,0.001981990046453145,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0499206322186063,0.00207967165795679,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.00436764301658486,0.002200021881672915,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1
355,0.0144358664075938,0.002269930874075575,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.00642154779245746,0.002629425975262025,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1
360,0.00705727921303549,0.002743287172728335,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1
361,0.0208093934485603,0.00286869815022504,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0389963603147481,0.00371555123257969,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
367,0.0400138979289784,0.00394049951702554,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.12769546435835,0.84758634700634,DE,2024-04-18,0,1,0,1,1,0,1,0,1,1
377,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.0845427863646681,0.0119569065219029,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
381,0.0121710754433254,0.01295831506144005,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
382,0.104130072087606,0.01404882752530315,FL,2024-03-13,1,1,1,1,1,0,1,0,1,1
383,1.37825729237262,0.33141005145969,FL,2024-03-14,0,0,1,1,1,0,0,0,1,1
384,0.0595859657843501,0.0165379448065774,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
385,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,0.350778305862755,0.0254236796327739,FL,2024-03-20,1,1,1,1,1,0,0,0,1,1
390,0.269357178133036,0.0278915669392149,FL,2024-03-21,1,1,1,1,1,0,1,0,1,1
391,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,0.0335888872657311,0.03385339413729285,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1
393,0.0347822148097328,0.03744929927402085,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1
394,0.037373039911408903,0.0415257217228387,FL,2024-03-25,1,1,1,1,1,0,0,1,1,1
395,1.56961663607324,0.493692296709884,FL,2024-03-26,0,0,1,0,1,0,0,0,0,1
396,0.799307767245122,0.051323590508345,FL,2024-03-27,1,1,1,1,1,0,1,1,1,0
397,0.545453936136203,0.057135190812047,FL,2024-03-28,1,1,1,1,1,1,1,1,1,1
398,0.155149548688896,0.063602999089488,FL,2024-03-29,1,1,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.729493225081615,0.1908791211282145,FL,2024-04-02,1,1,1,1,1,0,1,0,1,1
403,0.219589453299567,0.106184228480802,FL,2024-04-03,1,1,1,1,1,0,1,0,1,1
404,0.829047023193031,0.1855293653931925,FL,2024-04-04,1,1,1,1,1,0,0,0,1,1
405,0.244923809555972,0.1276668479273585,FL,2024-04-05,1,1,1,1,1,0,0,0,1,1
406,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.113160815377713,0.163316845874127,FL,2024-04-08,1,1,1,1,1,0,1,0,1,1
409,0.306074918292472,0.175779649540041,FL,2024-04-09,1,1,1,1,1,0,1,0,1,1
410,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,0.135681077405334,0.201019025707236,FL,2024-04-11,1,1,1,1,1,0,1,0,1,1
412,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,0.16024985606279,0.2383927175376385,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
415,0.399916777027082,0.250449904262243,FL,2024-04-15,1,1,1,1,1,0,0,0,1,1
416,0.175989840874267,0.262228094527517,FL,2024-04-16,1,1,1,1,1,0,1,0,1,1
417,0.683434444073026,0.534141777329265,FL,2024-04-17,1,1,0,1,1,1,0,0,1,1
418,0.530054157602443,0.4102956702856435,FL,2024-04-18,1,1,1,1,1,1,1,1,1,1
419,0.465534791089667,0.2956298696352945,FL,2024-04-19,1,1,1,1,1,0,1,0,1,1
420,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0100181899021034,0.00134529489145413,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
422,0.0780483814898341,0.001353313354784045,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
423,0.00253589705139956,0.00136598744917623,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
424,0.04231868852888,0.00138382626496322,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
425,0.00307397702479849,0.00140746577581013,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
426,0.00310511800761887,0.001437695159218785,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
427,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.016361300030195,0.001731338325720355,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1
432,0.00533104771941732,0.00183215968300924,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,0.0238436632707562,0.002280191910461955,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1
436,0.986755055788658,0.2294702298845215,GA,2024-03-25,1,1,1,1,0,1,1,1,1,1
437,0.0541524316322258,0.00276194517214421,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1
438,0.0285482982828064,0.003084713942803415,GA,2024-03-27,1,1,1,1,1,0,0,1,1,1
439,0.00996309209845211,0.003479012665602725,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1
440,0.0364644994569594,0.003960880892093675,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1.23436201320899,0.880615966879525,GA,2024-03-31,0,1,1,1,0,0,1,1,1,0
443,1.1294281703819,0.451502697021219,GA,2024-04-01,0,1,0,1,1,0,1,0,1,1
444,0.0190246089140119,0.00720410060203925,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1
445,0.158672384687926,0.00849491112606535,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1
446,0.11694585547669,0.01006666072844075,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1
447,0.123521376831045,0.0119946893756383,GA,2024-04-05,1,1,1,1,1,0,0,1,1,1
448,0.202961830538862,0.0143962470347314,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1
449,0.0306051512118459,0.0174661873232174,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
450,1.03985978770283,0.4258387265332735,GA,2024-04-08,1,1,0,1,1,0,1,0,1,1
451,0.253141840889139,0.0271919181023757,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
452,0.927606872444412,0.226168646180232,GA,2024-04-10,1,1,0,1,1,0,1,0,1,1
453,0.369322209238132,0.04738514898377615,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
454,1.13223113007964,0.759546592946815,GA,2024-04-12,0,1,0,1,1,0,1,0,1,1
455,0.318829396011687,0.0877184077600795,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
456,1.10687607694755,0.726325554000665,GA,2024-04-14,0,1,0,1,1,1,0,0,1,1
457,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,0.0703555548640609,0.1678960301105025,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
459,0.288057142829554,0.1891217677254435,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
460,1.0667238951777,0.703576791900165,GA,2024-04-18,1,1,0,1,1,0,1,0,1,1
461,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.016256474254912,0.003700119355625835,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
506,1.05814086029224,0.3004299889478655,IA,2024-03-11,0,1,1,1,0,0,1,1,1,0
507,0.0551831388824875,0.00381409233427874,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
508,0.0529059339942327,0.003886369604973025,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
509,0.0365913348868605,0.00396971996527478,IA,2024-03-14,1,1,1,1,1,0,1,0,1,1
510,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,0.00404449521981959,0.00417301442240905,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
512,0.00415264013042685,0.0042950108221411,IA,2024-03-17,1,1,1,1,1,1,1,1,1,1
513,0.0164725173863933,0.004432225275762105,IA,2024-03-18,1,1,1,1,1,1,1,1,1,1
514,0.0156458542860187,0.004586145433911485,IA,2024-03-19,1,1,1,1,1,1,1,1,1,1
515,0.0160322055877841,0.004758491886151065,IA,2024-03-20,1,1,1,1,1,1,1,1,1,1
516,0.0565311279794068,0.0049512516029627,IA,2024-03-21,1,1,1,1,1,0,1,0,1,1
517,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1.174218851034,0.4439916107962265,IA,2024-03-23,0,1,0,1,1,0,1,0,1,1
519,NA,NA,IA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.00579670581669853,0.0059778119218904,IA,2024-03-25,1,1,1,1,1,1,1,1,1,1
521,0.022001421265401,0.00631480810732285,IA,2024-03-26,1,1,1,1,1,1,1,1,1,1
522,0.856147240276568,0.179202065556784,IA,2024-03-27,1,1,0,1,1,0,1,0,1,1
523,0.0810832236021604,0.00711570639639395,IA,2024-03-28,1,1,1,1,1,1,1,1,1,1
524,0.050358444646503,0.00759099688166405,IA,2024-03-29,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,IA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.14621164872732,0.00940309601671315,IA,2024-04-01,1,1,1,1,1,0,1,0,1,1
528,0.0648364789637758,0.01016620769475695,IA,2024-04-02,1,1,1,1,1,1,1,1,1,1
529,0.107528076737239,0.0110271729377525,IA,2024-04-03,1,1,1,1,1,0,1,0,1,1
530,0.869536962145303,0.1741461325784575,IA,2024-04-04,1,0,1,1,1,0,0,1,1,1
531,0.0822931423488193,0.0130967617977481,IA,2024-04-05,1,1,1,1,1,1,1,1,1,1
532,0.0446082401445666,0.0143364560290635,IA,2024-04-06,1,1,1,1,1,1,1,1,1,1
533,1.15575237250942,0.809000254132815,IA,2024-04-07,0,1,0,1,1,0,1,0,1,1
534,0.160444585344856,0.01731588491849945,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
535,0.0593478082439426,0.01909661995533885,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
536,0.173625273790401,0.0211010959029375,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
537,0.659088792946545,0.173771331638564,IA,2024-04-11,1,1,1,1,1,0,1,0,1,1
538,0.0750424342651911,0.025876385734337,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
539,0.0271540741423075,0.0286954096777164,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
540,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0328337537921676,0.03531056379734395,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
542,0.836579327792173,0.3817844215455635,IA,2024-04-16,1,1,0,1,1,1,1,1,1,1
543,1.01504245051818,0.713263686635385,IA,2024-04-17,0,1,0,1,1,0,1,0,1,1
544,0.0434225646931761,0.04793857638824755,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
545,0.781937278964158,0.371628764474375,IA,2024-04-19,1,1,0,1,1,0,1,0,1,1
546,0.0535978878345808,0.058247272601972,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
