...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.16473166797641,0.258164802850819,CO,2023-04-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
217,0.0438967080688666,0.0363587749527722,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.15223075808674,0.0378810122321049,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
219,0.621688770822387,0.03943362364203835,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
220,0.47286043806157,0.169060774422333,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
221,0.0505769862410635,0.0426191111515431,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
222,0.319944666450802,0.04424583536066035,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
223,0.0536095268069279,0.04589063922888855,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.675232637624608,0.3512054852996005,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
226,1.03053467923487,0.71615680983465,CO,2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
227,0.648515206328256,0.3476005645324135,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
228,2.79857152459935,0.689694311333,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
229,0.221797549678514,0.055912080022465,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.42360449320231103,0.059202215815201,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
232,0.0848127206834259,0.0608162720014115,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.881109607910977,0.16729344611297,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
234,0.787568987339357,0.376346537219865,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
235,0.0945184966409664,0.0654766259444215,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,1.08893989476394,0.4574557146481265,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
237,1.02392830783597,0.70795416371641,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.111085287266518,0.0710973321432095,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.65724164889339,0.487175772708929,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
241,0.311646588180239,0.0735807227578425,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.772885643941729,0.57811438915501,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.138333236946871,0.0786340284837455,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.137514195162289,0.079428665272215,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
248,0.141776606553864,0.080147679697987,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.384090243378025,0.080790146140869,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
250,0.152386376106854,0.0813554452245565,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0389860494662982,0.024262503186515,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.822882909558115,0.3843780003692065,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
255,0.708158249132166,0.2777379886382785,CT,2023-04-25,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
256,1.1013133103287,0.793583264015545,CT,2023-04-26,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.158798282702134,0.02858414776958115,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.867019969669458,0.400572231619559,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
263,1.43672099947505,0.53305070466287,CT,2023-05-03,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1
264,0.172987837213983,0.03464069767810635,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
265,0.0558641791995391,0.0357641058866031,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
266,0.0576746695424551,0.0369240634641776,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.687899021988774,0.274503354962079,CT,2023-05-08,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
269,2.05943283787242,0.4765727532708955,CT,2023-05-09,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
270,1.01971269041623,0.3755559418461165,CT,2023-05-10,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
271,0.783428828376442,0.1562512778647115,CT,2023-05-11,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
272,1.22247482197349,0.4832690585126535,CT,2023-05-12,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.0774169777209612,0.0506826224631365,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
277,2.35664062051915,0.693886533133245,CT,2023-05-17,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
278,2.03120510025201,0.52919973005332,CT,2023-05-18,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
279,0.0755704390736668,0.0555152687654655,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,1.63058679454015,0.460307920067531,CT,2023-05-20,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
281,0.766665551506176,0.382068536078148,CT,2023-05-21,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.64610063636612,0.20659254462747,CT,2023-05-24,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.50559579346867,0.70560694503785,CT,2023-05-30,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
291,0.7827214564848,0.292127936138995,CT,2023-05-31,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
292,0.867813244393065,0.584363523178865,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.741999521263093,0.3789228754947505,CT,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
295,0.564173889578391,0.3329447232407035,DC,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
296,1.39290812579762,0.449344423260218,DC,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
297,0.142424896187802,0.086115185182801507,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.804260325355977,0.60491315108977,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
301,1.3533280654355,0.65434282935834,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.793602663257498,0.383551031538959,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.199066058529996,0.122736512399877,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.198412324168784,0.1264765194604715,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.17527448136349,0.58686408082157,DC,2023-05-08,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
311,1.16557972589624,0.404993049632352,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
312,0.225142883821263,0.141488353616896,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.802679050729236,0.57865777956027,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.242091073707765,0.1566325793560385,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.255078334272411,0.160458697078114,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.00918021264112,0.524081931630085,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
320,0.684277186792964,0.2765715248631125,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.27618938910827,0.196623820789767,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.278489409482941,0.2009409741975435,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.637036982160087,0.4606997906019515,DC,2023-05-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.2943442143297,0.2144004290477055,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
331,0.561246315457513,0.334291531205127,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
332,0.71498056809858,0.223842854939141,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
333,0.908256123105205,0.4556220023206435,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
334,1.37655429403608,0.461891387195511,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
335,0.633793865201915,0.4362558270814925,DC,2023-06-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.992184909176044,0.4146350642493845,DE,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
339,0.017636657294591,0.0138192447267323,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0182412618759131,0.01491670639688945,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.924936368473795,0.2918378341877705,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0743221520321498,0.01854490677251395,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0235119085348287,0.01984519440032185,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0232713225242733,0.02050815054233565,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.80431702549496,0.77052620442142,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
354,0.0247040481399881,0.0232241319043013,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.081055835473878,0.02391545955459945,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
356,1.13493306996054,0.7801342307443,DE,2023-05-12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
357,0.0260958464152467,0.02530969907435285,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.74805702348631,0.75326894925924,DE,2023-05-17,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
362,0.0276447072484191,0.0288696100143233,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.7431031075477,0.258919149543132,DE,2023-05-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0307447057992015,0.03185183025559165,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1.09053738483121,0.72799433181664,DE,2023-05-30,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
375,1.49315419532759,0.499474527579045,DE,2023-05-31,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
376,0.0367549295842965,0.0407346940112474,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1.85023175355919,0.3222020658960965,FL,2023-04-23,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0
380,2.48799684542927,0.235325940560132,FL,2023-04-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
381,2.09687204716879,0.176270519613661,FL,2023-04-25,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
382,1.39363337388163,0.2052727180877995,FL,2023-04-26,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
383,1.43593208764919,0.2178170188328695,FL,2023-04-27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
384,2.77562706129198,0.113183634808658,FL,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
385,3.56089288457048,0.34566392011676,FL,2023-04-29,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
386,3.54133551904719,0.347329506436297,FL,2023-04-30,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
387,2.03343325737489,0.2400222901163595,FL,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
388,1.27633820447962,0.2142699972342,FL,2023-05-02,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
389,1.96238470642208,0.15128838598409,FL,2023-05-03,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
390,3.99400637250272,0.126701617456491,FL,2023-05-04,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
391,4.72832981744119,0.087203237124783,FL,2023-05-05,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
392,3.21912140090635,0.3221744181375775,FL,2023-05-06,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
393,2.09026359617749,0.1153322209347075,FL,2023-05-07,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
394,2.78479349459525,0.2168935467704685,FL,2023-05-08,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
395,6.19910917555281,0.2981652190174605,FL,2023-05-09,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
396,5.81457859502237,0.30937984712269,FL,2023-05-10,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
397,4.64898457852786,0.303519831606148,FL,2023-05-11,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
398,2.30928271856673,0.285973312346938,FL,2023-05-12,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
399,0.923391174680631,0.270232730185283,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
400,0.511457606830568,0.172098195412485,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
401,2.89772002946265,0.3532326624900755,FL,2023-05-15,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1
402,1.69396714687575,0.2066032377056145,FL,2023-05-16,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
403,4.00676208216563,0.3005178451294215,FL,2023-05-17,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
404,2.46003212931007,0.24428979458891,FL,2023-05-18,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
405,3.61157779070224,0.291861541051532,FL,2023-05-19,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
406,0.913714593992647,0.2658905777882825,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
407,2.29867427175917,0.405853363788752,FL,2023-05-21,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
408,3.34408725780978,0.309086210754748,FL,2023-05-22,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
409,3.00635470712949,0.313735046705898,FL,2023-05-23,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
410,4.5363649685746,0.243194577353517,FL,2023-05-24,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1
411,2.87853183523049,0.3287986664436805,FL,2023-05-25,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
412,1.31361146231299,0.313831979725386,FL,2023-05-26,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
413,0.912895954442634,0.663599123828415,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
414,2.55593571633302,0.50716560659425,FL,2023-05-28,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
415,0.957817044329891,0.32501778958898,FL,2023-05-29,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
416,3.63303540283945,0.3473173111063075,FL,2023-05-30,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0
417,6.76996583342455,0.337064682688928,FL,2023-05-31,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
418,5.01896200050632,0.4725901085670905,FL,2023-06-01,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
419,3.45090540357079,0.370210665688753,FL,2023-06-02,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
420,2.3273214180325,0.432854536615065,FL,2023-06-03,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
421,1.11926699150343,0.3817538081935465,GA,2023-04-23,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
422,0.786117188660928,0.1833538282439095,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
423,0.643019188488695,0.230656906902345,GA,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
424,1.33284310201806,0.307380821400891,GA,2023-04-26,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
425,0.490000635012009,0.2043262610589855,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
426,0.882497043016018,0.362102194532943,GA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
427,0.830074690337739,0.38152935802102,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,0.822798672718185,0.2871707637326965,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
429,1.26459964325596,0.3159030534565115,GA,2023-05-01,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1
430,1.63225765658088,0.341559188089249,GA,2023-05-02,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
431,1.04150578606073,0.3092698666225705,GA,2023-05-03,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
432,1.05487388980328,0.3598706943240665,GA,2023-05-04,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
433,0.748458357636067,0.2226857462187795,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
434,0.131631688999391,0.0864194846001345,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
435,0.968279843299999,0.2008582966258215,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
436,0.792743504602729,0.2837971509898785,GA,2023-05-08,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
437,2.21543312667466,0.335059135214328,GA,2023-05-09,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
