...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0745715659013816,0.04541936859255895,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.552419977497226,0.3454193430383245,CO,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
219,1.01031049190193,0.72011401747377,CO,2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
220,0.524466662977971,0.3414187677588005,CO,2023-05-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
221,2.54686617621826,0.676483459869735,CO,2023-05-10,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
222,0.303139289003115,0.057320691376664,CO,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.579811745351765,0.0615869675345495,CO,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
225,0.120146931379094,0.063774579846904,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.14353703488606,0.1697302775528835,CO,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
227,0.786900440094073,0.3761457483544265,CO,2023-05-16,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
228,0.140287849801019,0.0705547497495395,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
229,0.962275316400868,0.4497292139830625,CO,2023-05-18,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
230,0.981387448647338,0.69477509554516,CO,2023-05-19,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.166082949609076,0.0801100855767055,CO,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
233,1.67633746225305,0.4822150459095445,CO,2023-05-22,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
234,0.465729048181918,0.0851159688070015,CO,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.59778988287155,0.54140978555035,CO,2023-05-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.218401299505127,0.0983244254903925,CO,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
240,0.217439605998014,0.10108576221693,CO,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
241,0.230485938241413,0.103885768586873,CO,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
242,0.591767270557928,0.106723089670781,CO,2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
243,0.24285252873497,0.109595811448189,CO,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.879634273692223,0.57821872818813,CO,2023-06-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
249,0.29031456825727,0.1273818487287935,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.851367709652872,0.376066139637012,CO,2023-06-08,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
251,1.10905129585492,0.311633523883091,CO,2023-06-09,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
252,0.452261169599073,0.4962008271657405,CO,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.845886112561768,0.4001030889618805,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
256,1.30137906732638,0.50533519428101,CT,2023-05-03,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
257,0.279615253774967,0.0469815854800991,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0970555816232946,0.0482534017541648,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.0964191572362578,0.0495348069711915,CT,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.569500056545648,0.257685867333161,CT,2023-05-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
262,1.68700579883334,0.4379568193810125,CT,2023-05-09,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
263,0.763881523348857,0.3611813364355505,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
264,1.10084400877574,0.167987530528259,CT,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
265,0.955265612724159,0.4600543741908365,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.131084840892285,0.063191930799769,CT,2023-05-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
270,2.13789937223612,0.686155385393815,CT,2023-05-17,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1
271,1.61112627658804,0.507452852170685,CT,2023-05-18,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
272,0.140087837563296,0.067787308296625,CT,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
273,1.57295721605538,0.486620201729826,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
274,0.610247648554014,0.352859738771094,CT,2023-05-21,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.877956316934061,0.2268121363530715,CT,2023-05-24,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.17205194236817,0.618122568458165,CT,2023-05-30,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
284,0.73809444497139,0.2679501589830705,CT,2023-05-31,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
285,0.837999444574902,0.637166607203965,CT,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.590832970345224,0.3479677961191915,CT,2023-06-03,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.740253684185281,0.5918928230435,CT,2023-06-05,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
290,0.761828758915694,0.3735521646684185,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
291,0.979973040847649,0.405375465962463,CT,2023-06-07,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
292,0.792624925676218,0.593546897857515,CT,2023-06-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
293,1.61005697477913,0.48961962555206,CT,2023-06-09,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.78813623023766,0.3891973481339035,DC,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
300,0.185625146562933,0.147113629281831,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.190551955485764,0.1510545453418785,DC,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.19395695404648,0.547018876823115,DC,2023-05-08,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
304,1.18848429724093,0.3646531037481825,DC,2023-05-09,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
305,0.212812723470351,0.1658074181083765,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.814771538354813,0.537210663560245,DC,2023-05-11,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.219838988995279,0.178749350610961,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.226768522311897,0.1816909229700575,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.06698121558516,0.4707240686523695,DC,2023-05-17,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
313,0.632503930793974,0.303368330841792,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.241900649852397,0.203478642661169,DC,2023-05-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,0.236417135760027,0.205484487555891,DC,2023-05-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
321,0.672800251026176,0.430964259593509,DC,2023-05-26,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.231838081951715,0.2111955487715095,DC,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
324,0.535555381119657,0.323936586835238,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
325,0.600041033339177,0.2148246002087525,DC,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
326,1.04043030070521,0.4295820082146125,DC,2023-05-31,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
327,1.56290598506442,0.41407110138804,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
328,0.671496954234036,0.44382732839662,DC,2023-06-02,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.863331644000837,0.57921345811768,DC,2023-06-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
331,0.643268851444894,0.3012306217066925,DC,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,0.864991482483741,0.347881214892586,DC,2023-06-10,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.861397929372888,0.2823000647525905,DE,2023-05-01,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.139827075433557,0.02888413115978905,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.0465933163451043,0.03026549413050765,DE,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
343,0.0461160899788456,0.0309389700023963,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.57549441656734,0.72608262346305,DE,2023-05-09,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
347,0.0496381039993794,0.0335043243315157,DE,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
348,0.167364008491511,0.0341119452445008,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,0.977159925946147,0.717041968579385,DE,2023-05-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
350,0.0600247955009976,0.0352864297188896,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2.30562878585217,0.708159253755815,DE,2023-05-17,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
355,0.0651866467152933,0.03800057945619565,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.659836722092469,0.263226584489604,DE,2023-05-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0706599926098925,0.03998658103429385,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.857464566961155,0.673446534954355,DE,2023-05-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
368,1.27751737976679,0.4983267577438735,DE,2023-05-31,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1
369,0.0936560667861975,0.0446952481128338,DE,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.821050123360363,0.66075893242489,DE,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.586982330712724,0.351378046604384,DE,2023-06-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
375,0.926741727490831,0.703787604070265,DE,2023-06-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
376,0.107995004363133,0.04834242629340545,DE,2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.20568697035915,0.3413732511282295,FL,2023-04-30,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
380,1.94827103168709,0.239414523832374,FL,2023-05-01,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
381,1.29317230342011,0.214489457238046,FL,2023-05-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
382,2.12518119340075,0.154099901662464,FL,2023-05-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
383,4.33340651759564,0.130613500829495,FL,2023-05-04,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
384,5.22824210987667,0.0952592391626935,FL,2023-05-05,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
385,2.84646489064198,0.3175893565859305,FL,2023-05-06,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
386,2.5725524489194602,0.1244685932919325,FL,2023-05-07,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
387,2.53082362102397,0.2192559260111125,FL,2023-05-08,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
388,4.86829734975345,0.2884141610393975,FL,2023-05-09,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
389,4.44928433282461,0.3030517364487415,FL,2023-05-10,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
390,3.28792955077791,0.297287512202894,FL,2023-05-11,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1
391,1.81588499736034,0.275769056668567,FL,2023-05-12,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
392,0.739374495554945,0.262266406301034,FL,2023-05-13,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
393,0.651621549489007,0.1846589676223965,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
394,2.15194285495179,0.3402304490023715,FL,2023-05-15,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
395,1.55130203947549,0.2104325141826135,FL,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
396,2.97543037568478,0.2898860330439655,FL,2023-05-17,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
397,1.89743266629428,0.2452772834251885,FL,2023-05-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
398,2.69810333299476,0.281167345109139,FL,2023-05-19,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
399,0.716483504500729,0.263898613062757,FL,2023-05-20,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
400,1.98397321220099,0.3775046178754115,FL,2023-05-21,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
401,1.82635220167904,0.3019017486237125,FL,2023-05-22,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
402,2.16745289102076,0.30649660056039,FL,2023-05-23,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
403,3.76343005545537,0.2420465002551095,FL,2023-05-24,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
404,1.80046624556882,0.3211192922154115,FL,2023-05-25,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
405,1.00995353793408,0.311063899806648,FL,2023-05-26,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
406,0.819457577428984,0.55904383235668,FL,2023-05-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
407,2.27656564880536,0.4525887003896575,FL,2023-05-28,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1
408,0.767431204029777,0.2994478733923545,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
409,2.56821092220266,0.3371447397867,FL,2023-05-30,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0
410,4.42688380122854,0.320104063006437,FL,2023-05-31,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
411,4.16573844265653,0.4421883823488505,FL,2023-06-01,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
412,2.48866020976977,0.337678967597658,FL,2023-06-02,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
413,1.70914179481872,0.3898055368599,FL,2023-06-03,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0
414,1.71513116070494,0.4280108654916785,FL,2023-06-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
415,3.21053316981691,0.3539854935806765,FL,2023-06-05,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
416,5.25378363881314,0.399870244330242,FL,2023-06-06,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
417,7.3211317399834,0.3812732558935545,FL,2023-06-07,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
418,6.48801726170292,0.454379004111755,FL,2023-06-08,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
419,3.77649587349597,0.410856207093158,FL,2023-06-09,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
420,2.41041078224864,0.42713180957454,FL,2023-06-10,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
421,0.805080176396568,0.284819031466183,GA,2023-04-30,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
422,1.14235783549236,0.3170104056808855,GA,2023-05-01,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
423,1.39877482593477,0.3403523637313035,GA,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
424,1.06032298813515,0.3171488102798635,GA,2023-05-03,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
425,1.12704284138517,0.3737797502709425,GA,2023-05-04,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
426,0.691134019857167,0.2114869029928855,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
427,0.139296372945939,0.0837512073177455,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.91480833504138,0.1896946450145695,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
429,0.785530280180275,0.28528565846801,GA,2023-05-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
430,1.67874733200215,0.3273846457628865,GA,2023-05-09,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
431,1.04896748640746,0.1990046592310435,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
432,1.50979644309387,0.2108273662668715,GA,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
433,1.51290645251222,0.502558963278895,GA,2023-05-12,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.614404092061444,0.4957885961977735,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
437,0.868227690236194,0.407781248702487,GA,2023-05-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
