...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
505,1.5188102695542,0.3980833903263675,IA,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
506,0.838927239588345,0.594655422435555,IA,2023-07-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
507,1.52625272233694,0.46249626510242,IA,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
508,1.13304542699819,0.55669058872325,IA,2023-07-12,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
509,1.29944415811145,0.429401461893346,IA,2023-07-13,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
510,1.36542021825149,0.3130483474391055,IA,2023-07-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511,0.759460505416013,0.395494159296966,IA,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
512,1.0551455962753,0.3506086112940425,IA,2023-07-16,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
513,1.40129744949922,0.404793241513071,IA,2023-07-17,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
514,1.13687026660297,0.555262475280095,IA,2023-07-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
515,2.11216235889308,0.329203847593914,IA,2023-07-19,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
516,0.75059938084119,0.3926172131325875,IA,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
517,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,0.713624439003658,0.527223276988015,IA,2023-07-22,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
519,0.832963557583951,0.597574222238305,IA,2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
520,0.749083397488356,0.529333476339575,IA,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
521,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,0.940403283836279,0.338324705611684,IA,2023-07-26,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
523,1.10736086939788,0.559573131301,IA,2023-07-27,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
524,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,2.24402672206772,0.493655420501434,IA,2023-07-29,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
526,2.0579075498555,0.50277688620533,IA,2023-07-30,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
527,1.05136346423179,0.3350855847040095,IA,2023-07-31,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
528,1.13931013674563,0.369949105177917,IA,2023-08-01,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
529,1.99843198590026,0.4527779550928445,IA,2023-08-02,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
530,1.05045065672107,0.3837561473421865,IA,2023-08-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
531,0.83151583305735,0.4742733382541885,IA,2023-08-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
532,2.1287295844856,0.4897209728227485,IA,2023-08-05,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
533,0.835997202888592,0.4801003202567635,IA,2023-08-06,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
534,1.63573911103275,0.4456836743176545,IA,2023-08-07,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
535,4.26833440053754,0.478589621072427,IA,2023-08-08,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1
536,1.48812436434484,0.4065169753494185,IA,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
537,1.91844996923749,0.4295225010173815,IA,2023-08-10,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
538,1.8678452415986,0.3822403727545785,IA,2023-08-11,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
539,1.40257148062879,0.447845500826576,IA,2023-08-12,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
540,1.68487138134458,0.421340106634627,IA,2023-08-13,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
541,2.94205314413991,0.4157245159273905,IA,2023-08-14,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
542,2.53310583426811,0.4511589673438615,IA,2023-08-15,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
543,3.22286250168382,0.471127724788575,IA,2023-08-16,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
544,1.52932383830814,0.475361880895629,IA,2023-08-17,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
545,0.723168641026235,0.58527573406815,IA,2023-08-18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
546,2.70835807303818,0.559679658142975,IA,2023-08-19,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
547,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.431651637602778,0.2888810312433865,IL,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,1.34607005647678,0.351557782467702,IL,2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
591,1.43307957251209,0.414447696573996,IL,2023-07-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
592,0.710348808006659,0.3992235936318695,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
593,1.31283518672434,0.3767711181618035,IL,2023-07-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
594,2.94923668809564,0.4585347798703865,IL,2023-07-14,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
595,0.984969367831674,0.446831476812824,IL,2023-07-15,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
596,1.379420788966,0.437296009790518,IL,2023-07-16,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1
597,1.79836302283778,0.3792084468127365,IL,2023-07-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
598,1.5686771338285,0.400141096888512,IL,2023-07-18,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
599,0.862927693867124,0.3867769381552525,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
600,2.30203090733962,0.446080700273232,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
601,1.14480337151315,0.3973176027906875,IL,2023-07-21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
602,1.51188664679827,0.3695587901678035,IL,2023-07-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
603,0.817895118157025,0.422645439375848,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
604,2.87025258473511,0.3744674356588385,IL,2023-07-24,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
605,2.45321614320001,0.4075465345869545,IL,2023-07-25,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
606,2.10761581903302,0.4127533627473765,IL,2023-07-26,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
607,2.39537878781597,0.4918747344472625,IL,2023-07-27,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
608,3.26949553969419,0.4461429385597295,IL,2023-07-28,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
609,1.83419884339136,0.369799786441331,IL,2023-07-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
610,1.33569173519993,0.4329427794275075,IL,2023-07-30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
611,1.71344298370862,0.3892658263779785,IL,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
612,1.64701645509528,0.393476937894662,IL,2023-08-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
613,2.88796912697979,0.4394602645341735,IL,2023-08-02,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
614,1.64576126628799,0.4125094938219855,IL,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
615,1.8324146928259,0.3997898805019575,IL,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
616,1.7238485548179,0.4580365172079925,IL,2023-08-05,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
617,2.30420938259205,0.4474997848995535,IL,2023-08-06,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
618,3.48600231556357,0.4494697038940875,IL,2023-08-07,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
619,2.50865860581833,0.4152961024213165,IL,2023-08-08,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
620,1.56809194741682,0.395359217622056,IL,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
621,1.68164288112052,0.410584809714252,IL,2023-08-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
622,1.41334685965486,0.381827105002376,IL,2023-08-11,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
623,1.82549554268106,0.4023025840579325,IL,2023-08-12,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1
624,1.76554564231201,0.416580277626448,IL,2023-08-13,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
625,2.03890759492284,0.4589899572948275,IL,2023-08-14,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
626,1.92103502160529,0.4430548602066225,IL,2023-08-15,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
627,2.74622424017986,0.4513364070308715,IL,2023-08-16,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
628,4.5028568636273,0.440192082414557,IL,2023-08-17,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
629,2.09470416009348,0.4478248879337845,IL,2023-08-18,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
630,1.90863505690342,0.4339293297580515,IL,2023-08-19,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1
631,0.625083339890567,0.359093231138843,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
632,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.353258159389868,0.240875542134072,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
634,0.781971950837989,0.398393598845412,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
635,0.663348397301311,0.472610650111496,IN,2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
636,0.986760203980237,0.509958752574255,IN,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
637,0.65470439492417,0.3598370241657835,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,0.541356341378116,0.3931625764018085,IN,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
639,0.654586731285249,0.360455470990432,IN,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
640,0.650965352126238,0.363088030084055,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
641,1.45511210499887,0.4114254981428565,IN,2023-07-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
642,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.651895360510162,0.4598246850848645,IN,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
644,0.654692038540046,0.458349094034725,IN,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
645,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.400399992725553,0.2691027511660235,IN,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
647,0.738842164803537,0.4009154784315915,IN,2023-07-25,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1
648,0.404687534701121,0.272726512002916,IN,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
649,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.538248861673248,0.3835063061140385,IN,2023-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,0.521891558507286,0.383142508488237,IN,2023-08-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
655,0.781180360249764,0.55944282145984,IN,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
656,1.42175174801596,0.55994268822025,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
657,1.17228951521894,0.382203748720321,IN,2023-08-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
658,1.28441705282828,0.428913579456944,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
659,0.535156160477543,0.381692157034946,IN,2023-08-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
660,0.699290521908918,0.521987866940375,IN,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
661,2.16917629182817,0.3518863229929545,IN,2023-08-08,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
662,0.674229651873389,0.371612991778353,IN,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
663,1.20382061286027,0.398960793851912,IN,2023-08-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
664,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.654056576846304,0.3647511905162065,IN,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.827645767238587,0.449997356980449,IN,2023-08-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
670,1.47919923802558,0.3739860104907675,IN,2023-08-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
671,0.535765502689516,0.3800382066781325,IN,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
672,1.26868479893585,0.426540234169469,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
673,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.710930390487651,0.50619550737561,KS,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
676,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.02450878563063,0.2872341450474665,KS,2023-07-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
682,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.715861201646932,0.53754896932819,KS,2023-07-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
692,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.432862246851804,0.2624559670184085,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
695,0.819349659040177,0.58995326665788,KS,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
