...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
534,0.565486311777829,0.0493797345412451,IA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
535,1.5140629917674,0.264308186249724,IA,2024-01-02,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
536,1.58116569664383,0.242408001879912,IA,2024-01-03,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
537,1.09496926822784,0.193883005546903,IA,2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
538,1.76449898827812,0.78353865539557,IA,2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
539,2.51779332402779,0.601616040469945,IA,2024-01-06,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
540,1.44194936197125,0.229588536644511,IA,2024-01-07,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
541,0.840835949282909,0.210228098792179,IA,2024-01-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
542,0.0380858176862898,0.02949453069829455,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,1.74747701434839,0.1410890904026545,IA,2024-01-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
544,0.528761753591358,0.102672123756619,IA,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
545,0.0316391110269146,0.0245627604226924,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
546,1.01150798741466,0.4231266636914895,IA,2024-01-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
547,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.275474970922517,0.165998536381504,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
553,0.755349735287637,0.53708741189517,ID,2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
554,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.61613438253963,0.50941494885952,ID,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.585010554324715,0.4706699586997765,ID,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.569553624378198,0.449167529096166,ID,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.96153888049383,0.339031886328193,IL,2023-12-03,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
590,3.69184934395391,0.353370836500064,IL,2023-12-04,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
591,3.54661575960437,0.3590544050840995,IL,2023-12-05,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
592,2.0976663935591,0.38906035421031,IL,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
593,3.45544978472303,0.3750673669518195,IL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
594,2.64900066814319,0.332664160154594,IL,2023-12-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
595,3.80984353301276,0.3938502655825575,IL,2023-12-09,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
596,4.15913069962576,0.4158935201870155,IL,2023-12-10,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
597,4.17125216546629,0.3589659207842815,IL,2023-12-11,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
598,2.86811773365343,0.347823536633848,IL,2023-12-12,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
599,2.71677112355446,0.3349272015877945,IL,2023-12-13,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0
600,4.9236127442905,0.384058049720949,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
601,1.88097276674693,0.3729628947098345,IL,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
602,3.10130211838213,0.383957511206857,IL,2023-12-16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
603,1.96804548890196,0.367203243678491,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
604,2.93293778525441,0.3384224333953695,IL,2023-12-18,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
605,6.05387727735588,0.340953233785825,IL,2023-12-19,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
606,6.74118744065129,0.327615883208191,IL,2023-12-20,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
607,3.5392961086555,0.3245293582768055,IL,2023-12-21,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
608,3.54036963307355,0.3418756166042055,IL,2023-12-22,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
609,1.56961599481986,0.343158315559733,IL,2023-12-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
610,2.35847772364442,0.321540708989311,IL,2023-12-24,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
611,1.60157790042452,0.3104842752312325,IL,2023-12-25,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1
612,3.31001583241925,0.2969007153650695,IL,2023-12-26,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
613,7.00976681670374,0.274113450808648,IL,2023-12-27,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
614,4.23034007327157,0.291127803616516,IL,2023-12-28,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
615,4.07276170244949,0.247991700115064,IL,2023-12-29,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
616,4.08545989918133,0.2565375019015505,IL,2023-12-30,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1
617,2.06599680806057,0.3017892855870225,IL,2023-12-31,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
618,4.65186910125421,0.295731828517478,IL,2024-01-01,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
619,4.17688734586278,0.3020987460719625,IL,2024-01-02,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
620,5.65904066360104,0.2607210592883345,IL,2024-01-03,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0
621,1.86786061450103,0.3174423379037505,IL,2024-01-04,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
622,2.3590448739556,0.25484632149536,IL,2024-01-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
623,2.574920268409,0.245638759366743,IL,2024-01-06,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
624,5.42852793672017,0.1548079269984725,IL,2024-01-07,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0
625,6.6987425196735,0.235109964535017,IL,2024-01-08,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
626,1.36866266829737,0.266981452978367,IL,2024-01-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
627,4.96275457616937,0.1555648712046295,IL,2024-01-10,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
628,5.20229358995905,0.247376295004902,IL,2024-01-11,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0
629,2.17119636646004,0.26341164293171,IL,2024-01-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0
630,1.57456103553568,0.2989306047440705,IL,2024-01-13,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
631,0.57845170053569706,0.4127133335025,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
632,3.37227926850972,0.4203643936102535,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
633,1.46522144598149,0.3699858013143815,IN,2023-12-05,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
634,1.10761717464966,0.465780071594637,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1.08395493221282,0.389369885482899,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1
640,1.18833772809876,0.576434684759605,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
641,0.906244100254793,0.3940687911548275,IN,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
642,1.23997922637575,0.376306982005265,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,1.69820085661423,0.3451474603616445,IN,2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
644,0.901423968035587,0.441736166293314,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
645,1.61110151410631,0.2876437163677755,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1
646,0.707575829091629,0.382574330302744,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
647,1.62928289693271,0.3599180724627725,IN,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
648,0.897412295016045,0.386851448910404,IN,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0.932478880345534,0.2873267793177705,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
650,0.866225627671749,0.325278730232087,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.480781501505708,0.320335508914649,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
653,0.498942322943618,0.325336966979373,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
654,0.81221626700272,0.2521236545787725,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
655,0.609097909006651,0.2755888015987815,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,1.01946248168646,0.358955576037701,IN,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.696010405494713,0.221805454643619,IN,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
660,0.27721842744465103,0.2164015058241235,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
661,2.12117345010879,0.273907561468735,IN,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
662,0.782722511810225,0.247484273821541,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
663,0.429349625587495,0.2887639021801475,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
664,0.242574211486552,0.197182531755538,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.624466377122716,0.389909274422356,IN,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
667,0.456637205918594,0.2898658015295095,IN,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,0.908112617459265,0.637983543255305,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
669,0.526367464689428,0.1788901592572145,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,1.36032643114653,0.4065706383431095,IN,2024-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.480582602986796,0.1711219557178985,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.614697485059832,0.4199016003065785,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
675,0.939338847012018,0.4978818796191405,KS,2023-12-05,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
676,1.17177469455939,0.499695256177116,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
677,1.45507101865512,0.50178688305474,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
678,0.70667925037905,0.50217189785501,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.07965509190154,0.3540614873502095,KS,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
682,0.712511593279902,0.379394562204797,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
683,1.04514474883417,0.535282412922595,KS,2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.81330756492535194,0.4408447291410205,KS,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.865378292267964,0.444959510571509,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.498444179561256,0.307040833168144,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.484674407279645,0.340705853109934,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,1.71863995137528,0.3859896337587955,KS,2023-12-26,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
697,0.452402407334757,0.322569049482165,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.45395159344605,0.319058861054599,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
699,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,1.49391258370018,0.3018679256128095,KS,2024-01-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
704,2.2222732630059,0.2973892359182545,KS,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
705,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.71532897647723,0.523978416740395,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
707,0.400505874878588,0.2883339776899845,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.387380473955797,0.281578577932039,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.745093555087359,0.4016173481393635,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
712,0.837737044233658,0.421467706312164,KS,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
713,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.981689832101627,0.381948267129464,KY,2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
717,1.22012917323078,0.377720162606446,KY,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
718,0.502024530798293,0.3364375929846975,KY,2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
719,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.514370671752203,0.377367687005195,KY,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
723,NA,NA,KY,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.500631148587612,0.339390876772015,KY,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
