...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
531,3.26721358506252,0.427583400398695,IA,2023-12-15,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
532,4.0034202606772,0.3443429723863715,IA,2023-12-16,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1
533,2.0870929229775,0.341751809647405,IA,2023-12-17,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1
534,13.5472919707368,0.374695704477878,IA,2023-12-18,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
535,6.61760713312818,0.3614799117114635,IA,2023-12-19,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
536,1.81914787964009,0.3769432222536645,IA,2023-12-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
537,3.60018654007275,0.34788202367814,IA,2023-12-21,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
538,5.95804246849114,0.313688651492162,IA,2023-12-22,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0
539,0.785577218713487,0.348204465947361,IA,2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
540,6.26234099446729,0.304198795976701,IA,2023-12-24,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1
541,3.53662203429316,0.424506790150242,IA,2023-12-25,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1
542,6.02708271919427,0.328803895949825,IA,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
543,4.60604411962402,0.3150581035389835,IA,2023-12-27,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
544,9.33728150505774,0.353931183082075,IA,2023-12-28,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
545,6.03367038535738,0.3504268687237825,IA,2023-12-29,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
546,2.93733766840358,0.34039959720596,IA,2023-12-30,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
547,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.355727588466595,0.2836403172705545,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
567,0.723981191629291,0.4739496058969905,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
568,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.592050594342163,0.386976910259688,ID,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
580,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.72416794881478,0.3610320211033975,IL,2023-11-19,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
590,3.41334779016933,0.3986307727607495,IL,2023-11-20,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
591,3.15195281469826,0.4343700468092395,IL,2023-11-21,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
592,1.67216025220876,0.3611322973135995,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
593,1.8588985424516,0.423301199119598,IL,2023-11-23,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0
594,2.96386046272521,0.3485136559574965,IL,2023-11-24,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
595,3.48463116655739,0.3787219284458465,IL,2023-11-25,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
596,2.66202698152864,0.337731590998388,IL,2023-11-26,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
597,2.89752877979859,0.35215595158289,IL,2023-11-27,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0
598,2.60212102406642,0.321594358287016,IL,2023-11-28,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
599,5.24119729587241,0.3987398101406155,IL,2023-11-29,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
600,1.80001227938196,0.3488630733779035,IL,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
601,2.53118997040114,0.356876347156623,IL,2023-12-01,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
602,3.58127951287897,0.316486369055624,IL,2023-12-02,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
603,1.51223185905661,0.3303091666755985,IL,2023-12-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
604,2.60687133612457,0.349308899144982,IL,2023-12-04,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
605,4.42495408491278,0.36544906962811,IL,2023-12-05,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
606,3.13115125077959,0.401820644039929,IL,2023-12-06,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0
607,4.59904370517965,0.38928708433895,IL,2023-12-07,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
608,1.85524303253746,0.320651517846138,IL,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
609,5.13278260624589,0.4237731292665585,IL,2023-12-09,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
610,3.92159900645785,0.411295267585285,IL,2023-12-10,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0
611,2.51895342880617,0.342177459962679,IL,2023-12-11,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
612,1.87505009048019,0.326185168159073,IL,2023-12-12,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
613,2.37313498980905,0.3301673654403955,IL,2023-12-13,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
614,7.88312526409022,0.440571736701161,IL,2023-12-14,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
615,3.09965566760675,0.381388901680785,IL,2023-12-15,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
616,6.55506936414187,0.408288330005083,IL,2023-12-16,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0
617,4.00652538653078,0.38596321713112,IL,2023-12-17,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
618,5.6572839061292,0.353375457419592,IL,2023-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
619,11.7307973799728,0.4042256893628845,IL,2023-12-19,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
620,15.0364894384044,0.376834412747812,IL,2023-12-20,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
621,7.46535301360298,0.3676641499872785,IL,2023-12-21,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1
622,8.30791386496537,0.4053073897291895,IL,2023-12-22,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
623,2.45953916369197,0.369788643707446,IL,2023-12-23,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1
624,5.25257059920405,0.3611257939835,IL,2023-12-24,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
625,3.54545794004606,0.378861917003457,IL,2023-12-25,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0
626,5.53042260613921,0.3210850281368715,IL,2023-12-26,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
627,14.594825925265,0.35585364953086,IL,2023-12-27,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
628,10.0151421214799,0.379283743398592,IL,2023-12-28,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
629,7.80040307684522,0.3699613850804845,IL,2023-12-29,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
630,8.91857813336251,0.343451206202931,IL,2023-12-30,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
631,0.476676873926654,0.330339788494822,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
632,0.797664433438966,0.5706283758393,IN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
633,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.473494341865774,0.3321863548230915,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
635,0.41361774405035,0.2933470497435045,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
636,0.859044098033755,0.417208253994729,IN,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
637,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.716775306786469,0.51121736857756,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
639,0.717332593967966,0.34034091435923,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
640,1.51083109627471,0.5258848420838,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,1.56548651313468,0.3268872907784645,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
642,1.2058328554745401,0.4071584221472355,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
643,1.06474562187687,0.3636509078933885,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
644,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.483963750753893,0.339795276788655,IN,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
646,3.05955081769138,0.383663053851607,IN,2023-12-04,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
647,1.48642507179929,0.3793761544317655,IN,2023-12-05,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
648,1.13386807864389,0.475077647245193,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
649,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.39877371882766,0.434350799654478,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
654,1.18183968311214,0.57430359250215,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
655,1.19714019426204,0.4121696284951275,IN,2023-12-13,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
656,1.59429208575954,0.400341471182709,IN,2023-12-14,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
657,2.49909970658008,0.3896463416686,IN,2023-12-15,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
658,0.864098158018742,0.441063751894028,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
659,1.51774566010361,0.3041819435822955,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
660,0.824019418017039,0.4014577802505625,IN,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
661,1.54726696055523,0.3679426994498485,IN,2023-12-19,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
662,0.884723517204484,0.3868587775746835,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
663,1.25367651794884,0.363700228723646,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
664,1.38096695665603,0.3477714658990125,IN,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
665,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.431608857627161,0.3369462645943735,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
667,0.427326378533127,0.3425306413021455,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,1.16077151465303,0.3195490872072745,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
669,1.03123532048095,0.3251790744929925,IN,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
670,1.34124186913669,0.3927160020405135,IN,2023-12-28,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
671,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.19706139827131,0.46825763390467,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
682,1.85388979559351,0.4254527956703135,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1
683,0.978052180539764,0.4309488504768535,KS,2023-11-29,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
684,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.938943968283572,0.4269902716058815,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
686,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.690496178340866,0.4809490297154035,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
689,0.875369288634726,0.4703853383806075,KS,2023-12-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
690,1.17075711015046,0.4910834238502115,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
691,1.45256897343458,0.52505936269173,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
692,0.712431097377207,0.524915618103835,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
693,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.05024635801217,0.346379583100582,KS,2023-12-11,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
696,0.853416585284371,0.4099991189592855,KS,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
697,0.927929244533143,0.483226069474148,KS,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
698,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.825616980824465,0.438913788105902,KS,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
700,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.98143155729227,0.490009761810682,KS,2023-12-18,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
703,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.65516663752471,0.3465217078606185,KS,2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
705,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.634823144179216,0.435740611714243,KS,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
707,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,2.099133650388,0.4547901673097285,KS,2023-12-26,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
711,0.613127354504786,0.429234917827272,KS,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
712,0.616247689462918,0.427900677894333,KS,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
713,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,0.364777932995311,0.2487352061921005,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
718,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,0.688738650244277,0.499351889039583,KY,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
