...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.15114052466585,0.0868132990156995,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.57976991507677,0.468171092966804,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
220,0.460869728532468,0.0971886517971125,CO,2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.679581376788184,0.513886257881,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.205588595327979,0.1269906465722745,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.201845978130852,0.1335492795494465,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
227,0.21486739192913001,0.140275529161514,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.594459388029235,0.1471507794036265,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
229,0.229574025035448,0.1541541612192165,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.823177637925012,0.55855946599119,CO,2023-06-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
235,0.274285588924461,0.197495244489935,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
236,0.7308278681199,0.370596589449015,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
237,0.986040543323174,0.3416387138427905,CO,2023-06-09,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
238,0.558053890070285,0.4150743575828965,CO,2023-06-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.319484589835671,0.2391493468445285,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
242,0.33277126769105,0.2456022102247105,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
243,0.331236294433013,0.251877559716029,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.668354373834626,0.485722464020383,CO,2023-06-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
245,0.34209916581655,0.2638640031272965,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.719317693807059,0.3709459547069595,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
249,0.659426703972915,0.383601222842322,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
250,1.86322970246833,0.436818176603336,CO,2023-06-22,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.197239488576396,0.1695360454024345,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,1.73018699734877,0.497689364057085,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
257,1.50856546010349,0.4390402292983655,CT,2023-05-18,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
258,0.210946894946706,0.186419213629422,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,1.26548516599362,0.3774351576412195,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
260,0.5497647172416,0.3435346460612655,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.902099108108993,0.269696520866408,CT,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.10375192779565,0.529458853019265,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
270,0.946075636246092,0.361081967977973,CT,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
271,0.615444656322499,0.3650844828576665,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.61779585447608,0.377483602607385,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.695586371145444,0.488792998140691,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
276,0.843397304581372,0.4420920555709035,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
277,1.18638007038204,0.4318354111995405,CT,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
278,0.525810259265866,0.3119717753336215,CT,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,1.41132141938348,0.499108742213477,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.878613235221924,0.459202644057722,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
284,0.881613960617501,0.619683322523835,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.836826156497713,0.58772388897697,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.369363053600563,0.32398376884014,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.65418414776084,0.493216203955512,CT,2023-06-21,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
292,0.367695384664432,0.32710228403978,CT,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.254938015996747,0.2147965484529425,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
296,0.261799355944555,0.2194866895979105,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,1.0145334366649,0.485841065518613,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
299,0.683783708711791,0.2981216614970905,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.280255960192992,0.256535597654238,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.279916167097061,0.2600000335096325,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.610349725669379,0.3823243449765945,DC,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.282070990165296,0.2695601036745145,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.487147202869849,0.323924171386685,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
311,0.693203587853531,0.275245549084305,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
312,0.97785175343268,0.4578324928807485,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
313,1.58120731505984,0.54341625635814,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,0.607469453473617,0.3679999381617195,DC,2023-06-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.845131026617927,0.53525623889455,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
317,0.635853703118698,0.314020307412931,DC,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,0.922247127753771,0.3751461709723105,DC,2023-06-10,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.691389494370018,0.397867850356915,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
325,0.909657000527062,0.37647885618098,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.637756731930434,0.3536691397380775,DC,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
328,0.258751216602036,0.3053667635965015,DC,2023-06-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.732183248214897,0.3980660210673945,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
332,0.537936028100637,0.329582039201368,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.733598366873841,0.3988084996018375,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
334,1.65622305116322,0.422857071300194,DC,2023-06-22,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
335,0.886243855326998,0.575853126836,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2.08306731673026,0.634143140168975,DE,2023-05-17,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
341,0.09348012447601,0.066212341384616,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.541071836187896,0.251688545016003,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.106481300875454,0.077577381562235,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.797891867143604,0.552804201145205,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
354,1.09003313993672,0.4384214040921895,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
355,0.135870186039726,0.113360276878321,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.766418402886099,0.518563005766385,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.546278973913155,0.320159804056138,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
361,0.786473987665395,0.508859568817165,DE,2023-06-07,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
362,0.158456011008344,0.1452141287645345,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.29303948787301,0.54928860372036,DE,2023-06-11,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.933453288049397,0.60476407702278,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.26486169481106,0.45614857827465,DE,2023-06-19,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.738588970989589,0.465137948828867,DE,2023-06-21,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
376,0.699860732582393,0.405394341442552,DE,2023-06-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
377,0.193722721291533,0.2242047300430285,DE,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
378,0.708014281878002,0.4631931331143985,DE,2023-06-24,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
379,0.736398661056359,0.188226885184313,FL,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
380,2.08746988703901,0.340780898071463,FL,2023-05-15,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
381,1.31004396585257,0.2063797917092565,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
382,2.44416214844585,0.28606685202591,FL,2023-05-17,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
383,1.59323241000843,0.242846917938648,FL,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
384,1.8666661324549,0.271260085668262,FL,2023-05-19,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
385,0.628683937322724,0.260729544169064,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
386,1.98084331969793,0.375797351019761,FL,2023-05-21,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
387,1.48989277283515,0.300412094063788,FL,2023-05-22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
388,1.71752680066543,0.3004973618214685,FL,2023-05-23,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
389,2.50277759557642,0.2211037288737825,FL,2023-05-24,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
390,1.70418816317754,0.320583884459613,FL,2023-05-25,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
391,1.10743181616351,0.3124566302796075,FL,2023-05-26,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
392,0.798514022107072,0.53680380159166,FL,2023-05-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
393,2.33295344308739,0.457015313761423,FL,2023-05-28,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
394,0.553364769695796,0.256325359207025,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
395,1.93451935448209,0.323558306434846,FL,2023-05-30,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
396,2.21686308661392,0.297266016836323,FL,2023-05-31,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
397,5.47290137127857,0.4727944599405915,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
398,1.21141095232632,0.2879387558138635,FL,2023-06-02,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
399,1.33977731578663,0.363259687229781,FL,2023-06-03,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
400,1.5989655239493,0.3997338254520985,FL,2023-06-04,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
401,1.96682384224002,0.3030485313281065,FL,2023-06-05,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
402,3.22319001692001,0.3549183844271485,FL,2023-06-06,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
403,2.41663487818254,0.3245769295862305,FL,2023-06-07,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
404,5.27100453094255,0.4201753145659925,FL,2023-06-08,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
405,1.86412284856664,0.3554894255675695,FL,2023-06-09,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
406,1.42073280886323,0.3373159485515175,FL,2023-06-10,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
407,1.01928792187188,0.4807395735267875,FL,2023-06-11,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
408,2.60023611809533,0.416489662616511,FL,2023-06-12,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1
409,2.91378976039894,0.431393559424334,FL,2023-06-13,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
410,2.43905779341943,0.446469004320044,FL,2023-06-14,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0
411,1.59520402141316,0.377933678488638,FL,2023-06-15,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
412,1.45309124169045,0.2849765781078685,FL,2023-06-16,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
413,2.02191325278889,0.4476974556062175,FL,2023-06-17,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
414,0.619248595286547,0.2080908158890955,FL,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
415,2.60169971708528,0.407624220485285,FL,2023-06-19,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1
416,4.06403205613907,0.390482772246678,FL,2023-06-20,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0
417,6.5229884849974,0.4058947184263305,FL,2023-06-21,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
418,1.48324725790861,0.3516735776133985,FL,2023-06-22,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
419,2.28533701900069,0.3723188272201255,FL,2023-06-23,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
420,2.79649463190528,0.3484038368022975,FL,2023-06-24,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.810638329532276,0.59512410509531,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
423,0.926860182244635,0.4285474825049705,GA,2023-05-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
424,0.812713505748672,0.304194882550455,GA,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
425,2.3355092589962,0.2222768819887865,GA,2023-05-18,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
426,1.57010795747491,0.176843359929809,GA,2023-05-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
427,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1.31641014575064,0.442592402052388,GA,2023-05-21,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
429,0.605691343742498,0.2670600749086745,GA,2023-05-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
430,0.703229710364517,0.3097860905968365,GA,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
431,0.559581838778648,0.129601312648088,GA,2023-05-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
432,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1.70733000050212,0.551954827926905,GA,2023-05-26,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
434,1.43930757417059,0.141519011769308,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
435,0.890119179393362,0.305627508298462,GA,2023-05-28,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
436,0.772288619502159,0.5683735411094,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
437,0.937290186446604,0.50069771596983,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
