...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
540,NA,NA,IA,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.705319271836564,0.50984592664136,IA,2023-06-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
542,1.43837918886466,0.505034876996845,IA,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
543,0.770159095259196,0.366957784869111,IA,2023-06-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
544,1.43033831624253,0.4955827138197945,IA,2023-06-29,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
545,0.692089219131529,0.4909373929945705,IA,2023-06-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,0.478881689500675,0.250220712706801,IA,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,1.035466536905,0.83195993176581,ID,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
572,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.0619996174542097,0.01489595816781675,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.560101873173461,0.207372361971097,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
590,1.81288413463425,0.1297816363462955,IL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
591,1.35453537027139,0.276948497452656,IL,2023-05-23,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
592,1.72210755870799,0.319595849900239,IL,2023-05-24,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
593,0.970258082380026,0.087147936207247,IL,2023-05-25,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
594,0.658105433816389,0.2177196934985245,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
595,0.405566754451442,0.0941862893337405,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0.603249863569269,0.342665377134941,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
597,0.903913902266413,0.645288837799015,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
598,0.869539146521377,0.269903212108108,IL,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
599,0.717879313602395,0.310692350673949,IL,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
600,0.867010114776166,0.389053689751085,IL,2023-06-01,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
601,1.36580631457081,0.3951800569489815,IL,2023-06-02,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
602,0.885139415664417,0.390389056724291,IL,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
603,0.186355050462247,0.1281789615370495,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,1.14610931108883,0.299578437790468,IL,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
605,1.27587660861621,0.411248298927297,IL,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
606,1.37132602677381,0.1438672866099225,IL,2023-06-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
607,1.09168336201965,0.3376215883141105,IL,2023-06-08,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
608,0.787742479096339,0.345487762484411,IL,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
609,1.14626095415789,0.457090420779966,IL,2023-06-10,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
610,0.569247054746021,0.3376195024482265,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
611,0.573158713461996,0.3382847202655865,IL,2023-06-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
612,1.34372536477647,0.531175488348115,IL,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
613,0.697690494682664,0.4869547925992245,IL,2023-06-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
614,2.52079627696245,0.3873442073781595,IL,2023-06-15,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
615,1.50520447903907,0.4275005030670665,IL,2023-06-16,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
616,0.758933436827746,0.2117084350006495,IL,2023-06-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
617,0.313566615255465,0.219957745019116,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,1.89678825276667,0.4078529292820485,IL,2023-06-19,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0
619,2.62672292050068,0.419360521247203,IL,2023-06-20,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
620,1.39127181036984,0.4121038536706165,IL,2023-06-21,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
621,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,0.366097252817982,0.2646059383716475,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
623,1.38381910178027,0.454847563718666,IL,2023-06-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
624,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,1.17606849891721,0.40820318663905,IL,2023-06-26,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
626,1.03031527351198,0.4482576534876695,IL,2023-06-27,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1
627,0.659062821161625,0.447476207096799,IL,2023-06-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
628,1.7298972007442,0.4128751854094865,IL,2023-06-29,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
629,1.21911432664799,0.408536865488817,IL,2023-06-30,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
630,0.720133641569115,0.3923321279318935,IL,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
631,0.50920656416402,0.204433508940218,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
632,0.995108077924463,0.72179471868137,IN,2023-05-22,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
633,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.802535409088801,0.58752096621324,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
637,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.709928426195569,0.220022132603515,IN,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
639,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.943175115340932,0.690175889197435,IN,2023-05-30,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
641,0.812601373700536,0.346267615032009,IN,2023-05-31,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
642,0.148865550016481,0.0988324477905635,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.703191603253964,0.3579784006151675,IN,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
644,0.826771098018085,0.588580312092685,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.820697905550097,0.1125315609283635,IN,2023-06-05,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
647,0.724715139961525,0.5321726219015,IN,2023-06-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
648,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.191037893406196,0.123774442987098,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
650,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,1.11505040038286,0.543024616038165,IN,2023-06-10,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
652,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.210591503078399,0.144453384370038,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
655,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.669391699108308,0.3511321231496345,IN,2023-06-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.504570238001863,0.3225107963458105,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
660,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.515683226010175,0.32326366594911,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
662,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,0.646857330654375,0.1878851927185135,IN,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
664,0.94224815618752,0.4703047170789985,IN,2023-06-23,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
665,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.857036413847086,0.60448394160858,IN,2023-06-26,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
668,0.289467567583183,0.215190247574244,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
669,0.638521171046299,0.437730725386589,IN,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
670,0.735616831613937,0.50196762493848,IN,2023-06-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
671,0.556860748843104,0.3314963008475485,IN,2023-06-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
672,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.654657135534979,0.4446409652994005,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.262563908061591,0.2081832584594095,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
678,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.611871532571683,0.3875324841784,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
683,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.399710662530258,0.3439557064980735,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.805829777270621,0.589473702471635,KS,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
699,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.437810424469032,0.378963987008188,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
704,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.730984787296831,0.511019422414805,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
711,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.415894028874667,0.1067474173880765,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
717,0.730606018289074,0.496486433928066,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,0.719035276471236,0.4881114831538315,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
719,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.389057574910406,0.280882000772069,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
732,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.691935002154758,0.219264425180777,KY,2023-06-12,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.710814848986237,0.515683827918035,KY,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
