"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"271",1.35793159213909,0.488921471536279,"CT",2024-02-22,1,0,1,1,0,1,0,1,1,0
"272",0.000415764646098795,0.000117456975123595,"CT",2024-02-23,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.00112528030795407,9.07367488548273e-05,"CT",2024-02-25,1,1,1,1,1,1,1,1,1,1
"275",8.65922962667749e-05,7.97805282471036e-05,"CT",2024-02-26,1,1,1,1,1,1,1,1,1,1
"276",0.000138776776716934,7.01658527320179e-05,"CT",2024-02-27,1,1,1,1,1,1,1,1,1,1
"277",9.63362277001372e-05,6.17270320046081e-05,"CT",2024-02-28,1,1,1,1,1,1,1,1,1,1
"278",0.000341460374502622,5.43189064558783e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",3.2286495577725e-05,3.26750606515102e-05,"CT",2024-03-04,1,1,1,1,1,1,1,1,1,1
"283",2.46073159483667e-05,2.8800370023408e-05,"CT",2024-03-05,1,1,1,1,1,1,1,1,1,1
"284",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2.40133462492608e-05,2.23992060327162e-05,"CT",2024-03-07,1,1,1,1,1,1,1,1,1,1
"286",1.42411305591355e-05,1.9764892605442e-05,"CT",2024-03-08,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",5.35986940905942e-06,1.06369766197562e-05,"CT",2024-03-13,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",5.30330086800489e-06,8.32686481784548e-06,"CT",2024-03-15,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",0.00217801619440741,0.000257723180926875,"DC",2024-02-12,1,1,1,1,1,1,1,1,1,1
"304",0.000312527055767103,0.000225516149457576,"DC",2024-02-13,1,1,1,1,1,1,1,1,1,1
"305",NA,NA,"DC",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.000153131044489156,6.06504146880787e-05,"DC",2024-02-23,1,1,1,1,1,1,1,1,1,1
"315",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",1.01964797909445e-05,4.62561292434257e-06,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"336",NA,NA,"DC",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.0171560081386689,0.00160874620075042,"DE",2024-02-04,1,1,1,1,1,1,1,1,1,1
"338",0.00136754451781027,0.00141510427208158,"DE",2024-02-05,1,1,1,1,1,1,1,1,1,1
"339",0.0467847471285301,0.00124464492229912,"DE",2024-02-06,1,1,1,1,1,1,1,1,1,1
"340",0.0279848789874962,0.0010946404945639,"DE",2024-02-07,1,1,1,1,1,1,1,1,1,1
"341",0.0256003015329401,0.000962673368244011,"DE",2024-02-08,1,1,1,1,1,1,1,1,1,1
"342",0.00837173399004883,0.000846602897503331,"DE",2024-02-09,1,1,1,1,1,1,1,1,1,1
"343",1.29354403691757,0.474179462079235,"DE",2024-02-10,1,0,1,1,0,1,0,1,1,0
"344",0.000621504435680889,0.000654797396625269,"DE",2024-02-11,1,1,1,1,1,1,1,1,1,1
"345",NA,NA,"DE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",0.0169879253835203,0.000506570839677351,"DE",2024-02-13,1,1,1,1,1,1,1,1,1,1
"347",1.20894396116113,0.240221132782011,"DE",2024-02-14,1,0,1,1,0,1,0,1,1,0
"348",2.52877389084521,0.320956039564851,"DE",2024-02-15,1,0,1,1,0,1,0,1,1,0
"349",NA,NA,"DE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",0.00618530343879911,0.000303629356912127,"DE",2024-02-17,1,1,1,1,1,1,1,1,1,1
"351",0.00135154425415876,0.000267273699607469,"DE",2024-02-18,1,1,1,1,1,1,1,1,1,1
"352",0.000276521178169307,0.000235320954834358,"DE",2024-02-19,1,1,1,1,1,1,1,1,1,1
"353",0.00177642402791393,0.000207235932557537,"DE",2024-02-20,1,1,1,1,1,1,1,1,1,1
"354",0.000767643790509906,0.000182548184800363,"DE",2024-02-21,1,1,1,1,1,1,1,1,1,1
"355",0.00119591625853434,0.00016084429435041,"DE",2024-02-22,1,1,1,1,1,1,1,1,1,1
"356",0.000686267658692792,0.00014176105377137,"DE",2024-02-23,1,1,1,1,1,1,1,1,1,1
"357",0.000317816214330885,0.000124979437724754,"DE",2024-02-24,1,1,1,1,1,1,1,1,1,1
"358",0.000371689720869563,0.000110219281025091,"DE",2024-02-25,1,1,1,1,1,1,1,1,1,1
"359",0.000325954578645846,9.72345835874147e-05,"DE",2024-02-26,1,1,1,1,1,1,1,1,1,1
"360",0.00107905652715368,8.58093714761875e-05,"DE",2024-02-27,1,1,1,1,1,1,1,1,1,1
"361",0.00270623367257515,7.57540506441864e-05,"DE",2024-02-28,1,1,1,1,1,1,1,1,1,1
"362",0.000201893128259301,6.69021966825999e-05,"DE",2024-02-29,1,1,1,1,1,1,1,1,1,1
"363",7.05409723508934e-05,5.91077300207621e-05,"DE",2024-03-01,1,1,1,1,1,1,1,1,1,1
"364",6.55770827642441e-05,5.22424315514371e-05,"DE",2024-03-02,1,1,1,1,1,1,1,1,1,1
"365",6.06414774459458e-05,4.61937586538115e-05,"DE",2024-03-03,1,1,1,1,1,1,1,1,1,1
"366",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.00031084896579631,3.61632202115331e-05,"DE",2024-03-05,1,1,1,1,1,1,1,1,1,1
"368",7.76686087025028e-05,3.20185187739072e-05,"DE",2024-03-06,1,1,1,1,1,1,1,1,1,1
"369",0.000344378648243569,2.83619913771376e-05,"DE",2024-03-07,1,1,1,1,1,1,1,1,1,1
"370",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",1.07277632386102,0.120773039242497,"FL",2024-02-05,1,0,1,1,0,1,0,1,1,0
"381",4.79083376481656,0.146806231448673,"FL",2024-02-06,1,0,0,1,0,1,0,0,1,0
"382",1.30800581894354,0.0779318132669138,"FL",2024-02-07,1,0,0,1,1,1,0,0,1,0
"383",0.68026231019806,0.0375635399220569,"FL",2024-02-08,1,1,1,1,1,1,0,1,1,0
"384",0.125116278327278,0.000235195935256382,"FL",2024-02-09,1,1,1,1,1,1,1,1,1,1
"385",0.0156362870376369,0.000207649561366098,"FL",2024-02-10,1,1,1,1,1,1,1,1,1,1
"386",NA,NA,"FL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",1.18597574300747,0.122252253261109,"FL",2024-02-12,1,0,1,1,0,1,0,1,1,0
"388",1.06607379603269,0.0549045456340277,"FL",2024-02-13,0,1,1,1,1,0,0,1,1,1
"389",0.0498460775296755,0.000126896389120658,"FL",2024-02-14,1,1,1,1,1,1,1,1,1,1
"390",0.0724570139194318,0.00011236961592207,"FL",2024-02-15,1,1,1,1,1,1,1,1,1,1
"391",0.0160165258712085,9.95707137944241e-05,"FL",2024-02-16,1,1,1,1,1,1,1,1,1,1
"392",0.000970044785250403,8.82885016152463e-05,"FL",2024-02-17,1,1,1,1,1,1,1,1,1,1
"393",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",1.05590792927505,0.0493298551609284,"FL",2024-02-19,1,0,1,1,0,1,0,1,1,0
"395",1.03512677516945,0.0470499973969435,"FL",2024-02-20,1,0,0,1,1,1,0,0,1,1
"396",0.0212271213254971,5.49553169394976e-05,"FL",2024-02-21,1,1,1,1,1,1,0,1,1,0
"397",4.53597128130733,0.197619682207429,"FL",2024-02-22,1,0,0,1,0,1,0,0,1,0
"398",0.00340181247794827,4.35452133459469e-05,"FL",2024-02-23,1,1,1,1,1,1,1,1,1,1
"399",0.000347478438142999,3.88051164743938e-05,"FL",2024-02-24,1,1,1,1,1,1,1,1,1,1
"400",1.39492484903746,0.989919832861879,"FL",2024-02-25,1,0,1,1,0,1,0,1,1,0
"401",1.27672551859307,0.0990616026929281,"FL",2024-02-26,1,0,0,1,1,1,0,0,1,1
"402",4.71220675733693,0.396400085214444,"FL",2024-02-27,1,0,0,1,0,1,0,0,1,0
"403",0.000492955092805621,2.46583960706351e-05,"FL",2024-02-28,1,1,1,1,1,1,1,1,1,1
"404",0.00177813747592585,2.20578005834561e-05,"FL",2024-02-29,1,1,1,1,1,1,1,1,1,1
"405",0.000478267071028077,1.97466081047404e-05,"FL",2024-03-01,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.000313374106131262,1.423240655798e-05,"FL",2024-03-04,1,1,1,1,1,1,1,1,1,1
"409",1.3876739356872,0.331407020365954,"FL",2024-03-05,1,0,1,1,0,1,0,1,1,0
"410",0.000107593367639476,1.14847395455057e-05,"FL",2024-03-06,1,1,1,1,1,1,1,1,1,1
"411",0.000194889797949502,1.03283990778893e-05,"FL",2024-03-07,1,1,1,1,1,1,1,1,1,1
"412",0.000140163867191106,9.29541142124569e-06,"FL",2024-03-08,1,1,1,1,1,1,1,1,1,1
"413",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.000152698351634364,6.80593188753505e-06,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"416",4.62306412566567e-05,6.14308145388132e-06,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"417",0.000128078287512825,5.54869954183532e-06,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"418",2.41298141695029,0.398479863713548,"FL",2024-03-14,1,0,0,1,0,1,0,0,1,0
"419",4.44686944184661e-05,4.53630511786173e-06,"FL",2024-03-15,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.0685372366260619,0.0027150746264173,"GA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"422",0.647948791392763,0.092729053596173,"GA",2024-02-05,1,1,1,1,1,1,0,1,1,0
"423",0.709674178326833,0.00208592747560784,"GA",2024-02-06,1,1,1,1,1,1,1,1,1,1
"424",0.908709459838488,0.0413470515446378,"GA",2024-02-07,1,1,0,1,1,1,0,0,1,1
"425",0.0725548274030816,0.00160009768652443,"GA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"426",0.0262345339606536,0.00140071767246483,"GA",2024-02-09,1,1,1,1,1,1,1,1,1,1
"427",0.00129735709867353,0.00122581243884934,"GA",2024-02-10,1,1,1,1,1,1,1,1,1,1
"428",0.0256805209899131,0.00107245169516652,"GA",2024-02-11,1,1,1,1,1,1,1,1,1,1
"429",0.111763278539903,0.000938041781222866,"GA",2024-02-12,1,1,1,1,1,1,0,1,0,1
"430",1.59408048947854,0.128045350887432,"GA",2024-02-13,1,0,0,1,1,1,0,0,1,0
"431",1.8431520303283,0.174739953711459,"GA",2024-02-14,1,0,0,1,0,1,0,0,1,1
"432",0.128301252978004,0.0006268969895986,"GA",2024-02-15,1,1,1,1,1,1,1,1,1,1
"433",1.35656884578528,0.954411329133686,"GA",2024-02-16,1,0,1,1,0,1,0,1,1,0
"434",0.000714333414266743,0.000478777638727866,"GA",2024-02-17,1,1,1,1,1,1,1,1,1,1
"435",0.00742961652525924,0.000418324388460914,"GA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"436",1.93533685050178,0.138829730979166,"GA",2024-02-19,1,0,0,1,0,1,0,0,1,0
"437",1.23774037460625,0.109114238351279,"GA",2024-02-20,0,0,1,1,1,0,1,1,1,0
"438",0.0543846897210614,0.000278854916717934,"GA",2024-02-21,1,1,1,1,1,1,1,1,1,1
"439",0.0196688403256816,0.000243555156045967,"GA",2024-02-22,1,1,1,1,1,1,1,1,1,1
"440",0.00240418126063109,0.000212711844563738,"GA",2024-02-23,1,1,1,1,1,1,1,1,1,1
"441",0.00205397409233048,0.000185766288524682,"GA",2024-02-24,1,1,1,1,1,1,1,1,1,1
"442",0.000463859295064421,0.000162228933778083,"GA",2024-02-25,1,1,1,1,1,1,1,1,1,1
"443",1.21072295121634,0.162916104258861,"GA",2024-02-26,1,0,1,1,0,1,0,1,1,0
"444",0.00129898457164138,0.00012371706618673,"GA",2024-02-27,1,1,1,1,1,1,1,1,1,1
"445",0.000131705708852358,0.000108038589272975,"GA",2024-02-28,1,1,1,1,1,1,1,1,1,1
"446",0.000512819222878953,9.43481114582117e-05,"GA",2024-02-29,1,1,1,1,1,1,1,1,1,1
"447",0.00430365825085746,8.23942171639959e-05,"GA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"448",0.00487210649557732,7.19570728161344e-05,"GA",2024-03-02,1,1,1,1,1,1,1,1,1,1
"449",1.37859684143726,0.329948074071026,"GA",2024-03-03,1,0,0,1,1,1,0,0,1,1
"450",1.31178865729392,0.197159773781967,"GA",2024-03-04,1,0,1,1,0,1,0,1,1,0
"451",0.000224450378793706,4.79425352371206e-05,"GA",2024-03-05,1,1,1,1,1,1,1,1,1,1
"452",5.69220957710344e-05,4.18781798675729e-05,"GA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"453",0.00351226258072997,3.65835377013264e-05,"GA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"454",0.00153406494361686,3.1960818931926e-05,"GA",2024-03-08,1,1,1,1,1,1,1,1,1,1
"455",1.3731372592673,0.329931964154546,"GA",2024-03-09,1,0,1,1,0,1,0,1,1,0
"456",0.000186237784082079,2.44004281810933e-05,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"457",0.000650102938567439,2.13231172195328e-05,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"458",2.58376817418625e-05,1.86358859734213e-05,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"459",0.000313192863519829,1.62891432096714e-05,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"460",1.53725014090571e-05,1.42396055249252e-05,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"461",1.18511096531609e-05,1.24494969323449e-05,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"462",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",0.000695474538055615,0.000220066396846706,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1
"486",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.00170156761978094,0.000952509907768806,"IA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"506",0.790684743844356,0.0865657423474931,"IA",2024-02-05,1,1,1,1,0,0,1,1,1,0
"507",1.00042707496358,0.158506577888103,"IA",2024-02-06,1,0,1,1,0,1,0,1,1,0
"508",0.0274164872118337,0.000645090312403906,"IA",2024-02-07,1,1,1,1,1,1,0,1,1,0
"509",0.0361493833680915,0.000566403014503081,"IA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"510",0.0311407301881363,0.000497284344745007,"IA",2024-02-09,1,1,1,1,1,1,0,1,1,0
"511",0.0160824100494754,0.000436581923335203,"IA",2024-02-10,1,1,1,1,1,1,1,1,1,1
"512",1.0116716020227,0.10722340724516,"IA",2024-02-11,1,0,1,1,0,1,0,1,1,0
"513",0.0549017625090917,0.000336481571629735,"IA",2024-02-12,1,1,1,1,1,1,1,1,1,1
"514",0.0431194206923054,0.000295399161241094,"IA",2024-02-13,1,1,1,1,1,1,1,1,1,1
"515",0.0194745449588788,0.000259337790742086,"IA",2024-02-14,1,1,1,1,1,1,0,1,1,0
"516",2.10358926112565,0.244078325011113,"IA",2024-02-15,1,0,0,1,0,1,0,0,1,0
"517",0.00162024903306534,0.000199907136889652,"IA",2024-02-16,1,1,1,1,1,1,1,1,1,1
"518",1.325126882324,0.487222676340044,"IA",2024-02-17,1,0,1,1,0,1,0,1,1,0
"519",0.00180018347102218,0.000154132289272628,"IA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"520",1.14528179213683,0.122296205245294,"IA",2024-02-19,1,0,1,1,0,1,0,1,1,0
"521",0.00650721522577839,0.000118878426996829,"IA",2024-02-20,1,1,1,1,1,1,1,1,1,1
"522",0.0075064479368212,0.000104417624331865,"IA",2024-02-21,1,1,1,1,1,1,1,1,1,1
"523",1.27136061768368,0.123486966330522,"IA",2024-02-22,1,0,0,1,1,1,0,0,1,1
"524",0.00374990524779954,8.05879088641211e-05,"IA",2024-02-23,1,1,1,1,1,1,1,1,1,1
"525",9.15137594639341e-05,7.08114866104189e-05,"IA",2024-02-24,1,1,1,1,1,1,1,1,1,1
"526",1.38052047935094,0.330228014241517,"IA",2024-02-25,0,0,1,1,1,0,0,1,1,1
"527",0.00371898845731185,5.46969503958052e-05,"IA",2024-02-26,1,1,1,1,1,1,1,1,1,1
"528",2.63759676123914,0.246688847625896,"IA",2024-02-27,1,0,1,1,0,1,0,1,1,0
"529",1.35403035944536,0.329180286431575,"IA",2024-02-28,1,0,1,1,0,1,0,1,1,0
"530",1.34665733406947,0.198351640282471,"IA",2024-02-29,1,0,0,1,1,1,0,0,1,1
"531",0.000270054651584809,3.27004614240172e-05,"IA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"532",0.000132186541472266,2.8767610199052e-05,"IA",2024-03-02,1,1,1,1,1,1,1,1,1,1
"533",0.000897175730904039,2.53128599783885e-05,"IA",2024-03-03,1,1,1,1,1,1,1,1,1,1
"534",1.32720443804791,0.11039531163421,"IA",2024-03-04,1,0,0,1,1,1,0,0,1,1
"535",0.00157777097760253,1.96106152692721e-05,"IA",2024-03-05,1,1,1,1,1,1,1,1,1,1
"536",0.00108754430679696,1.72667207197119e-05,"IA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"537",0.000523606734645844,1.52064623509319e-05,"IA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"538",0.000102045263607653,1.33951951636979e-05,"IA",2024-03-08,1,1,1,1,1,1,1,1,1,1
"539",0.000101423527398281,1.18025324677378e-05,"IA",2024-03-09,1,1,1,1,1,1,1,1,1,1
