"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"227",NA,NA,"CO",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.58947758815492,0.371751251912277,"CO",2024-05-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"229",NA,NA,"CO",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.358468221033143,0.320803161766903,"CO",2024-06-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"235",0.87256733673333,0.323035093032566,"CO",2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"236",0.702254571932722,0.461763306410903,"CO",2024-06-06,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"237",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.20733992739104,0.260802192595264,"CO",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"241",0.423286493467674,0.22819169760417,"CO",2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"242",0.359216707661005,0.347770071598845,"CO",2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"243",0.758246200135582,0.529487426592564,"CO",2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"244",0.781711185092909,0.538149652041872,"CO",2024-06-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"245",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.41419121934073,0.372680634870633,"CO",2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"248",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.80630983194911,0.577594759267354,"CO",2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"250",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.737670085710402,0.58761386941664,"CO",2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"252",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.55268103812446,0.392136659658743,"CT",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"255",0.253151793552809,0.183515902353228,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"256",0.278195323708889,0.193358827942614,"CT",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"257",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.327923626321218,0.234837453136307,"CT",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"261",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.389441845637113,0.26757380258786,"CT",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"264",0.381674942318612,0.278672406225087,"CT",2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"265",0.433492123229054,0.289823261970889,"CT",2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"266",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.630798356312455,0.379441310134807,"CT",2024-05-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"271",0.413964252285432,0.288858637373453,"CT",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"272",0.552874658209543,0.367278893222077,"CT",2024-05-31,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"273",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.607577739884747,0.419068953513449,"CT",2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"278",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0.893653760042851,0.400594249079074,"CT",2024-06-07,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"280",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.4504991361227,0.433612540239446,"CT",2024-06-10,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"283",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.417737374067502,0.324052756727587,"CT",2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"285",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",1.06629913684447,0.478764423923324,"CT",2024-06-14,0,1,1,1,1,0,1,1,0,1,1,1,0,1
"287",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.760958873889664,0.51974981293761,"CT",2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"290",0.754833801833603,0.526440729736277,"CT",2024-06-18,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"291",0.704478201846854,0.381042912889965,"CT",2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"292",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",0.781189227181669,0.550693861527032,"CT",2024-06-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"295",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0.30575884101917,0.228188061367308,"DC",2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"300",0.334075115914996,0.239054264135377,"DC",2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"301",0.318853143383161,0.250096951185815,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"302",0.736046554404727,0.410333592226972,"DC",2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"303",0.414804012195398,0.35153874675989,"DC",2024-05-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"304",0.376728065652651,0.284051558222418,"DC",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"305",0.373049144633245,0.295565007103138,"DC",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"306",0.394080324639616,0.307135292374867,"DC",2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"307",0.421704243004904,0.318737995660151,"DC",2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"308",0.440348923483302,0.330349017527172,"DC",2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"309",0.375913803909884,0.330209424698287,"DC",2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"310",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.595418826561643,0.301329203219353,"DC",2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"315",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.22369054934137,0.431617477614982,"DC",2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"318",1.24174039324655,0.442169171473654,"DC",2024-06-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"319",0.315576495412654,0.329093576186453,"DC",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"320",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",0.667016188276034,0.510098183281592,"DC",2024-06-11,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"326",0.820022383401741,0.371268322127078,"DC",2024-06-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"327",0.860493590971078,0.328737843426588,"DC",2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"328",0.890698963237665,0.415208125687732,"DC",2024-06-14,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"329",0.723608786533813,0.543756375884345,"DC",2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"330",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.822508959735992,0.378833585589654,"DC",2024-06-17,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"332",0.359474844046127,0.370861854355501,"DC",2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"333",0.763069644132512,0.573568516074899,"DC",2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"334",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.457673492170518,0.18083715422065,"DC",2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"336",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.424595540030772,0.0904975990644269,"DE",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"338",0.15850770052539,0.0974756475436778,"DE",2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"339",0.186111947170895,0.104845035078771,"DE",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",1.20577936574444,0.211099679387949,"DE",2024-05-16,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"342",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",0.852328472721024,0.283214304171769,"DE",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"348",0.747229617854173,0.481491267439972,"DE",2024-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"349",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.720953686353649,0.350970410766929,"DE",2024-05-26,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"352",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.427780185300984,0.374805244338824,"DE",2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"354",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.00605361711845,0.390424082804211,"DE",2024-05-30,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"356",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.80071614216429,0.345901490484874,"DE",2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"362",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",0.837405667728623,0.441145455511322,"DE",2024-06-07,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"364",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.563796106269614,0.299955614527226,"DE",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"367",0.549639687091446,0.292764540526209,"DE",2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"368",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0.541064574881042,0.27922103199123,"DE",2024-06-13,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"370",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",1.91299096509039,0.580018235910983,"DE",2024-06-16,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"373",0.935789110139897,0.493751286789036,"DE",2024-06-17,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"374",0.60459249125403,0.421777684740877,"DE",2024-06-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"375",0.993948971013338,0.405888726403253,"DE",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"376",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2.03373650791194,0.481256988868041,"DE",2024-06-21,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"378",1.53952858507151,0.447986972878499,"DE",2024-06-22,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"379",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.606851047726587,0.16374561188624,"FL",2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"381",3.44285819698953,0.570093237500073,"FL",2024-05-14,0,1,0,1,1,0,1,0,0,0,0,1,0,1
"382",0.483638488765573,0.25120594047367,"FL",2024-05-15,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"383",0.265564515697515,0.193029249417333,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"384",1.03300329294203,0.38598383332131,"FL",2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"385",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.384240494022592,0.289559578398034,"FL",2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"388",0.599466423163544,0.276694920539003,"FL",2024-05-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"389",0.333010269664558,0.25860376601729,"FL",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"390",0.473318399417546,0.322386885036941,"FL",2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"391",1.68754966374883,0.509167843391399,"FL",2024-05-24,1,1,1,1,1,0,1,1,0,0,1,0,0,1
"392",0.398527715187384,0.293723683451448,"FL",2024-05-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"393",0.994306881469303,0.305604241965112,"FL",2024-05-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"394",0.445302362095526,0.317526027070962,"FL",2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"395",0.811770138813911,0.594552638687788,"FL",2024-05-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"396",2.19930218331844,0.29507622253828,"FL",2024-05-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"397",0.934542035422662,0.481304905970024,"FL",2024-05-30,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"398",2.73144868714034,0.396615358564651,"FL",2024-05-31,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"399",1.63330296329367,0.587263027800917,"FL",2024-06-01,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"400",2.3169130633713,0.32525296870578,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"401",1.32953578456303,0.368901645716472,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"402",1.58548411722596,0.408232088218551,"FL",2024-06-04,1,0,1,1,1,0,1,0,0,0,1,1,1,1
"403",4.05625933636667,0.479096894854128,"FL",2024-06-05,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"404",0.980654794922184,0.353850645277503,"FL",2024-06-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"405",1.23607650995134,0.331774303733042,"FL",2024-06-07,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"406",2.40059236679748,0.360336080075571,"FL",2024-06-08,0,0,0,1,1,1,1,0,1,0,1,1,1,1
"407",1.84685934650402,0.38991842040394,"FL",2024-06-09,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"408",2.86764212586449,0.39255263017818,"FL",2024-06-10,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"409",1.89734203605059,0.406466111890512,"FL",2024-06-11,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"410",2.38683216393972,0.331799182551437,"FL",2024-06-12,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"411",3.69082060635929,0.427870295384065,"FL",2024-06-13,0,1,0,1,1,0,1,0,1,0,1,0,0,1
"412",3.50428861554757,0.438411340000243,"FL",2024-06-14,1,1,0,1,1,0,1,0,1,0,1,0,0,1
"413",0.785492461917248,0.415049091393212,"FL",2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"414",0.937606452736434,0.262848075232468,"FL",2024-06-16,1,1,0,1,1,1,1,1,0,0,1,0,1,1
"415",9.67686139844658,0.495538720127312,"FL",2024-06-17,0,0,0,1,1,0,1,0,0,1,0,1,0,1
"416",7.00505000175622,0.516733865671098,"FL",2024-06-18,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"417",7.42476589776254,0.484609916729007,"FL",2024-06-19,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"418",6.59808314855268,0.497000733686235,"FL",2024-06-20,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"419",3.54561683591876,0.407943486248964,"FL",2024-06-21,0,0,0,1,1,1,1,0,0,0,1,1,0,1
"420",3.30282676362213,0.505846358648211,"FL",2024-06-22,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"421",0.938965920801117,0.653035671924522,"GA",2024-05-12,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"422",1.33734689974912,0.150425496435288,"GA",2024-05-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"423",0.642349546040521,0.460923871641873,"GA",2024-05-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"424",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",0.614757354084484,0.271532304357431,"GA",2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"426",0.86827828383409,0.35987403935117,"GA",2024-05-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"427",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",0.29265437044845,0.217000133959462,"GA",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"429",0.790856532822255,0.404542295359214,"GA",2024-05-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"430",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.348857183168968,0.254831160279565,"GA",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"432",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",0.489625491105711,0.312401369008771,"GA",2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"434",0.391744552959025,0.294720998850214,"GA",2024-05-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"435",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.460815620181031,0.363293830471505,"GA",2024-05-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"440",0.537700067118533,0.325512219269869,"GA",2024-05-31,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"441",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",1.72861143635811,0.388736861353322,"GA",2024-06-03,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"444",1.03040486504089,0.519496888276493,"GA",2024-06-04,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"445",0.485982989800605,0.353229275454071,"GA",2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"446",0.377202279780382,0.21423178234095,"GA",2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"447",1.16569324619097,0.456586259396351,"GA",2024-06-07,1,1,1,0,1,1,1,0,1,1,0,1,0,1
"448",0.573349137472919,0.340479073041952,"GA",2024-06-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"449",0.790087042338119,0.192627907125891,"GA",2024-06-09,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"450",1.10436104364395,0.492192284348857,"GA",2024-06-10,1,1,0,1,1,0,1,0,0,0,1,1,0,1
"451",2.82994188317204,0.419887004808179,"GA",2024-06-11,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"452",1.34535419460022,0.40543004018472,"GA",2024-06-12,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"453",0.722675858132654,0.538611204429724,"GA",2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"454",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",1.36469531096522,0.480403050372898,"GA",2024-06-15,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"456",1.1563574181625,0.464361165413731,"GA",2024-06-16,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"457",1.49539204245175,0.430685500294056,"GA",2024-06-17,0,1,1,1,1,1,0,0,0,1,1,0,1,0
"458",1.38206867246547,0.439430327399637,"GA",2024-06-18,0,1,1,1,1,1,1,0,0,0,0,1,1,1
