"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"249",0.996917420646079,0.203565787084636,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,0,1
"250",0.733767563461869,0.467769352327673,"CO",2024-06-06,0,1,1,1,1,1,0,1,1,1,0,1
"251",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.679151795308011,0.491677533947283,"CT",2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
"257",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.165696487474012,0.112788510576817,"CT",2024-05-04,1,1,1,1,1,1,0,0,1,1,1,1
"260",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.988482119676169,0.721558496728676,"CT",2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
"262",1.36565275103736,0.674911506864725,"CT",2024-05-07,0,1,0,0,1,1,0,0,0,0,1,1
"263",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.255345705487292,0.150621340165025,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.810561262382503,0.412752789799241,"CT",2024-05-10,1,1,1,1,0,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.488418268753294,0.352863320558588,"CT",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"269",0.318099777674024,0.193423054013089,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
"270",0.32378290801058,0.202421162557586,"CT",2024-05-15,1,1,1,1,1,1,0,1,1,1,0,1
"271",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.404769827591963,0.239380595496039,"CT",2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
"275",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.490841721731078,0.267754751413805,"CT",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"278",0.451495995289368,0.277278364763971,"CT",2024-05-23,1,1,1,1,1,1,0,1,1,1,0,1
"279",0.477287559570469,0.286819077610726,"CT",2024-05-24,1,1,1,1,1,1,0,1,1,0,1,1
"280",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.920024577708925,0.460151091220004,"CT",2024-05-29,1,1,0,1,1,1,0,0,0,1,1,1
"285",0.377382577963341,0.258060414979383,"CT",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1
"286",0.607221485342006,0.353395607818559,"CT",2024-05-31,0,1,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0.652569714014311,0.399673675862809,"CT",2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1
"292",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.78275319504218,0.393005963530164,"CT",2024-06-07,1,1,1,1,1,1,1,1,0,1,0,1
"294",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.520979192516759,0.374825464463799,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
"314",0.508792631408929,0.386417447090683,"DC",2024-05-17,1,1,1,1,1,1,0,0,1,1,1,1
"315",0.533380374675505,0.397759876701256,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
"316",0.75682550941729,0.411591847435413,"DC",2024-05-19,1,1,0,1,1,1,0,1,0,1,1,1
"317",0.278506889092506,0.235557672517517,"DC",2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.577591009943181,0.430067351486664,"DC",2024-05-21,0,1,1,1,1,1,1,1,1,1,1,1
"319",0.611364819835448,0.440202332481731,"DC",2024-05-22,0,1,1,1,1,1,0,0,1,1,1,1
"320",0.629541777461758,0.449996494047291,"DC",2024-05-23,0,1,1,1,1,1,0,1,1,1,0,1
"321",0.617628032298427,0.459439589718115,"DC",2024-05-24,0,1,1,1,1,1,0,1,0,1,1,1
"322",0.66542115335844,0.46852394982746,"DC",2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
"323",0.270164853408476,0.235630234976041,"DC",2024-05-26,1,1,1,1,1,1,0,0,1,1,1,1
"324",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",0.727685568259717,0.361898092435332,"DC",2024-05-31,1,1,0,1,1,1,0,1,0,1,1,1
"329",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",1.49246682666688,0.533997661678772,"DC",2024-06-03,0,1,1,1,1,1,0,0,0,1,1,1
"332",1.5304108723374,0.539550689052879,"DC",2024-06-04,0,1,1,1,1,1,0,0,1,1,1,1
"333",0.281461251937519,0.261450371133107,"DC",2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1
"334",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.26525094592947,0.453420820779457,"DE",2024-05-01,0,0,1,1,1,1,0,0,1,1,0,1
"341",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.831985820742112,0.207558271598903,"DE",2024-05-12,0,1,1,1,1,1,0,0,1,1,1,1
"352",0.371986179300969,0.217368853793374,"DE",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"353",0.382593728539984,0.227277955983424,"DE",2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
"354",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.22456156229108,0.325680549112105,"DE",2024-05-16,0,0,0,1,1,1,0,0,1,1,1,1
"356",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.41667515804932,0.411379765348337,"DE",2024-05-22,0,1,0,1,1,1,0,1,1,1,0,1
"362",0.844316241577174,0.616383844665783,"DE",2024-05-23,1,1,0,1,1,1,0,1,0,1,1,1
"363",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0.915066297446804,0.345306109618829,"DE",2024-05-26,1,1,1,1,1,1,0,0,1,1,1,1
"366",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.341237329784506,0.24964354110655,"DE",2024-05-28,1,1,1,1,1,1,0,0,1,1,1,1
"368",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2.32769970064242,0.5137677052197,"DE",2024-05-30,1,1,0,1,1,1,1,0,0,1,1,1
"370",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2.34663042232852,0.434376579829805,"DE",2024-06-05,0,1,1,1,1,1,0,0,0,1,0,1
"376",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.773519826813164,0.397706412039831,"DE",2024-06-07,0,1,1,1,1,1,0,0,1,1,1,1
"378",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",0.136642516359007,0.135075466720832,"FL",2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
"382",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",1.01575280993243,0.677202055112566,"FL",2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
"384",0.162459847600317,0.16755770341822,"FL",2024-05-03,1,1,1,1,1,1,0,0,1,1,1,1
"385",1.93418419670945,0.665115519164566,"FL",2024-05-04,0,1,1,1,1,0,0,0,1,1,1,0
"386",0.203083881702459,0.19136023432363,"FL",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
"387",0.557206018859125,0.203818071114126,"FL",2024-05-06,1,1,1,1,1,1,0,0,1,1,1,1
"388",1.64073500687401,0.383296917988722,"FL",2024-05-07,1,1,0,1,1,1,0,0,1,1,1,1
"389",0.957914327944849,0.351937348706354,"FL",2024-05-08,1,1,1,0,1,1,0,0,1,0,1,1
"390",0.557068507510324,0.362104774335354,"FL",2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
"391",0.280447713367438,0.256437920942687,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
"392",0.401842418620948,0.297042459320692,"FL",2024-05-11,1,1,1,1,1,1,0,0,1,1,1,1
"393",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.802652449338735,0.297522423461984,"FL",2024-05-13,0,1,1,1,1,1,0,1,0,0,1,1
"395",2.87918015580573,0.461409105537271,"FL",2024-05-14,0,1,1,1,0,1,0,0,1,1,0,1
"396",0.655612008235548,0.317767433275657,"FL",2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1
"397",0.377063432259809,0.338493275470939,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
"398",1.10318613451467,0.405161053193362,"FL",2024-05-17,1,1,1,1,0,1,0,0,1,0,0,1
"399",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.481158093923,0.343137134709513,"FL",2024-05-20,1,1,1,1,1,1,0,1,0,1,1,1
"402",0.893672086719953,0.367450513174041,"FL",2024-05-21,0,1,1,1,1,1,0,1,1,0,1,1
"403",0.496081425430068,0.415163518986645,"FL",2024-05-22,1,1,1,1,1,1,0,1,1,0,1,1
"404",0.446469540875211,0.299167565853181,"FL",2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1
"405",1.63066725398246,0.400757677188278,"FL",2024-05-24,1,1,1,1,0,1,1,0,1,0,0,1
"406",0.542140098421052,0.449040735619947,"FL",2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
"407",1.25706819388083,0.459536928404284,"FL",2024-05-26,0,1,1,1,1,1,0,1,0,0,1,1
"408",0.584272462002921,0.469620520275465,"FL",2024-05-27,0,1,1,1,1,1,0,1,0,1,1,1
"409",0.774317011984626,0.420108874719289,"FL",2024-05-28,1,1,1,1,0,1,0,1,1,1,0,1
"410",2.3608747053738,0.321127269436715,"FL",2024-05-29,1,0,0,1,1,1,1,0,0,1,1,1
"411",0.823853168472636,0.382019297067267,"FL",2024-05-30,1,1,1,1,0,1,0,1,0,1,0,1
"412",3.15033439364213,0.427405456380614,"FL",2024-05-31,1,1,0,1,1,0,0,1,0,0,0,0
"413",1.55873411100918,0.39104129852429,"FL",2024-06-01,1,1,1,1,0,1,1,0,1,1,0,1
"414",3.007633818978,0.410319079506413,"FL",2024-06-02,0,0,0,1,1,1,0,0,0,0,1,1
"415",2.16724222701634,0.419241453304604,"FL",2024-06-03,0,1,1,1,1,1,0,0,0,0,0,1
"416",1.72134277638879,0.404879647987654,"FL",2024-06-04,1,1,1,1,0,1,0,0,0,0,0,1
"417",4.16316111095666,0.416489829824564,"FL",2024-06-05,0,1,0,1,0,1,0,1,1,0,0,1
"418",0.956989048132686,0.421944380479111,"FL",2024-06-06,1,1,1,1,1,1,0,0,0,0,1,1
"419",1.86145809568763,0.417091864345146,"FL",2024-06-07,0,0,1,1,1,1,0,0,0,0,1,1
"420",2.96390830654363,0.459550455514311,"FL",2024-06-08,0,0,0,1,1,1,0,0,0,0,1,1
"421",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",0.224833026915347,0.0561167670079692,"GA",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
"423",0.0373797432854557,0.0604469236658035,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
"424",0.0416151573368165,0.0649779198549023,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
"425",0.0486422855266864,0.0697100567454473,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
"426",0.992630239806115,0.41209343749807,"GA",2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
"427",0.989735079450049,0.411790045406902,"GA",2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
"428",0.0593474437786157,0.0851290722529868,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
"429",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0711439364939823,0.0964612775547293,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
"431",0.2468849349888,0.102459138660014,"GA",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
"432",0.0781943143574645,0.1086875123002,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",0.0960728304882096,0.121867944355974,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
"435",1.00254771808969,0.486631609209336,"GA",2024-05-12,1,1,1,1,0,1,1,1,1,1,1,1
"436",0.735317434189397,0.136070027521617,"GA",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"437",0.804063763842757,0.520327166646745,"GA",2024-05-14,1,0,1,1,1,1,0,0,1,1,1,1
"438",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.711975725954571,0.3217926262465,"GA",2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
"440",0.863605975564907,0.315847845416996,"GA",2024-05-17,1,1,1,1,0,1,0,1,1,1,0,1
"441",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",0.179869820635365,0.18541309883089,"GA",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
"443",1.08601335640737,0.555581213801212,"GA",2024-05-20,0,1,0,1,1,1,0,0,0,1,1,1
"444",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",0.189520074569524,0.214077211173242,"GA",2024-05-22,1,1,1,1,1,1,0,1,1,1,0,1
"446",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",0.650300720175758,0.422217675241567,"GA",2024-05-24,1,1,0,1,1,1,1,1,0,1,0,1
"448",0.233080553425876,0.245332684928913,"GA",2024-05-25,1,1,1,1,1,1,0,1,0,1,1,1
"449",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",NA,NA,"GA",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",NA,NA,"GA",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",0.530414952763309,0.464426294172756,"GA",2024-06-03,1,1,1,1,1,1,1,0,1,1,0,1
"458",1.02075358576603,0.562409836507537,"GA",2024-06-04,1,1,1,1,1,0,0,0,1,1,1,0
"459",NA,NA,"GA",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",NA,NA,"GA",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",0.417887634283981,0.401233362146973,"GA",2024-06-07,1,1,1,1,1,1,0,1,1,1,0,1
"462",NA,NA,"GA",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
