"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"275",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.968435062685335,0.754438389516126,"CT",2024-05-01,0,0,1,1,1,0,0,1,1,1
"278",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.0473026576048233,0.0224941341489674,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.17537209664794,0.852245441288861,"CT",2024-05-06,0,1,0,1,1,0,1,0,1,1
"283",1.89434301774925,0.854950396928468,"CT",2024-05-07,0,1,1,0,0,0,1,1,0,0
"284",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.0762792146590068,0.0343261459027414,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1
"286",1.04114596597453,0.438955382601911,"CT",2024-05-10,1,1,1,1,0,1,0,1,1,0
"287",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.73942132058506,0.611927226728141,"CT",2024-05-13,1,1,1,1,1,0,0,1,1,1
"290",0.110411004415321,0.0513416507004452,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1
"291",0.116118119812311,0.055490438179314,"CT",2024-05-15,1,1,1,1,1,0,0,1,1,1
"292",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",1.0394324099233,0.451137677560571,"DC",2024-04-09,0,1,0,1,1,0,1,0,1,1
"298",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0.0400046650818494,0.0282713203328407,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"307",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",1.87556483647108,0.638766254145362,"DC",2024-04-22,0,0,1,1,1,0,0,1,1,1
"311",1.14714876384896,0.830880155088515,"DC",2024-04-23,0,1,1,1,0,0,1,1,1,0
"312",NA,NA,"DC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.291458568062642,0.221374611563828,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1
"335",0.318793279756072,0.233213150263268,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1
"336",0.295722252247522,0.245312324705566,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1
"337",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.0189885341291828,0.00315317220503028,"DE",2024-04-08,1,1,1,1,1,0,0,1,1,1
"339",0.0201453212694896,0.0034453572575406,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",1.15906939629519,0.832698675268448,"DE",2024-04-18,0,0,1,1,1,0,0,1,1,1
"349",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.0174964663194784,0.00998596855707538,"DE",2024-04-21,1,1,1,1,1,1,1,1,1,1
"352",0.0185198053938772,0.0108985546281814,"DE",2024-04-22,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",1.26049659498774,0.896605628973584,"DE",2024-04-24,0,1,1,1,0,0,1,1,1,0
"355",NA,NA,"DE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.09232714284251,0.767294957870442,"DE",2024-04-26,0,0,1,1,1,0,0,1,1,1
"357",NA,NA,"DE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.99763430260529,0.717225892807759,"DE",2024-05-01,0,0,1,1,1,0,0,1,1,1
"362",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",0.268820047792026,0.0554779452420707,"DE",2024-05-12,1,1,1,1,1,0,0,1,1,1
"373",0.0982229301002515,0.0596694921456747,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1
"374",NA,NA,"DE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",1.27915807964738,0.219140351611919,"DE",2024-05-16,1,1,1,1,0,0,0,1,1,0
"377",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",0.072960465766535,0.0162934706482867,"FL",2024-04-07,1,1,1,1,1,1,1,1,1,1
"380",0.155130599995273,0.0176287870206532,"FL",2024-04-08,1,1,1,1,1,1,1,1,1,1
"381",0.087647988447009,0.0190781146360161,"FL",2024-04-09,1,1,1,1,1,1,1,1,1,1
"382",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",0.0301092713762722,0.0223528285596531,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"384",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",0.04018823000446,0.0283429491522556,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"387",0.132994844117285,0.0306664555034046,"FL",2024-04-15,1,1,1,1,1,1,1,1,1,1
"388",0.0431008876869801,0.0331706805330163,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"389",0.944203220390178,0.660623579759075,"FL",2024-04-17,0,0,1,1,1,1,0,0,1,1
"390",0.650996308546612,0.343544301050876,"FL",2024-04-18,1,1,1,1,1,0,0,1,1,1
"391",0.162950336512193,0.041876470456504,"FL",2024-04-19,1,1,1,1,1,1,1,1,1,1
"392",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,"FL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.0734770353348563,0.052605839450442,"FL",2024-04-22,1,1,1,1,1,1,1,1,1,1
"395",0.527416981217394,0.319849851907682,"FL",2024-04-23,1,1,1,1,1,1,0,0,1,1
"396",0.463507883991204,0.145742284116817,"FL",2024-04-24,1,1,1,1,1,1,1,1,1,1
"397",1.6110305060895,0.157015444369154,"FL",2024-04-25,1,0,1,1,0,0,1,1,1,0
"398",0.445339514325722,0.305960391481126,"FL",2024-04-26,1,1,1,1,1,0,0,1,1,1
"399",NA,NA,"FL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.134989894697059,0.0933194782666065,"FL",2024-04-30,1,1,1,1,1,0,0,1,1,1
"403",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",1.04932684804142,0.743275537518031,"FL",2024-05-02,1,1,0,1,1,0,1,0,1,1
"405",0.164550635099212,0.113818520304576,"FL",2024-05-03,1,1,1,1,1,0,1,0,1,1
"406",2.04140575650748,0.737290462757948,"FL",2024-05-04,0,1,0,1,1,0,1,0,1,1
"407",0.201703241600736,0.129198490434423,"FL",2024-05-05,1,1,1,1,1,1,1,1,1,1
"408",0.542112335506059,0.137409297991489,"FL",2024-05-06,1,1,1,1,1,1,1,1,1,1
"409",2.92779106258441,0.48888400750852,"FL",2024-05-07,0,1,1,1,0,1,0,0,1,0
"410",1.13930492819463,0.35341520861861,"FL",2024-05-08,1,1,1,0,1,1,0,1,0,1
"411",1.03417559582882,0.456203180195882,"FL",2024-05-09,1,1,1,1,0,0,1,1,1,0
"412",0.268860029314149,0.173700178375422,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1
"413",0.219587669809503,0.255509131478192,"FL",2024-05-11,1,1,1,1,1,0,0,1,1,1
"414",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.720276798671028,0.204411694803113,"FL",2024-05-13,1,1,1,1,1,0,0,1,1,1
"416",5.24439415702936,0.66596353098489,"FL",2024-05-14,0,0,1,1,0,0,0,1,1,0
"417",0.398896738898594,0.242733291198854,"FL",2024-05-15,1,1,1,1,1,0,0,1,1,1
"418",0.356064114524645,0.237867273516227,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1
"419",2.22966245211861,0.495222373420078,"FL",2024-05-17,1,0,1,1,0,0,1,0,1,0
"420",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00565901798948684,0.00793538976398779,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"422",1.06595303037683,0.417449082766843,"GA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"423",0.107992305562686,0.00943968281143949,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"424",0.755078640389094,0.210381058470964,"GA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"425",0.151803046878355,0.011248912034262,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"426",1.16525532197939,0.793634502483413,"GA",2024-04-12,0,0,1,1,1,1,1,1,1,1
"427",0.141999224590195,0.0134200319992063,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"428",1.15089337513926,0.775250797263599,"GA",2024-04-14,0,0,1,1,1,0,0,1,1,1
"429",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0177634132689242,0.0175013873170126,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"431",0.125164859896678,0.0191198302381234,"GA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"432",1.10981658054784,0.734131784228105,"GA",2024-04-18,0,0,1,1,1,0,0,1,1,1
"433",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",NA,NA,"GA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",1.06748911205057,0.687133814148649,"GA",2024-04-22,0,0,1,1,1,0,0,1,1,1
"437",NA,NA,"GA",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",0.0296359058165555,0.0352410598260533,"GA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"439",NA,NA,"GA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",0.115634406384669,0.0417889306435081,"GA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",0.267151022119811,0.0536761255986003,"GA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"444",0.0558675167686076,0.0582526491788414,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"445",0.0564989772665881,0.0631626873284117,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1
"446",0.0595932482543092,0.0684218332860286,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"447",1.04356171636953,0.433195370865515,"GA",2024-05-03,1,1,1,1,0,1,0,1,1,0
"448",1.01176007389165,0.424326940537253,"GA",2024-05-04,1,1,0,1,1,1,0,0,1,1
"449",0.0876391113664705,0.086443056446729,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1
"450",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",0.101888387803407,0.100463592035666,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"452",0.281447374990894,0.108111500347346,"GA",2024-05-08,1,1,1,1,1,0,0,1,1,1
"453",0.108179290558951,0.116197377374557,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",0.109353512079422,0.133712026775705,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"456",1.10447962134507,0.756053764692553,"GA",2024-05-12,1,1,1,1,0,0,1,1,1,0
"457",0.926644226407996,0.153046824464077,"GA",2024-05-13,1,1,1,1,1,0,0,1,1,1
"458",0.617404473474333,0.355497967039007,"GA",2024-05-14,1,1,1,1,1,0,0,1,1,1
"459",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",1.09641729382131,0.372491200743605,"GA",2024-05-16,1,1,1,1,0,1,0,1,1,0
"461",0.996316519857071,0.362221106938955,"GA",2024-05-17,1,1,1,1,0,0,1,1,1,0
"462",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.1501480845904,0.864841959390193,"IA",2024-04-07,0,0,1,1,1,0,0,1,1,1
"506",0.141824024516737,0.00563658024421649,"IA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"507",0.044500856779851,0.00614627231974428,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"508",0.166531282080685,0.00670718639488489,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"509",0.534421518445528,0.173667535857083,"IA",2024-04-11,1,1,1,1,1,0,0,1,1,1
"510",0.0768167095451716,0.008002743617451,"IA",2024-04-12,1,1,1,1,1,0,0,1,1,1
"511",0.0188570104719755,0.00874850642620518,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"512",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.0262393608223878,0.0104673518914011,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"514",0.786915390922776,0.405538553043477,"IA",2024-04-16,1,0,1,1,1,0,0,1,1,1
"515",1.01937592616121,0.790703048855644,"IA",2024-04-17,0,0,1,1,1,1,1,1,1,1
"516",0.0309893364775774,0.0137236456570897,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"517",0.704603477034202,0.393399181679049,"IA",2024-04-19,1,1,1,1,1,0,0,1,1,1
"518",0.0507137407124922,0.0164452412794535,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"519",NA,NA,"IA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,"IA",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.0466430683977023,0.0215539305330193,"IA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"522",0.0578860662135935,0.0235764013810824,"IA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"523",0.0662112303221369,0.0257797064927231,"IA",2024-04-25,1,1,1,1,1,1,1,1,1,1
"524",0.202583706324123,0.0281774452324046,"IA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"525",NA,NA,"IA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",0.0776075713149306,0.0336136845903575,"IA",2024-04-28,1,1,1,1,1,1,1,1,1,1
"527",0.759921256634941,0.0366823371809618,"IA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"528",0.270120692848034,0.0400056271115129,"IA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"529",0.316922784089199,0.2380478690824,"IA",2024-05-01,1,1,1,1,1,0,0,1,1,1
"530",0.106698552392832,0.0474814542021628,"IA",2024-05-02,1,1,1,1,1,0,1,0,1,1
"531",0.359036630918239,0.0516673991049766,"IA",2024-05-03,1,1,1,1,1,0,0,1,1,1
"532",0.355184960140022,0.319561226026635,"IA",2024-05-04,1,1,1,1,1,1,1,1,1,1
"533",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",0.613810928529918,0.536571731724472,"IA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"536",0.174611802931764,0.0777518596422587,"IA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"537",0.260573773393788,0.224291872357195,"IA",2024-05-09,1,1,1,1,1,1,1,1,1,1
"538",0.188671065637409,0.0908946821534414,"IA",2024-05-10,1,1,1,1,1,1,1,1,1,1
"539",0.548241369252098,0.472179257308324,"IA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"540",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.251306513597902,0.113871081498882,"IA",2024-05-13,1,1,1,1,1,0,0,1,1,1
"542",0.473544107948705,0.423021179456853,"IA",2024-05-14,1,1,1,1,1,0,0,1,1,1
"543",0.455172851517869,0.406650042796609,"IA",2024-05-15,1,1,1,1,1,1,1,1,1,1
"544",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",0.400155616446192,0.37414235634177,"IA",2024-05-17,1,1,1,1,1,0,0,1,1,1
"546",0.823794164972138,0.161499823059584,"IA",2024-05-18,1,1,1,1,1,0,0,1,1,1
"547",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
