"","es_score","brier_score","location","target_date","X22D_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","X23G_50_CI","other_50_CI","X22D_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","X23G_95_CI","other_95_CI"
"549",0.00925334073850706,0.00572227637154293,"ID",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"550",NA,NA,"ID",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.0584168785417195,0.0103500549973534,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.07408938354437,0.218110708668916,"IL",2023-04-23,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"590",2.11332572926159,0.0734812527033323,"IL",2023-04-24,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
"591",2.1000023801183,0.22210630671039,"IL",2023-04-25,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"592",1.41837738493217,0.191869197588841,"IL",2023-04-26,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"593",5.29527971011062,0.307768828602015,"IL",2023-04-27,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"594",1.25731782398655,0.186854788790049,"IL",2023-04-28,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"595",1.56877124557207,0.243797825512982,"IL",2023-04-29,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"596",1.57842199950057,0.102089190354728,"IL",2023-04-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"597",1.55811415848282,0.181485619840146,"IL",2023-05-01,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"598",2.70881004277256,0.232234881645066,"IL",2023-05-02,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"599",1.81260047100593,0.118002515077752,"IL",2023-05-03,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"600",1.22167776752076,0.178079477730333,"IL",2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"601",2.67556421761957,0.0929421254966772,"IL",2023-05-05,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
"602",1.43231039952581,0.22171759366086,"IL",2023-05-06,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
"603",0.926676766740095,0.0408676483586721,"IL",2023-05-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"604",2.14211925544305,0.101214850980357,"IL",2023-05-08,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"605",1.88379976574495,0.215071675105107,"IL",2023-05-09,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
"606",2.31645590544537,0.203135798838451,"IL",2023-05-10,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
"607",1.09054579928244,0.222006188964004,"IL",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"608",1.71912523273355,0.327018288489392,"IL",2023-05-12,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1
"609",0.61325131108952,0.209991218586544,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"610",0.43737239563907,0.199150699836991,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"611",1.19743762665665,0.275080156628324,"IL",2023-05-15,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"612",1.82509936712512,0.447517739923838,"IL",2023-05-16,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
"613",1.35017111180908,0.326952715872404,"IL",2023-05-17,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"614",0.671817558501461,0.268719789354679,"IL",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"615",3.90245394092069,0.441774004416849,"IL",2023-05-19,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"616",0.885053048939697,0.31796762419182,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
"617",0.457535983868264,0.202676367789491,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"618",2.06383794678455,0.142685847788541,"IL",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"619",2.16031385204026,0.300003549837675,"IL",2023-05-23,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
"620",2.63177824575001,0.353231883145795,"IL",2023-05-24,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"621",1.14809410019122,0.120752161371853,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"622",0.814451443550496,0.240784853003035,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"623",0.510296081743768,0.134727015162609,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"624",0.658267047182951,0.356208026111797,"IL",2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"625",0.930558972714533,0.670947838304084,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"626",1.47339095171822,0.314650117872536,"IL",2023-05-30,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1
"627",1.12326556076976,0.329774575345939,"IL",2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"628",1.03472207604555,0.394767807714583,"IL",2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"629",1.67829228041737,0.421930096989041,"IL",2023-06-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"630",0.913061270386776,0.388613368116467,"IL",2023-06-03,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"631",NA,NA,"IN",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.770272503108529,0.219852673961074,"IN",2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"633",0.982425823108186,0.299690013138381,"IN",2023-04-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"634",0.736215288236047,0.177487101584088,"IN",2023-04-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"635",0.257196211462258,0.00932266731020959,"IN",2023-04-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"636",0.0173673344674032,0.00999637720052567,"IN",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"637",NA,NA,"IN",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.0199255619446431,0.0115380797235847,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.818440444172604,0.284859617736717,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"640",0.854244340649136,0.223451511468539,"IN",2023-05-02,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"641",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0.708248681232292,0.274520182129257,"IN",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"643",1.56814783415892,0.546228667838121,"IN",2023-05-05,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
"644",0.668200968028579,0.270706076703646,"IN",2023-05-06,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"645",0.106346562531043,0.019931841178297,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",1.35059975942512,0.315785508900711,"IN",2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"647",0.975010179480617,0.418016721142685,"IN",2023-05-09,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"648",0.233162178480379,0.0257876875855003,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"649",0.0429603997010329,0.0281786053843559,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.0421716079464854,0.030823712475747,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",0.0448355196042141,0.0337413226571943,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652",0.0514715470356758,0.0369458709275549,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"653",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",1.12454468136643,0.783061369092862,"IN",2023-05-16,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
"655",0.0637858116208095,0.0483328025822656,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.0626890607201955,0.0526979328550506,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"657",0.0711840718770963,0.0573171197241604,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"658",1.88928434246367,0.388771503192174,"IN",2023-05-20,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
"659",0.377633035957278,0.202565574979445,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"660",1.07445069138264,0.740182354015083,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"661",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.737411397814179,0.551535246727325,"IN",2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"665",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.815454989747346,0.241146118691537,"IN",2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"667",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",1.02129713520916,0.697538883739916,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"669",0.960091516681826,0.359877198526336,"IN",2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"670",0.165132343539263,0.129883003945988,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"671",0.811356446592703,0.392754988538956,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"672",0.88397961458737,0.620269758847908,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"673",NA,NA,"KS",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0160115986405257,0.0152527011407516,"KS",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"675",0.0173053070626207,0.0160460789312783,"KS",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"676",0.0563773185409691,0.016885269636667,"KS",2023-04-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"677",NA,NA,"KS",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0.0196561684055687,0.0187103694299619,"KS",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1.22706740064672,0.851358551629001,"KS",2023-04-30,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"681",1.11351315094401,0.73739092043677,"KS",2023-05-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"682",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",1.09107453144873,0.719062432518474,"KS",2023-05-04,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"685",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",1.14681165778506,0.784128449007262,"KS",2023-05-06,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"687",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.805974128565847,0.362313375348375,"KS",2023-05-08,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"689",0.0328877908942204,0.0331911638090103,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"690",0.0330958217100957,0.0349768797073036,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",1.04387970754426,0.715678953614455,"KS",2023-05-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"697",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.920263526318096,0.585344406262337,"KS",2023-05-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"704",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0.0815802951781286,0.0766266920215192,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"706",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.907094115047297,0.593205610103052,"KS",2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"711",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0139387575391663,0.0200675951650635,"KY",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"717",0.0168435946173893,0.021453192349005,"KY",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.178138492971303,0.0229451783524889,"KY",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"719",0.0150886263006003,0.0245505028649433,"KY",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.0189143709651343,0.0262764720695634,"KY",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.146803744476198,0.0301213348373463,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"723",0.794030444422694,0.262634823573708,"KY",2023-05-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"724",0.349212905045221,0.0345451761322443,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"725",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0.777644613617223,0.257480467142909,"KY",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"727",0.885078258233351,0.367212611880794,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"728",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.709963536936901,0.251060721234667,"KY",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",2.07220208780845,0.661063875713201,"KY",2023-05-09,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"732",0.0391278526650886,0.0595035214620851,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",1.02236473922074,0.613547587572738,"KY",2023-05-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"734",1.014967200206,0.637661480684032,"KY",2023-05-12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"735",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.985658769628789,0.614593215896581,"KY",2023-05-15,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"738",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.253109816866409,0.12715238075696,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",0.872095483078377,0.458591069636615,"KY",2023-05-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"746",0.843551350082896,0.445585259236928,"KY",2023-05-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"747",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1.04604612611584,0.304918792292487,"LA",2023-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"758",1.02722332906826,0.304538846097889,"LA",2023-04-24,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"759",0.0988608643371161,0.00713952510238401,"LA",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",0.04978514708893,0.00755872435023441,"LA",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
