"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","recombinant_50_CI","X24G_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","recombinant_95_CI","X24G_95_CI","X24D_95_CI","other_95_CI"
"549",NA,NA,"ID",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2.75138298453017,0.376600381520039,"IL",2024-07-07,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"590",2.41997870548647,0.383392828096261,"IL",2024-07-08,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"591",4.63975681533192,0.433352091254079,"IL",2024-07-09,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
"592",2.28654966334065,0.411658605166157,"IL",2024-07-10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"593",2.37440977886422,0.412888487126878,"IL",2024-07-11,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"594",1.70212423388544,0.41664712586095,"IL",2024-07-12,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
"595",1.87514820433741,0.388894063198153,"IL",2024-07-13,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0
"596",2.89180542357012,0.409565272199474,"IL",2024-07-14,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"597",3.95637192848921,0.394056684879973,"IL",2024-07-15,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"598",1.65189021804573,0.398311334202179,"IL",2024-07-16,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"599",3.36982586690125,0.438289942558598,"IL",2024-07-17,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"600",0.869067212007061,0.420247783540458,"IL",2024-07-18,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"601",2.78021352171765,0.442295986609442,"IL",2024-07-19,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"602",1.37779359064979,0.440699118642084,"IL",2024-07-20,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"603",1.62965913685541,0.401724174183479,"IL",2024-07-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"604",2.01741298202963,0.406721052798561,"IL",2024-07-22,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
"605",3.26745478623949,0.432328699142335,"IL",2024-07-23,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"606",1.80383431448495,0.412878533063319,"IL",2024-07-24,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"607",1.29166882781231,0.38641512391923,"IL",2024-07-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"608",2.44868208080433,0.418137326360489,"IL",2024-07-26,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"609",3.38017348267957,0.400962962165757,"IL",2024-07-27,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"610",1.51537076867941,0.407640426279255,"IL",2024-07-28,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"611",4.03253908816853,0.433389679562452,"IL",2024-07-29,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"612",3.06740995881443,0.413892373367139,"IL",2024-07-30,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"613",3.11805970636504,0.411708616680682,"IL",2024-07-31,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"614",1.31936700145094,0.379543213137659,"IL",2024-08-01,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"615",3.53729405328156,0.453718115012257,"IL",2024-08-02,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"616",1.66630340616273,0.42180737018594,"IL",2024-08-03,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"617",1.04344798244267,0.448474772816029,"IL",2024-08-04,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"618",2.8451846725735,0.397410149887354,"IL",2024-08-05,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"619",4.58590298398118,0.416135206196873,"IL",2024-08-06,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"620",1.8234737291947,0.378562255468249,"IL",2024-08-07,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"621",4.07193272363329,0.440328137359871,"IL",2024-08-08,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"622",2.87486081046033,0.423671238182273,"IL",2024-08-09,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"623",1.80312241460308,0.405314777054268,"IL",2024-08-10,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"624",2.37653318555149,0.483502105659191,"IL",2024-08-11,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"625",7.98007475048552,0.476889996919073,"IL",2024-08-12,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"626",7.93564866543658,0.464572645236986,"IL",2024-08-13,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
"627",2.12232090650083,0.387624389511517,"IL",2024-08-14,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"628",2.81405126134638,0.379111349897,"IL",2024-08-15,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
"629",3.99689309152652,0.428745169201932,"IL",2024-08-16,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"630",2.7481967200226,0.44566450438354,"IL",2024-08-17,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
"631",NA,NA,"IN",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.677502872603876,0.378514186201751,"IN",2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"633",NA,NA,"IN",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,"IN",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.509161317089161,0.341444465513199,"IN",2024-07-15,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"640",NA,NA,"IN",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.735052758434965,0.517268391810342,"IN",2024-07-22,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"647",NA,NA,"IN",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",1.51509546719648,0.525992206964502,"IN",2024-07-24,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"649",1.55191210931273,0.530269652339501,"IN",2024-07-25,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"650",0.64725064395904,0.350414378039213,"IN",2024-07-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"651",NA,NA,"IN",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.481641414092786,0.353635920422005,"IN",2024-07-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"654",0.957470783017579,0.450417250956707,"IN",2024-07-30,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"655",0.777660891722795,0.555019162693682,"IN",2024-07-31,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"656",0.863146506482545,0.445305596848854,"IN",2024-08-01,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"657",0.700177270501161,0.364296364799903,"IN",2024-08-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"658",NA,NA,"IN",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0.865084397466703,0.438310200707293,"IN",2024-08-05,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"661",0.854203688183854,0.436537658211686,"IN",2024-08-06,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"662",1.64463824218752,0.582877555543106,"IN",2024-08-07,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"663",NA,NA,"IN",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.690376344848099,0.39544580894056,"IN",2024-08-09,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"665",NA,NA,"IN",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1.0756900936176,0.493185520224755,"IN",2024-08-12,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"668",1.04499074689767,0.515240224437511,"IN",2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"669",NA,NA,"IN",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",0.298335775439312,0.220635283087814,"IN",2024-08-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"672",NA,NA,"IN",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.850500758761173,0.477901536697192,"KS",2024-07-08,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"675",NA,NA,"KS",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.530649853742746,0.448885831154312,"KS",2024-07-23,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"690",NA,NA,"KS",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",0.470877184144383,0.281221512114015,"KS",2024-07-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"696",NA,NA,"KS",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.720584858697273,0.489789225497254,"KS",2024-07-31,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"698",NA,NA,"KS",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.762718523307589,0.528531539586797,"KS",2024-08-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"704",NA,NA,"KS",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",1.58058638970834,0.541049780989854,"KS",2024-08-08,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"706",0.581969811222047,0.491592954506399,"KS",2024-08-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"707",NA,NA,"KS",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.779061655996675,0.568842274256181,"KS",2024-08-13,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"711",0.543964843981466,0.320047179212622,"KS",2024-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"712",NA,NA,"KS",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",0.823390901309609,0.58381047593786,"KS",2024-08-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"714",NA,NA,"KS",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.466824970533,0.311594351354961,"KY",2024-07-08,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"717",0.537637341545382,0.430495892609872,"KY",2024-07-09,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"718",NA,NA,"KY",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.473024653318631,0.267441171914304,"KY",2024-07-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"720",NA,NA,"KY",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.649445589051392,0.482342839473219,"KY",2024-07-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"724",NA,NA,"KY",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",0.842643728975548,0.471285608967095,"KY",2024-07-23,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"732",0.589983367594133,0.433175108359584,"KY",2024-07-24,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"733",0.424300032185016,0.242507752037591,"KY",2024-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"734",0.861127462828972,0.481508505271596,"KY",2024-07-26,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"735",NA,NA,"KY",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.553035496761947,0.446758976116355,"KY",2024-07-29,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"738",0.866994061310718,0.626322124877127,"KY",2024-07-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"739",0.704361962348783,0.511513263298416,"KY",2024-07-31,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"740",NA,NA,"KY",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.78791091358872,0.572986296251557,"KY",2024-08-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"746",0.741478379090704,0.538723734774238,"KY",2024-08-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"747",NA,NA,"KY",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",0.785817733502219,0.436569844652072,"KY",2024-08-09,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"749",NA,NA,"KY",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.04203228159433,0.270904944890017,"KY",2024-08-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"752",NA,NA,"KY",2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",0.905791288310576,0.290582782234015,"KY",2024-08-14,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"754",0.776790245169771,0.571542503277727,"KY",2024-08-15,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"755",NA,NA,"KY",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",0.558653739274472,0.388518968714745,"KY",2024-08-17,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"757",1.16585218954893,0.397553831503827,"LA",2024-07-07,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"758",2.01628885433635,0.421710152230192,"LA",2024-07-08,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"759",1.63986307070531,0.403585977855716,"LA",2024-07-09,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
