"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"274",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.0109634926293546,0.0273725272195373,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"285",0.0157243718676539,0.0321483126549075,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"286",0.0168221268592942,0.0372046042588239,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0.0334872901665582,0.0679092909566001,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"293",0.0354860406185857,0.0724495755908529,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.00248424518783426,0.0007125849726793,"DC",2024-03-10,1,1,1,1,1,1,1,1,1,1
"296",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0.000806695702391509,0.00108323531013657,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"301",0.000826749250718357,0.00118644277867526,"DC",2024-03-16,1,1,1,1,1,1,1,1,1,1
"302",0.00381418892249105,0.00130180719638723,"DC",2024-03-17,1,1,1,1,1,1,1,1,1,1
"303",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.000996610441995463,0.00173425136403544,"DC",2024-03-20,1,1,1,1,1,1,1,1,1,1
"306",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0.00556242928436705,0.00233006271293048,"DC",2024-03-23,1,1,1,1,1,1,1,1,1,1
"309",0.00165554911042268,0.00257389094507787,"DC",2024-03-24,1,1,1,1,1,1,1,1,1,1
"310",0.00180494663148323,0.00284406350406919,"DC",2024-03-25,1,1,1,1,1,1,1,1,1,1
"311",NA,NA,"DC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0.00206033945904726,0.00347363572467706,"DC",2024-03-27,1,1,1,1,1,1,1,1,1,1
"313",NA,NA,"DC",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.00498052074834858,0.00570637992969059,"DC",2024-04-01,1,1,1,1,1,1,1,1,1,1
"318",NA,NA,"DC",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1.26546648088154,0.840491315461314,"DC",2024-04-03,0,1,0,1,1,0,1,0,1,1
"320",NA,NA,"DC",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",1.16657213705239,0.454922626498468,"DC",2024-04-09,0,0,1,1,1,0,0,1,1,1
"326",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0284523787632058,0.026063950627371,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"335",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.00264631884688703,0.00116508431668671,"DE",2024-03-18,1,1,1,1,1,1,1,1,1,1
"346",0.0021591081344789,0.00129267856023865,"DE",2024-03-19,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0.0109548305879843,0.00177387750719624,"DE",2024-03-22,1,1,1,1,1,1,1,1,1,1
"350",0.0029784751845426,0.00197319364386544,"DE",2024-03-23,1,1,1,1,1,1,1,1,1,1
"351",NA,NA,"DE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0.0410987642823873,0.00244308282475174,"DE",2024-03-25,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0.00563269947326776,0.00302493519221938,"DE",2024-03-27,1,1,1,1,1,1,1,1,1,1
"355",0.0218226866971563,0.0033650109074083,"DE",2024-03-28,1,1,1,1,1,1,1,1,1,1
"356",NA,NA,"DE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0.0101383980131401,0.00513179790100043,"DE",2024-04-01,1,1,1,1,1,1,1,1,1,1
"360",0.0122612457028987,0.00569433952352842,"DE",2024-04-02,1,1,1,1,1,1,1,1,1,1
"361",0.0294907625687424,0.00631371078739457,"DE",2024-04-03,1,1,1,1,1,1,1,1,1,1
"362",NA,NA,"DE",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.0564837117017612,0.0104311393336047,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"367",0.0627077054519823,0.011494514131873,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"368",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",0.983026592937718,0.704345142472164,"DE",2024-04-18,0,1,0,1,1,0,1,0,1,1
"377",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.0325294652954671,0.00277369597496121,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"381",0.00538044620125801,0.00297600273236682,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"382",0.0474099287639985,0.00320255944567109,"FL",2024-03-13,1,1,1,1,1,0,0,1,1,1
"383",1.71843265150759,0.363507339459609,"FL",2024-03-14,0,0,0,1,1,0,0,0,1,1
"384",0.0282152230472169,0.00373947016095347,"FL",2024-03-15,1,1,1,1,1,0,1,0,1,1
"385",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",0.175317913300351,0.00573471771313644,"FL",2024-03-20,1,1,1,1,1,0,1,0,1,1
"390",0.12400681150776,0.00628105235358865,"FL",2024-03-21,1,1,1,1,1,0,0,1,1,1
"391",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",0.0115288527883703,0.00756596223789841,"FL",2024-03-23,1,1,1,1,1,1,1,1,1,1
"393",0.0158880670916269,0.00831833964006829,"FL",2024-03-24,1,1,1,1,1,1,1,1,1,1
"394",0.0167916505612976,0.00915429916350564,"FL",2024-03-25,1,1,1,1,1,1,1,1,1,1
"395",1.93099127573382,0.597521531624511,"FL",2024-03-26,0,0,1,0,1,0,0,1,0,1
"396",0.481396323923183,0.0111122421011307,"FL",2024-03-27,1,1,1,1,1,0,1,0,1,1
"397",0.318065001140853,0.0122538779871454,"FL",2024-03-28,1,1,1,1,1,0,1,0,1,1
"398",0.0761260532643401,0.013518521615363,"FL",2024-03-29,1,1,1,1,1,1,1,1,1,1
"399",NA,NA,"FL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.908150101986073,0.186528389488835,"FL",2024-04-02,1,0,1,1,1,1,0,0,1,1
"403",0.135199184954354,0.0221500289784569,"FL",2024-04-03,1,1,1,1,1,1,1,1,1,1
"404",0.990024323745055,0.160735888803613,"FL",2024-04-04,1,0,1,1,1,1,1,1,1,1
"405",0.182577093564337,0.0269793174414899,"FL",2024-04-05,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.0703140618486763,0.036211193032232,"FL",2024-04-08,1,1,1,1,1,1,1,1,1,1
"409",0.21214517288871,0.0399249386912962,"FL",2024-04-09,1,1,1,1,1,1,1,1,1,1
"410",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",0.0923084485593526,0.0485044765756733,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"412",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",0.111266151059249,0.0648893895787509,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"415",0.346960332207031,0.0714926615257372,"FL",2024-04-15,1,1,1,1,1,1,1,1,1,1
"416",0.140268729650135,0.0787656206071593,"FL",2024-04-16,1,1,1,1,1,0,0,1,1,1
"417",0.653719441280237,0.504410582188018,"FL",2024-04-17,1,1,1,1,1,0,1,0,1,1
"418",0.363205766538281,0.290693358950108,"FL",2024-04-18,1,1,1,1,1,1,1,1,1,1
"419",0.44699532437613,0.105230188379426,"FL",2024-04-19,1,1,1,1,1,0,1,0,1,1
"420",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00338376742536224,0.000898174402738173,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"422",0.0229489670360527,0.000953709384403267,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"423",0.000779104395850216,0.0010197801049157,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"424",0.0130715849475065,0.0010978442681272,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"425",0.000674594013225907,0.00118960763246609,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"426",0.000800147893612838,0.0012970549731769,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"427",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.00494870040477473,0.00216281697960571,"GA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"432",0.000961806646257911,0.00242594874932375,"GA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",0.00597053980687269,0.00347858963535528,"GA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"436",1.21293483291014,0.234840660359578,"GA",2024-03-25,0,1,1,1,0,0,1,1,1,0
"437",0.0176240855941306,0.00445945237265822,"GA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"438",0.0102624796440479,0.00505383275804849,"GA",2024-03-27,1,1,1,1,1,1,1,1,1,1
"439",0.00273033727400095,0.00572725812132931,"GA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"440",0.011806608595386,0.00648721613915073,"GA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",1.32467260238214,0.901675628851756,"GA",2024-03-31,0,1,1,1,0,0,1,1,1,0
"443",1.13798552224008,0.439401160403438,"GA",2024-04-01,0,1,0,1,1,0,1,0,1,1
"444",0.00491993583953275,0.0105359802866986,"GA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"445",0.0647520638503076,0.011831673517646,"GA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"446",0.0476359564310262,0.0132500579351724,"GA",2024-04-04,1,1,1,1,1,1,1,1,1,1
"447",0.047310075912232,0.0147934931892378,"GA",2024-04-05,1,1,1,1,1,1,1,1,1,1
"448",0.081468367699855,0.0164626983654848,"GA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"449",0.00853429799863943,0.0182566086355977,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"450",1.03224867865721,0.420969273223166,"GA",2024-04-08,0,1,0,1,1,0,1,0,1,1
"451",0.117120916095873,0.0222049642239784,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"452",0.765803166595538,0.220182992610135,"GA",2024-04-10,1,1,0,1,1,0,1,0,1,1
"453",0.219320382424659,0.0265932456135109,"GA",2024-04-11,1,1,1,1,1,0,1,0,1,1
"454",1.16126533053234,0.793744848900595,"GA",2024-04-12,0,1,0,1,1,0,1,0,1,1
"455",0.187079079042555,0.0313504993280187,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"456",1.11297949745253,0.780065974859529,"GA",2024-04-14,0,1,0,1,1,0,1,0,1,1
"457",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",0.0274624009864268,0.038982487204815,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"459",0.135981479565292,0.0416113353269771,"GA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"460",1.05846187573829,0.753756882711952,"GA",2024-04-18,0,1,0,1,1,0,1,0,1,1
"461",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.00496762520879807,0.00112718419262625,"IA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"506",1.25914109440656,0.318725342964762,"IA",2024-03-11,0,1,1,1,0,0,1,1,1,0
"507",0.0205550119937417,0.00125346261692934,"IA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"508",0.0249426348921792,0.00133141685899025,"IA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"509",0.0154147868262225,0.00142066212904763,"IA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"510",NA,NA,"IA",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",0.0026523433972145,0.00163821902013811,"IA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"512",0.00209066019789367,0.00176959359970324,"IA",2024-03-17,1,1,1,1,1,0,0,1,1,1
"513",0.00761946518777931,0.00191843378882185,"IA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"514",0.0113722686840216,0.0020868536735638,"IA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"515",0.0102223289556847,0.00227725890477732,"IA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"516",0.0467209146401519,0.00249238774675019,"IA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"517",NA,NA,"IA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",1.17516575275406,0.449344889319103,"IA",2024-03-23,0,1,0,1,1,0,1,0,1,1
"519",NA,NA,"IA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",0.00447380803369825,0.00366950016064809,"IA",2024-03-25,1,1,1,1,1,1,1,1,1,1
"521",0.0148305591056925,0.00406487514431139,"IA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"522",0.832016029492217,0.178012540366125,"IA",2024-03-27,1,1,0,1,1,0,1,0,1,1
"523",0.0704469675259388,0.00501738353127393,"IA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"524",0.0541723370797994,0.00558976758115072,"IA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"525",NA,NA,"IA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,NA,"IA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.128780666241869,0.00781119390075651,"IA",2024-04-01,1,1,1,1,1,0,1,0,1,1
"528",0.0713147621026314,0.00876355666007886,"IA",2024-04-02,1,1,1,1,1,0,1,0,1,1
"529",0.115312801806702,0.00984984370287405,"IA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"530",0.990125277223889,0.186138879387266,"IA",2024-04-04,1,0,1,1,1,0,0,1,1,1
"531",0.085895015879756,0.0125144835886765,"IA",2024-04-05,1,1,1,1,1,1,1,1,1,1
"532",0.0489142261763379,0.0141490803481686,"IA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"533",1.13631337070767,0.766028340985765,"IA",2024-04-07,0,1,0,1,1,1,1,1,1,1
"534",0.208201736126451,0.0182058888232959,"IA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"535",0.0584253037147789,0.0207220933332678,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"536",0.234626694718508,0.0236393483359981,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"537",0.48219717340256,0.162892954018427,"IA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"538",0.0929216518646888,0.0309515915457932,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"539",0.0350905699433448,0.0354983230366486,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"540",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.0352533459231189,0.0467537081514881,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"542",0.709748943265785,0.33481459986029,"IA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"543",0.948901789382037,0.597000847082997,"IA",2024-04-17,0,1,0,1,1,0,1,0,1,1
"544",0.0485899596315629,0.06980680683683,"IA",2024-04-18,1,1,1,1,1,0,1,0,1,1
"545",0.63884914784488,0.319266977406788,"IA",2024-04-19,1,1,1,1,1,1,1,1,1,1
"546",0.0623515020911815,0.0892218460812501,"IA",2024-04-20,1,1,1,1,1,0,1,1,0,1
"547",NA,NA,"ID",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
