"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"540",0.616261760588239,0.420984334714369,"IA",2023-06-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"541",NA,NA,"IA",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",0.241607384400857,0.183851607115912,"IA",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"543",0.587336963728684,0.409714840141355,"IA",2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"544",0.553516027939979,0.330016713786752,"IA",2023-06-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"545",1.18895613273186,0.372155128625314,"IA",2023-06-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"546",0.572532707452531,0.399657156973844,"IA",2023-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.808284597334691,0.530970627977868,"ID",2023-06-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"579",NA,NA,"ID",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.201650349979794,0.167301572280847,"ID",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585",NA,NA,"ID",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.447827920070414,0.201035346667121,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"590",1.17959277108725,0.27570078137922,"IL",2023-05-15,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"591",1.93697691020065,0.456825285088513,"IL",2023-05-16,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
"592",1.3121650859755,0.329487412028775,"IL",2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"593",0.796747945849498,0.272790943759041,"IL",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"594",4.10911854340806,0.4455577448798,"IL",2023-05-19,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
"595",0.882138712342392,0.316801868144794,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"596",0.46891807385253,0.20252249535149,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"597",1.83902980335453,0.132325340571648,"IL",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"598",1.92252301952615,0.288676407364963,"IL",2023-05-23,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
"599",2.36612706473047,0.340737253632576,"IL",2023-05-24,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
"600",1.01554945907408,0.0993168806571109,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"601",0.782554516920091,0.226315475416754,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"602",0.45286617091245,0.109815580374442,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"603",0.620615879650044,0.347970542163367,"IL",2023-05-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"604",0.931710807241543,0.657086981817419,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"605",1.25939900357371,0.295392172360439,"IL",2023-05-30,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"606",0.984329284664124,0.321222827750279,"IL",2023-05-31,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"607",1.01929761237157,0.395067524292442,"IL",2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"608",1.68636757727718,0.419643032879173,"IL",2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"609",0.865596613301013,0.383628708929342,"IL",2023-06-03,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"610",0.217268670004828,0.160317177373499,"IL",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"611",1.26473554813379,0.308001232518139,"IL",2023-06-05,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"612",1.32844394019629,0.407080513653042,"IL",2023-06-06,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
"613",1.56700256878912,0.18272300097521,"IL",2023-06-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"614",0.995116955508481,0.331260559852051,"IL",2023-06-08,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"615",0.898204822534685,0.349693715834069,"IL",2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"616",1.61482017626851,0.514537005550136,"IL",2023-06-10,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
"617",0.68949977166235,0.368230680112582,"IL",2023-06-11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"618",0.709055295635411,0.371236927661424,"IL",2023-06-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"619",1.26858871151342,0.500317980783542,"IL",2023-06-13,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
"620",0.413705436962805,0.315406881010659,"IL",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"621",1.28142343118182,0.287574877612373,"IL",2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"622",2.53452160168538,0.474892649392314,"IL",2023-06-16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
"623",0.945322268752113,0.268940558528458,"IL",2023-06-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"624",0.430786237655322,0.278316904167616,"IL",2023-06-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"625",2.55844056102761,0.458646859131429,"IL",2023-06-19,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
"626",1.7567792676895,0.381662044888264,"IL",2023-06-20,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"627",0.879906073676215,0.373993014329337,"IL",2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
"628",NA,NA,"IL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",0.464328894341036,0.326347493831645,"IL",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"630",0.755431822234326,0.231797139030571,"IL",2023-06-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"631",0.0627992845222122,0.0457426950078214,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",1.10602285361293,0.774362875967959,"IN",2023-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"634",0.0719051369431262,0.0551377865557488,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"635",0.082158920655255,0.0586401017786286,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"636",0.0815575404812417,0.0623395737087519,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"637",1.82745438629013,0.38418448812188,"IN",2023-05-20,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
"638",0.421765694142456,0.196897795064622,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"639",1.07167686704422,0.742460704907986,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"640",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.754748468148593,0.517839225409087,"IN",2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"644",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",0.802093132577293,0.2359467367981,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.01496662032919,0.706451198423288,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"648",0.854276573799464,0.349010890935418,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"649",0.176740364017551,0.131104454491031,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.79528620990172,0.390170388199418,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"651",0.852006848091589,0.596202228449839,"IN",2023-06-03,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"652",NA,NA,"IN",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.997955350531925,0.16073440501494,"IN",2023-06-05,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"654",0.580027247386681,0.386280674352463,"IN",2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"655",NA,NA,"IN",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",0.25812169357219,0.185561298774947,"IN",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"657",NA,NA,"IN",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",0.981314466930053,0.474467268001807,"IN",2023-06-10,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"659",NA,NA,"IN",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.313325463406058,0.231418196924539,"IN",2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"662",NA,NA,"IN",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.853043711000296,0.426456548013339,"IN",2023-06-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"665",NA,NA,"IN",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.3024067695124,0.270573878139279,"IN",2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"667",NA,NA,"IN",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0.308555856061827,0.27211100343238,"IN",2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"669",NA,NA,"IN",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",1.00062987168663,0.324129098367692,"IN",2023-06-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"671",0.750097069156822,0.386172141094144,"IN",2023-06-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"672",NA,NA,"IN",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.859481999166731,0.687238626778641,"KS",2023-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"676",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",0.700596250930184,0.548013948515576,"KS",2023-05-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"683",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",0.171481681595931,0.0911910620603186,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"685",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.673482821219378,0.576701433158298,"KS",2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"690",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",0.359629092311289,0.204211082555921,"KS",2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"705",0.850784514998009,0.636085165471571,"KS",2023-06-15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"706",NA,NA,"KS",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.435700134816165,0.247888573701715,"KS",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"711",NA,NA,"KS",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.847189357897238,0.624127730275127,"KY",2023-05-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"717",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.452712442836664,0.100911154959505,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"724",0.694683933140104,0.519820977607992,"KY",2023-05-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"725",0.673321318039761,0.508687629210054,"KY",2023-05-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"726",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.355533206868771,0.284873430526437,"KY",2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"739",NA,NA,"KY",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.940039815853672,0.257036467877749,"KY",2023-06-12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"745",NA,NA,"KY",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",0.666228287467675,0.479538752416165,"KY",2023-06-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"747",NA,NA,"KY",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
