"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"552",NA,NA,"ID",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.504046233935871,0.363581662793612,"IL",2023-07-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"590",1.52532448261688,0.380697826496519,"IL",2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"591",1.35879927020211,0.405085321635254,"IL",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
"592",0.728653201510683,0.401412242324641,"IL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"593",1.53042235132713,0.409092924442717,"IL",2023-07-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1
"594",2.6488247271161,0.434524955851167,"IL",2023-07-14,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"595",1.01861493883367,0.463694864427558,"IL",2023-07-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"596",1.459857329574,0.45281640959107,"IL",2023-07-16,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
"597",1.47100052080752,0.353431020678987,"IL",2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"598",1.77297038106179,0.411578005500533,"IL",2023-07-18,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"599",0.767105708790481,0.376289963802681,"IL",2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"600",2.49440155629805,0.468957124811527,"IL",2023-07-20,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
"601",1.33989043830995,0.406323636944614,"IL",2023-07-21,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"602",1.73817845761981,0.412249599629276,"IL",2023-07-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"603",0.91826205738079,0.431213451347212,"IL",2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"604",2.38820971591377,0.34893915166202,"IL",2023-07-24,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"605",2.20730891484976,0.40658629155545,"IL",2023-07-25,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"606",2.7176094955663,0.464013322151158,"IL",2023-07-26,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"607",2.4488598572256,0.493166946175732,"IL",2023-07-27,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"608",3.01144611036176,0.442646418418303,"IL",2023-07-28,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
"609",2.36639405379034,0.461113054688216,"IL",2023-07-29,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"610",1.16424103023769,0.395469175372801,"IL",2023-07-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
"611",2.32514130245759,0.406873557501285,"IL",2023-07-31,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
"612",1.46443565704579,0.38854351509634,"IL",2023-08-01,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"613",3.84423124559489,0.468962621327065,"IL",2023-08-02,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
"614",1.75547244817249,0.41574428659291,"IL",2023-08-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
"615",2.37040230994664,0.437635829816713,"IL",2023-08-04,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"616",1.82452497089152,0.467587637674421,"IL",2023-08-05,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
"617",2.24608977213183,0.442539708224237,"IL",2023-08-06,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"618",2.82408341567995,0.428169766204882,"IL",2023-08-07,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1
"619",2.08641800302824,0.398204509394185,"IL",2023-08-08,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"620",1.44237601994101,0.388474036955371,"IL",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"621",1.31884601048161,0.396788088762323,"IL",2023-08-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
"622",1.83950339644916,0.416569156334633,"IL",2023-08-11,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
"623",1.53556018229764,0.381643995295156,"IL",2023-08-12,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
"624",1.2742440118552,0.382116958978239,"IL",2023-08-13,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"625",1.89910403998552,0.445428059304653,"IL",2023-08-14,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
"626",3.13287922475379,0.491564051719479,"IL",2023-08-15,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1
"627",2.67379154703332,0.447159199774735,"IL",2023-08-16,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"628",5.84335987463259,0.493021544331875,"IL",2023-08-17,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"629",1.91891307142128,0.420507736373882,"IL",2023-08-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"630",1.84338800684792,0.42833691150976,"IL",2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"631",0.700921552504275,0.396885775402498,"IN",2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"632",NA,NA,"IN",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0.468212070441261,0.34169837621931,"IN",2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"634",0.845105473532698,0.419997301212103,"IN",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"635",0.645942101244678,0.453048880611956,"IN",2023-07-13,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"636",0.940528766071372,0.473761958717621,"IN",2023-07-14,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
"637",0.731317333897708,0.410362823133773,"IN",2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"638",0.432666632807535,0.30202223166125,"IN",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.754165431202917,0.417036975826085,"IN",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.759021021078717,0.417578471819486,"IN",2023-07-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
"641",1.65050173943378,0.435894918659758,"IN",2023-07-19,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"642",NA,NA,"IN",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.630309540116471,0.456869202563193,"IN",2023-07-21,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"644",0.64625325652908,0.45782616908537,"IN",2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"645",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.585833046835572,0.42236415910296,"IN",2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"647",0.822378324822143,0.434357904640862,"IN",2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"648",0.610722328708943,0.433882873831427,"IN",2023-07-26,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"649",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.409792039567011,0.284017184400714,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"654",0.419088669410752,0.284094057441576,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"655",0.786016645357862,0.555445459793334,"IN",2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"656",1.31467190411912,0.514892099645285,"IN",2023-08-03,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
"657",0.985644653722109,0.285280241153102,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"658",0.887851372844012,0.31787409767039,"IN",2023-08-05,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"659",0.41610972752359,0.286864937764975,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"660",0.539109919724781,0.370233122016641,"IN",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"661",3.2006079319583,0.518765768829259,"IN",2023-08-08,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
"662",0.904364855508903,0.476114144782774,"IN",2023-08-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"663",1.02495695303057,0.358772782917899,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"664",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1.02355088671854,0.516133528917724,"IN",2023-08-14,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"668",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",0.483738423014507,0.310686089174091,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"670",1.60457181949542,0.394848307401735,"IN",2023-08-17,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
"671",0.446734550453758,0.309495519357142,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"672",0.814528181909539,0.307969475937561,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"673",NA,NA,"KS",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.705100988032014,0.499075798511566,"KS",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"676",NA,NA,"KS",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.900049401033014,0.262729650823002,"KS",2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"682",NA,NA,"KS",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",NA,NA,"KS",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",0.773610400285241,0.538787074014858,"KS",2023-07-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"692",NA,NA,"KS",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",0.372626591983059,0.252315328595468,"KS",2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"695",0.82139749679677,0.572412662798785,"KS",2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"696",NA,NA,"KS",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.646117633426416,0.474205236933545,"KS",2023-08-02,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"698",NA,NA,"KS",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",0.794040969613418,0.40502062634766,"KS",2023-08-07,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"703",NA,NA,"KS",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",0.387712107018996,0.262391215417044,"KS",2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"705",0.665971805879644,0.494752461026473,"KS",2023-08-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"706",NA,NA,"KS",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",1.10054885945868,0.544319258888414,"KS",2023-08-18,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"714",NA,NA,"KS",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,"KY",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",NA,NA,"KY",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",0.338764718970851,0.233572815671424,"KY",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"719",NA,NA,"KY",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.316066181154078,0.223530598483842,"KY",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"723",NA,NA,"KY",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",NA,NA,"KY",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",0.670277328591787,0.370544326675588,"KY",2023-07-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"726",NA,NA,"KY",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.858535126713536,0.610853304955091,"KY",2023-07-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"731",0.9387010633157,0.487200248377941,"KY",2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"732",NA,NA,"KY",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",0.296993290940116,0.208626521312445,"KY",2023-07-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"734",0.288078555317406,0.208195581538166,"KY",2023-07-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
