"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"543",1.69629439058572,0.432907627333063,"IA",2023-08-30,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
"544",2.46354016423333,0.396210997753257,"IA",2023-08-31,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"545",2.04851690145542,0.455900445545245,"IA",2023-09-01,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
"546",1.42193843215803,0.256698378252891,"IA",2023-09-02,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
"547",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.880838505662825,0.424561693637531,"IL",2023-07-23,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"590",2.68176276707687,0.376003521551193,"IL",2023-07-24,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"591",2.18808230034243,0.405478835158948,"IL",2023-07-25,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
"592",2.32390263805231,0.42165863928087,"IL",2023-07-26,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
"593",2.31423120071578,0.470901270278649,"IL",2023-07-27,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"594",2.99328910783272,0.424999824496082,"IL",2023-07-28,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
"595",2.09509207581219,0.403818483675323,"IL",2023-07-29,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
"596",1.21030168278423,0.418934831467098,"IL",2023-07-30,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
"597",2.09593137489566,0.398466161603687,"IL",2023-07-31,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
"598",1.58657297542837,0.394572292266529,"IL",2023-08-01,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
"599",3.05166586656965,0.438561973259051,"IL",2023-08-02,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1
"600",1.57054343754577,0.41293925244443,"IL",2023-08-03,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
"601",2.00447960640255,0.408056546131514,"IL",2023-08-04,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"602",1.69642354260379,0.43858817762984,"IL",2023-08-05,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
"603",2.12920675782276,0.409565228109528,"IL",2023-08-06,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"604",2.66086012765768,0.415915328497531,"IL",2023-08-07,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"605",2.09861543330348,0.404602743063228,"IL",2023-08-08,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"606",1.49248174766153,0.39424114842065,"IL",2023-08-09,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"607",1.38560961389392,0.404218902282492,"IL",2023-08-10,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"608",1.69849298033295,0.413569853507924,"IL",2023-08-11,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"609",1.69360370522892,0.396382464972299,"IL",2023-08-12,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"610",1.35629202012433,0.390216501950241,"IL",2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"611",1.80746898881821,0.44103422139188,"IL",2023-08-14,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"612",2.40989838017116,0.462079188273531,"IL",2023-08-15,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1
"613",2.54691894285431,0.432438293187651,"IL",2023-08-16,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0
"614",5.23067264280499,0.458135653852358,"IL",2023-08-17,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
"615",1.875017120032,0.425178032472593,"IL",2023-08-18,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"616",1.48781900177036,0.414583614442397,"IL",2023-08-19,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"617",1.98721648897099,0.449207459243574,"IL",2023-08-20,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
"618",2.15568942497781,0.431098688334406,"IL",2023-08-21,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"619",2.98899087367968,0.448443972302577,"IL",2023-08-22,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
"620",1.67956153288753,0.394064884701953,"IL",2023-08-23,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"621",4.63324242268129,0.442852793212315,"IL",2023-08-24,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"622",3.20876918911728,0.359788203710533,"IL",2023-08-25,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
"623",2.609305508859,0.433425202186579,"IL",2023-08-26,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
"624",2.24204222952398,0.405220163011636,"IL",2023-08-27,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"625",2.19827200139332,0.383273777789337,"IL",2023-08-28,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
"626",1.56814780314207,0.411219620878731,"IL",2023-08-29,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"627",4.74428379481925,0.439137563192429,"IL",2023-08-30,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"628",1.49767481931276,0.390345196507711,"IL",2023-08-31,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
"629",1.50229135327045,0.468695167786205,"IL",2023-09-01,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
"630",1.51141547156665,0.331811809336725,"IL",2023-09-02,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
"631",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.562516257307417,0.385951949117698,"IN",2023-07-24,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"633",0.816477042707241,0.411880065300641,"IN",2023-07-25,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"634",0.579951643741428,0.397710931667777,"IN",2023-07-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"635",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.400604643592447,0.308129388043531,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"640",0.445555506548384,0.307951300922678,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641",0.770986510904315,0.543168116457147,"IN",2023-08-02,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"642",1.31734597303646,0.50346918985576,"IN",2023-08-03,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"643",0.983427715040235,0.308372185533057,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"644",0.908048070232521,0.330058273134281,"IN",2023-08-05,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"645",0.398232229623274,0.309447007543566,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",0.579388150350494,0.361246677592537,"IN",2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"647",3.05997780269685,0.491147080755419,"IN",2023-08-08,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
"648",0.91615422547171,0.465412891622532,"IN",2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"649",1.01164049831003,0.368779093777166,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"650",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.973027198546536,0.494469825713419,"IN",2023-08-14,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"654",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",0.517381962379693,0.316833688301761,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"656",1.50413483049677,0.398245763299742,"IN",2023-08-17,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"657",0.40715750108547,0.328995566064081,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"658",0.843770218739684,0.318418891343351,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"659",0.426567285247067,0.334368635657845,"IN",2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"660",1.20195358497801,0.481099400848713,"IN",2023-08-21,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"661",0.798412266982069,0.438970462825961,"IN",2023-08-22,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"662",2.24670297106444,0.518574232065532,"IN",2023-08-23,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
"663",1.118275441005,0.404247174811662,"IN",2023-08-24,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"664",0.922891492671672,0.425462719429689,"IN",2023-08-25,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
"665",NA,NA,"IN",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.846913887722239,0.458899100426908,"IN",2023-08-27,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"667",2.58514825615698,0.463987713685627,"IN",2023-08-28,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"668",1.23158612868518,0.603978448947048,"IN",2023-08-29,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
"669",0.971914243835649,0.432279911447684,"IN",2023-08-30,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"670",0.831735245163139,0.323853786133901,"IN",2023-08-31,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"671",0.872409420865181,0.324940281108532,"IN",2023-09-01,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"672",1.10558225214919,0.38257911500351,"IN",2023-09-02,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"673",NA,NA,"KS",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.729153069603047,0.516168961727084,"KS",2023-07-27,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"678",NA,NA,"KS",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",0.347369444866157,0.258489603347775,"KS",2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"681",0.81462157536683,0.572894620660005,"KS",2023-07-31,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"682",NA,NA,"KS",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0.667995913212787,0.439426642868211,"KS",2023-08-02,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"684",NA,NA,"KS",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.7311717658323,0.388412142959393,"KS",2023-08-07,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"689",NA,NA,"KS",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.357554412952459,0.254979249966573,"KS",2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",0.670762850326557,0.454345191058887,"KS",2023-08-10,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"692",NA,NA,"KS",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",1.034228283171,0.501869335513466,"KS",2023-08-18,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
"700",NA,NA,"KS",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",0.710178396489111,0.47657315145914,"KS",2023-08-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"702",NA,NA,"KS",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.37574671473763,0.266035279879924,"KS",2023-08-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"704",0.361016930943403,0.267620027164906,"KS",2023-08-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"705",NA,NA,"KS",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",0.448929169471491,0.339474974912347,"KS",2023-08-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"708",NA,NA,"KS",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.613977677794675,0.370147507019186,"KS",2023-08-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"710",NA,NA,"KS",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",0.400937323090652,0.284069787171512,"KS",2023-08-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"713",NA,NA,"KS",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.84543936772991,0.597919950259563,"KY",2023-07-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"717",0.894750496948358,0.459833314521913,"KY",2023-07-25,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"718",NA,NA,"KY",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.322642599501484,0.222519358642917,"KY",2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.322086488300318,0.220903395014756,"KY",2023-07-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"721",NA,NA,"KY",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.673541525383338,0.493852457906611,"KY",2023-08-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"725",1.47305846722999,0.493840289933605,"KY",2023-08-02,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"726",NA,NA,"KY",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0.694362157259549,0.493518017084219,"KY",2023-08-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"729",NA,NA,"KY",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.943559617590183,0.478019641913997,"KY",2023-08-07,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",0.63701380325341,0.458726886262484,"KY",2023-08-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"732",1.13178638340771,0.556776237299706,"KY",2023-08-09,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
"733",NA,NA,"KY",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.596367806379596,0.434573562395954,"KY",2023-08-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"738",6.3543606009775,0.408476991677105,"KY",2023-08-15,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
"739",0.29313077667507,0.212359910648155,"KY",2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"740",0.775152605766277,0.213040834446716,"KY",2023-08-17,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"741",0.295583489676527,0.213832155047375,"KY",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"742",0.582847825712143,0.412768502198907,"KY",2023-08-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"743",0.810689609011437,0.578590606647654,"KY",2023-08-20,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"744",1.369087586827,0.489650588027066,"KY",2023-08-21,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0
"745",0.73705790211047,0.385632072079581,"KY",2023-08-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"746",1.54945736476241,0.387843307484631,"KY",2023-08-23,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"747",1.15399224125894,0.366151793207898,"KY",2023-08-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"748",0.321487766791151,0.222442029978056,"KY",2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"749",NA,NA,"KY",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.4032622096506,0.383254106147163,"KY",2023-08-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"752",0.99255172156601,0.434536204338904,"KY",2023-08-29,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
"753",0.902432185580279,0.379940231976035,"KY",2023-08-30,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"754",1.3244035009621,0.417758183887029,"KY",2023-08-31,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
"755",0.936143260178395,0.470530846265649,"KY",2023-09-01,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"756",1.15224616571635,0.549994132187235,"KY",2023-09-02,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
