"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"274",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1.2229187910449,0.848838916947531,"CT",2024-05-01,0,0,1,1,1,0,0,1,1,1
"278",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.00902524223546998,0.00871460158916705,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.26829001481419,0.882207906096351,"CT",2024-05-06,0,1,0,1,1,0,1,0,1,1
"283",2.10061482889008,0.877768463727148,"CT",2024-05-07,0,1,1,0,0,0,1,1,0,0
"284",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.0105825459222398,0.0134366708885386,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1
"286",1.12728041135452,0.432764159964054,"CT",2024-05-10,0,1,1,1,0,1,0,1,1,0
"287",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",1.1676031851863,0.752453083758207,"CT",2024-05-13,0,0,1,1,1,0,0,1,1,1
"290",0.0153086213642611,0.0208955151628457,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1
"291",0.0157061285111542,0.0228762883247621,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.963178020698619,0.405214626548643,"DC",2024-04-09,1,1,0,1,1,0,1,0,1,1
"298",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0.0375941522051593,0.0212656292611371,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"307",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",1.97500847616145,0.75764087038276,"DC",2024-04-22,0,0,1,1,1,0,0,1,1,1
"311",1.14860594122442,0.840188508361356,"DC",2024-04-23,0,1,1,1,0,0,1,1,1,0
"312",NA,NA,"DC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.109718266015411,0.0615679360208986,"DC",2024-05-16,1,1,1,1,1,0,1,0,1,1
"335",0.111139635497918,0.0650476018116191,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1
"336",0.113903277498357,0.0685834553974585,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1
"337",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.00664607365627339,0.000959030849878076,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"339",0.00743056309819645,0.00100190660440328,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",1.30577019563164,0.937055830295169,"DE",2024-04-18,0,0,1,1,1,0,0,1,1,1
"349",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.00240675107053669,0.0020410011602614,"DE",2024-04-21,1,1,1,1,1,1,1,1,1,1
"352",0.00240764202475167,0.00220359957311537,"DE",2024-04-22,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",1.33121025713095,0.935638234889346,"DE",2024-04-24,0,1,1,1,0,0,1,1,1,0
"355",NA,NA,"DE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.29468516546314,0.921004330942902,"DE",2024-04-26,0,0,1,1,1,0,0,1,1,1
"357",NA,NA,"DE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2.56758845306949,0.906456633051999,"DE",2024-05-01,0,0,1,1,1,0,0,1,1,1
"362",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",0.0190401234099992,0.015430389465814,"DE",2024-05-12,1,1,1,1,1,1,1,1,1,1
"373",0.00680612902826412,0.0170725133666404,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1
"374",NA,NA,"DE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",0.962986754307096,0.189049655477517,"DE",2024-05-16,1,1,1,1,0,1,0,1,1,0
"377",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",0.0587085005428825,0.0151538789921873,"FL",2024-04-07,1,1,1,1,1,1,1,1,1,1
"380",0.117290924140067,0.0153848171761563,"FL",2024-04-08,1,1,1,1,1,0,0,1,1,1
"381",0.0637633264215776,0.0155970189379109,"FL",2024-04-09,1,1,1,1,1,1,1,1,1,1
"382",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",0.0183218720542728,0.015962865941947,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"384",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",0.0198104732477487,0.0163597215155269,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"387",0.0653353170654857,0.0164509184105246,"FL",2024-04-15,1,1,1,1,1,0,0,1,1,1
"388",0.0192547014605896,0.0165217030631327,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"389",1.14365749486292,0.783098427784207,"FL",2024-04-17,0,0,1,1,1,0,0,1,1,1
"390",0.93544805581072,0.399999076062456,"FL",2024-04-18,1,0,1,1,1,0,0,1,1,1
"391",0.0658946870914378,0.016614831638572,"FL",2024-04-19,1,1,1,1,1,0,0,1,1,1
"392",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,"FL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.0205848965932121,0.0165406379182584,"FL",2024-04-22,1,1,1,1,1,1,1,1,1,1
"395",0.935287643095366,0.401724102130156,"FL",2024-04-23,1,0,1,1,1,0,0,1,1,1
"396",0.573768676301378,0.145016598964371,"FL",2024-04-24,1,1,1,1,1,1,1,1,1,1
"397",0.896692958717493,0.121603418692739,"FL",2024-04-25,1,1,1,1,0,1,1,0,1,0
"398",0.932193746273171,0.403390830492438,"FL",2024-04-26,1,0,1,1,1,0,0,1,1,1
"399",NA,NA,"FL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.022659137764406,0.0157040179998472,"FL",2024-04-30,1,1,1,1,1,1,1,1,1,1
"403",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",1.12572069897745,0.801469441776879,"FL",2024-05-02,0,1,0,1,1,0,1,0,1,1
"405",0.0215538591563363,0.0152351400178451,"FL",2024-05-03,1,1,1,1,1,1,1,1,1,1
"406",2.23485337006001,0.801825159422368,"FL",2024-05-04,0,1,0,1,1,0,0,0,1,1
"407",0.0233048676759181,0.0149006437928646,"FL",2024-05-05,1,1,1,1,1,0,1,0,1,1
"408",0.0788386676858222,0.0147301581521639,"FL",2024-05-06,1,1,1,1,1,1,1,1,1,1
"409",3.74120448528546,0.572107589490005,"FL",2024-05-07,0,1,1,1,0,0,0,1,1,0
"410",1.00795042996104,0.300750638974274,"FL",2024-05-08,1,1,1,0,1,1,1,0,0,1
"411",1.07490966337459,0.440120268537803,"FL",2024-05-09,1,1,1,1,0,0,1,1,1,0
"412",0.023834490654134,0.0140505488063443,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1
"413",0.926205340055301,0.415214843743533,"FL",2024-05-11,1,0,1,1,1,0,0,1,1,1
"414",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.0839730257694531,0.0135690769324878,"FL",2024-05-13,1,1,1,1,1,0,0,1,1,1
"416",6.39834154630497,0.861089111227026,"FL",2024-05-14,0,1,1,1,0,0,0,0,1,0
"417",0.814182074741787,0.283260183504565,"FL",2024-05-15,1,0,1,1,1,0,0,1,1,1
"418",0.0280387495796081,0.0131359731799611,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1
"419",2.04982059003153,0.441724217496835,"FL",2024-05-17,0,1,1,1,0,0,1,0,1,0
"420",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00340408275251311,0.00139637910089864,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"422",1.20466729269345,0.470724718641855,"GA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"423",0.0392960718236181,0.00140316957042945,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"424",1.02854455565453,0.235918828076118,"GA",2024-04-10,0,0,1,1,1,1,1,1,1,1
"425",0.0626885047883069,0.00140753233535186,"GA",2024-04-11,1,1,1,1,1,0,1,0,1,1
"426",1.29808709861055,0.938950565897818,"GA",2024-04-12,0,0,1,1,1,0,0,1,1,1
"427",0.0449770246533533,0.00140926329210932,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"428",1.29379104307693,0.938533555950533,"GA",2024-04-14,0,0,1,1,1,0,0,1,1,1
"429",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.00457571625787788,0.00140664601157373,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"431",0.0311642190265614,0.00140435651099802,"GA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"432",1.28903139419394,0.937994242632085,"GA",2024-04-18,0,0,1,1,1,0,0,1,1,1
"433",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",NA,NA,"GA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",1.25557773395999,0.937868507379067,"GA",2024-04-22,0,0,1,1,1,0,0,1,1,1
"437",NA,NA,"GA",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",0.00650285092914597,0.00136951586257035,"GA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"439",NA,NA,"GA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",0.0252006333030755,0.00135435122132702,"GA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",0.0476399691550432,0.00132866054266336,"GA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"444",0.00973421577306682,0.00131957370379436,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"445",0.0110389974867552,0.00131035085446734,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1
"446",0.0103619427453737,0.00130107572520189,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"447",1.13479815320504,0.47200713718487,"GA",2024-05-03,0,1,1,1,0,0,1,1,1,0
"448",1.11690540396134,0.474037779522513,"GA",2024-05-04,0,1,0,1,1,0,1,0,1,1
"449",0.0114302538100297,0.0012751694912034,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1
"450",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",0.0118030687884987,0.00480742898674939,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"452",0.037603428841496,0.0578976802126985,"GA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"453",0.0141397597105574,0.0699887030758208,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",0.0135656455738717,0.0701307339671818,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"456",1.22823920387133,0.780515948415621,"GA",2024-05-12,0,1,1,1,0,0,1,1,1,0
"457",0.119118360141686,0.0699334337472781,"GA",2024-05-13,1,1,1,1,1,1,1,1,1,1
"458",1.17466061997087,0.780342797661934,"GA",2024-05-14,0,0,1,1,1,0,0,1,1,1
"459",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",0.980623468892217,0.30667904762967,"GA",2024-05-16,1,1,1,1,0,0,1,1,1,0
"461",1.62048535668178,0.425467373029446,"GA",2024-05-17,0,0,1,1,0,0,0,1,1,1
"462",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.20637631073785,0.80787445435551,"IA",2024-04-07,0,0,1,1,1,1,1,1,1,1
"506",0.119133968732758,0.0115538905547781,"IA",2024-04-08,1,1,1,1,1,0,0,1,1,1
"507",0.03489958647727,0.012295170564363,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"508",0.126445386681231,0.0130906610640918,"IA",2024-04-10,1,1,1,1,1,0,1,0,1,1
"509",0.639847454097072,0.167784782726941,"IA",2024-04-11,1,1,1,1,1,0,0,1,1,1
"510",0.0439677378104177,0.014862290853717,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"511",0.012279842609823,0.0158484489069322,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"512",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.0136451102391356,0.0180498402917793,"IA",2024-04-15,1,1,1,1,1,0,0,1,1,1
"514",0.94846993418807,0.383190635165172,"IA",2024-04-16,0,0,1,1,1,0,0,1,1,1
"515",1.14872909097872,0.73912008113827,"IA",2024-04-17,0,0,1,1,1,0,0,1,1,1
"516",0.0146287947650103,0.0220247360353521,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"517",0.936425148893721,0.372933253716722,"IA",2024-04-19,0,0,1,1,1,0,0,1,1,1
"518",0.017418967407991,0.0252139498982331,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"519",NA,NA,"IA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,"IA",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.0201222083446321,0.0309918746625541,"IA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"522",0.0213048161504323,0.0332254027051359,"IA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"523",0.0196099801931852,0.0356320570416349,"IA",2024-04-25,1,1,1,1,1,1,1,1,1,1
"524",0.0834084974918482,0.0382241915701416,"IA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"525",NA,NA,"IA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",0.028823793672115,0.0440161546359132,"IA",2024-04-28,1,1,1,1,1,0,0,1,1,1
"527",0.256428486491977,0.0472421723047619,"IA",2024-04-29,1,1,1,1,1,0,0,0,1,1
"528",0.0952575178893692,0.050705741631473,"IA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"529",0.643388245823032,0.234812413068024,"IA",2024-05-01,1,1,1,1,1,0,0,1,1,1
"530",0.0352172410491541,0.0583967144567226,"IA",2024-05-02,1,1,1,1,1,0,0,1,1,1
"531",0.111187202301193,0.062648280676031,"IA",2024-05-03,1,1,1,1,1,0,0,1,1,1
"532",0.77312873964506,0.31228792367536,"IA",2024-05-04,1,0,1,1,1,0,0,1,1,1
"533",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",0.964306761147553,0.517493577669763,"IA",2024-05-07,0,0,1,1,1,1,1,1,1,1
"536",0.0510090850613222,0.0883446801449527,"IA",2024-05-08,1,1,1,1,1,0,1,0,1,1
"537",0.571759305060756,0.226410779025383,"IA",2024-05-09,1,1,1,1,1,0,0,0,1,1
"538",0.0602899746925561,0.100781366922302,"IA",2024-05-10,1,1,1,1,1,0,0,1,1,1
"539",0.894878675718471,0.463345781019646,"IA",2024-05-11,1,0,1,1,1,0,0,1,1,1
"540",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.073334185608522,0.121673593191328,"IA",2024-05-13,1,1,1,1,1,0,1,0,1,1
"542",0.861018711929973,0.42358536624439,"IA",2024-05-14,1,0,1,1,1,0,0,1,1,1
"543",0.854916224843622,0.410750663365781,"IA",2024-05-15,1,0,1,1,1,1,1,1,1,1
"544",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",0.819842922389256,0.385990599873767,"IA",2024-05-17,1,0,1,1,1,1,0,0,1,1
"546",0.243328057652505,0.161397602243693,"IA",2024-05-18,1,1,1,1,1,0,0,1,1,1
"547",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
