"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"248",0.610254025795631,0.443699086169209,"CO",2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1
"249",1.24098272521716,0.436820933054172,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1
"250",0.304376376542272,0.186396323797534,"CO",2024-06-06,1,1,1,1,1,1,0,1,0,1,1,1
"251",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.765349158460231,0.536852927941129,"CT",2024-05-01,1,0,1,1,1,1,0,0,1,1,1,1
"257",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.129128050171178,0.0786575839451266,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
"260",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.996096839480761,0.743674350779317,"CT",2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
"262",1.47695888997529,0.752813467429107,"CT",2024-05-07,0,1,0,0,1,1,0,1,0,0,1,0
"263",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.151470743544498,0.0857878925253593,"CT",2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
"265",0.842961098510249,0.418659524098136,"CT",2024-05-10,1,1,1,1,0,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.629452993165868,0.495925334275393,"CT",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"269",0.172597453672153,0.090361878691239,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
"270",0.182941831908585,0.0909391256272292,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
"271",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.201639658529105,0.0921156058736785,"CT",2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
"275",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.221079466438868,0.0918615166916295,"CT",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"278",0.22278571510116,0.0915769850246965,"CT",2024-05-23,1,1,1,1,1,1,0,0,1,1,1,1
"279",0.225168198262944,0.0911994442877058,"CT",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.838469213220282,0.421732488418737,"CT",2024-05-29,1,1,0,1,1,1,0,1,0,1,1,1
"285",0.515161047224201,0.500717380108873,"CT",2024-05-30,1,1,1,1,1,1,0,0,1,1,1,1
"286",0.25197760032337,0.0863740790945479,"CT",2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0.276106643420737,0.081298860188773,"CT",2024-06-05,1,1,1,1,1,1,0,0,1,1,1,1
"292",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.824962961532657,0.453075647903563,"CT",2024-06-07,1,1,1,1,0,1,0,1,1,1,0,1
"294",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.197416364291111,0.202645301953488,"DC",2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
"314",0.200609898930078,0.204307994796511,"DC",2024-05-17,1,1,1,1,1,1,0,1,0,1,1,1
"315",0.205137305659457,0.205878031694246,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
"316",0.926199532135995,0.530870119151896,"DC",2024-05-19,1,1,0,1,1,1,1,1,0,1,1,0
"317",0.559960617603862,0.353067181552553,"DC",2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.206815538750738,0.210037353583718,"DC",2024-05-21,1,1,1,1,1,1,0,0,1,1,1,1
"319",0.21326586580222,0.211242281471542,"DC",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"320",0.214351133288703,0.212357669106915,"DC",2024-05-23,1,1,1,1,1,1,0,0,1,1,1,1
"321",0.213352953072601,0.213384346265418,"DC",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
"322",0.208294876846475,0.214323206575767,"DC",2024-05-25,1,1,1,1,1,1,0,0,1,1,1,1
"323",0.558117260932908,0.353356114212728,"DC",2024-05-26,1,1,1,1,1,1,0,0,1,1,1,1
"324",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",0.891096177642649,0.501635724759631,"DC",2024-05-31,1,1,0,1,1,1,0,1,0,1,1,1
"329",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.534929934369252,0.218995662345601,"DC",2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1
"332",0.532939821066825,0.219116653206258,"DC",2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1
"333",0.547211199486348,0.361297869916249,"DC",2024-06-05,1,1,1,1,1,1,0,0,1,1,1,1
"334",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.2476376634737,0.574389625402549,"DE",2024-05-01,0,0,1,1,1,1,1,0,1,1,0,1
"341",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.789450296997759,0.118874399922419,"DE",2024-05-12,0,1,1,1,1,1,0,1,1,1,0,1
"352",0.359252190263812,0.12501509765444,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"353",0.374308501816688,0.131336121044298,"DE",2024-05-14,1,1,1,1,1,1,0,1,1,1,0,1
"354",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.0331164316927,0.243727646611512,"DE",2024-05-16,0,0,0,1,1,1,0,0,0,1,1,1
"356",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.31040570207856,0.330273754731455,"DE",2024-05-22,1,1,0,1,1,1,0,0,0,1,0,1
"362",0.897838992329786,0.61301131514097,"DE",2024-05-23,1,1,0,1,1,1,1,1,0,1,0,1
"363",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0.872091304814286,0.343661890580141,"DE",2024-05-26,1,1,1,1,1,1,0,0,1,1,0,1
"366",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.308740540604919,0.293005534411375,"DE",2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1
"368",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2.51472481503031,0.514961706847734,"DE",2024-05-30,1,1,0,1,1,1,1,0,0,1,0,0
"370",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",1.7752892687968,0.290102954006984,"DE",2024-06-05,0,0,1,1,1,1,0,0,1,1,0,1
"376",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.884165455760437,0.461424935146694,"DE",2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
"378",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",0.0725341084228729,0.0519494636743408,"FL",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
"382",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",1.04456388989743,0.738222334007371,"FL",2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
"384",0.082132969834452,0.0563102255738034,"FL",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
"385",2.0292511614811,0.733388238205452,"FL",2024-05-04,0,1,1,1,1,0,0,1,1,1,1,0
"386",0.088345369594734,0.0593174721854303,"FL",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
"387",0.274760365954971,0.0608592032974788,"FL",2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1
"388",2.18202671961977,0.454702457684812,"FL",2024-05-07,0,1,0,1,1,1,0,0,0,1,1,0
"389",0.828733462754012,0.28587507427031,"FL",2024-05-08,1,1,1,0,1,1,0,0,0,0,1,1
"390",0.568020305261492,0.358951177335814,"FL",2024-05-09,1,1,1,1,1,1,0,1,0,1,1,1
"391",0.109905776590565,0.0673627532260853,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
"392",0.645954067737849,0.33511699788478,"FL",2024-05-11,1,0,1,1,1,1,1,0,0,1,1,1
"393",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.355515220976516,0.0727106871178048,"FL",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"395",3.92589608535371,0.670635311994272,"FL",2024-05-14,0,1,1,1,0,1,0,1,0,1,0,1
"396",0.610042306248492,0.248624020128827,"FL",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1
"397",0.134900092108555,0.0785921441252252,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
"398",0.925231174459106,0.370710950410236,"FL",2024-05-17,1,1,1,1,0,1,0,1,0,1,0,1
"399",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.662138943408668,0.335941276594846,"FL",2024-05-20,1,0,1,1,1,1,0,0,1,1,1,1
"402",0.679818458366626,0.254248254230739,"FL",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1
"403",0.174662276182555,0.0922538330989813,"FL",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"404",0.826037587879112,0.580866765237532,"FL",2024-05-23,1,0,1,1,1,1,0,0,1,1,1,1
"405",2.17999098748721,0.665308031200122,"FL",2024-05-24,0,1,1,1,0,1,0,0,0,1,0,1
"406",0.194703308703223,0.0999571243056535,"FL",2024-05-25,1,1,1,1,1,1,0,1,0,1,1,1
"407",0.534861377172103,0.102607705485945,"FL",2024-05-26,1,1,1,1,1,1,0,1,0,1,1,1
"408",0.211788281326356,0.105279207418758,"FL",2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1
"409",0.947306047293069,0.701323866666543,"FL",2024-05-28,1,1,1,1,0,1,1,1,0,1,0,1
"410",3.37391035723335,0.577354409934429,"FL",2024-05-29,0,0,1,1,1,1,0,0,0,1,1,1
"411",1.1191201882565,0.599163355965581,"FL",2024-05-30,1,1,1,1,0,1,0,1,1,1,0,1
"412",4.3742669516461,0.478718465693788,"FL",2024-05-31,1,0,0,0,1,0,0,0,0,0,1,0
"413",1.83461908583751,0.696444280589916,"FL",2024-06-01,1,1,1,1,0,1,0,1,0,1,0,1
"414",3.59540469009465,0.406557798738726,"FL",2024-06-02,1,0,0,1,1,1,0,0,0,1,1,1
"415",2.04569648634116,0.394894193710354,"FL",2024-06-03,1,0,1,1,0,1,0,0,0,1,0,1
"416",1.9945117829346,0.452714556777353,"FL",2024-06-04,1,1,1,1,0,1,0,0,0,1,0,1
"417",4.18864038791975,0.489270825846497,"FL",2024-06-05,1,1,1,1,0,1,0,0,0,1,0,1
"418",0.729780476063656,0.348106797413215,"FL",2024-06-06,1,1,1,1,1,1,0,1,0,1,1,1
"419",2.65148663578684,0.436941793424436,"FL",2024-06-07,1,0,1,1,1,1,0,0,0,1,1,1
"420",2.93854491663661,0.390197809376866,"FL",2024-06-08,1,0,0,1,1,1,0,0,0,1,1,1
"421",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",0.13289345991189,0.00565608570951842,"GA",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
"423",0.0214850718041316,0.00574021257796646,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
"424",0.0247384983839738,0.00581965432428368,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
"425",0.024379599266195,0.00589414785317608,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
"426",1.0143346691304,0.44938313778245,"GA",2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
"427",1.01007772800927,0.44920547798124,"GA",2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
"428",0.0283112119585987,0.00608551057591886,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
"429",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0291417088724357,0.00618416671820468,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
"431",0.0969253265495686,0.00622426599999171,"GA",2024-05-08,1,1,1,1,1,1,0,0,1,1,1,1
"432",0.0342104341217994,0.00625801273393602,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",0.0333703064137088,0.00630597731526546,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
"435",1.12748135241,0.906040712590148,"GA",2024-05-12,0,1,1,1,0,1,1,0,1,1,0,1
"436",0.318689398349038,0.00632734594221428,"GA",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"437",1.03348535100193,0.858149801699848,"GA",2024-05-14,0,0,1,1,1,1,1,1,1,1,1,1
"438",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.756435578450589,0.303220562019626,"GA",2024-05-16,1,1,0,1,1,1,0,0,0,1,1,0
"440",1.26681595591936,0.444289756644531,"GA",2024-05-17,0,1,1,1,0,1,1,0,1,1,0,1
"441",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",0.0546080605755969,0.00623049692142369,"GA",2024-05-19,1,1,1,1,1,1,0,1,1,1,1,0
"443",1.56963817644617,0.878670304584212,"GA",2024-05-20,0,0,0,1,1,1,1,0,0,1,1,1
"444",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",0.0608472172540714,0.00609468830759708,"GA",2024-05-22,1,1,1,1,1,1,0,0,1,1,1,1
"446",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",0.800624483411928,0.45239913296471,"GA",2024-05-24,1,1,0,1,1,1,1,1,0,1,1,0
"448",0.0679659157736793,0.00590604809514586,"GA",2024-05-25,1,1,1,1,1,1,0,0,1,1,1,1
"449",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",NA,NA,"GA",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",NA,NA,"GA",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",0.852779376416438,0.872733621310318,"GA",2024-06-03,1,0,1,1,1,1,1,0,1,1,0,1
"458",1.4297653580741,0.888656483326595,"GA",2024-06-04,0,0,1,1,1,0,1,0,1,1,1,0
"459",NA,NA,"GA",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",NA,NA,"GA",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",0.111056833288698,0.00467231574876401,"GA",2024-06-07,1,1,1,1,1,1,0,0,1,1,1,1
"462",NA,NA,"GA",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
