"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"228",0.34803645855745,0.309309522156618,"CO",2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"229",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.800237354543273,0.554226320052958,"CO",2024-06-21,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"231",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.853436365642785,0.429447229766189,"CO",2024-06-25,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"235",1.08320965173529,0.427535352668793,"CO",2024-06-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"236",0.646984913935558,0.359614250622709,"CO",2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"237",0.510601113690243,0.373592578673846,"CO",2024-06-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"238",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.527335120941492,0.372404348596892,"CO",2024-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"241",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.662537939731319,0.359222011621413,"CO",2024-07-05,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"245",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.662937808612664,0.359105409271367,"CO",2024-07-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.672869802185335,0.359056855183984,"CO",2024-07-10,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"250",0.834172701397095,0.396079571301215,"CO",2024-07-11,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"251",0.66099709751003,0.421141060408338,"CO",2024-07-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.336427094486136,0.247539587530008,"CT",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",0.734738384535133,0.384642712129153,"CT",2024-06-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"259",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1.03526265069165,0.367124396728885,"CT",2024-06-10,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"262",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.631211567773675,0.413189091839325,"CT",2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"264",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",0.795190316297703,0.394267610626412,"CT",2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"266",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.387331810754753,0.288537314367875,"CT",2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"269",0.394970543904552,0.291797320647946,"CT",2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"270",0.539246257364842,0.351382937227006,"CT",2024-06-19,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"271",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.412727395266795,0.304646780072955,"CT",2024-06-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"274",NA,NA,"CT",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0.945530693695187,0.310942686044852,"CT",2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"276",0.815193017119331,0.464779626871032,"CT",2024-06-25,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"277",NA,NA,"CT",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2.10593366700611,0.320161296284376,"CT",2024-06-27,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"279",0.797138383143924,0.402695976926622,"CT",2024-06-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"280",NA,NA,"CT",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",0.823934177718546,0.338699085752497,"CT",2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"282",0.97002019381055,0.331802361921499,"CT",2024-07-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"283",0.807328610104512,0.405548718496622,"CT",2024-07-02,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"284",0.995152948868392,0.455006941373371,"CT",2024-07-03,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"285",0.746885299438738,0.474096196738883,"CT",2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"286",0.488333401952598,0.359964233994754,"CT",2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"287",0.815770957769276,0.408271772495583,"CT",2024-07-06,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"288",NA,NA,"CT",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1.49978051958546,0.433805229228849,"CT",2024-07-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"291",0.957711578257021,0.423305991740626,"CT",2024-07-10,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"292",NA,NA,"CT",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.604663625619589,0.378272787436831,"CT",2024-07-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"294",NA,NA,"CT",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.547697627177133,0.137114781135329,"DC",2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"297",0.552670305741793,0.138387389335097,"DC",2024-06-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"298",0.66848920484525,0.481503566732477,"DC",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"299",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",0.221931049266321,0.146983601578973,"DC",2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"305",0.543803300687044,0.322407413799552,"DC",2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"306",1.16934135949011,0.404885576482288,"DC",2024-06-13,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"307",1.16045818914908,0.552077949254275,"DC",2024-06-14,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"308",0.217136059187767,0.151755091937545,"DC",2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"309",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.542164192158015,0.318184771958024,"DC",2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"311",0.658013700715239,0.48452911378593,"DC",2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"312",0.222431907138249,0.156550461020642,"DC",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"313",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.701369571166145,0.470982070833662,"DC",2024-06-21,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"315",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.41815420161727,0.487087422077311,"DC",2024-06-24,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"318",NA,NA,"DC",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0.69788574090818,0.45387815424526,"DC",2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"321",NA,NA,"DC",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.529867710645024,0.330527083590955,"DC",2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"324",0.524610287688951,0.331525070524391,"DC",2024-07-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"325",0.821735691623136,0.618409772956796,"DC",2024-07-02,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"326",0.814714163710346,0.615742330274932,"DC",2024-07-03,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"327",0.875322124404589,0.587044817824413,"DC",2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"328",NA,NA,"DC",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.559208260355663,0.343408425622405,"DC",2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"335",0.849221168410216,0.323784389894815,"DC",2024-07-12,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"336",0.816517483995439,0.577261934244202,"DC",2024-07-13,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"337",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.19792403067168,0.219139795470693,"DE",2024-06-05,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"341",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0.704003227796923,0.398053182570031,"DE",2024-06-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"343",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.599053921083507,0.370922770887593,"DE",2024-06-10,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"346",0.587153667518599,0.36854908003296,"DE",2024-06-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0.579819683277785,0.36434179905157,"DE",2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"349",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",1.51561015138703,0.493245627259749,"DE",2024-06-16,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"352",1.03075909325709,0.529111968047863,"DE",2024-06-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"353",0.960342029779271,0.498085134679273,"DE",2024-06-18,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"354",1.08240625297918,0.379165001057733,"DE",2024-06-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"355",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.10101658397553,0.350143067939438,"DE",2024-06-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"357",1.09241322350729,0.348493504270707,"DE",2024-06-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"358",0.959414575445596,0.333824674993272,"DE",2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"359",0.976119911543484,0.52138641930864,"DE",2024-06-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"360",2.05693676355847,0.44369862225083,"DE",2024-06-25,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"361",1.43357039167135,0.446154949543164,"DE",2024-06-26,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"362",1.24171957085478,0.351923206637203,"DE",2024-06-27,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"363",1.33369087680735,0.423732162557516,"DE",2024-06-28,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"364",0.342450739265899,0.25620311209491,"DE",2024-06-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"365",0.79762855833337,0.414631513477116,"DE",2024-06-30,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"366",1.66058522552108,0.41723272049104,"DE",2024-07-01,0,1,1,1,1,1,1,1,0,0,1,1,0,1
"367",0.78214552206579,0.399843198090217,"DE",2024-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"368",1.1328670351338,0.303105060093813,"DE",2024-07-03,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"369",NA,NA,"DE",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",1.70749230108081,0.365061473764063,"DE",2024-07-06,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"372",2.21242204694575,0.464300517309639,"DE",2024-07-07,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"373",1.74879358766647,0.469893040297588,"DE",2024-07-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"374",1.34126127142706,0.421403255904887,"DE",2024-07-09,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"375",0.914083246713159,0.471510547754767,"DE",2024-07-10,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"376",0.575727073905165,0.351783346801769,"DE",2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"377",0.903829995492872,0.311817651173624,"DE",2024-07-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"378",1.73849329329815,0.436695312788661,"DE",2024-07-13,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"379",2.37543759025801,0.32189572862889,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,1,0,0,1,1
"380",0.917694940604205,0.357506867784115,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"381",1.43175246525427,0.395642433877388,"FL",2024-06-04,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"382",3.20777841729686,0.428054231786282,"FL",2024-06-05,1,0,1,1,0,1,1,1,0,0,1,0,1,1
"383",1.06599440685387,0.361403547356336,"FL",2024-06-06,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"384",1.33921296121181,0.33882073903989,"FL",2024-06-07,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"385",1.98624014075902,0.3307411583549,"FL",2024-06-08,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"386",1.07441572727561,0.359670235807053,"FL",2024-06-09,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"387",2.07878492065264,0.379987160496819,"FL",2024-06-10,1,0,1,1,1,0,1,0,0,0,0,1,0,1
"388",1.30191932109872,0.363829903803802,"FL",2024-06-11,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"389",2.74394649195483,0.346476033744018,"FL",2024-06-12,0,0,1,1,1,1,1,0,0,0,1,0,0,1
"390",1.78841053181982,0.386989791643798,"FL",2024-06-13,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"391",2.37335714962291,0.402587087949784,"FL",2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,0,1
"392",0.563084569533393,0.348145451346679,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"393",1.56997128408084,0.335158213224327,"FL",2024-06-16,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"394",6.53013470901019,0.4151628088144,"FL",2024-06-17,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"395",4.33900116284161,0.42583951450672,"FL",2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"396",4.37952031510381,0.405391571696687,"FL",2024-06-19,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"397",4.24754103102889,0.399743947223201,"FL",2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"398",2.04354620204259,0.359197643986874,"FL",2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"399",2.40714376557462,0.430856994666424,"FL",2024-06-22,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"400",2.24457538008727,0.379889025104614,"FL",2024-06-23,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"401",6.00084642407809,0.430202755387239,"FL",2024-06-24,0,1,0,1,0,0,1,0,1,0,1,0,0,1
"402",2.7913183283821,0.397554660093396,"FL",2024-06-25,1,0,0,1,1,1,1,1,0,0,0,1,0,1
"403",8.75596844307523,0.417330874758001,"FL",2024-06-26,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"404",7.06025711175975,0.419413703748368,"FL",2024-06-27,0,0,0,1,1,1,1,0,0,1,1,1,0,1
"405",6.7310091902612,0.415553949121046,"FL",2024-06-28,1,1,0,1,0,1,1,0,0,0,1,0,0,1
"406",2.13700792811922,0.440264709320835,"FL",2024-06-29,0,1,0,1,1,0,1,0,1,0,1,1,1,1
"407",4.90355470109759,0.392015483785119,"FL",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"408",4.81558372008762,0.422312252968867,"FL",2024-07-01,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"409",6.30941183251032,0.412582834877494,"FL",2024-07-02,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"410",4.42003684520837,0.416193952431607,"FL",2024-07-03,0,1,0,1,1,1,1,0,1,0,1,1,0,0
"411",NA,NA,"FL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2.82756831743819,0.398813478574198,"FL",2024-07-05,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"413",2.17503721361016,0.458769510635378,"FL",2024-07-06,1,1,0,1,0,0,1,0,0,0,1,0,1,1
"414",NA,NA,"FL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",10.4404783343922,0.438332488174605,"FL",2024-07-08,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"416",9.31547001130622,0.428410215921759,"FL",2024-07-09,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"417",6.03356126939313,0.432260610799433,"FL",2024-07-10,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"418",6.0364461895085,0.43931480661431,"FL",2024-07-11,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"419",5.30471003774528,0.427989195169073,"FL",2024-07-12,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"420",2.75118627293053,0.451356953373663,"FL",2024-07-13,1,0,1,1,1,0,1,0,0,0,0,0,1,1
"421",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2.02843647315095,0.495683731894874,"GA",2024-06-03,0,0,1,1,1,1,1,0,0,1,1,0,1,1
"423",1.05451246772459,0.57696361680436,"GA",2024-06-04,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"424",0.551573165253476,0.3819110039438,"GA",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"425",0.647545493933504,0.516649004180695,"GA",2024-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"426",1.25700086182195,0.49282701683664,"GA",2024-06-07,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"427",0.548667767159122,0.325737367808084,"GA",2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"428",1.3893675169776,0.506825026526279,"GA",2024-06-09,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"429",0.796350657921724,0.42293139454098,"GA",2024-06-10,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"430",1.19083498309148,0.300946584003545,"GA",2024-06-11,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"431",1.58445891314746,0.443893607853608,"GA",2024-06-12,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"432",0.324220621324178,0.154714138034821,"GA",2024-06-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"433",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",1.41594313888825,0.524612232317742,"GA",2024-06-15,1,0,1,1,0,1,1,0,0,1,1,0,1,1
"435",1.23711163780677,0.563956508968017,"GA",2024-06-16,1,1,1,1,0,1,1,0,1,0,1,1,0,1
"436",0.955060905008434,0.390802994363535,"GA",2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"437",0.819526794412078,0.272606556492968,"GA",2024-06-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"438",1.36549952315306,0.32907243178987,"GA",2024-06-19,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"439",2.59211531742529,0.469243872614839,"GA",2024-06-20,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"440",1.24459903546998,0.430831904234003,"GA",2024-06-21,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"441",1.19101185607075,0.418200863744685,"GA",2024-06-22,1,1,0,1,1,1,1,0,0,0,1,0,0,1
"442",1.48373398934545,0.466718499898577,"GA",2024-06-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"443",0.789177580199416,0.395740523916586,"GA",2024-06-24,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"444",1.24212341975407,0.324629180224314,"GA",2024-06-25,1,1,0,1,1,1,1,1,1,0,1,0,0,1
"445",1.65638457236035,0.462253551958725,"GA",2024-06-26,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"446",1.16705211828452,0.341918586400727,"GA",2024-06-27,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"447",1.59113302305774,0.454503609028898,"GA",2024-06-28,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"448",0.839926777397398,0.638067010367161,"GA",2024-06-29,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"449",1.13646272764657,0.540703496385419,"GA",2024-06-30,1,1,1,0,1,1,1,0,0,1,0,0,0,0
"450",2.07723964044591,0.272010960525998,"GA",2024-07-01,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"451",1.38587330034891,0.497176645136104,"GA",2024-07-02,1,0,1,1,0,1,1,0,0,0,1,1,1,1
"452",1.67936887274853,0.310308372366126,"GA",2024-07-03,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"453",1.35028567570879,0.416175284113694,"GA",2024-07-04,1,1,1,1,1,1,0,0,1,0,1,0,1,0
"454",0.840403458994281,0.482149384895657,"GA",2024-07-05,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"455",0.917593925070147,0.410739429109144,"GA",2024-07-06,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"456",0.662302635544896,0.321601599095568,"GA",2024-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"457",1.42901804260575,0.336144521624984,"GA",2024-07-08,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"458",1.53572618121973,0.368944251795995,"GA",2024-07-09,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"459",1.33663989544,0.434294893982565,"GA",2024-07-10,1,1,0,1,1,1,1,0,1,1,1,0,0,1
"460",1.69566171923665,0.439536699767237,"GA",2024-07-11,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"461",0.709733190949399,0.40104815333511,"GA",2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,0,1
