"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"547",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",0.0405834948847362,0.00807021622419447,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"552",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.59196458667313,0.10356503209578,"IL",2023-04-30,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"590",1.34807834528921,0.181217820440832,"IL",2023-05-01,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"591",1.96506895082157,0.229920995499611,"IL",2023-05-02,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"592",1.79746112148745,0.117545063349378,"IL",2023-05-03,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
"593",1.36597928897241,0.179524213212593,"IL",2023-05-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"594",2.82762149210779,0.0913492795121506,"IL",2023-05-05,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
"595",1.14990446285347,0.217349265403221,"IL",2023-05-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"596",0.843106080591848,0.038071171356779,"IL",2023-05-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"597",1.71946746391918,0.0961367745872882,"IL",2023-05-08,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"598",1.94458765048855,0.215777950012589,"IL",2023-05-09,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0
"599",1.69090458444909,0.201854347416766,"IL",2023-05-10,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
"600",1.05729396862301,0.220931096568923,"IL",2023-05-11,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"601",1.50294744258683,0.32076276257798,"IL",2023-05-12,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"602",0.583973764077467,0.207329325987171,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"603",0.51567498066673,0.203546820426905,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"604",1.17563620424832,0.274848159646567,"IL",2023-05-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"605",2.04486796875742,0.460486755403104,"IL",2023-05-16,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
"606",1.59458277221385,0.33080041123221,"IL",2023-05-17,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"607",0.969988010311188,0.276407315858764,"IL",2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"608",4.14128862041303,0.44183190158983,"IL",2023-05-19,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
"609",0.935767068837739,0.317067934856886,"IL",2023-05-20,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"610",0.543784619648743,0.209090261831468,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"611",1.62746381711095,0.134748535989947,"IL",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"612",1.3385530237268,0.278982729385065,"IL",2023-05-23,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
"613",1.75398175091475,0.325745769760955,"IL",2023-05-24,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"614",0.910515791946306,0.0988222397089751,"IL",2023-05-25,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"615",0.636349747801197,0.217517593170988,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"616",0.382275220969482,0.109743495290411,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"617",0.604944907272544,0.326642285417416,"IL",2023-05-28,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"618",0.923733808358958,0.640408932379068,"IL",2023-05-29,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"619",0.850319700925652,0.274282698334659,"IL",2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"620",0.739856387610195,0.311257282413956,"IL",2023-05-31,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"621",0.87612570837362,0.379765531905672,"IL",2023-06-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"622",1.31831863153322,0.398512272922198,"IL",2023-06-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"623",0.949642873445064,0.381437315463791,"IL",2023-06-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"624",0.197562452526002,0.162970009761485,"IL",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"625",1.19514665055104,0.306971946993595,"IL",2023-06-05,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
"626",1.33178054798932,0.390274982171364,"IL",2023-06-06,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
"627",0.997097174128368,0.18626293995711,"IL",2023-06-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"628",1.08695381265093,0.34953384883611,"IL",2023-06-08,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"629",0.938516293405844,0.348716071555417,"IL",2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"630",1.09175428303424,0.439537429832128,"IL",2023-06-10,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"631",0.0412586623761046,0.0227974875153775,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",0.736399755701622,0.274939982250753,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"633",0.763594111326998,0.217800736192733,"IN",2023-05-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"634",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",0.564257018029838,0.264960088096114,"IN",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"636",1.32056513406819,0.515673877978063,"IN",2023-05-05,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"637",0.53535667581888,0.263148937683031,"IN",2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"638",0.191118049350519,0.0311580844234318,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",1.1338235395603,0.307259984191002,"IN",2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"640",0.8656512674394,0.399887856223779,"IN",2023-05-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"641",0.389384738613166,0.0353840334735025,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"642",0.0676734281245407,0.0368845122227964,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"643",0.0743525042176821,0.0384327500640323,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"644",0.0748289527659866,0.0400300232298181,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"645",0.0798458753754531,0.0416777305628003,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"646",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.05784404820509,0.775156558301919,"IN",2023-05-16,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"648",0.0902538649342631,0.0469393871043944,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",0.0935234418360135,0.048805426818183,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.103604649068543,0.0507308652054341,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",1.66895627250223,0.377632493237433,"IN",2023-05-20,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"652",0.478292078328186,0.204691641378346,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"653",1.00269062435531,0.740120109885079,"IN",2023-05-22,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"654",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0.757393528330981,0.631149658055335,"IN",2023-05-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"658",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.769228508142784,0.21037614182051,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"660",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.958110257077451,0.706706135795347,"IN",2023-05-30,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"662",0.854155881446795,0.351779634077789,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"663",0.173679977573773,0.0822712422846074,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"664",0.707766410375466,0.364125860529197,"IN",2023-06-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"665",0.814847170506688,0.58988473604471,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"666",NA,NA,"IN",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.830231888797764,0.0948867707968867,"IN",2023-06-05,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"668",0.653060304581861,0.583783099412798,"IN",2023-06-06,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"669",NA,NA,"IN",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",0.209838830342095,0.105328581587949,"IN",2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"671",NA,NA,"IN",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",1.02386426113295,0.581155127510961,"IN",2023-06-10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"673",1.0580493778832,0.758480993562891,"KS",2023-04-30,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"674",0.88102566189941,0.661627922873909,"KS",2023-05-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"675",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.823086025203681,0.630489029145152,"KS",2023-05-04,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"678",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",0.929090679648986,0.682746500891348,"KS",2023-05-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"680",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.500273686523295,0.328006368405134,"KS",2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",0.131289675591223,0.0754109252240754,"KS",2023-05-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"683",0.143308949374158,0.0804229034974922,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"684",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.811684154590756,0.616637092498847,"KS",2023-05-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"690",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.514602376283143,0.39605053212935,"KS",2023-05-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"697",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.318493395752054,0.196159192696847,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"699",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.71662005430858,0.571621202762188,"KS",2023-05-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"704",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",0.2776916742211,0.0332146911653908,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"716",0.674969612850747,0.257558796206843,"KY",2023-05-01,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"717",0.615911780902282,0.0363500578098358,"KY",2023-05-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"718",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.659791597302152,0.254427402435268,"KY",2023-05-04,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"720",0.759424717376935,0.379138936447499,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"721",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.629562410619552,0.250714817811898,"KY",2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"724",1.9414417982598,0.694015603995287,"KY",2023-05-09,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"725",0.0584272150075615,0.0523370577971526,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"726",0.968911313203267,0.635653183043336,"KY",2023-05-11,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"727",0.939177628614047,0.675734672199392,"KY",2023-05-12,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"728",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.936767285443753,0.656381338950806,"KY",2023-05-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"731",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.271243358386437,0.0894192700308175,"KY",2023-05-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"738",0.89578117021776,0.551942736677027,"KY",2023-05-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"739",0.885916549785958,0.545597494662821,"KY",2023-05-24,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"740",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",0.604587959802671,0.319148374302268,"KY",2023-06-06,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"753",NA,NA,"KY",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.0513909636690607,0.00994682767816922,"LA",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"758",0.821460883091628,0.220746729347987,"LA",2023-05-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
