"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"274",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.0106872542907034,0.00738594606345616,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"285",0.0102646165683578,0.00769212600896254,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"286",0.0121471469476436,0.00800584025620877,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0.0183556858960032,0.01006080512499,"CT",2024-04-18,1,1,1,1,1,0,1,1,1,0
"293",0.0203539555143222,0.0104361888705773,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.0172671350583834,0.00181636984967144,"DC",2024-03-10,1,1,1,1,1,1,1,1,1,1
"296",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0.00520287754481402,0.00168520343699907,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"301",0.00531850364505926,0.00166917695050452,"DC",2024-03-16,1,1,1,1,1,1,1,1,1,1
"302",0.0212961779283683,0.00165705925353961,"DC",2024-03-17,1,1,1,1,1,0,1,1,1,0
"303",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.00601227438954538,0.00164720868907731,"DC",2024-03-20,1,1,1,1,1,1,1,1,1,1
"306",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0.0267131609593274,0.00168556042350766,"DC",2024-03-23,1,1,1,1,1,1,1,1,1,1
"309",0.00708892931251875,0.00171151780043493,"DC",2024-03-24,1,1,1,1,1,1,1,1,1,1
"310",0.00781326121275948,0.00174521281578172,"DC",2024-03-25,1,1,1,1,1,1,1,1,1,1
"311",NA,NA,"DC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0.00904642715145673,0.00183935437849241,"DC",2024-03-27,1,1,1,1,1,1,1,1,1,1
"313",NA,NA,"DC",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.0106988649838353,0.00228962636193231,"DC",2024-04-01,1,1,1,1,1,1,1,1,1,1
"318",NA,NA,"DC",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1.21166713822016,0.916309160845789,"DC",2024-04-03,0,1,0,1,1,0,1,0,1,1
"320",NA,NA,"DC",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",1.05235554930248,0.449770921680114,"DC",2024-04-09,0,0,1,1,1,0,0,1,1,1
"326",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0327954568838277,0.0128759232061812,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"335",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.00267668200950069,0.00191578705980541,"DE",2024-03-18,1,1,1,1,1,1,1,1,1,1
"346",0.00262247520396353,0.00202420374889497,"DE",2024-03-19,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0.0123070173256543,0.00250152116872481,"DE",2024-03-22,1,1,1,1,1,1,1,1,1,1
"350",0.00459377576375779,0.00273534328308968,"DE",2024-03-23,1,1,1,1,1,0,1,1,1,0
"351",NA,NA,"DE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0.072247563372881,0.00338107807657951,"DE",2024-03-25,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0.00818112644331875,0.00437682861591087,"DE",2024-03-27,1,1,1,1,1,1,1,1,1,1
"355",0.0249849044626739,0.00506123917611725,"DE",2024-03-28,1,1,1,1,1,1,1,1,1,1
"356",NA,NA,"DE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0.01142892444972,0.00971524128795987,"DE",2024-04-01,1,1,1,1,1,1,1,1,1,1
"360",0.0129384701448544,0.0115139319257143,"DE",2024-04-02,1,1,1,1,1,1,1,1,1,1
"361",0.0351558980947008,0.0136250874875348,"DE",2024-04-03,1,1,1,1,1,0,1,1,1,0
"362",NA,NA,"DE",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.0503325289715015,0.029605505759655,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"367",0.0546656278231379,0.0340092203318214,"DE",2024-04-09,1,1,1,1,1,0,1,1,1,0
"368",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",1.09053157240913,0.6661906492093,"DE",2024-04-18,0,1,0,1,1,0,1,0,1,1
"377",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.0989830961881554,0.00819566423398265,"FL",2024-03-11,1,1,1,1,1,0,1,0,1,1
"381",0.0146508564948891,0.00882667934921325,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"382",0.118661171171487,0.00951890725163371,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"383",1.30163910294188,0.340732460545161,"FL",2024-03-14,0,0,1,1,1,1,0,0,1,1
"384",0.070607283622611,0.0111116646555611,"FL",2024-03-15,1,1,1,1,1,0,1,0,1,1
"385",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",0.397086468834427,0.0166605298112321,"FL",2024-03-20,1,1,1,1,1,0,1,0,1,1
"390",0.310188095956109,0.0181113472549575,"FL",2024-03-21,1,1,1,1,1,0,1,0,1,1
"391",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",0.0364673775501648,0.0214406871960486,"FL",2024-03-23,1,1,1,1,1,0,1,0,1,1
"393",0.0404282220388337,0.0233440489327632,"FL",2024-03-24,1,1,1,1,1,1,1,1,1,1
"394",0.0413266436305376,0.0254241574978792,"FL",2024-03-25,1,1,1,1,1,0,1,0,1,1
"395",1.55905769179155,0.526855593467112,"FL",2024-03-26,0,0,1,0,1,1,0,0,0,1
"396",0.874791504158952,0.0301706145260127,"FL",2024-03-27,1,1,1,1,1,0,1,0,1,1
"397",0.596441787079096,0.0328658567648192,"FL",2024-03-28,1,1,1,1,1,0,0,0,1,0
"398",0.176596400408549,0.0357953081536376,"FL",2024-03-29,1,1,1,1,1,0,1,0,1,1
"399",NA,NA,"FL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.700564671990245,0.165234114276714,"FL",2024-04-02,1,1,1,1,1,0,0,0,1,1
"403",0.246884942374975,0.0544452141328959,"FL",2024-04-03,1,1,1,1,1,1,1,1,1,1
"404",0.836075361687059,0.148636589568327,"FL",2024-04-04,1,1,1,1,1,0,0,0,1,1
"405",0.267960981954575,0.063994275154092,"FL",2024-04-05,1,1,1,1,1,0,1,0,1,1
"406",NA,NA,"FL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.116364659639159,0.0807290240440955,"FL",2024-04-08,1,1,1,1,1,0,1,0,1,1
"409",0.314685641104556,0.0869487110680216,"FL",2024-04-09,1,1,1,1,1,0,1,0,1,1
"410",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",0.13485973045803,0.100306968489344,"FL",2024-04-11,1,1,1,1,1,0,1,0,1,1
"412",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",0.155060512539414,0.122409824343088,"FL",2024-04-14,1,1,1,1,1,0,1,0,1,1
"415",0.393896656858693,0.130242050189771,"FL",2024-04-15,1,1,1,1,1,1,1,1,1,1
"416",0.173517951137959,0.138261868099104,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"417",0.678999060228517,0.622663826418972,"FL",2024-04-17,1,1,0,1,1,0,1,0,1,1
"418",0.514265214159575,0.387305825663202,"FL",2024-04-18,1,1,1,1,1,0,1,0,1,1
"419",0.461206934190575,0.163137244826465,"FL",2024-04-19,1,1,1,1,1,0,1,0,1,1
"420",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00909020311135736,0.000984332066836011,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"422",0.0658236284078597,0.00100025968128682,"GA",2024-03-11,1,1,1,1,1,0,1,1,1,0
"423",0.00303220115549045,0.00101964975111022,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"424",0.0371499015378312,0.00104301068262056,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"425",0.00303512857729099,0.00107099667251838,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"426",0.00286296221929459,0.00110442365484356,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"427",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.0151018631814357,0.00139375791821612,"GA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"432",0.00397657054167817,0.00148622551551763,"GA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",0.016213947408813,0.0018600151331454,"GA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"436",1.0383009012264,0.232946282173615,"GA",2024-03-25,0,1,1,1,0,0,1,1,1,0
"437",0.0397544968786477,0.00219810120797965,"GA",2024-03-26,1,1,1,1,1,0,0,1,1,1
"438",0.0203574650823761,0.00239346544771072,"GA",2024-03-27,1,1,1,1,1,0,0,1,1,1
"439",0.00657415557715335,0.00260462938927067,"GA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"440",0.0231119898448475,0.00282947316096575,"GA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",1.24727051620646,0.907986067148231,"GA",2024-03-31,0,1,1,1,0,0,1,1,1,0
"443",1.1377525041236,0.461014842575952,"GA",2024-04-01,0,1,0,1,1,1,0,0,1,1
"444",0.009462672627674,0.00381169926911726,"GA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"445",0.100845985596823,0.00406510297359732,"GA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"446",0.0665695140995514,0.00431812359658371,"GA",2024-04-04,1,1,1,1,1,1,1,1,1,1
"447",0.0696632076835861,0.00457032621530395,"GA",2024-04-05,1,1,1,1,1,0,0,1,1,1
"448",0.118340184177594,0.00482218080905223,"GA",2024-04-06,1,1,1,1,1,0,0,1,1,1
"449",0.0157236647549402,0.00507506551176241,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"450",1.08250047196814,0.453773859136644,"GA",2024-04-08,0,1,0,1,1,1,0,0,1,1
"451",0.139572730928885,0.00559372883361098,"GA",2024-04-09,1,1,1,1,1,0,0,1,1,1
"452",0.883022875586683,0.228891356743564,"GA",2024-04-10,1,1,0,1,1,1,0,0,1,1
"453",0.213936301014852,0.00615361756541898,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"454",1.18192564716456,0.893608856777304,"GA",2024-04-12,0,1,0,1,1,0,1,0,1,1
"455",0.175615361519583,0.00679306959143836,"GA",2024-04-13,1,1,1,1,1,0,0,1,1,1
"456",1.16560149314626,0.888945971847732,"GA",2024-04-14,0,1,0,1,1,1,0,0,1,1
"457",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",0.0259467741642382,0.0080104512259224,"GA",2024-04-16,1,1,1,1,1,0,1,1,1,0
"459",0.147103591879398,0.00851565002310431,"GA",2024-04-17,1,1,1,1,1,0,0,1,1,1
"460",1.12417663230922,0.877909225110854,"GA",2024-04-18,0,1,0,1,1,0,1,0,1,1
"461",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.0119468472647183,0.00255458946468583,"IA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"506",1.09127900751108,0.307853153647779,"IA",2024-03-11,0,1,1,1,0,0,1,1,1,0
"507",0.0444928148932219,0.00271963533890816,"IA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"508",0.044310236330221,0.00282524048935109,"IA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"509",0.0268832715044846,0.00294930829846799,"IA",2024-03-14,1,1,1,1,1,0,1,0,1,1
"510",NA,NA,"IA",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",0.00313003644971849,0.00326614712103393,"IA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"512",0.00310995461717993,0.00346788374983782,"IA",2024-03-17,1,1,1,1,1,1,1,1,1,1
"513",0.0120884499756566,0.00370641387820763,"IA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"514",0.0137119549710154,0.00398944335837926,"IA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"515",0.0142346119416334,0.00432632751952746,"IA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"516",0.0520756418945586,0.00472820494593446,"IA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"517",NA,NA,"IA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",1.18731058546407,0.447825656629449,"IA",2024-03-23,0,1,0,1,1,1,1,0,1,0
"519",NA,NA,"IA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",0.00437751422752877,0.00726666005951985,"IA",2024-03-25,1,1,1,1,1,0,0,1,1,1
"521",0.0166052779605843,0.00821319920484388,"IA",2024-03-26,1,1,1,1,1,0,0,1,1,1
"522",0.907306522137225,0.180116331700526,"IA",2024-03-27,1,1,0,1,1,0,1,0,1,1
"523",0.0651249011029166,0.0105858954658924,"IA",2024-03-28,1,1,1,1,1,0,1,0,1,1
"524",0.0412672345193268,0.0120335643478085,"IA",2024-03-29,1,1,1,1,1,0,0,1,1,1
"525",NA,NA,"IA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,NA,"IA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.123256638502388,0.0174776136046692,"IA",2024-04-01,1,1,1,1,1,0,1,0,1,1
"528",0.0550243703322368,0.0196565839850097,"IA",2024-04-02,1,1,1,1,1,0,1,1,1,0
"529",0.0926725276342376,0.0220120178601564,"IA",2024-04-03,1,1,1,1,1,0,0,1,1,1
"530",0.84015983531707,0.168999545373185,"IA",2024-04-04,1,0,1,1,1,0,0,1,1,1
"531",0.060759014733812,0.0272403889615212,"IA",2024-04-05,1,1,1,1,1,0,1,1,1,0
"532",0.0350378539362035,0.0301127525929648,"IA",2024-04-06,1,1,1,1,1,0,0,0,1,1
"533",1.20412643837819,0.764888332413083,"IA",2024-04-07,0,1,0,1,1,0,1,0,1,1
"534",0.123455761924886,0.03639751690737,"IA",2024-04-08,1,1,1,1,1,0,0,1,1,1
"535",0.0461956926722447,0.0398316557667009,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"536",0.150074213868393,0.0434821681480929,"IA",2024-04-10,1,1,1,1,1,0,0,1,1,1
"537",0.70482940959271,0.18304225311611,"IA",2024-04-11,1,1,0,1,1,0,0,1,1,1
"538",0.0630442573911983,0.0515245930812455,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"539",0.0228864018794635,0.0559733973983786,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"540",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.0260564181438039,0.0658989184626046,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"542",0.89327285676985,0.371584369010033,"IA",2024-04-16,1,1,0,1,1,0,0,1,1,1
"543",1.06194041682925,0.659880056767691,"IA",2024-04-17,0,1,0,1,1,1,1,1,1,1
"544",0.0350115578212535,0.0839862156792586,"IA",2024-04-18,1,1,1,1,1,0,1,0,1,1
"545",0.852008109982463,0.362997224613929,"IA",2024-04-19,1,1,0,1,1,0,0,1,1,1
"546",0.0420752717147322,0.0987402359767553,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
