"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"227",NA,NA,"CO",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.217757393919989,0.201810248080796,"CO",2024-05-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"229",NA,NA,"CO",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.609129018915047,0.465454728507112,"CO",2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"235",1.30459662000864,0.465744029406436,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"236",0.230819678491335,0.214432878063413,"CO",2024-06-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"237",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2.31276990008751,0.392801248569052,"CO",2024-06-10,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"241",0.73316260526038,0.366123506397432,"CO",2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"242",0.601518032646601,0.467204492896762,"CO",2024-06-12,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"243",0.243574583744339,0.223637495169589,"CO",2024-06-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"244",0.246667921352702,0.224886816635796,"CO",2024-06-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"245",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.579359653716373,0.467117323235853,"CO",2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"248",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.253341015325055,0.231138375821076,"CO",2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"250",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.84695181240065,0.603904627725114,"CO",2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"252",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.7016461347936,0.645197765984354,"CT",2024-05-13,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"255",0.155300377295172,0.0748559223967269,"CT",2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"256",0.158286984206161,0.0767713862366397,"CT",2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"257",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.175259357142116,0.083981066413877,"CT",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"261",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.183407885980717,0.0888952224642616,"CT",2024-05-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"264",0.186413217078675,0.0904403706183894,"CT",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.194441113500909,0.0919407000788962,"CT",2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"266",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.600086167872928,0.31405775100984,"CT",2024-05-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"271",0.654808442253893,0.623181161998965,"CT",2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"272",0.21326886392129,0.101346173717155,"CT",2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.220816196432157,0.107245059774101,"CT",2024-06-05,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"278",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0.884365416246533,0.452267909623009,"CT",2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"280",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.980456909915198,0.335417325958207,"CT",2024-06-10,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"283",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.713026226455024,0.485047879632142,"CT",2024-06-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"285",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",0.803422139130828,0.370851858591215,"CT",2024-06-14,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"287",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.242259690399721,0.12170982221915,"CT",2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"290",0.252900798926529,0.123109187182735,"CT",2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"291",0.638840682883178,0.403362424115977,"CT",2024-06-19,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"292",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",0.260908500379579,0.129277532749424,"CT",2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"295",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0.153352637529656,0.141298996587577,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.156258252429787,0.142654677721765,"DC",2024-05-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"301",0.156768373402255,0.14394653158093,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"302",0.895607971466859,0.564219004160592,"DC",2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"303",0.661421234178194,0.433535786258893,"DC",2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"304",0.157846484969759,0.147451354321387,"DC",2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"305",0.155339155034419,0.148500997053178,"DC",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"306",0.155486968636401,0.14949420278683,"DC",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"307",0.162988098789288,0.150432923431252,"DC",2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"308",0.162284074992789,0.151319249313439,"DC",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"309",0.662896640759406,0.43109287778847,"DC",2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"310",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.864391087976678,0.539653860919807,"DC",2024-05-31,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"315",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.44805354041476,0.157342960025654,"DC",2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.432443352444866,0.157845968228347,"DC",2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"319",0.661449263884539,0.429930796040252,"DC",2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"320",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",0.1660656396299,0.160936934401383,"DC",2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"326",0.67940524439122,0.344413392907802,"DC",2024-06-12,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"327",1.51263725274998,0.41104544980282,"DC",2024-06-13,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"328",1.3413805899313,0.570517527121123,"DC",2024-06-14,0,1,0,1,1,0,1,1,0,1,1,1,0,1
"329",0.171136090224317,0.162675422289718,"DC",2024-06-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"330",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.677208029306456,0.343752824817227,"DC",2024-06-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"332",0.694216931536204,0.427397220142259,"DC",2024-06-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"333",0.165109263565179,0.164692766131599,"DC",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"334",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.83836508951293,0.520817973683428,"DC",2024-06-21,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"336",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.278560904775998,0.056383312824754,"DE",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"338",0.0968160138555177,0.0579478230564234,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"339",0.0941752952980228,0.0594980058508258,"DE",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",0.813473087410288,0.185064954577989,"DE",2024-05-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"342",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",0.679282377756849,0.265413790126557,"DE",2024-05-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"348",0.927058115350389,0.650563093729722,"DE",2024-05-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"349",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.803048599952545,0.352082153187689,"DE",2024-05-26,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"352",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.774378105943775,0.576095578077578,"DE",2024-05-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"354",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.93961550363052,0.615608217401492,"DE",2024-05-30,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"356",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",0.635417526368554,0.0893693244255925,"DE",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"362",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",0.749193403453514,0.371040629508763,"DE",2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"364",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.870921431239565,0.601789900287845,"DE",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"367",0.867407251957717,0.59905185796756,"DE",2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"368",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0.859055783470084,0.593360606232766,"DE",2024-06-13,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"370",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",1.77238798325352,0.50296713465868,"DE",2024-06-16,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"373",1.32465914723527,0.61308565002105,"DE",2024-06-17,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"374",1.23178197559343,0.577549886491288,"DE",2024-06-18,0,1,1,1,1,0,1,1,1,0,1,1,0,1
"375",1.17195897307961,0.383665498054286,"DE",2024-06-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"376",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.774127778119629,0.297755347994585,"DE",2024-06-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"378",0.977049852626546,0.313658790821881,"DE",2024-06-22,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"379",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.4318257516078,0.107190907125724,"FL",2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"381",3.76088025567954,0.610528478680588,"FL",2024-05-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"382",0.457114951358274,0.249527599858506,"FL",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"383",0.164346026649218,0.111383643181216,"FL",2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"384",0.951482563805891,0.359817166478888,"FL",2024-05-17,1,1,1,1,1,0,1,0,1,0,0,1,0,1
"385",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.475873946963049,0.320627622915481,"FL",2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"388",0.471598263819971,0.252893106232452,"FL",2024-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"389",0.179793523811997,0.117699659541735,"FL",2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"390",0.704296144727243,0.524514083721741,"FL",2024-05-23,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"391",2.01563210743614,0.611412263329579,"FL",2024-05-24,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"392",0.178060489943999,0.119813609568651,"FL",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"393",0.513482795252949,0.120369368961513,"FL",2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"394",0.194538368967851,0.120853493358413,"FL",2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"395",0.914053346814358,0.650319271119592,"FL",2024-05-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"396",3.05886853800582,0.524506494042908,"FL",2024-05-29,0,0,1,1,1,1,1,1,0,0,1,0,1,1
"397",1.22034966691811,0.586650162307449,"FL",2024-05-30,0,1,1,1,1,0,1,0,1,1,1,1,0,1
"398",3.59472062170307,0.45477854943803,"FL",2024-05-31,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"399",1.79757299639471,0.646992713700501,"FL",2024-06-01,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"400",2.79183066385337,0.37421427469852,"FL",2024-06-02,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"401",1.65338831889495,0.389323399381807,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"402",2.32273199997312,0.453937071295366,"FL",2024-06-04,0,1,0,1,1,0,1,1,0,1,1,0,0,1
"403",4.04764714139451,0.464064363702349,"FL",2024-06-05,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"404",1.16835265629043,0.389966103295494,"FL",2024-06-06,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"405",2.27349621363681,0.424932519728921,"FL",2024-06-07,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"406",2.0154497010019,0.35344072930435,"FL",2024-06-08,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"407",1.29581208954673,0.376280280458227,"FL",2024-06-09,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"408",4.40355763671781,0.457535941228129,"FL",2024-06-10,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"409",1.70925550049199,0.411501736882575,"FL",2024-06-11,1,0,1,1,1,0,1,0,0,1,1,0,0,1
"410",5.08764080862761,0.503440519842133,"FL",2024-06-12,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"411",3.28163119337946,0.42947737709646,"FL",2024-06-13,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"412",4.34593400732258,0.481847480428476,"FL",2024-06-14,0,1,1,1,1,0,1,0,0,0,0,1,0,1
"413",0.486787897996073,0.324393358025908,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"414",2.14461486509966,0.53035562347865,"FL",2024-06-16,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"415",5.68074849259684,0.390784023644454,"FL",2024-06-17,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"416",3.71234384325043,0.395411318559812,"FL",2024-06-18,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"417",4.1570219695262,0.399375410515108,"FL",2024-06-19,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"418",2.30340170935599,0.333193000961841,"FL",2024-06-20,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"419",2.77232736277492,0.412120779050756,"FL",2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"420",3.05098975283888,0.483543322092956,"FL",2024-06-22,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"421",0.996358794259405,0.688960111514867,"GA",2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"422",0.913723645327086,0.107973111200666,"GA",2024-05-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"423",0.834000897183293,0.616762600010835,"GA",2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"424",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",0.449357257270262,0.234469051455028,"GA",2024-05-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"426",1.00458737603596,0.382080480992127,"GA",2024-05-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"427",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",0.143053174714334,0.123677300342551,"GA",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"429",1.13964629743344,0.531467698590681,"GA",2024-05-20,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"430",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.154655962603867,0.130785856990111,"GA",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"432",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",0.462554173456203,0.283537445432756,"GA",2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"434",0.164115255281505,0.137442362589194,"GA",2024-05-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"435",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.180860562089885,0.147765121278673,"GA",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"440",1.05606701675242,0.509229914789575,"GA",2024-05-31,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"441",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2.47611984841913,0.615818271580529,"GA",2024-06-03,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"444",1.32678318232836,0.655220454831722,"GA",2024-06-04,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"445",0.699428474595695,0.387611627554609,"GA",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"446",0.637426979761224,0.382840561772469,"GA",2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"447",1.59643916936676,0.500978388861852,"GA",2024-06-07,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"448",0.435082942392236,0.270780824473405,"GA",2024-06-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"449",1.31734748401594,0.372334872895468,"GA",2024-06-09,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"450",1.06042285971861,0.481472926075284,"GA",2024-06-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"451",0.975811485735531,0.314597711956465,"GA",2024-06-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"452",2.2885580934097,0.446793876948324,"GA",2024-06-12,0,1,1,1,1,0,0,0,1,0,0,1,1,0
"453",0.213337877548326,0.176771121226108,"GA",2024-06-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"454",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",1.87475781703071,0.632682028784095,"GA",2024-06-15,0,0,1,1,1,0,1,0,0,1,1,1,0,1
"456",1.59344293907225,0.563847453635209,"GA",2024-06-16,0,1,1,1,1,0,0,0,1,0,1,1,0,0
"457",1.21590653669351,0.395378428313219,"GA",2024-06-17,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"458",0.49333964459602,0.239350885521484,"GA",2024-06-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
