"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X23G_95_CI","other_95_CI"
"538",1.23824051922585,0.245962436969237,"IA",2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"539",1.90637118222761,0.492085390520945,"IA",2023-11-11,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
"540",1.1895732732937,0.277414062901325,"IA",2023-11-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"541",7.66398264234745,0.467223296712493,"IA",2023-11-13,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"542",6.67643549668,0.49519131768972,"IA",2023-11-14,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"543",2.32572642966627,0.332145583203889,"IA",2023-11-15,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"544",3.47546236722122,0.441528691135592,"IA",2023-11-16,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"545",2.19582468655603,0.472874936052321,"IA",2023-11-17,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
"546",2.75006313287578,0.450339962922025,"IA",2023-11-18,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"547",NA,NA,"ID",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",0.765807782636878,0.404160064900353,"ID",2023-10-09,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"549",0.648720889461055,0.450721254384453,"ID",2023-10-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"550",NA,NA,"ID",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",0.409736913511042,0.317927091759537,"ID",2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"565",NA,NA,"ID",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.7640384264797,0.430995248101245,"IL",2023-10-08,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"590",2.97415474229446,0.308137434415388,"IL",2023-10-09,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
"591",3.39063197641375,0.301493422259846,"IL",2023-10-10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"592",2.29188346790882,0.353832078792029,"IL",2023-10-11,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"593",3.22591735758548,0.323079570734408,"IL",2023-10-12,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"594",2.87231342087707,0.348205947893651,"IL",2023-10-13,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"595",2.39898709333548,0.333377073019976,"IL",2023-10-14,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"596",1.90297140147066,0.338935907931336,"IL",2023-10-15,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"597",3.63468480311065,0.321759313842525,"IL",2023-10-16,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"598",3.75929178831899,0.391110522718816,"IL",2023-10-17,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"599",3.00969743174369,0.375955926138852,"IL",2023-10-18,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"600",3.15049838546243,0.439256890758512,"IL",2023-10-19,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
"601",2.35101443508055,0.40503490421334,"IL",2023-10-20,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"602",1.45160962789482,0.315284371574373,"IL",2023-10-21,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
"603",0.900541168078629,0.324479619527326,"IL",2023-10-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"604",1.63245105026795,0.335424179696412,"IL",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
"605",2.81066205368015,0.365263290765491,"IL",2023-10-24,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"606",4.05721611695442,0.358478965440388,"IL",2023-10-25,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
"607",2.31438859887318,0.38064269630597,"IL",2023-10-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"608",2.94152621506064,0.384483088732954,"IL",2023-10-27,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"609",1.92245976290527,0.342779357135221,"IL",2023-10-28,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"610",1.94401966758753,0.45889124992367,"IL",2023-10-29,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
"611",6.14620739051936,0.287652954329338,"IL",2023-10-30,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"612",2.23733392975679,0.462034013946855,"IL",2023-10-31,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"613",3.33013267211074,0.404571111363328,"IL",2023-11-01,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
"614",3.19451847341511,0.333218392088695,"IL",2023-11-02,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"615",2.7691531618251,0.305868035889327,"IL",2023-11-03,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"616",1.4542404145045,0.397029815364903,"IL",2023-11-04,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
"617",3.04340423673335,0.414764389313913,"IL",2023-11-05,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
"618",9.67472124419385,0.341567459927402,"IL",2023-11-06,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
"619",2.92774886954924,0.340957848291787,"IL",2023-11-07,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
"620",3.74907933741932,0.388306283779744,"IL",2023-11-08,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
"621",2.9972864272366,0.433082529839418,"IL",2023-11-09,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"622",2.96859290188868,0.382792409708368,"IL",2023-11-10,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"623",3.60180741617063,0.398736452293769,"IL",2023-11-11,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0
"624",2.20619069224825,0.319733360273237,"IL",2023-11-12,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
"625",5.92971041794612,0.302826857826152,"IL",2023-11-13,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"626",6.93969226044344,0.405253387279949,"IL",2023-11-14,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"627",4.22747849628787,0.403462689685046,"IL",2023-11-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"628",5.05559368411759,0.345620086778847,"IL",2023-11-16,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"629",6.08117351745152,0.37709163989403,"IL",2023-11-17,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"630",2.91779698747338,0.413713547897483,"IL",2023-11-18,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"631",NA,NA,"IN",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.440935426265377,0.321940594283621,"IN",2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"633",0.681181600810474,0.283779808706661,"IN",2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"634",1.20943712100976,0.580673445319871,"IN",2023-10-11,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"635",0.453746702071304,0.325550608381019,"IN",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"636",0.772921921259766,0.304577880381566,"IN",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"637",0.935631408813874,0.334276162580557,"IN",2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"638",NA,NA,"IN",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.464760554858215,0.330289658510965,"IN",2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.853413343841851,0.425842435359145,"IN",2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"641",0.656989304605133,0.370171627734775,"IN",2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"642",0.40524669361378,0.293532239512425,"IN",2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"643",0.677629847026048,0.48649414682409,"IN",2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"644",NA,NA,"IN",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",1.09599703672368,0.337124137331209,"IN",2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"646",NA,NA,"IN",2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",0.347856118078125,0.248334191937635,"IN",2023-10-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"648",0.998503675106975,0.443666851649621,"IN",2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"649",1.19200356376152,0.482621399626656,"IN",2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
"650",0.847875576807125,0.59693209376571,"IN",2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"651",0.350392198971289,0.244921681627945,"IN",2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"652",0.819380573600462,0.583707745902348,"IN",2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"653",1.12116450573758,0.345384200104802,"IN",2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"654",0.503504307191629,0.346322901976602,"IN",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"655",1.38254751351083,0.429675539564006,"IN",2023-11-01,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"656",0.87231206993934,0.617398414587426,"IN",2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"657",0.344838469181903,0.240840021988943,"IN",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"658",NA,NA,"IN",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.977711631314502,0.471999080719543,"IN",2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"660",0.843427903444959,0.59441853945433,"IN",2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"661",1.2799094047101,0.381803039632924,"IN",2023-11-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"662",0.851575008654988,0.383007707566689,"IN",2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"663",0.85218412246312,0.295840382306043,"IN",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
"664",NA,NA,"IN",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.834163886304266,0.413910118025006,"IN",2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"667",1.48292625191879,0.386046638994796,"IN",2023-11-13,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
"668",0.810375885784888,0.413848160188403,"IN",2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"669",0.337870257128068,0.237121937265752,"IN",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"670",0.663821974940239,0.492001849548444,"IN",2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"671",0.33001001571428,0.237179138794565,"IN",2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"672",NA,NA,"IN",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",0.396147763585989,0.26989972918981,"KS",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"674",NA,NA,"KS",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",1.44269976641791,0.477993725617178,"KS",2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"676",NA,NA,"KS",2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.83056390578762,0.587227854278926,"KS",2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"678",NA,NA,"KS",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",1.03872299521566,0.517088171506818,"KS",2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683",0.701832825232678,0.480578466737749,"KS",2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"684",0.387207812555057,0.261790744804678,"KS",2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"685",0.394129892982157,0.261246682278185,"KS",2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"686",NA,NA,"KS",2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.574839870940869,0.359319325771132,"KS",2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"689",0.692664284430019,0.370913242488536,"KS",2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"690",0.698894006225998,0.37087464645975,"KS",2023-10-25,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"691",NA,NA,"KS",2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",0.392748743729254,0.257487260241403,"KS",2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"696",NA,NA,"KS",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.453550069842795,0.337584705830812,"KS",2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"699",NA,NA,"KS",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",1.19618132885958,0.380507678669152,"KS",2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"703",1.39280625396661,0.371919129303456,"KS",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"704",1.58275184327092,0.48910954698199,"KS",2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"705",0.837587512591004,0.59147353836931,"KS",2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"706",NA,NA,"KS",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.458854077816729,0.33646908738594,"KS",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"710",NA,NA,"KS",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",0.424395664751626,0.29684079567005,"KS",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"712",NA,NA,"KS",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",0.829597205970344,0.588783864726206,"KS",2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"715",NA,NA,"KY",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.863377618575799,0.264661230687272,"KY",2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"717",0.948180629494621,0.341444865166618,"KY",2023-10-10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"718",3.0917023723556,0.497285069119431,"KY",2023-10-11,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"719",0.871773932593787,0.261455250205445,"KY",2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"720",1.14478153323493,0.350585296400202,"KY",2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"721",1.0212125994819,0.515154253915293,"KY",2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"722",NA,NA,"KY",2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",1.08293438342471,0.53088960270524,"KY",2023-10-16,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
