"","es_score","brier_score","location","target_date","X21L_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X21L_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"505",1.71515881901295,0.435934342889883,"IA",2023-12-03,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
"506",5.56210638147636,0.386113732820761,"IA",2023-12-04,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"507",1.66635103697547,0.389794372731166,"IA",2023-12-05,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
"508",1.46242887160926,0.327492532121636,"IA",2023-12-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
"509",1.48413635824392,0.328241819538487,"IA",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"510",3.12340330745046,0.31897844575741,"IA",2023-12-08,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
"511",1.75187435185456,0.312212945442292,"IA",2023-12-09,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0
"512",1.92173807704971,0.273885152326245,"IA",2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"513",2.18165889376276,0.373470440889042,"IA",2023-12-11,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
"514",5.80861514046453,0.349628394015001,"IA",2023-12-12,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
"515",1.58775495334273,0.291305312574803,"IA",2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"516",2.16117801194662,0.383296617101216,"IA",2023-12-14,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
"517",2.28676436834958,0.396627663860956,"IA",2023-12-15,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
"518",1.29957642136494,0.234191455383628,"IA",2023-12-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
"519",0.847078540142716,0.274724819214345,"IA",2023-12-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"520",3.48358342336846,0.264570548980369,"IA",2023-12-18,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"521",1.6761854377365,0.280113833355946,"IA",2023-12-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"522",1.82737884361438,0.373293548190469,"IA",2023-12-20,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
"523",1.89770483002202,0.3132986524668,"IA",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"524",1.55209629615655,0.151126829084074,"IA",2023-12-22,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0
"525",1.72423446204368,0.478589772800446,"IA",2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
"526",1.36687393735124,0.187620005148875,"IA",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"527",2.73373366840715,0.385017995970278,"IA",2023-12-25,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
"528",1.71992599403518,0.253476247972368,"IA",2023-12-26,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
"529",1.51471340511386,0.239054658710224,"IA",2023-12-27,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"530",1.89631540330175,0.182860762319982,"IA",2023-12-28,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
"531",1.08860798022124,0.189566384672759,"IA",2023-12-29,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
"532",0.797341518382501,0.210770032099582,"IA",2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
"533",4.28486631120227,0.434486763788669,"IA",2023-12-31,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1
"534",0.428967544772104,0.0325603189745929,"IA",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"535",2.03692950967806,0.27092295260223,"IA",2024-01-02,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"536",1.85334968171645,0.246028743930445,"IA",2024-01-03,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
"537",1.47022671956132,0.202493381004731,"IA",2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"538",1.82677276122805,0.808275830387377,"IA",2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
"539",2.59481435861294,0.614559293829073,"IA",2024-01-06,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
"540",1.57791423614002,0.231478949504053,"IA",2024-01-07,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0
"541",0.941056527269529,0.213063105811266,"IA",2024-01-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"542",0.0287321950485472,0.0180215153630853,"IA",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"543",1.41796048235124,0.132609275721232,"IA",2024-01-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
"544",0.624994726479426,0.102719600432949,"IA",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"545",0.0306505898859845,0.0156394845468509,"IA",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"546",1.02075695045015,0.430902591129876,"IA",2024-01-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"547",NA,NA,"ID",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",0.288012737837952,0.241754797399124,"ID",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"553",0.734993729133065,0.515994120743768,"ID",2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"554",NA,NA,"ID",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",0.635560401864878,0.385815487377599,"ID",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"566",NA,NA,"ID",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.593592101222813,0.375642269450691,"ID",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"579",NA,NA,"ID",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.573320933739048,0.376444438458287,"ID",2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"585",NA,NA,"ID",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.99600136194447,0.33773291268415,"IL",2023-12-03,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"590",3.61495935597697,0.352933793084239,"IL",2023-12-04,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"591",3.46327926808424,0.360383481423449,"IL",2023-12-05,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"592",2.12686700894217,0.389307862946376,"IL",2023-12-06,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
"593",3.4379208521,0.376772187308556,"IL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"594",2.70512185010961,0.330118074145315,"IL",2023-12-08,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
"595",3.88296118515072,0.392614658836834,"IL",2023-12-09,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
"596",4.11239748409912,0.419549512972001,"IL",2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"597",4.18874616828705,0.35818410959321,"IL",2023-12-11,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
"598",2.80236505845051,0.346906337964954,"IL",2023-12-12,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"599",2.6563186103333,0.334213501439309,"IL",2023-12-13,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"600",4.95108422028996,0.385215156181828,"IL",2023-12-14,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
"601",1.8815767492524,0.372795691022991,"IL",2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"602",3.1098578360149,0.385168371629401,"IL",2023-12-16,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"603",2.11933499674871,0.3660068023883,"IL",2023-12-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"604",2.74723849742367,0.337271194403574,"IL",2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"605",6.05465694125025,0.337652604453903,"IL",2023-12-19,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1
"606",6.49582540303224,0.325244943492242,"IL",2023-12-20,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
"607",3.31257814644785,0.321637590433162,"IL",2023-12-21,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
"608",3.4954410790269,0.340586131844614,"IL",2023-12-22,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
"609",1.54379285566698,0.341944021057551,"IL",2023-12-23,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0
"610",2.26053908856145,0.320290312014261,"IL",2023-12-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
"611",1.56808648310129,0.307441005796685,"IL",2023-12-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
"612",3.15008154566196,0.294032944533577,"IL",2023-12-26,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"613",6.66936547156057,0.267127898267107,"IL",2023-12-27,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"614",4.12178534598088,0.283906134935052,"IL",2023-12-28,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1
"615",3.92397831772178,0.236456909025614,"IL",2023-12-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
"616",3.93944020758458,0.247339274751086,"IL",2023-12-30,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"617",2.06092365480655,0.301530130470442,"IL",2023-12-31,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
"618",4.55993540949949,0.288745800679828,"IL",2024-01-01,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"619",4.0819719593046,0.29916701107503,"IL",2024-01-02,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"620",5.70904133141799,0.25466839351229,"IL",2024-01-03,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
"621",1.90144159052527,0.31304908536957,"IL",2024-01-04,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"622",2.30741618311991,0.246551299645141,"IL",2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
"623",2.58955470829362,0.236447965606396,"IL",2024-01-06,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
"624",5.44573755842802,0.131362259493302,"IL",2024-01-07,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"625",6.67095211891468,0.222091925001378,"IL",2024-01-08,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
"626",1.42534688897182,0.262720542663031,"IL",2024-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0
"627",4.94977942122301,0.129584759665878,"IL",2024-01-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1
"628",5.62689295544602,0.237964907375299,"IL",2024-01-11,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
"629",2.25476109681931,0.260872702476581,"IL",2024-01-12,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"630",1.669826011524,0.300705582451821,"IL",2024-01-13,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"631",0.571137076858472,0.429704429269542,"IN",2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",3.39895241020881,0.431377876915102,"IN",2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"633",1.45486789094764,0.366649776786185,"IN",2023-12-05,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"634",1.08714147940336,0.463144818089655,"IN",2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"635",NA,NA,"IN",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",1.13076232711646,0.385449992919587,"IN",2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
"640",1.17212839227739,0.576759626443249,"IN",2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1
"641",0.935468479036272,0.391572950858402,"IN",2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"642",1.2714922550603,0.37404088676906,"IN",2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
"643",1.8213913836882,0.336983486612754,"IN",2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
"644",0.871926724615061,0.441313424662193,"IN",2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"645",1.54013706975019,0.293506756623669,"IN",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"646",0.739311801027965,0.38598819137718,"IN",2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"647",1.48046687305371,0.365411350840017,"IN",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"648",0.82047438243751,0.391416188983588,"IN",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"649",0.980672745846471,0.259510255157575,"IN",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
"650",0.937556176024317,0.320134755131338,"IN",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
"651",NA,NA,"IN",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",0.454304213373402,0.344831111740429,"IN",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"653",0.480006498350142,0.353279983508035,"IN",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"654",0.880306232671205,0.21277590199528,"IN",2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"655",0.653924749453916,0.25959636159504,"IN",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"656",1.06029928803864,0.331335755781881,"IN",2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"657",NA,NA,"IN",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.786275385977578,0.170808693893641,"IN",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"660",0.302674851434434,0.163124038472135,"IN",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"661",2.44598828836682,0.248314874046656,"IN",2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0
"662",0.86612174375801,0.220914540411038,"IN",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"663",0.418221888223317,0.294836464285541,"IN",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"664",0.275939455133772,0.135031443009078,"IN",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"665",NA,NA,"IN",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.582621862587402,0.477949920032939,"IN",2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"667",0.443040851217148,0.302343283510039,"IN",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"668",0.900226481799359,0.677528479540902,"IN",2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"669",0.591249801104231,0.106129342303649,"IN",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"670",1.30417235369672,0.516814438130814,"IN",2024-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"671",NA,NA,"IN",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",0.549794305435793,0.0920505163436725,"IN",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"673",NA,NA,"KS",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.6381230134419,0.478802745479706,"KS",2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"675",0.970652604014156,0.498488090756934,"KS",2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"676",1.21279411863034,0.511145820567437,"KS",2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
"677",1.47344472618248,0.52369898452057,"KS",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"678",0.710536461278233,0.523350666145789,"KS",2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"679",NA,NA,"KS",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",1.05885728669153,0.340670037892257,"KS",2023-12-11,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"682",0.700388323303671,0.393265843481539,"KS",2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"683",1.0733380745071,0.522673913086026,"KS",2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"684",NA,NA,"KS",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",0.825740811769333,0.446061498040713,"KS",2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"686",NA,NA,"KS",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.860968798791064,0.456928530177507,"KS",2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"689",NA,NA,"KS",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.476422316613359,0.3110883761561,"KS",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"691",NA,NA,"KS",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",0.462544850002887,0.347246100244723,"KS",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"693",NA,NA,"KS",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
