"","es_score","brier_score","location","target_date","X22D_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","X23G_50_CI","other_50_CI","X22D_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","X23G_95_CI","other_95_CI"
"553",NA,NA,"ID",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.0220823977948774,0.0034493957618942,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.946558149415418,0.215530271923987,"IL",2023-04-23,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"590",2.66669429692525,0.0769528990876696,"IL",2023-04-24,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"591",1.74975566803375,0.21872831282942,"IL",2023-04-25,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
"592",1.32791509114274,0.191056820789079,"IL",2023-04-26,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"593",4.26693403604862,0.298683930535315,"IL",2023-04-27,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"594",0.943991922811101,0.185677473491895,"IL",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"595",1.33389216860094,0.240344416265295,"IL",2023-04-29,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"596",1.79793788703168,0.106797328903923,"IL",2023-04-30,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
"597",1.68921797435541,0.182881458073396,"IL",2023-05-01,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"598",2.06742092039245,0.227170227311523,"IL",2023-05-02,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"599",2.26316176017669,0.123971284467773,"IL",2023-05-03,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"600",1.30640584324025,0.179503900647736,"IL",2023-05-04,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
"601",3.55801722152455,0.103036884803445,"IL",2023-05-05,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
"602",1.06916282470762,0.217452147783239,"IL",2023-05-06,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"603",1.03188363140681,0.0577518647473128,"IL",2023-05-07,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"604",2.13684728192091,0.113239478009925,"IL",2023-05-08,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"605",2.14826525723628,0.221384475032566,"IL",2023-05-09,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"606",2.47046969164258,0.20869954009079,"IL",2023-05-10,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"607",1.07389458047682,0.223633168059967,"IL",2023-05-11,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"608",1.43807957041546,0.321068588860283,"IL",2023-05-12,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"609",0.549538558137534,0.208993118005206,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"610",0.602539074500119,0.220825951722707,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"611",0.957013954483553,0.274751443815799,"IL",2023-05-15,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"612",1.71920736063544,0.422631408670397,"IL",2023-05-16,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1
"613",1.25499517238341,0.318588043205716,"IL",2023-05-17,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"614",0.980950127087422,0.281858069682857,"IL",2023-05-18,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
"615",2.94605240498912,0.396763317189629,"IL",2023-05-19,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
"616",0.850451331121052,0.315427994041082,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"617",0.74416067490196,0.254550047957381,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"618",2.59300743320164,0.210892868716027,"IL",2023-05-22,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
"619",1.70287484371288,0.311154379549787,"IL",2023-05-23,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
"620",1.72378309525336,0.352264727969852,"IL",2023-05-24,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"621",1.37022130048677,0.218084206286485,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"622",0.813202748561752,0.268425967707512,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"623",0.624833692594706,0.248358384779802,"IL",2023-05-27,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"624",0.507756522929133,0.306549446179567,"IL",2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"625",0.818624591541702,0.509809743051777,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"626",1.11518590827837,0.341841418502863,"IL",2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"627",1.01641267328444,0.367059463891829,"IL",2023-05-31,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"628",0.69901929857732,0.391916026635819,"IL",2023-06-01,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"629",1.10616430122549,0.440883592058193,"IL",2023-06-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"630",0.997222766673652,0.390049464963172,"IL",2023-06-03,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"631",NA,NA,"IN",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.612147344404899,0.207198822026488,"IN",2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"633",0.859284462306557,0.284393277296709,"IN",2023-04-25,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"634",0.637741958140272,0.176262386089197,"IN",2023-04-26,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"635",0.487774643397033,0.0279580714848246,"IN",2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"636",0.0366792974437757,0.0298018599508629,"IN",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"637",NA,NA,"IN",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.0389542013780703,0.0339175671303547,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.710019381811049,0.27159388261188,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"640",0.765924763213669,0.218588553785577,"IN",2023-05-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"641",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0.604430468606172,0.253802478016564,"IN",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"643",1.34284669602406,0.481919258004975,"IN",2023-05-05,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0
"644",0.586528759619017,0.251426445372599,"IN",2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"645",0.187702088081309,0.0539061070509947,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",1.20972019149592,0.287820752229238,"IN",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"647",0.846938378087044,0.381210520929201,"IN",2023-05-09,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"648",0.400928841757519,0.0657775039672278,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"649",0.074719803761002,0.0702459883696026,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"650",0.0802794025400345,0.0749812857243412,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"651",0.0844555186190101,0.0799876253507746,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652",0.0904130488104876,0.0852673270064697,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"653",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",0.989466567895799,0.665462977178418,"IN",2023-05-16,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"655",0.108157129799117,0.102739491733579,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.11215530952799,0.109095772402852,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"657",0.120176516717708,0.115707892039635,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"658",1.33458945930365,0.361084604046909,"IN",2023-05-20,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"659",0.638153787994957,0.223336957651362,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"660",0.950123316277907,0.633067476969455,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"661",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.772747729810667,0.466594852050943,"IN",2023-05-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"665",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.752960336061844,0.267560392700822,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"667",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0.881248061066125,0.584392238274552,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"669",0.805754788483034,0.33933388614761,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"670",0.236844001981585,0.221488969752601,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"671",0.65608571269163,0.338272429807165,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
"672",0.634732591799986,0.477840614113795,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"673",NA,NA,"KS",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0405297767080276,0.0333858729248593,"KS",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"675",0.0400447014565497,0.0353222225242812,"KS",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"676",0.143528496978326,0.0373783638526193,"KS",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"677",NA,NA,"KS",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0.0534488014353918,0.041869564562044,"KS",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1.08443846154702,0.739585471955234,"KS",2023-04-30,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"681",0.918540490936038,0.656851776723955,"KS",2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"682",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",0.893753103131566,0.630196299922811,"KS",2023-05-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"685",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",0.991982227561585,0.694487187944057,"KS",2023-05-06,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"687",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.561099698163938,0.333462962194529,"KS",2023-05-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"689",0.106999723283296,0.0770925720223467,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"690",0.110772321807132,0.0812701317768322,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.897759244847101,0.625604290402534,"KS",2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"697",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.554565265562003,0.469194412273278,"KS",2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"704",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0.273402935778784,0.159237890452781,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.78916025806804,0.551302396241447,"KS",2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"711",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0164975082726231,0.0110671040587334,"KY",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"717",0.0158550876207383,0.0111868751725871,"KY",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.175781420121442,0.0113065289972755,"KY",2023-04-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"719",0.0144415670259222,0.0114256645860292,"KY",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.014322787228992,0.0115439089261711,"KY",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"721",NA,NA,"KY",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.112675859307425,0.0117763887648107,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"723",0.87406697699753,0.285442818062644,"KY",2023-05-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"724",0.262578548772947,0.0120016581805726,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"725",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0.875471968755161,0.284624599120769,"KY",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"727",1.00201389996374,0.420223672506346,"KY",2023-05-05,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"728",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.864949584002915,0.283653387827142,"KY",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",2.32666074678996,0.826071751298783,"KY",2023-05-09,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"732",0.0150741730346915,0.0128100636478286,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",1.17758828245875,0.823172430141888,"KY",2023-05-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"734",1.178844655644,0.824907053874927,"KY",2023-05-12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"735",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1.1786949469976,0.824027286351893,"KY",2023-05-15,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"738",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.053291569788795,0.0139757982479081,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",1.17193523244171,0.812578868780123,"KY",2023-05-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"746",1.1797368122717,0.811435925481029,"KY",2023-05-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"747",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.912948305259904,0.281228356606453,"LA",2023-04-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"758",0.908762799099947,0.281223580803425,"LA",2023-04-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"759",0.0878277181349157,0.0111635029700859,"LA",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",0.0395233395529082,0.0112312041723706,"LA",2023-04-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"761",NA,NA,"LA",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",0.135055489642977,0.011378483490039,"LA",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"763",0.0421145086040795,0.0114578946166487,"LA",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"764",0.0411741081649642,0.0115410802866277,"LA",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"765",0.901347785189698,0.221734701716588,"LA",2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
