"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"303",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"307",0.00486130254708202,0.0111874441566873,"DC",2024-02-23,1,1,1,1,1,1,1,1
"308",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"328",0.0100139047952833,0.021643904140194,"DC",2024-03-15,1,1,1,1,1,1,1,1
"329",NA,NA,"DC",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"330",0.0117394009007619,0.0240679772469377,"DC",2024-03-17,1,1,1,1,1,1,1,1
"331",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.00484813621974522,0.00351113396864655,"DE",2024-02-11,1,1,1,1,1,1,1,1
"338",NA,NA,"DE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"339",0.0926700646166476,0.00309634597120828,"DE",2024-02-13,1,1,1,1,0,1,1,0
"340",0.92028031281427,0.226076431424395,"DE",2024-02-14,0,1,1,0,0,1,1,0
"341",2.03906132338077,0.301370790338946,"DE",2024-02-15,0,1,1,0,0,1,1,0
"342",NA,NA,"DE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"343",0.0761944018062856,0.00242884560392345,"DE",2024-02-17,1,1,1,1,1,1,1,1
"344",0.0137249628077981,0.0022898488176015,"DE",2024-02-18,1,1,1,1,1,1,1,1
"345",0.00378026356200864,0.00216032038125185,"DE",2024-02-19,1,1,1,1,1,1,1,1
"346",0.0292372029424193,0.00203954226071726,"DE",2024-02-20,1,1,1,1,1,1,1,1
"347",0.0138217440858872,0.00192685690861774,"DE",2024-02-21,1,1,1,1,1,1,1,1
"348",0.027755115965064,0.00182166185056666,"DE",2024-02-22,1,1,1,1,1,1,1,1
"349",0.0121947739932587,0.00172340477549732,"DE",2024-02-23,1,1,1,1,1,1,1,1
"350",0.00352866082840265,0.00163157908275244,"DE",2024-02-24,1,1,1,1,1,1,1,1
"351",0.0122819028696621,0.00154571984294323,"DE",2024-02-25,1,1,1,1,1,1,1,1
"352",0.0110150076647406,0.00146540013357957,"DE",2024-02-26,1,1,1,1,1,1,1,1
"353",0.0398888417592254,0.00139022771412809,"DE",2024-02-27,1,1,1,1,1,1,1,1
"354",0.0845885859687533,0.0013198420084928,"DE",2024-02-28,1,1,1,1,1,1,1,1
"355",0.00264804418820298,0.00125391136595585,"DE",2024-02-29,1,1,1,1,1,1,1,1
"356",0.00289267484949318,0.00119213057438458,"DE",2024-03-01,1,1,1,1,1,1,1,1
"357",0.0031497505901371,0.00113421860202859,"DE",2024-03-02,1,1,1,1,1,1,1,1
"358",0.00295753068293939,0.00107991654651516,"DE",2024-03-03,1,1,1,1,1,1,1,1
"359",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
"360",0.0262847495062208,0.00098120621510533,"DE",2024-03-05,1,1,1,1,1,1,1,1
"361",0.00368108476495077,0.000936374849694449,"DE",2024-03-06,1,1,1,1,1,1,1,1
"362",0.0388824258400775,0.000894304286644392,"DE",2024-03-07,1,1,1,1,1,1,1,1
"363",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"373",0.00639443732329115,0.000572509391815274,"DE",2024-03-18,1,1,1,1,1,1,1,1
"374",0.00548874667585167,0.000553214213295809,"DE",2024-03-19,1,1,1,1,1,1,1,1
"375",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"376",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.0253938641758273,0.000502905138336286,"DE",2024-03-22,1,1,1,1,1,1,1,1
"378",0.00824749549093541,0.000488476883803053,"DE",2024-03-23,1,1,1,1,1,1,1,1
"379",NA,NA,"FL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.793199250929267,0.118046986299076,"FL",2024-02-12,1,1,1,0,0,1,1,0
"381",0.52434365717126,0.0533265948844126,"FL",2024-02-13,1,1,1,1,1,0,1,0
"382",0.344557612753619,0.00144143055908931,"FL",2024-02-14,1,1,1,1,1,1,1,1
"383",0.536477225195169,0.00141633506488147,"FL",2024-02-15,1,1,1,1,0,1,1,0
"384",0.165550993518759,0.00139502260806105,"FL",2024-02-16,1,1,1,1,1,1,1,1
"385",0.00974130747082733,0.00137733622102295,"FL",2024-02-17,1,1,1,1,1,1,1,1
"386",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.54123394615878,0.0482415653855539,"FL",2024-02-19,1,1,1,1,1,0,1,0
"388",0.554170403267234,0.0458649674863737,"FL",2024-02-20,1,1,1,1,0,0,1,1
"389",0.252144028922093,0.0013407787948125,"FL",2024-02-21,1,1,1,1,1,1,1,1
"390",3.31689816751521,0.188886158114158,"FL",2024-02-22,0,1,1,0,0,0,1,0
"391",0.0658728214932915,0.00134237269586832,"FL",2024-02-23,1,1,1,1,0,0,1,1
"392",0.0090371957264129,0.00134817794811187,"FL",2024-02-24,1,1,1,1,1,1,1,1
"393",1.31554881773509,0.940275750591584,"FL",2024-02-25,0,1,1,0,0,1,1,0
"394",0.768153204946547,0.094705192178735,"FL",2024-02-26,1,0,1,1,0,0,1,1
"395",3.84019595267435,0.375667959732069,"FL",2024-02-27,0,0,1,0,0,0,1,0
"396",0.019795373510589,0.00140699787381782,"FL",2024-02-28,1,1,1,1,0,1,1,0
"397",0.0962518411110019,0.00143141942759419,"FL",2024-02-29,1,1,1,1,1,1,1,1
"398",0.0204248942576953,0.00146019247440839,"FL",2024-03-01,1,1,1,1,0,0,1,1
"399",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.0363286010600865,0.00157602405451369,"FL",2024-03-04,1,1,1,1,1,1,1,1
"402",1.11905729028819,0.312971312777755,"FL",2024-03-05,0,1,1,0,0,1,1,0
"403",0.0114860928739846,0.00168231512449409,"FL",2024-03-06,1,1,1,1,1,1,1,1
"404",0.01261065260782,0.00174591726819912,"FL",2024-03-07,1,1,1,1,1,1,1,1
"405",0.0248135064503127,0.00181747665028463,"FL",2024-03-08,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.0274264201612469,0.00208941482688094,"FL",2024-03-11,1,1,1,1,1,1,1,1
"409",0.00379840792004302,0.00220308188088584,"FL",2024-03-12,1,1,1,1,1,1,1,1
"410",0.0328799895005316,0.00233069487039106,"FL",2024-03-13,1,1,1,1,1,1,1,1
"411",1.78480189819277,0.368108211380633,"FL",2024-03-14,0,0,1,0,0,0,1,0
"412",0.0179819963326126,0.0026352723285262,"FL",2024-03-15,1,1,1,1,1,1,1,1
"413",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"415",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"416",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"417",0.109312296924369,0.00380893412696254,"FL",2024-03-20,1,1,1,1,1,1,1,1
"418",0.0831998758866279,0.00414431869595545,"FL",2024-03-21,1,1,1,1,1,1,1,1
"419",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"420",0.00798149606078648,0.00495942920003868,"FL",2024-03-23,1,1,1,1,1,1,1,1
"421",0.0583336524669234,0.00209337243476984,"GA",2024-02-11,1,1,1,1,1,1,1,1
"422",0.230990101293654,0.00194785375082629,"GA",2024-02-12,1,1,1,1,1,1,1,1
"423",1.23662285037671,0.125377574092214,"GA",2024-02-13,0,0,1,1,0,1,1,0
"424",1.51302641301543,0.170559872201293,"GA",2024-02-14,0,0,1,1,1,0,1,0
"425",0.372613247176466,0.00162533828729637,"GA",2024-02-15,1,1,1,1,1,1,1,1
"426",1.31029603258561,0.931877379691998,"GA",2024-02-16,0,1,1,0,0,1,1,0
"427",0.00181157929311897,0.00149129331245078,"GA",2024-02-17,1,1,1,1,1,1,1,1
"428",0.0232855311854459,0.00144548923863329,"GA",2024-02-18,1,1,1,1,1,1,1,1
"429",1.42235953948281,0.13498412474104,"GA",2024-02-19,0,0,1,1,0,0,1,0
"430",0.842536763276804,0.105668838584067,"GA",2024-02-20,1,1,1,0,0,1,1,0
"431",0.221160136221451,0.00138614254591009,"GA",2024-02-21,1,1,1,1,0,1,1,0
"432",0.0928578449361496,0.00139164198207512,"GA",2024-02-22,1,1,1,1,1,1,1,1
"433",0.0122469097921191,0.00140991765358935,"GA",2024-02-23,1,1,1,1,1,1,1,1
"434",0.0119097776981599,0.00144137192863529,"GA",2024-02-24,1,1,1,1,1,1,1,1
"435",0.00484725309665554,0.00148664092380454,"GA",2024-02-25,1,1,1,1,1,1,1,1
"436",1.05586719899368,0.158824866315852,"GA",2024-02-26,0,1,1,0,0,1,1,0
"437",0.0184431388212222,0.00162246460234484,"GA",2024-02-27,1,1,1,1,1,1,1,1
"438",0.00108307545946461,0.00171567315036775,"GA",2024-02-28,1,1,1,1,1,1,1,1
"439",0.00494777789842138,0.00182807634050603,"GA",2024-02-29,1,1,1,1,1,1,1,1
"440",0.0418212856511367,0.00196191047544611,"GA",2024-03-01,1,1,1,1,1,1,1,1
"441",0.0542269741450681,0.00211987011740908,"GA",2024-03-02,1,1,1,1,1,1,1,1
"442",1.20492837480133,0.303975682667858,"GA",2024-03-03,0,0,1,1,0,0,1,1
"443",1.12608914858272,0.190295870045703,"GA",2024-03-04,0,1,1,0,0,1,1,0
"444",0.00562047843736926,0.00277385380514977,"GA",2024-03-05,1,1,1,1,1,1,1,1
"445",0.00138901227988716,0.00306710679431338,"GA",2024-03-06,1,1,1,1,1,1,1,1
"446",0.108459871483895,0.00340771394184324,"GA",2024-03-07,1,1,1,1,0,0,1,0
"447",0.0567724057849034,0.00380306618298797,"GA",2024-03-08,1,1,1,1,0,0,1,0
"448",1.21770186684095,0.313233919467039,"GA",2024-03-09,0,1,1,0,0,1,1,0
"449",0.00607731507372077,0.00479411167889827,"GA",2024-03-10,1,1,1,1,1,1,1,1
"450",0.0485962500034656,0.00541174582919563,"GA",2024-03-11,1,1,1,1,1,1,1,1
"451",0.00181252681600341,0.00612847896143655,"GA",2024-03-12,1,1,1,1,1,1,1,1
"452",0.0248199654371008,0.00696027772211338,"GA",2024-03-13,1,1,1,1,0,0,1,1
"453",0.0018614586053432,0.00792562184312046,"GA",2024-03-14,1,1,1,1,1,1,1,1
"454",0.00210979450721727,0.00904582355376648,"GA",2024-03-15,1,1,1,1,1,1,1,1
"455",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"457",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"458",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"459",0.011952301374963,0.0179551922252429,"GA",2024-03-20,1,1,1,1,1,1,1,1
"460",0.00393951815094475,0.0206511053343382,"GA",2024-03-21,1,1,1,1,1,1,1,1
"461",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"478",0.0590369592684785,0.000210629584485019,"HI",2024-02-26,1,1,1,1,1,1,1,1
"479",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.416635481279369,0.101025936894789,"IA",2024-02-11,1,1,1,1,1,1,1,1
"506",0.484687815415838,0.00467653342030186,"IA",2024-02-12,1,1,1,1,0,1,0,1
"507",0.406537557579346,0.0044725794532775,"IA",2024-02-13,1,1,1,1,1,1,1,1
"508",0.221957385854138,0.00428683657249346,"IA",2024-02-14,1,1,1,1,0,0,1,0
"509",1.43566021275447,0.226858386084858,"IA",2024-02-15,0,0,1,1,0,0,1,0
"510",0.0224002848481727,0.00396728133512958,"IA",2024-02-16,1,1,1,1,1,1,1,1
"511",1.10227808210405,0.445957896073674,"IA",2024-02-17,0,1,1,0,0,1,1,0
"512",0.043293645767862,0.00371353745538458,"IA",2024-02-18,1,1,1,1,0,1,1,0
"513",0.562062862185702,0.114773684478189,"IA",2024-02-19,1,1,1,1,1,1,1,1
"514",0.129015595687166,0.00352302911788972,"IA",2024-02-20,1,1,1,1,0,1,1,0
"515",0.16422227437997,0.00345118906470047,"IA",2024-02-21,1,1,1,1,0,1,1,0
"516",0.919494672209453,0.116259601239268,"IA",2024-02-22,1,0,1,1,1,1,1,1
"517",0.108051084956707,0.00335484591367958,"IA",2024-02-23,1,1,1,1,1,1,1,1
"518",0.00379101158481214,0.00333096926178984,"IA",2024-02-24,1,1,1,1,1,1,1,1
"519",1.03702387348343,0.30347212896475,"IA",2024-02-25,0,1,1,0,0,1,1,0
"520",0.0746597364505537,0.00333457969739479,"IA",2024-02-26,1,1,1,1,1,1,1,1
"521",1.90308203903668,0.229048296301327,"IA",2024-02-27,0,1,1,0,0,1,1,0
"522",1.06670531530441,0.304612015651675,"IA",2024-02-28,0,1,1,0,0,1,1,0
"523",1.05149300534503,0.181954698091183,"IA",2024-02-29,0,0,1,1,1,0,1,0
"524",0.0122388537919744,0.00357515619793444,"IA",2024-03-01,1,1,1,1,1,1,1,1
"525",0.00320674339529438,0.0036925585886421,"IA",2024-03-02,1,1,1,1,0,1,0,1
"526",0.0581957299964279,0.00383700892104461,"IA",2024-03-03,1,1,1,1,1,1,1,1
"527",0.897197940574785,0.101795930179459,"IA",2024-03-04,1,0,1,1,0,0,1,1
"528",0.102008566093453,0.00421828265787833,"IA",2024-03-05,1,1,1,1,1,1,1,1
"529",0.0999346029781382,0.0044618317269059,"IA",2024-03-06,1,1,1,1,1,1,1,1
"530",0.0337033946714529,0.0047459759602011,"IA",2024-03-07,1,1,1,1,1,1,1,1
"531",0.0089947593492829,0.00507540842024208,"IA",2024-03-08,1,1,1,1,1,1,1,1
"532",0.0088502865238769,0.00545544526116093,"IA",2024-03-09,1,1,1,1,1,1,1,1
"533",0.00895689148564896,0.00589207430190909,"IA",2024-03-10,1,1,1,1,1,1,1,1
"534",1.12790367312483,0.305001764179546,"IA",2024-03-11,0,1,1,0,0,1,1,0
"535",0.0318274819716078,0.00696267175432814,"IA",2024-03-12,1,1,1,1,1,1,1,1
"536",0.0339548947561829,0.0076123194540951,"IA",2024-03-13,1,1,1,1,0,1,1,0
"537",0.0201291401081831,0.00834994356951833,"IA",2024-03-14,1,1,1,1,1,1,1,1
"538",NA,NA,"IA",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"539",0.00250218220099351,0.0101288503861771,"IA",2024-03-16,1,1,1,1,1,1,1,1
"540",0.00227310788933499,0.0111916617555758,"IA",2024-03-17,1,1,1,1,1,1,1,1
"541",0.00860567073436772,0.0123852770683955,"IA",2024-03-18,1,1,1,1,0,1,1,0
"542",0.00980019586445416,0.0137215195873671,"IA",2024-03-19,1,1,1,1,1,1,1,1
"543",0.00896179385453963,0.0152122439794335,"IA",2024-03-20,1,1,1,1,1,1,1,1
"544",0.0357403290082586,0.0168690252828333,"IA",2024-03-21,1,1,1,1,1,1,1,1
"545",NA,NA,"IA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"546",1.20828430989179,0.441920922652813,"IA",2024-03-23,0,1,1,0,0,1,1,0
"547",NA,NA,"ID",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"561",0.022982709833425,0.00951585965882338,"ID",2024-02-25,1,1,1,1,0,1,1,0
"562",NA,NA,"ID",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.857266875073325,0.152331563159589,"IL",2024-02-11,1,1,1,0,0,1,1,0
"590",0.569130739943452,0.0776904300827633,"IL",2024-02-12,1,1,1,1,1,0,1,0
"591",0.24317808982331,0.00219180618276095,"IL",2024-02-13,1,1,1,1,0,1,1,0
"592",0.313822580422924,0.00197582936548561,"IL",2024-02-14,1,1,1,1,1,1,1,1
"593",2.20028440666307,0.148011630131952,"IL",2024-02-15,0,0,1,0,0,1,1,0
"594",3.05376833047807,0.185973638774883,"IL",2024-02-16,0,1,1,0,0,0,1,0
"595",0.138089486063908,0.00144783325750856,"IL",2024-02-17,1,1,1,1,1,1,1,1
"596",1.83724086263054,0.23627817646706,"IL",2024-02-18,0,0,1,0,0,0,1,0
"597",0.664787692277854,0.0425647482587962,"IL",2024-02-19,1,1,1,1,0,0,1,1
"598",0.169129098478341,0.00106286117906799,"IL",2024-02-20,1,1,1,1,0,0,1,1
"599",0.701121032243277,0.0597353543538616,"IL",2024-02-21,1,1,1,0,0,1,1,0
"600",2.97142581481628,0.129535539943371,"IL",2024-02-22,0,1,1,0,0,1,1,0
"601",0.119672852951915,0.000783272032680329,"IL",2024-02-23,1,1,1,1,0,0,1,0
"602",1.06564634628231,0.137912631956326,"IL",2024-02-24,0,0,1,1,1,1,1,1
"603",0.0557113499221404,0.00064117152046862,"IL",2024-02-25,1,1,1,1,1,1,1,1
"604",0.381590076564344,0.000580846499542244,"IL",2024-02-26,1,1,1,1,0,0,1,0
"605",0.0263377465557599,0.000526718265624606,"IL",2024-02-27,1,1,1,1,1,1,1,1
"606",0.0183423472136111,0.000478157346476824,"IL",2024-02-28,1,1,1,1,1,1,1,1
