"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"528",2.05957133414004,0.401701529873221,"IA",2023-08-15,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
"529",2.29000823437878,0.405500841457736,"IA",2023-08-16,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"530",1.06634262670198,0.410904907665801,"IA",2023-08-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"531",0.599544031223604,0.456627195295366,"IA",2023-08-18,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"532",1.92604384758068,0.445188407245779,"IA",2023-08-19,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"533",1.77904172496459,0.429507825403759,"IA",2023-08-20,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
"534",3.21862304471176,0.460554572995949,"IA",2023-08-21,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
"535",2.65807364853818,0.408703684501738,"IA",2023-08-22,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
"536",2.19517220034364,0.439391128942966,"IA",2023-08-23,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
"537",1.5741096339309,0.421725062106622,"IA",2023-08-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"538",0.988842390621963,0.395765227797004,"IA",2023-08-25,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"539",1.42282098063103,0.450673273122741,"IA",2023-08-26,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"540",3.36581305575758,0.421866522006945,"IA",2023-08-27,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
"541",6.55359340141693,0.427816181684891,"IA",2023-08-28,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"542",3.96522028471877,0.448226637781443,"IA",2023-08-29,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
"543",1.45174692538892,0.40951520125689,"IA",2023-08-30,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"544",3.48148266855031,0.437047614444459,"IA",2023-08-31,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
"545",1.49543533699341,0.3699501157044,"IA",2023-09-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"546",2.53778875282224,0.440229187043834,"IA",2023-09-02,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
"547",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.901010270307241,0.426986639848278,"IL",2023-07-23,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"590",2.94005703761005,0.383089904966059,"IL",2023-07-24,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
"591",2.00785209061804,0.404288432948629,"IL",2023-07-25,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"592",2.08606300836508,0.41450131378287,"IL",2023-07-26,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"593",2.29809996388698,0.469105679673323,"IL",2023-07-27,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"594",2.88953193887367,0.423504956726339,"IL",2023-07-28,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1
"595",1.8925103379978,0.388082881148412,"IL",2023-07-29,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
"596",1.28742262751193,0.423858375954517,"IL",2023-07-30,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
"597",1.76245033178817,0.396478834801781,"IL",2023-07-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"598",1.61736833969254,0.396486861535417,"IL",2023-08-01,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"599",2.55236703153458,0.429430351108964,"IL",2023-08-02,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"600",1.44867147645515,0.410192305047702,"IL",2023-08-03,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"601",1.78425208873198,0.401689193532089,"IL",2023-08-04,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"602",1.5707354459537,0.438700736333967,"IL",2023-08-05,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
"603",2.06849556855799,0.409104669444492,"IL",2023-08-06,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"604",2.89139390858553,0.425389812126025,"IL",2023-08-07,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
"605",2.17422947497001,0.402418164356071,"IL",2023-08-08,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
"606",1.5350495742628,0.396894194256199,"IL",2023-08-09,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
"607",1.68836068070814,0.409831916551841,"IL",2023-08-10,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"608",1.42027009861423,0.391423547713803,"IL",2023-08-11,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"609",1.72033287072517,0.395323842979608,"IL",2023-08-12,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
"610",1.62605654483147,0.402589908272304,"IL",2023-08-13,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
"611",2.04137238133558,0.453823734021778,"IL",2023-08-14,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"612",1.7036769277978,0.434344071191669,"IL",2023-08-15,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1
"613",2.47862309433638,0.435239705177534,"IL",2023-08-16,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
"614",4.81381655323293,0.444297748488655,"IL",2023-08-17,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
"615",2.18387818427451,0.438527962619505,"IL",2023-08-18,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
"616",1.66499627274725,0.422932340923144,"IL",2023-08-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"617",1.48824413576191,0.428978233572647,"IL",2023-08-20,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"618",2.152371049485,0.425917200270416,"IL",2023-08-21,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"619",2.37236425715668,0.436079720528235,"IL",2023-08-22,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
"620",2.40008041253956,0.410728120456552,"IL",2023-08-23,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
"621",2.89954033663198,0.416368026828057,"IL",2023-08-24,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"622",5.01976518944326,0.408903549825433,"IL",2023-08-25,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
"623",2.01205736176854,0.413844583224237,"IL",2023-08-26,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"624",1.89498172611903,0.400708007466762,"IL",2023-08-27,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
"625",5.20971947253223,0.421253640246371,"IL",2023-08-28,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"626",1.56292680077683,0.418657950401216,"IL",2023-08-29,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"627",3.9189064773271,0.438123284316478,"IL",2023-08-30,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"628",2.52782404607172,0.434342075480581,"IL",2023-08-31,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"629",1.34227812007977,0.440276408398845,"IL",2023-09-01,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
"630",2.43351725266314,0.431803614487607,"IL",2023-09-02,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
"631",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.468728838231268,0.334480710048354,"IN",2023-07-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"633",0.755910135783652,0.397048864736952,"IN",2023-07-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"634",0.474108930891088,0.34129566046185,"IN",2023-07-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"635",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.460393604930468,0.332256013617062,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.453670490228257,0.331574552009245,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641",0.784067081253845,0.545680010789812,"IN",2023-08-02,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"642",1.35714586742325,0.512974856645328,"IN",2023-08-03,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"643",1.04175758197068,0.329779051774967,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"644",1.06165453887424,0.36065932213106,"IN",2023-08-05,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
"645",0.451397071213599,0.328769322032479,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",0.643985310535897,0.418142479993344,"IN",2023-08-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"647",2.56092401980416,0.419336154459534,"IN",2023-08-08,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"648",0.783963029111046,0.421503145808742,"IN",2023-08-09,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"649",1.04164219367225,0.371540270929464,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"650",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.780850869248141,0.427836059801039,"IN",2023-08-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"654",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",0.66981863441752,0.361028030193603,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"656",1.25294297740148,0.367891894801223,"IN",2023-08-17,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"657",0.440317004942924,0.325005974569257,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"658",0.998826896948483,0.346666660468491,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"659",0.43178765667173,0.324645202500091,"IN",2023-08-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"660",1.11666852926184,0.454473318175921,"IN",2023-08-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"661",0.585182160984176,0.365335384871241,"IN",2023-08-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"662",1.62867465956105,0.444198583553064,"IN",2023-08-23,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"663",1.01757183973253,0.373501841589099,"IN",2023-08-24,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
"664",1.08310231815459,0.432094267460685,"IN",2023-08-25,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
"665",NA,NA,"IN",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.578059244156275,0.368100514709907,"IN",2023-08-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"667",1.88799908935823,0.402150681373985,"IN",2023-08-28,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"668",1.1518868828692,0.554466800681672,"IN",2023-08-29,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"669",1.00026170249767,0.430428195390841,"IN",2023-08-30,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"670",0.984823602362347,0.338858818423627,"IN",2023-08-31,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"671",0.963783667102549,0.33834770312696,"IN",2023-09-01,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"672",0.983369889529615,0.323047207462242,"IN",2023-09-02,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"673",NA,NA,"KS",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.701381394248596,0.515570221638961,"KS",2023-07-27,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"678",NA,NA,"KS",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",0.379924909812971,0.247268126057318,"KS",2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"681",0.787439485641946,0.563527250695378,"KS",2023-07-31,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"682",NA,NA,"KS",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0.66199676276189,0.486401032587227,"KS",2023-08-02,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"684",NA,NA,"KS",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.713585414920934,0.381008414321333,"KS",2023-08-07,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"689",NA,NA,"KS",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.384122366381933,0.252709297882188,"KS",2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"691",0.668067430040408,0.485815576833973,"KS",2023-08-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"692",NA,NA,"KS",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",0.963153287694206,0.4930961272769,"KS",2023-08-18,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"700",NA,NA,"KS",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",0.66734097682426,0.481836332337814,"KS",2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"702",NA,NA,"KS",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.380396832882067,0.267812566725478,"KS",2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"704",0.379027902439802,0.269407307854905,"KS",2023-08-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"705",NA,NA,"KS",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",0.646299897324719,0.493094159975271,"KS",2023-08-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"708",NA,NA,"KS",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.800183199277691,0.406892284485948,"KS",2023-08-28,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"710",NA,NA,"KS",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",0.383851459636384,0.284738031695374,"KS",2023-08-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"713",NA,NA,"KS",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.823997344588243,0.579220690871876,"KY",2023-07-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"717",0.846107645769729,0.41237880574776,"KY",2023-07-25,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"718",NA,NA,"KY",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.368630081032468,0.278957556003277,"KY",2023-07-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"720",0.364795638939547,0.278550149087478,"KY",2023-07-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"721",NA,NA,"KY",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.638100499178075,0.437025311486533,"KY",2023-08-01,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"725",1.41265194109784,0.480830383059641,"KY",2023-08-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"726",NA,NA,"KY",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0.669496436249078,0.477986906963777,"KY",2023-08-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"729",NA,NA,"KY",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.913693153630573,0.481006344008931,"KY",2023-08-07,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
"731",0.639116088370035,0.484643333597316,"KY",2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"732",1.04081035955222,0.504159978081113,"KY",2023-08-09,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"733",NA,NA,"KY",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.627005611951819,0.477293940293115,"KY",2023-08-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"738",6.48647148403965,0.456232229562004,"KY",2023-08-15,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
"739",0.384678067442662,0.277663025017883,"KY",2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"740",0.905091693687641,0.277939704003805,"KY",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"741",0.382904290081327,0.27824635558007,"KY",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
