"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","recombinant_50_CI","X24B_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","other_95_CI"
"247",1.32243982787108,0.966959934490921,"CO",2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
"248",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",0.00426976529776303,0.00081401245836899,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.00266861344451036,0.000394258627826921,"CT",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"255",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.00566469698255663,0.000385463663975348,"CT",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"257",1.32491639797295,0.484741411039926,"CT",2024-02-22,1,0,0,1,1,1,1,0,0,1,1,1
"258",0.00252898195972967,0.000382069426479317,"CT",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.0045330737965957,0.000383686494820449,"CT",2024-02-25,1,1,1,1,1,1,1,1,0,0,1,1
"261",0.000554173728214334,0.000386312329964531,"CT",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"262",0.00242529830506207,0.00039014186919842,"CT",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"263",0.000595412195818941,0.000395184477893489,"CT",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"264",0.00474499360050282,0.000401461734105181,"CT",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"265",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.000705409726992463,0.000439799979775159,"CT",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"269",0.000852671785646283,0.000453036921743193,"CT",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"270",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",0.000731940373477659,0.000484610010385276,"CT",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"272",0.000822803595067548,0.000503231954954473,"CT",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.00134391300956105,0.00063301447209689,"CT",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"278",NA,NA,"CT",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0.00150892344844973,0.000707834806217715,"CT",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",NA,NA,"CT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.00197760796563705,0.00106971326161842,"CT",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"286",0.00244835723141512,0.00116068564390157,"CT",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"287",0.00275995090403063,0.00126458617354066,"CT",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"288",0.0034986512126416,0.00138373842350294,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"289",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",0.0127336749703272,0.00167971148219658,"CT",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"291",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0.00500337443732772,0.00115746902669706,"DC",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"301",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",0.0121856842672882,0.000880790650698086,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"322",NA,NA,"DC",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.0124741272649227,0.000894641641069182,"DC",2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"324",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.00606945713997888,0.00157933231023509,"DE",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"338",0.00161790274581511,0.00151714709177159,"DE",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"339",0.0116603240756089,0.00146071924494238,"DE",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"340",0.00472323951409889,0.00140965514917794,"DE",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"341",0.00887616518303436,0.00136360465537845,"DE",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"342",0.00484103542661135,0.00132225762992721,"DE",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"343",0.00102253297705341,0.00128534095346663,"DE",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"344",0.00435559537554352,0.00125261593926874,"DE",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"345",0.00446069433058213,0.00122387614162289,"DE",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"346",0.0144050016702428,0.00119894552999384,"DE",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"347",0.0315026988875298,0.00117767700983764,"DE",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"348",0.000908519079435392,0.00115995127597571,"DE",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"349",0.000864197626279574,0.00114567598939286,"DE",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"350",0.000809085723629505,0.00113478527332608,"DE",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"351",0.00104842722749339,0.00112723952963389,"DE",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"352",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.00750364277912849,0.00112215715642021,"DE",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"354",0.000840283274884501,0.00112467572173161,"DE",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"355",0.0130871637203157,0.00113065170722786,"DE",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"356",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.0014009341008524,0.00148128837886537,"DE",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"367",0.00179135603972981,0.00154871319482712,"DE",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"368",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",0.00746595269371306,0.00180651565290921,"DE",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"371",0.00221798184245459,0.00191467907021464,"DE",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"372",NA,NA,"DE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",0.0395814167989456,0.00217291437947538,"DE",2024-03-25,1,1,1,1,1,1,1,0,0,1,1,1
"374",NA,NA,"DE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",0.00314805352897174,0.00249961601692285,"DE",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"376",0.011838097932789,0.00269447867227873,"DE",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"377",NA,NA,"DE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.762102715083084,0.0488442617995491,"FL",2024-02-19,1,0,1,1,1,1,1,0,0,1,1,1
"381",0.53250831869611,0.0458113422866197,"FL",2024-02-20,1,1,1,1,1,1,1,1,0,1,0,1
"382",0.431998138819277,0.0024183085020003,"FL",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"383",2.4550702906508,0.186788201047907,"FL",2024-02-22,1,1,0,1,0,0,1,1,0,0,0,0
"384",0.125695321864194,0.00259929807143453,"FL",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"385",0.0191495084503346,0.00270635519393708,"FL",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"386",1.29123584200684,0.919880883372052,"FL",2024-02-25,1,1,0,1,0,1,1,1,0,1,0,1
"387",0.575264363430717,0.0932457427594783,"FL",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"388",3.39202606442316,0.365558083022267,"FL",2024-02-27,1,1,0,0,0,1,1,1,0,0,0,1
"389",0.0496573209526873,0.0032816747446881,"FL",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"390",0.218557388523948,0.00347397499051562,"FL",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"391",0.0511568786669768,0.00369231217964517,"FL",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"392",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.112331663017317,0.00455671042020147,"FL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"395",0.946310426874791,0.29851651656764,"FL",2024-03-05,1,1,1,1,0,1,1,1,1,0,0,1
"396",0.0367748741746052,0.00538616926641711,"FL",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"397",0.0407786924205812,0.0059115739481921,"FL",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"398",0.0859669819818457,0.00653324180694843,"FL",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"399",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.111891531926012,0.00922495023080546,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"402",0.0174342691951715,0.0105115610218013,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"403",0.130578138257414,0.0120683697540544,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"404",1.23306744142115,0.334100264956789,"FL",2024-03-14,1,1,0,0,1,1,1,1,0,0,0,1
"405",0.079432912563899,0.0162301885157765,"FL",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",0.447052004079784,0.0358412000045145,"FL",2024-03-20,1,1,1,1,1,1,1,1,0,0,1,1
"411",0.35839719198092,0.0417168761271282,"FL",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"412",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",0.0518176758042668,0.0553087195575452,"FL",2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"414",0.0620483512662279,0.062860015738094,"FL",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"415",0.0664483232091992,0.0707776949585524,"FL",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"416",1.44888279882867,0.520988529272252,"FL",2024-03-26,1,1,0,0,1,0,1,1,0,0,1,0
"417",1.06108528042279,0.0873154146101192,"FL",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"418",0.759968740272748,0.0957792237056972,"FL",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"419",0.257096642709541,0.104303453310019,"FL",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.0217438882160937,0.000930126131975595,"GA",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"422",1.50258547068524,0.136676483232821,"GA",2024-02-19,1,0,0,0,1,1,1,1,0,0,1,1
"423",0.931003537640325,0.106988876123396,"GA",2024-02-20,1,1,1,1,1,0,1,1,0,1,1,0
"424",0.205859992947971,0.000845247556903227,"GA",2024-02-21,1,1,1,1,1,1,1,1,0,1,1,0
"425",0.0903953885776327,0.000825703056145059,"GA",2024-02-22,1,1,1,1,1,1,1,1,0,1,1,0
"426",0.0134149868789297,0.000810003742619846,"GA",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"427",0.0127424660600144,0.00079790522693091,"GA",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"428",0.00530495974234954,0.00078920527310258,"GA",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"429",1.08658671327091,0.160693611450851,"GA",2024-02-26,1,1,0,1,1,0,1,1,0,1,1,0
"430",0.0192516728595234,0.000781381171453763,"GA",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"431",0.00147324284018802,0.000782032848461238,"GA",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"432",0.00518250447984676,0.000785630136968863,"GA",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"433",0.0424198343480639,0.000792137209142508,"GA",2024-03-01,1,1,1,1,1,1,0,1,0,1,1,1
"434",0.0519973610495952,0.000801546234734977,"GA",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"435",1.18877005346183,0.316139267285793,"GA",2024-03-03,1,1,0,0,1,1,1,1,0,0,1,1
"436",1.15920115698722,0.192928580966756,"GA",2024-03-04,1,0,0,1,1,1,1,0,0,1,1,1
"437",0.00510523875781303,0.000847513850804674,"GA",2024-03-05,1,1,1,1,1,1,1,0,0,1,1,1
"438",0.00146856179315258,0.000868994498290475,"GA",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"439",0.106550285046847,0.000893745362487751,"GA",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"440",0.0584839763681856,0.000921924310612671,"GA",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"441",1.23389330660769,0.320877697098592,"GA",2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
"442",0.00683725960676729,0.000989353368002689,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"443",0.0521368538202202,0.0010290807318638,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"444",0.00212173047005425,0.00107319570375378,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"445",0.0286637316322536,0.00112203275692701,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"446",0.00220109613454615,0.00117597077872953,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"447",0.00241748495049031,0.0012354371984508,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"448",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",0.0130966713737678,0.00163468496551628,"GA",2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"453",0.00443049066913423,0.00173967134432651,"GA",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",0.0165084894292024,0.00212089932535884,"GA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"457",1.1137452525664,0.238504466833933,"GA",2024-03-25,0,1,0,1,1,1,0,1,0,1,1,1
"458",0.0435298817453262,0.00244200287211837,"GA",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"459",0.0228342838255829,0.00262681167959819,"GA",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"460",0.00761682695271496,0.00282996869058415,"GA",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"461",0.02788665190411,0.00305329488444221,"GA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"462",NA,NA,"GA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",0.0212072406043075,0.00330806491378855,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"472",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
